FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
8.654119531250000000e+04,5.709900000000000000e+04,9.932860937500000000e+04,8.387935937500000000e+04,6.435800000000000000e+04,8.541467968750000000e+04,1.788800048828125000e+02,1.122475976562500000e+04,2.250000000000000056e-01
6.925478906250000000e+04,4.710100000000000000e+04,9.636062500000000000e+04,4.538183984375000000e+04,3.857600000000000000e+04,7.709830468750000000e+04,1.479199981689453125e+02,7.688080078125000000e+03,2.270000076293945401e-01
1.196921171875000000e+05,8.922200000000000000e+04,8.791714062500000000e+04,6.920020312500000000e+04,6.172600000000000000e+04,7.347154687500000000e+04,1.247000045776367188e+02,1.095887988281250000e+04,2.270000076293945401e-01
1.197275156250000000e+05,8.112100000000000000e+04,9.672541406250000000e+04,5.983796093750000000e+04,5.144900000000000000e+04,7.622190625000000000e+04,1.900599975585937500e+02,8.543520507812500000e+03,2.379999923706054843e-01
1.236681250000000000e+05,7.838900000000000000e+04,1.033909609375000000e+05,5.489164062500000000e+04,4.454900000000000000e+04,8.075105468750000000e+04,1.720000000000000000e+02,1.159536035156250000e+04,2.389999961853027377e-01
8.926227343750000000e+04,6.242600000000000000e+04,9.370922656250000000e+04,3.614744140625000000e+04,3.379500000000000000e+04,7.009789843750000000e+04,9.545999908447265625e+01,4.732120117187500000e+03,2.389999961853027377e-01
9.869696875000000000e+04,7.040000000000000000e+04,9.187790625000000000e+04,5.516976171875000000e+04,4.662000000000000000e+04,7.755481250000000000e+04,2.304800109863281250e+02,1.187075976562500000e+04,2.439999961853027421e-01
1.101535859375000000e+05,6.748400000000000000e+04,1.069738828125000000e+05,6.496448046875000000e+04,4.988900000000000000e+04,8.533970312500000000e+04,2.726199951171875000e+02,1.173612011718750000e+04,2.449999999999999956e-01
1.081422734375000000e+05,7.159100000000000000e+04,9.899585937500000000e+04,5.398112109375000000e+04,4.395100000000000000e+04,8.049207031250000000e+04,2.648800048828125000e+02,1.377952050781250000e+04,2.460000038146972767e-01
1.237519062500000000e+05,8.008800000000000000e+04,1.012661640625000000e+05,6.701196093750000000e+04,5.785700000000000000e+04,7.590603906250000000e+04,1.909199981689453125e+02,1.137504003906250000e+04,2.460000038146972767e-01
1.089617890625000000e+05,7.038100000000000000e+04,1.014609062500000000e+05,5.382200000000000000e+04,3.863700000000000000e+04,9.129276562500000000e+04,2.700400085449218750e+02,1.441464062500000000e+04,2.479999923706054654e-01
1.136103984375000000e+05,8.814200000000000000e+04,8.447245312500000000e+04,6.303735937500000000e+04,5.474300000000000000e+04,7.546565625000000000e+04,2.339199981689453125e+02,1.920727929687500000e+04,2.479999923706054654e-01
9.803380468750000000e+04,5.949000000000000000e+04,1.079970312500000000e+05,5.668956250000000000e+04,4.410600000000000000e+04,8.423360156250000000e+04,6.966000366210937500e+01,6.878879882812500000e+03,2.489999961853027466e-01
8.674356250000000000e+04,5.319200000000000000e+04,1.068737109375000000e+05,5.119924218750000000e+04,4.323300000000000000e+04,7.761185937500000000e+04,1.685599975585937500e+02,6.659919921875000000e+03,2.510000038146972812e-01
9.694525781250000000e+04,6.469700000000000000e+04,9.820246875000000000e+04,3.235235937500000000e+04,2.885200000000000000e+04,7.348690625000000000e+04,8.858000183105468750e+01,7.756760253906250000e+03,2.520000076293945623e-01
9.446902343750000000e+04,6.405800000000000000e+04,9.664868750000000000e+04,4.901712109375000000e+04,3.928300000000000000e+04,8.177547656250000000e+04,5.418000030517578125e+01,4.922520019531250000e+03,2.539999961853027233e-01
1.093730156250000000e+05,8.624500000000000000e+04,8.311054687500000000e+04,8.833948437500000000e+04,7.185700000000000000e+04,8.056859375000000000e+04,1.582400054931640625e+02,1.781259960937500000e+04,2.550000000000000044e-01
1.117754921875000000e+05,6.929000000000000000e+04,1.057197109375000000e+05,1.400514375000000000e+05,1.180550000000000000e+05,7.774691406250000000e+04,1.307200012207031250e+02,1.015308007812500000e+04,2.550000000000000044e-01
9.502716406250000000e+04,6.937400000000000000e+04,8.976994531250000000e+04,3.628003906250000000e+04,3.059500000000000000e+04,7.771364062500000000e+04,7.654000091552734375e+01,6.623879882812500000e+03,2.579999923706054465e-01
7.649939843750000000e+04,4.803000000000000000e+04,1.043819453125000000e+05,8.198624218750000000e+04,7.008300000000000000e+04,7.666696093750000000e+04,1.444799957275390625e+02,1.114248046875000000e+04,2.579999923706054465e-01
9.826567187500000000e+04,6.515600000000000000e+04,9.883877343750000000e+04,5.276935937500000000e+04,4.578000000000000000e+04,7.554156250000000000e+04,9.631999969482421875e+01,8.956280273437500000e+03,2.589999961853027277e-01
1.278305781250000000e+05,8.328500000000000000e+04,1.005883906250000000e+05,5.811687890625000000e+04,5.131700000000000000e+04,7.422000000000000000e+04,3.087399902343750000e+02,1.593036035156250000e+04,2.600000000000000089e-01
1.152989765625000000e+05,7.497700000000000000e+04,1.007806953125000000e+05,4.107471875000000000e+04,3.487700000000000000e+04,7.718188281250000000e+04,1.780200042724609375e+02,9.248679687500000000e+03,2.610000038146972900e-01
1.279367734375000000e+05,7.904600000000000000e+04,1.060707031250000000e+05,8.007407812500000000e+04,6.391400000000000000e+04,8.210618750000000000e+04,3.371199951171875000e+02,1.689664062500000000e+04,2.629999923706054510e-01
1.222214453125000000e+05,7.858500000000000000e+04,1.019266484375000000e+05,6.016300000000000000e+04,4.958800000000000000e+04,7.951203125000000000e+04,2.218800048828125000e+02,1.096160058593750000e+04,2.629999923706054510e-01
1.418896875000000000e+05,9.046400000000000000e+04,1.027909765625000000e+05,6.127751953125000000e+04,5.279600000000000000e+04,7.606416406250000000e+04,1.204000015258789062e+02,1.018028027343750000e+04,2.639999961853027322e-01
6.254353906250000000e+04,3.902500000000000000e+04,1.050314843750000000e+05,5.778435937500000000e+04,4.966100000000000000e+04,7.625613281250000000e+04,8.255999755859375000e+01,4.563479980468750000e+03,2.660000038146972945e-01
9.534163281250000000e+04,6.921600000000000000e+04,9.027261718750000000e+04,4.332348046875000000e+04,4.039600000000000000e+04,7.028537500000000000e+04,7.912000274658203125e+01,6.783000000000000000e+03,2.660000038146972945e-01
1.139508281250000000e+05,7.151300000000000000e+04,1.044268984375000000e+05,7.237171875000000000e+04,4.214800000000000000e+04,1.125309140625000000e+05,1.616800079345703125e+02,9.579839843750000000e+03,2.660000038146972945e-01
7.617902343750000000e+04,5.063300000000000000e+04,9.860108593750000000e+04,3.723680078125000000e+04,3.360400000000000000e+04,7.262085156250000000e+04,1.676999969482421875e+02,9.213320312500000000e+03,2.679999923706054554e-01
8.198639843750000000e+04,6.219500000000000000e+04,8.639055468750000000e+04,2.957320117187500000e+04,2.822300000000000000e+04,6.867128125000000000e+04,6.622000122070312500e+01,4.636240234375000000e+03,2.720000076293945246e-01
1.204237109375000000e+05,8.331500000000000000e+04,9.472590625000000000e+04,5.463596093750000000e+04,4.943500000000000000e+04,7.243092187500000000e+04,1.195400009155273438e+02,1.074808007812500000e+04,2.720000076293945246e-01
1.557145625000000000e+05,9.172800000000000000e+04,1.112518437500000000e+05,1.284887187500000000e+05,1.006480000000000000e+05,8.366422656250000000e+04,2.261800079345703125e+02,9.378560546875000000e+03,2.739999961853027410e-01
9.745265625000000000e+04,6.632000000000000000e+04,9.630061718750000000e+04,5.870712109375000000e+04,5.231600000000000000e+04,7.354212500000000000e+04,1.857600097656250000e+02,1.295536035156250000e+04,2.750000000000000222e-01
8.696068750000000000e+04,6.025300000000000000e+04,9.458543750000000000e+04,3.609508203125000000e+04,3.395200000000000000e+04,6.967268750000000000e+04,1.006200027465820312e+02,5.418240234375000000e+03,2.750000000000000222e-01
8.392336718750000000e+04,5.326900000000000000e+04,1.032495781250000000e+05,6.136796093750000000e+04,4.883700000000000000e+04,8.235171875000000000e+04,1.616800079345703125e+02,1.244875976562500000e+04,2.770000076293945290e-01
1.301333437500000000e+05,7.393100000000000000e+04,1.153564843750000000e+05,8.835307812500000000e+04,5.743000000000000000e+04,1.008237343750000000e+05,3.405599975585937500e+02,1.087252050781250000e+04,2.770000076293945290e-01
8.318822656250000000e+04,6.158800000000000000e+04,8.852087500000000000e+04,4.087276171875000000e+04,3.398000000000000000e+04,7.882982031250000000e+04,1.685599975585937500e+02,7.907720214843750000e+03,2.850000000000000311e-01
9.139689843750000000e+04,6.026400000000000000e+04,9.939246093750000000e+04,4.516560156250000000e+04,3.949300000000000000e+04,7.494930468750000000e+04,1.195400009155273438e+02,8.236839843750000000e+03,2.870000076293945379e-01
1.077345859375000000e+05,7.030400000000000000e+04,1.004280625000000000e+05,6.268308203125000000e+04,5.088000000000000000e+04,8.073896093750000000e+04,2.244600067138671875e+02,1.141787988281250000e+04,2.889999961853027544e-01
9.580950781250000000e+04,6.180800000000000000e+04,1.015883437500000000e+05,5.306176171875000000e+04,4.505600000000000000e+04,7.718074218750000000e+04,1.513600006103515625e+02,9.554000000000000000e+03,2.899999999999999800e-01
1.114380156250000000e+05,6.797300000000000000e+04,1.074426875000000000e+05,6.140876171875000000e+04,5.450100000000000000e+04,7.384239843750000000e+04,8.944000244140625000e+01,7.422200195312500000e+03,2.920000076293945424e-01
8.149905468750000000e+04,5.684700000000000000e+04,9.395609375000000000e+04,3.284467968750000000e+04,3.017800000000000000e+04,7.132708593750000000e+04,6.020000076293945312e+01,4.422720214843750000e+03,2.920000076293945424e-01
1.103807343750000000e+05,7.097200000000000000e+04,1.019262812500000000e+05,5.356156250000000000e+04,4.606000000000000000e+04,7.620953125000000000e+04,1.272799987792968750e+02,7.135240234375000000e+03,2.929999923706054776e-01
1.081983281250000000e+05,7.552000000000000000e+04,9.389414062500000000e+04,5.251980078125000000e+04,4.823200000000000000e+04,7.136211718750000000e+04,1.634000091552734375e+02,6.534120117187500000e+03,2.939999961853027588e-01
8.521133593750000000e+04,5.657500000000000000e+04,9.870808593750000000e+04,5.672492187500000000e+04,5.035400000000000000e+04,7.382778906250000000e+04,1.737200012207031250e+02,1.127100000000000000e+04,2.960000038146972656e-01
1.101588984375000000e+05,7.489300000000000000e+04,9.639584375000000000e+04,5.567976171875000000e+04,4.860800000000000000e+04,7.507054687500000000e+04,2.106999969482421875e+02,1.502460058593750000e+04,2.979999923706054821e-01
9.151371875000000000e+04,6.677200000000000000e+04,8.981974218750000000e+04,4.205596093750000000e+04,3.559600000000000000e+04,7.742946875000000000e+04,1.926399993896484375e+02,1.144983984375000000e+04,3.010000038146972701e-01
1.035792187500000000e+05,6.957200000000000000e+04,9.757039843750000000e+04,4.042667968750000000e+04,3.581600000000000000e+04,7.397260937500000000e+04,1.823200073242187500e+02,1.292952050781250000e+04,3.010000038146972701e-01
1.073457734375000000e+05,7.500000000000000000e+04,9.380017968750000000e+04,5.663719921875000000e+04,5.182500000000000000e+04,7.162133593750000000e+04,1.737200012207031250e+02,4.213280273437500000e+03,3.029999923706054865e-01
9.622722656250000000e+04,7.101200000000000000e+04,8.880678125000000000e+04,3.608624218750000000e+04,3.375600000000000000e+04,7.006008593750000000e+04,8.858000183105468750e+01,4.246600097656250000e+03,3.029999923706054865e-01
1.172790156250000000e+05,7.959000000000000000e+04,9.656989062500000000e+04,6.662503906250000000e+04,4.601400000000000000e+04,9.489153125000000000e+04,1.831800079345703125e+02,1.838719921875000000e+04,3.049999999999999933e-01
