FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.068425078125000000e+05,7.005600000000000000e+04,9.994904687500000000e+04,6.456871875000000000e+04,5.558500000000000000e+04,7.612801562500000000e+04,1.078095996093750000e+04,8.088600097656250000e+03,2.050000000000000155e-01
1.298589921875000000e+05,8.810300000000000000e+04,9.659646875000000000e+04,4.613392187500000000e+04,4.153100000000000000e+04,7.279941406250000000e+04,1.980493945312500000e+04,1.091128027343750000e+04,2.050000000000000155e-01
1.223193828125000000e+05,7.586400000000000000e+04,1.056670234375000000e+05,7.536439843750000000e+04,6.028000000000000000e+04,8.193564843750000000e+04,2.215962109375000000e+04,1.011567968750000000e+04,2.060000038146972690e-01
1.103134765625000000e+05,8.014100000000000000e+04,9.020980468750000000e+04,4.956724218750000000e+04,4.495700000000000000e+04,7.225657031250000000e+04,7.100160156250000000e+03,2.981120117187500000e+03,2.070000076293945224e-01
1.550142343750000000e+05,1.061770000000000000e+05,9.567997656250000000e+04,1.302308828125000000e+05,9.964100000000000000e+04,8.565561718750000000e+04,2.359667968750000000e+04,1.019252050781250000e+04,2.070000076293945224e-01
9.886334375000000000e+04,6.108400000000000000e+04,1.060688281250000000e+05,5.542000000000000000e+04,4.243300000000000000e+04,8.559388281250000000e+04,1.608802050781250000e+04,7.470479980468750000e+03,2.070000076293945224e-01
1.254965312500000000e+05,8.136000000000000000e+04,1.010882578125000000e+05,7.006584375000000000e+04,6.097600000000000000e+04,7.530561718750000000e+04,1.769708007812500000e+04,8.446280273437500000e+03,2.079999923706054854e-01
1.098261328125000000e+05,6.710900000000000000e+04,1.072518671875000000e+05,5.202203906250000000e+04,4.274900000000000000e+04,7.975196093750000000e+04,2.542074023437500000e+04,1.354220019531250000e+04,2.089999961853027388e-01
1.126770156250000000e+05,7.384900000000000000e+04,9.999324218750000000e+04,9.501300000000000000e+04,7.911300000000000000e+04,7.870732031250000000e+04,8.119260253906250000e+03,3.884840087890625000e+03,2.089999961853027388e-01
1.080319453125000000e+05,7.395300000000000000e+04,9.573622656250000000e+04,1.220470781250000000e+05,7.908100000000000000e+04,1.011428437500000000e+05,8.363500000000000000e+03,4.284000000000000000e+03,2.099999999999999922e-01
