FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
8.031964843750000000e+04,5.062100000000000000e+04,1.039850781250000000e+05,6.207108203125000000e+04,5.478400000000000000e+04,7.425326562500000000e+04,3.440000152587890625e+01,6.768720214843750000e+03,2.050000000000000155e-01
8.638130468750000000e+04,6.366400000000000000e+04,8.892129687500000000e+04,3.560139843750000000e+04,3.375600000000000000e+04,6.911877343750000000e+04,-3.181999969482421875e+01,9.738280273437500000e+03,2.070000076293945224e-01
7.243016406250000000e+04,4.685000000000000000e+04,1.013187421875000000e+05,4.508944140625000000e+04,4.084200000000000000e+04,7.235154687500000000e+04,8.600000143051147461e-01,9.155520507812500000e+03,2.160000038146972778e-01
1.070932578125000000e+05,7.059300000000000000e+04,9.942151562500000000e+04,5.158955859375000000e+04,4.390500000000000000e+04,7.700657031250000000e+04,3.268000030517578125e+01,9.344560546875000000e+03,2.260000038146972590e-01
8.907878906250000000e+04,5.649500000000000000e+04,1.033342343750000000e+05,4.059532031250000000e+04,3.597000000000000000e+04,7.396315625000000000e+04,1.203999996185302734e+01,8.251799804687500000e+03,2.399999999999999911e-01
8.967232812500000000e+04,5.856000000000000000e+04,1.003546015625000000e+05,4.029340234375000000e+04,3.656400000000000000e+04,7.222044531250000000e+04,-1.720000076293945312e+01,7.105320312500000000e+03,2.729999923706054599e-01
6.380613671875000000e+04,4.270000000000000000e+04,9.792971875000000000e+04,9.041143750000000000e+04,7.698400000000000000e+04,7.696669531250000000e+04,3.956000137329101562e+01,1.482128027343750000e+04,2.829999923706054688e-01
9.194146875000000000e+04,6.036500000000000000e+04,9.981738281250000000e+04,8.899500000000000000e+04,7.085700000000000000e+04,8.231194531250000000e+04,5.418000030517578125e+01,2.038232031250000000e+04,2.850000000000000311e-01
1.214190468750000000e+05,6.846900000000000000e+04,1.162178359375000000e+05,9.808048437500000000e+04,6.543700000000000000e+04,9.822886718750000000e+04,4.729999923706054688e+01,2.063800000000000000e+04,2.889999961853027544e-01
1.296294843750000000e+05,7.858500000000000000e+04,1.081045781250000000e+05,1.239993593750000000e+05,9.880400000000000000e+04,8.224791406250000000e+04,3.526000213623046875e+01,1.246440039062500000e+04,2.889999961853027544e-01
1.205965859375000000e+05,7.666400000000000000e+04,1.030916406250000000e+05,6.529360156250000000e+04,5.459700000000000000e+04,7.837576562500000000e+04,5.074000167846679688e+01,1.008575976562500000e+04,3.890000152587890780e-01
1.068484062500000000e+05,7.580000000000000000e+04,9.238017968750000000e+04,6.374456250000000000e+04,5.624100000000000000e+04,7.427967968750000000e+04,2.665999984741210938e+01,1.128663964843750000e+04,3.990000152587890869e-01
1.115979062500000000e+05,7.244000000000000000e+04,1.009619062500000000e+05,6.209964062500000000e+04,5.579300000000000000e+04,7.294396093750000000e+04,6.880000114440917969e+00,1.109691992187500000e+04,4.029999923706054643e-01
1.154677187500000000e+05,7.109700000000000000e+04,1.064361875000000000e+05,6.016776171875000000e+04,5.020100000000000000e+04,7.854732812500000000e+04,-6.019999980926513672e+00,1.155795996093750000e+04,4.249999999999999889e-01
1.243082734375000000e+05,7.354300000000000000e+04,1.107741875000000000e+05,1.263270000000000000e+05,9.955100000000000000e+04,8.316306250000000000e+04,-2.150000000000000000e+01,4.639640136718750000e+03,4.299999999999999933e-01
9.312146875000000000e+04,6.442400000000000000e+04,9.472881250000000000e+04,3.883548046875000000e+04,3.509300000000000000e+04,7.252506250000000000e+04,1.978000068664550781e+01,4.869479980468750000e+03,4.459999847412109419e-01
1.143891953125000000e+05,8.151600000000000000e+04,9.196489843750000000e+04,4.539000000000000000e+04,4.218100000000000000e+04,7.052178125000000000e+04,2.579999923706054688e+00,9.121520507812500000e+03,4.700000000000000289e-01
9.630156250000000000e+04,5.772600000000000000e+04,1.093306250000000000e+05,5.808967968750000000e+04,4.915500000000000000e+04,7.744818750000000000e+04,-6.880000114440917969e+00,5.451560058593750000e+03,4.849999999999999867e-01
9.570566406250000000e+04,6.580800000000000000e+04,9.531008593750000000e+04,4.866624218750000000e+04,4.384000000000000000e+04,7.275070312500000000e+04,3.870000076293945312e+01,9.588000000000000000e+03,4.859999847412109220e-01
