FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.099010625000000000e+05,6.707300000000000000e+04,1.073826484375000000e+05,7.327339843750000000e+04,6.464500000000000000e+04,7.428332812500000000e+04,1.236680053710937500e+03,1.622820019531250000e+04,1.519999980926513838e-01
1.150741875000000000e+05,7.429400000000000000e+04,1.015088984375000000e+05,6.628775781250000000e+04,5.498600000000000000e+04,7.900618750000000000e+04,1.371700073242187500e+03,2.079100000000000000e+04,1.600000000000000033e-01
7.570407812500000000e+04,5.243600000000000000e+04,9.461710156250000000e+04,7.403024218750000000e+04,5.130400000000000000e+04,9.456661718750000000e+04,8.987000122070312500e+02,1.270716015625000000e+04,1.739999961853027355e-01
1.341488906250000000e+05,8.320900000000000000e+04,1.056566171875000000e+05,6.276332031250000000e+04,5.416400000000000000e+04,7.594079687500000000e+04,5.701799926757812500e+02,5.794959960937500000e+03,1.820000076293945279e-01
1.141018671875000000e+05,7.290000000000000000e+04,1.025758593750000000e+05,6.894179687500000000e+04,6.099600000000000000e+04,7.407321875000000000e+04,5.452399902343750000e+02,5.679359863281250000e+03,1.910000038146972834e-01
1.138410859375000000e+05,7.400900000000000000e+04,1.008078671875000000e+05,8.376035937500000000e+04,6.848400000000000000e+04,8.015477343750000000e+04,1.329560058593750000e+03,1.731008007812500000e+04,1.920000076293945368e-01
1.290129375000000000e+05,7.742500000000000000e+04,1.092023515625000000e+05,7.898335937500000000e+04,6.718100000000000000e+04,7.704936718750000000e+04,1.235820068359375000e+03,1.625132031250000000e+04,1.989999961853027299e-01
7.468868750000000000e+04,5.120200000000000000e+04,9.559778906250000000e+04,4.168264062500000000e+04,3.941800000000000000e+04,6.930117187500000000e+04,3.698000183105468750e+02,4.077280029296875000e+03,2.160000038146972778e-01
1.137938828125000000e+05,7.515900000000000000e+04,9.922425781250000000e+04,5.442651953125000000e+04,4.684700000000000000e+04,7.613927343750000000e+04,7.034800415039062500e+02,9.555360351562500000e+03,2.179999923706054665e-01
1.062902656250000000e+05,6.716900000000000000e+04,1.037061484375000000e+05,6.332976171875000000e+04,5.402500000000000000e+04,7.682330468750000000e+04,9.098800048828125000e+02,1.083104003906250000e+04,2.250000000000000056e-01
7.366503906250000000e+04,4.878100000000000000e+04,9.896706250000000000e+04,7.399079687500000000e+04,6.234500000000000000e+04,7.777785937500000000e+04,5.856600341796875000e+02,9.165040039062500000e+03,2.260000038146972590e-01
7.686047656250000000e+04,5.332500000000000000e+04,9.446092187500000000e+04,5.447140234375000000e+04,4.977600000000000000e+04,7.171805468750000000e+04,7.997999877929687500e+02,1.205436035156250000e+04,2.279999923706054754e-01
1.194372343750000000e+05,7.513400000000000000e+04,1.041797109375000000e+05,8.218071875000000000e+04,6.567100000000000000e+04,8.201178125000000000e+04,1.386320068359375000e+03,1.582428027343750000e+04,2.289999961853027288e-01
