FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.027378750000000000e+05,6.552100000000000000e+04,1.027613984375000000e+05,3.867771875000000000e+04,3.469300000000000000e+04,7.306324218750000000e+04,6.844740234375000000e+03,3.833840087890625000e+03,2.010000038146972645e-01
9.309373437500000000e+04,5.816400000000000000e+04,1.048929062500000000e+05,7.490539843750000000e+04,6.371200000000000000e+04,7.704985156250000000e+04,1.109141992187500000e+04,6.291359863281250000e+03,2.010000038146972645e-01
1.121560468750000000e+05,8.187200000000000000e+04,8.977744531250000000e+04,4.354924218750000000e+04,3.970800000000000000e+04,7.187577343750000000e+04,1.834466015625000000e+04,1.416371972656250000e+04,2.010000038146972645e-01
9.658535937500000000e+04,6.446900000000000000e+04,9.818390625000000000e+04,3.268964062500000000e+04,3.007300000000000000e+04,7.123826562500000000e+04,1.003533984375000000e+04,6.553839843750000000e+03,2.020000076293945457e-01
1.254098046875000000e+05,7.692800000000000000e+04,1.068383125000000000e+05,6.521471875000000000e+04,5.084000000000000000e+04,8.406592968750000000e+04,1.167621972656250000e+04,5.616120117187500000e+03,2.029999923706054810e-01
1.372652656250000000e+05,8.333600000000000000e+04,1.079463515625000000e+05,6.653188281250000000e+04,5.404400000000000000e+04,8.067932812500000000e+04,2.611475976562500000e+04,1.535848046875000000e+04,2.029999923706054810e-01
1.154842343750000000e+05,8.058300000000000000e+04,9.392024218750000000e+04,6.359632031250000000e+04,5.681500000000000000e+04,7.335824218750000000e+04,9.521060546875000000e+03,6.685080078125000000e+03,2.039999961853027344e-01
9.725028906250000000e+04,6.056400000000000000e+04,1.052340468750000000e+05,7.222075781250000000e+04,5.406800000000000000e+04,8.753901562500000000e+04,3.107696093750000000e+04,1.957108007812500000e+04,2.039999961853027344e-01
8.600075781250000000e+04,5.866800000000000000e+04,9.606847656250000000e+04,3.189675976562500000e+04,2.835700000000000000e+04,7.371675000000000000e+04,4.812560058593750000e+03,3.122560058593750000e+03,2.039999961853027344e-01
1.204130937500000000e+05,8.802700000000000000e+04,8.964741406250000000e+04,5.285435937500000000e+04,4.807000000000000000e+04,7.205874218750000000e+04,2.152064062500000000e+04,1.471928027343750000e+04,2.050000000000000155e-01
8.093737500000000000e+04,5.649300000000000000e+04,9.389325781250000000e+04,3.720076171875000000e+04,3.398100000000000000e+04,7.174566406250000000e+04,6.603939941406250000e+03,3.880080078125000000e+03,2.070000076293945224e-01
7.454236718750000000e+04,6.135300000000000000e+04,7.962460937500000000e+04,3.001724023437500000e+04,2.847700000000000000e+04,6.908066406250000000e+04,7.248939941406250000e+03,3.947400146484375000e+03,2.079999923706054854e-01
1.031137031250000000e+05,6.980500000000000000e+04,9.680766406250000000e+04,3.359064062500000000e+04,3.035200000000000000e+04,7.252887500000000000e+04,4.492640136718750000e+03,2.265080078125000000e+03,2.089999961853027388e-01
1.231418437500000000e+05,8.253700000000000000e+04,9.777703906250000000e+04,4.518667968750000000e+04,3.958800000000000000e+04,7.480433593750000000e+04,7.356439941406250000e+03,5.852760253906250000e+03,2.089999961853027388e-01
1.172158828125000000e+05,7.851400000000000000e+04,9.784064062500000000e+04,7.370792187500000000e+04,4.772200000000000000e+04,1.012221250000000000e+05,1.471632031250000000e+04,7.886640136718750000e+03,2.089999961853027388e-01
1.053008359375000000e+05,7.529700000000000000e+04,9.165034375000000000e+04,4.590000000000000000e+04,4.240500000000000000e+04,7.093745312500000000e+04,1.003362011718750000e+04,5.467200195312500000e+03,2.110000038146972734e-01
1.220727656250000000e+05,8.261000000000000000e+04,9.684253125000000000e+04,5.493516015625000000e+04,4.718200000000000000e+04,7.630517968750000000e+04,2.040178125000000000e+04,1.267044042968750000e+04,2.120000076293945268e-01
1.300348125000000000e+05,7.624800000000000000e+04,1.117663671875000000e+05,9.553524218750000000e+04,6.835700000000000000e+04,9.159263281250000000e+04,4.429601953125000000e+04,2.458880078125000000e+04,2.120000076293945268e-01
8.337466406250000000e+04,5.522000000000000000e+04,9.895042187500000000e+04,5.157187890625000000e+04,4.670000000000000000e+04,7.237290625000000000e+04,2.970439941406250000e+03,1.644920043945312500e+03,2.129999923706054621e-01
7.842457031250000000e+04,5.748500000000000000e+04,8.940824218750000000e+04,3.454128125000000000e+04,3.214100000000000000e+04,7.043021093750000000e+04,8.743620117187500000e+03,5.710640136718750000e+03,2.129999923706054621e-01
1.382175312500000000e+05,9.283300000000000000e+04,9.757549218750000000e+04,5.722471875000000000e+04,5.045700000000000000e+04,7.432625000000000000e+04,1.561072070312500000e+04,8.550320312500000000e+03,2.139999961853027433e-01
9.176446875000000000e+04,6.373000000000000000e+04,9.436492968750000000e+04,4.757483984375000000e+04,4.063800000000000000e+04,7.672289062500000000e+04,1.589194042968750000e+04,9.540400390625000000e+03,2.139999961853027433e-01
1.186236250000000000e+05,7.800100000000000000e+04,9.966690625000000000e+04,5.129919921875000000e+04,4.609300000000000000e+04,7.293828125000000000e+04,1.606824023437500000e+04,8.935200195312500000e+03,2.139999961853027433e-01
1.541197968750000000e+05,9.246900000000000000e+04,1.092300703125000000e+05,1.448481562500000000e+05,1.157450000000000000e+05,8.201450000000000000e+04,1.721891992187500000e+04,9.134440429687500000e+03,2.149999999999999967e-01
1.061828828125000000e+05,7.239000000000000000e+04,9.612931250000000000e+04,4.391235937500000000e+04,3.881400000000000000e+04,7.414439062500000000e+04,1.220082031250000000e+04,6.885680175781250000e+03,2.149999999999999967e-01
1.064023671875000000e+05,6.544400000000000000e+04,1.065519453125000000e+05,8.174620312500000000e+04,6.540000000000000000e+04,8.191619531250000000e+04,2.078190039062500000e+04,1.246032031250000000e+04,2.149999999999999967e-01
7.930071875000000000e+04,5.305300000000000000e+04,9.795962500000000000e+04,3.770735937500000000e+04,3.232000000000000000e+04,7.646007031250000000e+04,9.794540039062500000e+03,7.720720214843750000e+03,2.149999999999999967e-01
