FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.111571718750000000e+05,7.266000000000000000e+04,1.002586953125000000e+05,4.199271875000000000e+04,2.975600000000000000e+04,9.248671875000000000e+04,1.764375976562500000e+04,8.857679687500000000e+03,2.070000076293945224e-01
8.284366406250000000e+04,4.972700000000000000e+04,1.091809843750000000e+05,9.947243750000000000e+04,7.729200000000000000e+04,8.434283593750000000e+04,8.311040039062500000e+03,4.281280273437500000e+03,2.070000076293945224e-01
7.637844531250000000e+04,5.201200000000000000e+04,9.623814062500000000e+04,3.271480078125000000e+04,2.967200000000000000e+04,7.225657812500000000e+04,1.536906054687500000e+04,8.177000000000000000e+03,2.070000076293945224e-01
7.763455468750000000e+04,4.582500000000000000e+04,1.110280078125000000e+05,6.316724218750000000e+04,5.324900000000000000e+04,7.774283593750000000e+04,1.683708007812500000e+04,8.636000000000000000e+03,2.079999923706054854e-01
1.445346562500000000e+05,8.872100000000000000e+04,1.067641640625000000e+05,8.621788281250000000e+04,4.900500000000000000e+04,1.153020156250000000e+05,1.060982031250000000e+04,5.396479980468750000e+03,2.089999961853027388e-01
7.872959375000000000e+04,5.342200000000000000e+04,9.658235156250000000e+04,5.366696093750000000e+04,4.350100000000000000e+04,8.085142187500000000e+04,2.151978125000000000e+04,1.139612011718750000e+04,2.089999961853027388e-01
8.954724218750000000e+04,5.892300000000000000e+04,9.959724218750000000e+04,4.640048046875000000e+04,4.005400000000000000e+04,7.592006250000000000e+04,1.197033984375000000e+04,5.438640136718750000e+03,2.099999999999999922e-01
7.998334375000000000e+04,5.406500000000000000e+04,9.695345312500000000e+04,5.797612109375000000e+04,4.496500000000000000e+04,8.449957812500000000e+04,1.954178125000000000e+04,9.528160156250000000e+03,2.110000038146972734e-01
1.231524609375000000e+05,8.339600000000000000e+04,9.677825781250000000e+04,9.097039843750000000e+04,7.633200000000000000e+04,7.810402343750000000e+04,4.275060058593750000e+03,2.496280029296875000e+03,2.110000038146972734e-01
8.131615625000000000e+04,4.950000000000000000e+04,1.076593046875000000e+05,3.302555859375000000e+04,2.597300000000000000e+04,8.333127343750000000e+04,1.079644042968750000e+04,5.561040039062500000e+03,2.120000076293945268e-01
1.061439453125000000e+05,7.518500000000000000e+04,9.252178125000000000e+04,3.870696093750000000e+04,3.526900000000000000e+04,7.192434375000000000e+04,1.036816015625000000e+04,5.304680175781250000e+03,2.120000076293945268e-01
6.940228906250000000e+04,4.188300000000000000e+04,1.085965312500000000e+05,3.858660156250000000e+04,2.989400000000000000e+04,8.459260937500000000e+04,1.853041992187500000e+04,7.180120117187500000e+03,2.129999923706054621e-01
1.112415468750000000e+05,7.070000000000000000e+04,1.031163515625000000e+05,1.170756015625000000e+05,9.203300000000000000e+04,8.336864062500000000e+04,1.208300000000000000e+04,6.945520019531250000e+03,2.129999923706054621e-01
1.312720468750000000e+05,7.973000000000000000e+04,1.079022343750000000e+05,8.275667968750000000e+04,6.985000000000000000e+04,7.764555468750000000e+04,3.103912109375000000e+04,1.569983984375000000e+04,2.139999961853027433e-01
9.230077343750000000e+04,6.027300000000000000e+04,1.003604218750000000e+05,7.011820312500000000e+04,4.616100000000000000e+04,9.954867968750000000e+04,4.875512109375000000e+04,2.117996093750000000e+04,2.139999961853027433e-01
1.234539531250000000e+05,7.382800000000000000e+04,1.095882109375000000e+05,7.911596093750000000e+04,6.407600000000000000e+04,8.091866406250000000e+04,2.175025976562500000e+04,9.881080078125000000e+03,2.149999999999999967e-01
9.124939843750000000e+04,6.264400000000000000e+04,9.546198437500000000e+04,4.611555859375000000e+04,4.004400000000000000e+04,7.547271093750000000e+04,1.751820117187500000e+04,9.581200195312500000e+03,2.160000038146972778e-01
1.235105937500000000e+05,8.151600000000000000e+04,9.929817968750000000e+04,7.321832031250000000e+04,6.001200000000000000e+04,7.995794531250000000e+04,1.701682031250000000e+04,7.670399902343750000e+03,2.160000038146972778e-01
9.832408593750000000e+04,6.380100000000000000e+04,1.009979062500000000e+05,4.544644140625000000e+04,3.893200000000000000e+04,7.650206250000000000e+04,2.044650000000000000e+04,7.781240234375000000e+03,2.170000076293945312e-01
9.057856250000000000e+04,6.403600000000000000e+04,9.270030468750000000e+04,4.741980078125000000e+04,4.157200000000000000e+04,7.475474218750000000e+04,2.056517968750000000e+04,9.629480468750000000e+03,2.189999961853027477e-01
7.180535937500000000e+04,5.390900000000000000e+04,8.729221875000000000e+04,4.569735937500000000e+04,3.799700000000000000e+04,7.881732812500000000e+04,1.486854003906250000e+04,7.588120117187500000e+03,2.189999961853027477e-01
7.575127343750000000e+04,5.323700000000000000e+04,9.325159375000000000e+04,3.769783984375000000e+04,3.266500000000000000e+04,7.563342187500000000e+04,1.988062109375000000e+04,8.355839843750000000e+03,2.189999961853027477e-01
7.842633593750000000e+04,4.716800000000000000e+04,1.089668515625000000e+05,5.380976171875000000e+04,3.972000000000000000e+04,8.878339843750000000e+04,3.876278125000000000e+04,1.979751953125000000e+04,2.189999961853027477e-01
7.219711718750000000e+04,4.447700000000000000e+04,1.063810546875000000e+05,4.530567968750000000e+04,3.450900000000000000e+04,8.603996093750000000e+04,1.400768066406250000e+04,6.217919921875000000e+03,2.200000000000000011e-01
1.215405859375000000e+05,8.541700000000000000e+04,9.325175000000000000e+04,7.916424218750000000e+04,6.390800000000000000e+04,8.118088281250000000e+04,3.133496093750000000e+04,1.300908007812500000e+04,2.200000000000000011e-01
1.267697578125000000e+05,7.658100000000000000e+04,1.084862109375000000e+05,7.832920312500000000e+04,5.962900000000000000e+04,8.608870312500000000e+04,6.085101953125000000e+04,2.436780078125000000e+04,2.210000038146972823e-01
8.254925781250000000e+04,5.465000000000000000e+04,9.899264843750000000e+04,4.998612109375000000e+04,4.291900000000000000e+04,7.632728125000000000e+04,1.685858007812500000e+04,9.641719726562500000e+03,2.210000038146972823e-01
7.680442968750000000e+04,5.557200000000000000e+04,9.057538281250000000e+04,3.199128125000000000e+04,2.834000000000000000e+04,7.397955468750000000e+04,1.142768066406250000e+04,7.015560058593750000e+03,2.210000038146972823e-01
