FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.613997968750000000e+05,1.011160000000000000e+05,1.046075468750000000e+05,1.060793203125000000e+05,7.504100000000000000e+04,9.264288281250000000e+04,1.344180053710937500e+03,2.077672070312500000e+04,2.099999999999999922e-01
1.081452265625000000e+05,7.918500000000000000e+04,8.950439843750000000e+04,7.650203906250000000e+04,6.515300000000000000e+04,7.695175000000000000e+04,9.107399902343750000e+02,1.025575976562500000e+04,2.099999999999999922e-01
1.117690078125000000e+05,7.118200000000000000e+04,1.029037343750000000e+05,4.339148046875000000e+04,3.949100000000000000e+04,7.200892187500000000e+04,4.867600097656250000e+02,5.297879882812500000e+03,2.099999999999999922e-01
9.984392187500000000e+04,7.021600000000000000e+04,9.318917968750000000e+04,4.433667968750000000e+04,4.008500000000000000e+04,7.248718750000000000e+04,6.140400390625000000e+02,1.193536035156250000e+04,2.120000076293945268e-01
1.396535781250000000e+05,8.680100000000000000e+04,1.054404609375000000e+05,6.905807812500000000e+04,5.690500000000000000e+04,7.953237500000000000e+04,1.225500000000000000e+03,1.294312011718750000e+04,2.139999961853027433e-01
1.224362031250000000e+05,8.237300000000000000e+04,9.741031250000000000e+04,6.125712109375000000e+04,5.201300000000000000e+04,7.718351562500000000e+04,5.082600097656250000e+02,8.826400390625000000e+03,2.170000076293945312e-01
1.224432812500000000e+05,7.430700000000000000e+04,1.079903984375000000e+05,5.601296093750000000e+04,4.839500000000000000e+04,7.585216406250000000e+04,5.770599975585937500e+02,9.087520507812500000e+03,2.170000076293945312e-01
8.147014843750000000e+04,5.642400000000000000e+04,9.462689062500000000e+04,3.142280078125000000e+04,2.914100000000000000e+04,7.066760937500000000e+04,7.808800048828125000e+02,1.108740039062500000e+04,2.170000076293945312e-01
1.011572656250000000e+05,6.999200000000000000e+04,9.471714843750000000e+04,5.502560156250000000e+04,5.056100000000000000e+04,7.132291406250000000e+04,4.437600097656250000e+02,4.403680175781250000e+03,2.179999923706054665e-01
9.090837500000000000e+04,5.856900000000000000e+04,1.017222734375000000e+05,5.534792187500000000e+04,3.957200000000000000e+04,9.166282031250000000e+04,6.338200073242187500e+02,5.738520019531250000e+03,2.200000000000000011e-01
7.961872656250000000e+04,5.299900000000000000e+04,9.845266406250000000e+04,4.710700000000000000e+04,3.740700000000000000e+04,8.253013281250000000e+04,7.559400024414062500e+02,9.266360351562500000e+03,2.210000038146972823e-01
9.855418750000000000e+04,6.011700000000000000e+04,1.074379531250000000e+05,5.338067968750000000e+04,4.372900000000000000e+04,8.000082812500000000e+04,1.291719970703125000e+03,1.655664062500000000e+04,2.260000038146972590e-01
9.563663281250000000e+04,6.681700000000000000e+04,9.380310937500000000e+04,4.489700000000000000e+04,4.176100000000000000e+04,7.045735937500000000e+04,4.798800048828125000e+02,7.350800292968750000e+03,2.260000038146972590e-01
1.182708046875000000e+05,7.704100000000000000e+04,1.006087187500000000e+05,5.896824218750000000e+04,4.748900000000000000e+04,8.137763281250000000e+04,9.348200073242187500e+02,1.113908007812500000e+04,2.270000076293945401e-01
8.451336718750000000e+04,5.618000000000000000e+04,9.858789843750000000e+04,1.016797187500000000e+05,8.207600000000000000e+04,8.118916406250000000e+04,4.145200195312500000e+02,6.423959960937500000e+03,2.300000000000000100e-01
7.380782031250000000e+04,4.693200000000000000e+04,1.030654843750000000e+05,5.292235937500000000e+04,4.627600000000000000e+04,7.494856250000000000e+04,8.901000366210937500e+02,1.307640039062500000e+04,2.339999961853027333e-01
1.609095156250000000e+05,9.228100000000000000e+04,1.142745156250000000e+05,1.209597578125000000e+05,6.970900000000000000e+04,1.137187343750000000e+05,1.895440063476562500e+03,2.607800000000000000e+04,2.350000000000000144e-01
1.357141562500000000e+05,8.485800000000000000e+04,1.048123046875000000e+05,8.731675781250000000e+04,7.319100000000000000e+04,7.818435937500000000e+04,2.881000061035156250e+02,4.347240234375000000e+03,2.360000038146972678e-01
1.085989375000000000e+05,7.384900000000000000e+04,9.637421875000000000e+04,3.494655859375000000e+04,3.262800000000000000e+04,7.019300781250000000e+04,3.895800170898437500e+02,5.587560058593750000e+03,2.370000076293945490e-01
1.350734062500000000e+05,8.446000000000000000e+04,1.048090390625000000e+05,7.413020312500000000e+04,6.454500000000000000e+04,7.526836718750000000e+04,1.072420043945312500e+03,1.220532031250000000e+04,2.370000076293945490e-01
1.167928515625000000e+05,7.298100000000000000e+04,1.048784765625000000e+05,6.058664062500000000e+04,5.426500000000000000e+04,7.317066406250000000e+04,5.847999877929687500e+02,9.936160156250000000e+03,2.370000076293945490e-01
9.283944531250000000e+04,6.656800000000000000e+04,9.140015625000000000e+04,3.905851953125000000e+04,3.731700000000000000e+04,6.859444531250000000e+04,6.871400146484375000e+02,7.796200195312500000e+03,2.379999923706054843e-01
1.126357187500000000e+05,7.446100000000000000e+04,9.913503906250000000e+04,4.661740234375000000e+04,4.249600000000000000e+04,7.189189062500000000e+04,4.979400024414062500e+02,8.687679687500000000e+03,2.389999961853027377e-01
8.981274218750000000e+04,6.199600000000000000e+04,9.494109375000000000e+04,4.018732031250000000e+04,3.616800000000000000e+04,7.281896093750000000e+04,7.378800048828125000e+02,1.002591992187500000e+04,2.399999999999999911e-01
1.513845468750000000e+05,9.202000000000000000e+04,1.078150156250000000e+05,7.799396093750000000e+04,6.435600000000000000e+04,7.942403125000000000e+04,1.295160034179687500e+03,2.405908007812500000e+04,2.399999999999999911e-01
8.647216406250000000e+04,5.111000000000000000e+04,1.108792734375000000e+05,9.180748437500000000e+04,8.268200000000000000e+04,7.276910937500000000e+04,6.527399902343750000e+02,7.794839843750000000e+03,2.410000038146972723e-01
1.012203984375000000e+05,7.030500000000000000e+04,9.435432031250000000e+04,5.454076171875000000e+04,4.904900000000000000e+04,7.287371875000000000e+04,9.442800292968750000e+02,1.041012011718750000e+04,2.410000038146972723e-01
