FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.048955078125000000e+05,6.546900000000000000e+04,1.050028593750000000e+05,6.084300000000000000e+04,5.268500000000000000e+04,7.568391406250000000e+04,2.730500000000000000e+03,6.131560058593750000e+03,2.160000038146972778e-01
1.010557890625000000e+05,6.745500000000000000e+04,9.818089062500000000e+04,5.380635937500000000e+04,4.696200000000000000e+04,7.508737500000000000e+04,1.460280029296875000e+03,6.806800292968750000e+03,2.200000000000000011e-01
5.975991796875000000e+04,3.836900000000000000e+04,1.020726562500000000e+05,5.673103906250000000e+04,4.798500000000000000e+04,7.748099218750000000e+04,8.410800170898437500e+02,5.251640136718750000e+03,2.210000038146972823e-01
8.846990625000000000e+04,5.871800000000000000e+04,9.874253125000000000e+04,4.972160156250000000e+04,4.610300000000000000e+04,7.067989062500000000e+04,2.745120117187500000e+03,9.321440429687500000e+03,2.289999961853027288e-01
9.115853906250000000e+04,6.195300000000000000e+04,9.643061718750000000e+04,5.020167968750000000e+04,4.472900000000000000e+04,7.355446093750000000e+04,2.156880126953125000e+03,6.472919921875000000e+03,2.339999961853027333e-01
9.048829687500000000e+04,6.096000000000000000e+04,9.728085937500000000e+04,5.358944140625000000e+04,4.926000000000000000e+04,7.129592968750000000e+04,2.048520019531250000e+03,6.073080078125000000e+03,2.350000000000000144e-01
1.186672812500000000e+05,7.874900000000000000e+04,9.875653906250000000e+04,9.682452343750000000e+04,8.064900000000000000e+04,7.868035156250000000e+04,3.578459960937500000e+03,1.122612011718750000e+04,2.379999923706054843e-01
9.378167968750000000e+04,6.104300000000000000e+04,1.006843671875000000e+05,7.333256250000000000e+04,5.772300000000000000e+04,8.325836718750000000e+04,4.187339843750000000e+03,1.344156054687500000e+04,2.389999961853027377e-01
1.135283828125000000e+05,8.115800000000000000e+04,9.167545312500000000e+04,4.600064062500000000e+04,4.167400000000000000e+04,7.234001562500000000e+04,3.269719970703125000e+03,1.285812011718750000e+04,2.389999961853027377e-01
9.979908593750000000e+04,6.422900000000000000e+04,1.018299062500000000e+05,6.197792187500000000e+04,5.439700000000000000e+04,7.466928906250000000e+04,2.829400146484375000e+03,8.202160156250000000e+03,2.449999999999999956e-01
9.212613281250000000e+04,5.853200000000000000e+04,1.031500468750000000e+05,6.831143750000000000e+04,5.622000000000000000e+04,7.963106250000000000e+04,3.380660156250000000e+03,1.037000000000000000e+04,2.470000076293945301e-01
1.033709453125000000e+05,7.722100000000000000e+04,8.772896875000000000e+04,7.673528125000000000e+04,7.010500000000000000e+04,7.173416406250000000e+04,3.562120117187500000e+03,1.026867968750000000e+04,2.479999923706054654e-01
8.808817968750000000e+04,5.516500000000000000e+04,1.046487265625000000e+05,6.461019921875000000e+04,5.619200000000000000e+04,7.535403906250000000e+04,3.525140136718750000e+03,1.141312011718750000e+04,2.479999923706054654e-01
9.063815625000000000e+04,6.029600000000000000e+04,9.851503125000000000e+04,6.132783984375000000e+04,5.576800000000000000e+04,7.206967187500000000e+04,1.546280029296875000e+03,7.622800292968750000e+03,2.510000038146972812e-01
9.614521875000000000e+04,7.560600000000000000e+04,8.333959375000000000e+04,6.081376171875000000e+04,5.668200000000000000e+04,7.031316406250000000e+04,2.120760009765625000e+03,1.035640039062500000e+04,2.539999961853027233e-01
1.239660781250000000e+05,7.962500000000000000e+04,1.020312734375000000e+05,9.667560156250000000e+04,8.092100000000000000e+04,7.829528125000000000e+04,3.061600097656250000e+03,1.431536035156250000e+04,2.570000076293945113e-01
