FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.042282187500000000e+05,6.790600000000000000e+04,1.005905234375000000e+05,5.200844140625000000e+04,4.521000000000000000e+04,7.539096093750000000e+04,2.580000114440917969e+01,9.993280273437500000e+03,2.039999961853027344e-01
7.222720312500000000e+04,4.665000000000000000e+04,1.014680000000000000e+05,6.123128125000000000e+04,5.248300000000000000e+04,7.646006250000000000e+04,3.440000057220458984e+00,6.137680175781250000e+03,2.070000076293945224e-01
1.650159062500000000e+05,1.045950000000000000e+05,1.033938750000000000e+05,9.238275781250000000e+04,7.908700000000000000e+04,7.655362500000000000e+04,3.354000091552734375e+01,1.630436035156250000e+04,2.089999961853027388e-01
1.129006250000000000e+05,7.453600000000000000e+04,9.926821875000000000e+04,5.827735937500000000e+04,5.057700000000000000e+04,7.551387500000000000e+04,1.461999988555908203e+01,8.538080078125000000e+03,2.120000076293945268e-01
1.631762968750000000e+05,9.644600000000000000e+04,1.108798906250000000e+05,6.611639843750000000e+04,5.390700000000000000e+04,8.037925000000000000e+04,-1.376000022888183594e+01,1.104048046875000000e+04,2.149999999999999967e-01
1.143284218750000000e+05,6.992400000000000000e+04,1.071538750000000000e+05,6.423416015625000000e+04,5.389600000000000000e+04,7.810690625000000000e+04,-3.784000015258789062e+01,8.374200195312500000e+03,2.160000038146972778e-01
1.087246015625000000e+05,6.786500000000000000e+04,1.049933828125000000e+05,5.675416015625000000e+04,4.556100000000000000e+04,8.163650781250000000e+04,1.892000007629394531e+01,1.454452050781250000e+04,2.229999923706054710e-01
1.007289218750000000e+05,7.433300000000000000e+04,8.880807812500000000e+04,3.791476171875000000e+04,3.683200000000000000e+04,6.746257812500000000e+04,2.407999992370605469e+01,5.835080078125000000e+03,2.279999923706054754e-01
8.951597656250000000e+04,5.621400000000000000e+04,1.043604765625000000e+05,4.394771875000000000e+04,3.747000000000000000e+04,7.686569531250000000e+04,-1.720000076293945312e+01,7.317479980468750000e+03,2.329999923706054799e-01
9.361057812500000000e+04,6.255300000000000000e+04,9.807463281250000000e+04,3.936383984375000000e+04,3.448400000000000000e+04,7.481002343750000000e+04,7.740000247955322266e+00,1.215091992187500000e+04,2.329999923706054799e-01
7.928773437500000000e+04,6.072900000000000000e+04,8.556375000000000000e+04,4.963183984375000000e+04,4.786500000000000000e+04,6.795514062500000000e+04,1.720000028610229492e+00,6.420560058593750000e+03,2.360000038146972678e-01
9.857719531250000000e+04,6.481200000000000000e+04,9.967838281250000000e+04,4.570348046875000000e+04,4.228900000000000000e+04,7.082747656250000000e+04,8.600000381469726562e+00,1.038360058593750000e+04,2.360000038146972678e-01
8.352334375000000000e+04,5.978000000000000000e+04,9.156550781250000000e+04,2.975000000000000000e+04,2.580400000000000000e+04,7.555789843750000000e+04,1.892000007629394531e+01,6.514399902343750000e+03,2.379999923706054843e-01
1.248333750000000000e+05,8.185200000000000000e+04,9.994967187500000000e+04,4.980932031250000000e+04,4.280500000000000000e+04,7.625986718750000000e+04,8.600000143051147461e-01,5.145560058593750000e+03,2.379999923706054843e-01
8.502194531250000000e+04,6.944000000000000000e+04,8.024190625000000000e+04,4.704783984375000000e+04,4.422400000000000000e+04,6.972067187500000000e+04,-2.579999923706054688e+00,4.572319824218750000e+03,2.389999961853027377e-01
9.116502343750000000e+04,5.863200000000000000e+04,1.018998281250000000e+05,8.959748437500000000e+04,7.826100000000000000e+04,7.502921093750000000e+04,-2.236000061035156250e+01,1.079704003906250000e+04,2.399999999999999911e-01
1.080478750000000000e+05,7.223900000000000000e+04,9.802221093750000000e+04,4.618832031250000000e+04,3.833800000000000000e+04,7.895554687500000000e+04,1.805999946594238281e+01,6.355280273437500000e+03,2.410000038146972723e-01
1.182749375000000000e+05,7.991600000000000000e+04,9.699266406250000000e+04,6.317471875000000000e+04,5.533300000000000000e+04,7.482368750000000000e+04,6.880000114440917969e+00,1.270579980468750000e+04,2.449999999999999956e-01
8.231975000000000000e+04,5.623700000000000000e+04,9.593164062500000000e+04,3.586116015625000000e+04,3.167700000000000000e+04,7.419253906250000000e+04,1.634000015258789062e+01,8.087919921875000000e+03,2.460000038146972767e-01
1.297775781250000000e+05,8.026400000000000000e+04,1.059641171875000000e+05,8.520196093750000000e+04,5.722100000000000000e+04,9.758297656250000000e+04,5.418000030517578125e+01,8.053240234375000000e+03,2.470000076293945301e-01
5.808903906250000000e+04,4.411200000000000000e+04,8.630130468750000000e+04,2.434332031250000000e+04,2.170000000000000000e+04,7.351907812500000000e+04,-1.548000049591064453e+01,6.173040039062500000e+03,2.479999923706054654e-01
1.294695937500000000e+05,8.692200000000000000e+04,9.761532812500000000e+04,5.510448046875000000e+04,4.765500000000000000e+04,7.578065625000000000e+04,-1.634000015258789062e+01,8.602000000000000000e+03,2.500000000000000000e-01
1.018552343750000000e+05,7.068100000000000000e+04,9.444100781250000000e+04,4.646235937500000000e+04,4.283600000000000000e+04,7.108407812500000000e+04,-1.376000022888183594e+01,7.879839843750000000e+03,2.520000076293945623e-01
1.478563593750000000e+05,8.346400000000000000e+04,1.160969296875000000e+05,1.258401250000000000e+05,6.827300000000000000e+04,1.207953125000000000e+05,7.387399902343750000e+02,1.090244042968750000e+04,2.529999923706054976e-01
8.601727343750000000e+04,5.600900000000000000e+04,1.006486171875000000e+05,3.762644140625000000e+04,3.268500000000000000e+04,7.544397656250000000e+04,3.010000038146972656e+01,5.236680175781250000e+03,2.539999961853027233e-01
1.092320078125000000e+05,6.756900000000000000e+04,1.059454687500000000e+05,5.419328125000000000e+04,4.558100000000000000e+04,7.791867968750000000e+04,2.236000061035156250e+01,8.169520019531250000e+03,2.539999961853027233e-01
9.492745312500000000e+04,6.440900000000000000e+04,9.658845312500000000e+04,4.060076171875000000e+04,3.698000000000000000e+04,7.195271875000000000e+04,1.548000049591064453e+01,7.817959960937500000e+03,2.539999961853027233e-01
1.034865859375000000e+05,6.429700000000000000e+04,1.054807734375000000e+05,7.408600000000000000e+04,5.787600000000000000e+04,8.389142968750000000e+04,-3.440000057220458984e+00,5.655560058593750000e+03,2.539999961853027233e-01
1.068613828125000000e+05,7.496900000000000000e+04,9.341551562500000000e+04,3.776312109375000000e+04,3.410000000000000000e+04,7.257607031250000000e+04,-8.600000143051147461e-01,1.372240039062500000e+04,2.560000038146972856e-01
1.073587578125000000e+05,7.071700000000000000e+04,9.949324218750000000e+04,4.260676171875000000e+04,3.670400000000000000e+04,7.607553906250000000e+04,9.460000038146972656e+00,1.099695996093750000e+04,2.560000038146972856e-01
1.062985234375000000e+05,7.057600000000000000e+04,9.870749218750000000e+04,4.741367968750000000e+04,4.027600000000000000e+04,7.715023437500000000e+04,-2.579999923706054688e+00,3.999760009765625000e+03,2.570000076293945113e-01
1.112403671875000000e+05,7.717800000000000000e+04,9.446019531250000000e+04,5.241167968750000000e+04,4.725500000000000000e+04,7.268758593750000000e+04,0.000000000000000000e+00,4.804200195312500000e+03,2.579999923706054465e-01
8.746926562500000000e+04,6.487200000000000000e+04,8.836456250000000000e+04,4.048992187500000000e+04,3.696500000000000000e+04,7.178540625000000000e+04,2.407999992370605469e+01,4.990520019531250000e+03,2.589999961853027277e-01
8.379475000000000000e+04,5.480500000000000000e+04,1.002020468750000000e+05,3.869267968750000000e+04,3.358100000000000000e+04,7.551185937500000000e+04,-6.019999980926513672e+00,5.276120117187500000e+03,2.600000000000000089e-01
1.395509218750000000e+05,8.350400000000000000e+04,1.095230156250000000e+05,7.986532031250000000e+04,6.075600000000000000e+04,8.614875000000000000e+04,1.461999988555908203e+01,1.142332031250000000e+04,2.600000000000000089e-01
1.198667578125000000e+05,7.768200000000000000e+04,1.011249453125000000e+05,5.709416015625000000e+04,4.616500000000000000e+04,8.105107812500000000e+04,3.440000152587890625e+01,5.285640136718750000e+03,2.620000076293945157e-01
1.252298515625000000e+05,7.504900000000000000e+04,1.093560703125000000e+05,6.906624218750000000e+04,5.635600000000000000e+04,8.031665625000000000e+04,4.386000061035156250e+01,1.188708007812500000e+04,2.629999923706054510e-01
1.039869062500000000e+05,6.655800000000000000e+04,1.023901796875000000e+05,4.888724218750000000e+04,4.089900000000000000e+04,7.833625000000000000e+04,1.031999969482421875e+01,1.226379980468750000e+04,2.670000076293945201e-01
1.179740312500000000e+05,7.350700000000000000e+04,1.051810781250000000e+05,9.541760156250000000e+04,7.804700000000000000e+04,8.012207812500000000e+04,3.611999893188476562e+01,4.294200195312500000e+03,2.679999923706054554e-01
