FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.302714062500000000e+05,8.396500000000000000e+04,1.016788828125000000e+05,6.261100000000000000e+04,5.437700000000000000e+04,7.545974218750000000e+04,8.686000061035156250e+01,1.401548046875000000e+04,2.129999923706054621e-01
8.831119531250000000e+04,5.785600000000000000e+04,1.000339140625000000e+05,5.295635937500000000e+04,4.802800000000000000e+04,7.226092968750000000e+04,8.255999755859375000e+01,7.178080078125000000e+03,2.139999961853027433e-01
1.484145000000000000e+05,9.454800000000000000e+04,1.028736015625000000e+05,7.691480468750000000e+04,6.522800000000000000e+04,7.727799218750000000e+04,7.138000488281250000e+01,9.460160156250000000e+03,2.189999961853027477e-01
1.032659218750000000e+05,6.232800000000000000e+04,1.085809843750000000e+05,1.018912031250000000e+05,7.866800000000000000e+04,8.488257812500000000e+04,7.395999908447265625e+01,1.485120019531250000e+04,2.189999961853027477e-01
6.621510937500000000e+04,4.865700000000000000e+04,8.918498437500000000e+04,6.094160156250000000e+04,5.076500000000000000e+04,7.867367187500000000e+04,5.847999954223632812e+01,7.542560058593750000e+03,2.189999961853027477e-01
9.285596875000000000e+04,6.005600000000000000e+04,1.013289062500000000e+05,6.718603906250000000e+04,5.868400000000000000e+04,7.503074218750000000e+04,3.268000030517578125e+01,6.057439941406250000e+03,2.200000000000000011e-01
1.141956718750000000e+05,7.869100000000000000e+04,9.510525781250000000e+04,5.650324218750000000e+04,4.948300000000000000e+04,7.483371093750000000e+04,1.255600051879882812e+02,9.277240234375000000e+03,2.239999961853027521e-01
1.202697265625000000e+05,8.841200000000000000e+04,8.915075781250000000e+04,4.213551953125000000e+04,3.872100000000000000e+04,7.131514062500000000e+04,2.322000122070312500e+01,7.376640136718750000e+03,2.260000038146972590e-01
9.253677343750000000e+04,5.550600000000000000e+04,1.092582734375000000e+05,1.191013203125000000e+05,9.462200000000000000e+04,8.249058593750000000e+04,3.526000213623046875e+01,1.210060058593750000e+04,2.300000000000000100e-01
1.032889375000000000e+05,7.424500000000000000e+04,9.117305468750000000e+04,6.049960156250000000e+04,5.566100000000000000e+04,7.123303906250000000e+04,2.665999984741210938e+01,7.608520019531250000e+03,2.300000000000000100e-01
1.097624140625000000e+05,7.957700000000000000e+04,9.039533593750000000e+04,4.574155859375000000e+04,4.042900000000000000e+04,7.414774218750000000e+04,6.708000183105468750e+01,7.435120117187500000e+03,2.370000076293945490e-01
9.992947656250000000e+04,6.324400000000000000e+04,1.035509843750000000e+05,4.003296093750000000e+04,3.240500000000000000e+04,8.096281250000000000e+04,6.106000137329101562e+01,5.858879882812500000e+03,2.370000076293945490e-01
8.229850781250000000e+04,5.460900000000000000e+04,9.876603906250000000e+04,8.049771875000000000e+04,6.052100000000000000e+04,8.716807031250000000e+04,6.020000076293945312e+01,1.411340039062500000e+04,2.370000076293945490e-01
7.615070312500000000e+04,5.863700000000000000e+04,8.511031250000000000e+04,4.201924218750000000e+04,3.344900000000000000e+04,8.232751562500000000e+04,5.245999908447265625e+01,7.430359863281250000e+03,2.399999999999999911e-01
9.779131250000000000e+04,6.437100000000000000e+04,9.956117187500000000e+04,4.619512109375000000e+04,4.071500000000000000e+04,7.435695312500000000e+04,4.902000045776367188e+01,8.580919921875000000e+03,2.399999999999999911e-01
6.390112890625000000e+04,4.877300000000000000e+04,8.586357812500000000e+04,3.308744140625000000e+04,2.948100000000000000e+04,7.355309375000000000e+04,1.892000007629394531e+01,5.549479980468750000e+03,2.410000038146972723e-01
8.433459375000000000e+04,5.128900000000000000e+04,1.077609609375000000e+05,4.155208203125000000e+04,3.633300000000000000e+04,7.494996875000000000e+04,-1.203999996185302734e+01,5.378800292968750000e+03,2.420000076293945257e-01
1.135531640625000000e+05,7.607400000000000000e+04,9.782343750000000000e+04,5.120944140625000000e+04,4.512700000000000000e+04,7.436926562500000000e+04,4.902000045776367188e+01,1.062975976562500000e+04,2.420000076293945257e-01
