FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
7.798265625000000000e+04,4.654000000000000000e+04,1.098124453125000000e+05,1.147710000000000000e+05,9.084400000000000000e+04,8.279724218750000000e+04,1.305600097656250000e+03,9.387370117187500000e+03,1.460000038146972712e-01
1.438956875000000000e+05,9.384300000000000000e+04,1.004906875000000000e+05,6.223027343750000000e+04,5.237500000000000000e+04,7.786775000000000000e+04,1.095650000000000000e+04,9.371290039062500000e+03,1.469999980926513794e-01
7.295998437500000000e+04,5.160300000000000000e+04,9.265945312500000000e+04,1.063001953125000000e+05,8.799100000000000000e+04,7.917275781250000000e+04,2.818600097656250000e+03,1.592120996093750000e+04,1.469999980926513794e-01
1.747308593750000000e+05,1.144660000000000000e+05,1.000398515625000000e+05,7.485374218750000000e+04,6.398600000000000000e+04,7.666700000000000000e+04,7.965350097656250000e+03,1.284725000000000000e+04,1.519999980926513838e-01
1.212320156250000000e+05,9.623300000000000000e+04,8.256067187500000000e+04,8.573856250000000000e+04,7.823700000000000000e+04,7.181975000000000000e+04,4.364750000000000000e+03,1.041179980468750000e+04,1.600000000000000033e-01
1.248793906250000000e+05,8.136200000000000000e+04,1.005886796875000000e+05,7.129001562500000000e+04,5.521000000000000000e+04,8.462349218750000000e+04,2.740400146484375000e+03,9.623209960937500000e+03,1.639999961853027266e-01
1.536424843750000000e+05,9.910900000000000000e+04,1.015963671875000000e+05,8.551746093750000000e+04,7.308900000000000000e+04,7.668010937500000000e+04,1.520650024414062500e+03,4.254500000000000000e+03,1.779999923706054588e-01
1.258540781250000000e+05,8.435400000000000000e+04,9.777809375000000000e+04,6.460877343750000000e+04,5.577000000000000000e+04,7.592254687500000000e+04,1.737400024414062500e+03,5.879919921875000000e+03,1.979999923706054765e-01
1.812603750000000000e+05,1.157480000000000000e+05,1.026288281250000000e+05,7.277271875000000000e+04,6.321600000000000000e+04,7.544345312500000000e+04,1.476450073242187500e+03,4.062210205078125000e+03,1.979999923706054765e-01
2.118607343750000000e+05,1.287880000000000000e+05,1.078090000000000000e+05,1.103724531250000000e+05,8.811600000000000000e+04,8.208916406250000000e+04,1.214140039062500000e+04,1.975763085937500000e+04,2.089999961853027388e-01
9.995307812500000000e+04,7.154600000000000000e+04,9.155682812500000000e+04,6.217399218750000000e+04,4.357800000000000000e+04,9.350210156250000000e+04,2.786300048828125000e+03,1.223085058593750000e+04,2.129999923706054621e-01
1.220208437500000000e+05,9.472500000000000000e+04,8.442078125000000000e+04,4.964298046875000000e+04,4.851700000000000000e+04,6.705696093750000000e+04,1.932900024414062500e+03,2.260580078125000000e+03,2.279999923706054754e-01
9.215327343750000000e+04,5.669800000000000000e+04,1.065179921875000000e+05,5.911075000000000000e+04,5.113900000000000000e+04,7.575201562500000000e+04,6.408150390625000000e+03,1.371825000000000000e+04,2.379999923706054843e-01
9.166711718750000000e+04,6.024200000000000000e+04,9.972271875000000000e+04,9.630044531250000000e+04,8.327800000000000000e+04,7.578407031250000000e+04,1.630300048828125000e+03,1.947087109375000000e+04,2.399999999999999911e-01
9.991826562500000000e+04,5.736700000000000000e+04,1.141465234375000000e+05,8.167903125000000000e+04,6.273900000000000000e+04,8.532040625000000000e+04,5.111899902343750000e+03,1.056925000000000000e+04,2.460000038146972767e-01
1.500021875000000000e+05,9.142700000000000000e+04,1.075234218750000000e+05,6.700402343750000000e+04,5.413900000000000000e+04,8.110928906250000000e+04,1.483420019531250000e+04,1.159770019531250000e+04,2.670000076293945201e-01
1.141573281250000000e+05,7.050200000000000000e+04,1.061163515625000000e+05,5.051666015625000000e+04,4.338200000000000000e+04,7.631413281250000000e+04,7.107700195312500000e+03,5.607229980468750000e+03,2.850000000000000311e-01
1.894082812500000000e+05,1.122780000000000000e+05,1.105564843750000000e+05,1.132534531250000000e+05,8.900200000000000000e+04,8.339338281250000000e+04,1.797070117187500000e+04,3.046825000000000000e+04,2.960000038146972656e-01
8.404136718750000000e+04,5.174700000000000000e+04,1.064358281250000000e+05,1.016390000000000000e+05,7.863900000000000000e+04,8.470368750000000000e+04,4.548350097656250000e+03,1.942129101562500000e+04,3.110000038146972789e-01
1.193280859375000000e+05,8.536600000000000000e+04,9.160890625000000000e+04,5.063324218750000000e+04,4.729000000000000000e+04,7.016917968750000000e+04,2.741250000000000000e+03,6.678560058593750000e+03,3.240000152587890758e-01
1.254381250000000000e+05,9.239400000000000000e+04,8.897453125000000000e+04,5.388274218750000000e+04,5.000700000000000000e+04,7.061530468750000000e+04,1.428850097656250000e+03,7.913370117187500000e+03,3.309999847412109508e-01
1.272205156250000000e+05,9.516700000000000000e+04,8.760939062500000000e+04,5.205431250000000000e+04,4.812700000000000000e+04,7.088394531250000000e+04,5.906650390625000000e+03,5.889300292968750000e+03,3.409999847412109597e-01
2.114819531250000000e+05,1.279230000000000000e+05,1.083439375000000000e+05,1.053956953125000000e+05,8.661900000000000000e+04,7.974246093750000000e+04,2.017815039062500000e+04,2.384128125000000000e+04,3.590000152587890514e-01
1.306136015625000000e+05,9.042600000000000000e+04,9.466185937500000000e+04,7.988142187500000000e+04,6.157800000000000000e+04,8.501589843750000000e+04,5.737500000000000000e+03,4.666550292968750000e+03,3.649999999999999911e-01
1.750453281250000000e+05,1.084240000000000000e+05,1.058047187500000000e+05,8.213932031250000000e+04,6.877600000000000000e+04,7.826978125000000000e+04,7.851450195312500000e+03,1.289348046875000000e+04,3.659999847412109264e-01
1.982199375000000000e+05,1.179050000000000000e+05,1.101780468750000000e+05,1.100233828125000000e+05,8.683700000000000000e+04,8.303478906250000000e+04,1.564340039062500000e+04,1.729001953125000000e+04,3.690000152587890603e-01
1.667687968750000000e+05,1.041490000000000000e+05,1.049396484375000000e+05,7.998594531250000000e+04,6.790900000000000000e+04,7.719092968750000000e+04,1.144610058593750000e+04,1.269716992187500000e+04,3.879999923706054510e-01
1.654985312500000000e+05,1.033460000000000000e+05,1.049495078125000000e+05,7.686977343750000000e+04,6.591400000000000000e+04,7.642894531250000000e+04,6.540750000000000000e+03,8.775660156250000000e+03,3.959999847412109530e-01
1.241690312500000000e+05,9.599800000000000000e+04,8.476782031250000000e+04,6.112342968750000000e+04,5.649400000000000000e+04,7.090638281250000000e+04,1.000450012207031250e+03,8.724070312500000000e+03,4.100000000000000311e-01
1.558337500000000000e+05,1.112230000000000000e+05,9.182203125000000000e+04,6.796748437500000000e+04,6.150300000000000000e+04,7.242438281250000000e+04,4.983550292968750000e+03,5.070560058593750000e+03,4.150000000000000355e-01
1.489802968750000000e+05,9.137900000000000000e+04,1.068470078125000000e+05,5.443817187500000000e+04,4.605900000000000000e+04,7.745847656250000000e+04,1.083750000000000000e+03,4.607590332031250000e+03,4.349999999999999978e-01
