FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.278624375000000000e+05,7.204600000000000000e+04,1.163089140625000000e+05,1.606613125000000000e+05,1.196670000000000000e+05,8.798666406250000000e+04,7.892250000000000000e+03,1.998208007812500000e+04,2.079999923706054854e-01
1.454816093750000000e+05,9.493000000000000000e+04,1.004348671875000000e+05,7.013091406250000000e+04,6.140200000000000000e+04,7.485260156250000000e+04,5.788500000000000000e+03,1.051431054687500000e+04,2.089999961853027388e-01
1.106698359375000000e+05,7.923800000000000000e+04,9.153259375000000000e+04,6.289156250000000000e+04,5.809000000000000000e+04,7.095303125000000000e+04,4.642700195312500000e+03,9.498589843750000000e+03,2.110000038146972734e-01
1.394146406250000000e+05,8.880600000000000000e+04,1.028835703125000000e+05,8.895992187500000000e+04,7.808600000000000000e+04,7.466227343750000000e+04,9.009150390625000000e+03,2.560271093750000000e+04,2.120000076293945268e-01
1.766206250000000000e+05,9.946600000000000000e+04,1.163715234375000000e+05,1.319511406250000000e+05,1.028390000000000000e+05,8.408824218750000000e+04,1.105765039062500000e+04,2.497358007812500000e+04,2.129999923706054621e-01
1.339535937500000000e+05,8.864200000000000000e+04,9.903638281250000000e+04,7.881545312500000000e+04,7.031400000000000000e+04,7.345976562500000000e+04,9.740150390625000000e+03,2.425132031250000000e+04,2.149999999999999967e-01
1.472651718750000000e+05,8.718200000000000000e+04,1.107014062500000000e+05,1.150483828125000000e+05,9.139000000000000000e+04,8.250148437500000000e+04,6.719250000000000000e+03,1.801496093750000000e+04,2.200000000000000011e-01
1.163167265625000000e+05,7.467300000000000000e+04,1.020842109375000000e+05,8.585446875000000000e+04,7.403700000000000000e+04,7.599657031250000000e+04,9.486000000000000000e+03,1.838882031250000000e+04,2.200000000000000011e-01
1.861290625000000000e+05,1.193700000000000000e+05,1.021877734375000000e+05,8.536805468750000000e+04,7.614200000000000000e+04,7.347693750000000000e+04,4.507550292968750000e+03,9.286200195312500000e+03,2.220000076293945357e-01
1.059451171875000000e+05,6.674300000000000000e+04,1.040291796875000000e+05,7.728717968750000000e+04,6.637500000000000000e+04,7.631025000000000000e+04,1.048815039062500000e+04,2.118607031250000000e+04,2.300000000000000100e-01
1.474887812500000000e+05,9.905900000000000000e+04,9.757645312500000000e+04,6.404597265625000000e+04,5.940700000000000000e+04,7.065357031250000000e+04,6.590050292968750000e+03,1.332027050781250000e+04,2.310000038146972634e-01
1.804709687500000000e+05,1.193300000000000000e+05,9.911460937500000000e+04,9.637682031250000000e+04,7.809000000000000000e+04,8.088297656250000000e+04,5.768950195312500000e+03,1.454101074218750000e+04,2.500000000000000000e-01
9.324890625000000000e+04,5.360800000000000000e+04,1.139971640625000000e+05,1.074693437500000000e+05,8.866400000000000000e+04,7.943597656250000000e+04,1.248735058593750000e+04,2.362621093750000000e+04,2.579999923706054465e-01
8.863628906250000000e+04,6.125100000000000000e+04,9.483710937500000000e+04,9.303217968750000000e+04,7.205900000000000000e+04,8.461061718750000000e+04,1.459620019531250000e+04,3.242733007812500000e+04,2.679999923706054554e-01
1.432384218750000000e+05,8.213300000000000000e+04,1.142935625000000000e+05,1.187447734375000000e+05,9.360100000000000000e+04,8.314075000000000000e+04,1.489370019531250000e+04,2.902841992187500000e+04,2.829999923706054688e-01
1.293911250000000000e+05,9.141400000000000000e+04,9.276234375000000000e+04,1.524008906250000000e+05,9.664200000000000000e+04,1.033478593750000000e+05,2.032434960937500000e+04,4.001173046875000000e+04,2.889999961853027544e-01
1.079416718750000000e+05,6.425100000000000000e+04,1.101004765625000000e+05,8.608628906250000000e+04,6.458700000000000000e+04,8.735118750000000000e+04,4.767649902343750000e+03,1.216920996093750000e+04,2.960000038146972656e-01
1.923004687500000000e+05,1.309140000000000000e+05,9.626628125000000000e+04,9.248210937500000000e+04,7.905400000000000000e+04,7.666795312500000000e+04,1.148265039062500000e+04,2.283292968750000000e+04,3.010000038146972701e-01
1.021272265625000000e+05,5.915600000000000000e+04,1.131416875000000000e+05,1.024242421875000000e+05,8.258000000000000000e+04,8.128451562500000000e+04,1.139595019531250000e+04,2.216494140625000000e+04,3.039999961853027677e-01
1.700002343750000000e+05,1.105190000000000000e+05,1.008074296875000000e+05,8.823632031250000000e+04,7.559500000000000000e+04,7.649521875000000000e+04,6.597700195312500000e+03,1.134176074218750000e+04,3.189999961853027255e-01
1.106226328125000000e+05,7.106200000000000000e+04,1.020202734375000000e+05,1.735936562500000000e+05,1.332620000000000000e+05,8.537042968750000000e+04,9.708700195312500000e+03,2.102392968750000000e+04,3.250000000000000111e-01
1.525557031250000000e+05,9.145300000000000000e+04,1.093227187500000000e+05,1.012812187500000000e+05,7.965700000000000000e+04,8.332684375000000000e+04,6.947900390625000000e+03,2.480474023437500000e+04,3.259999847412109464e-01
8.754242968750000000e+04,5.023900000000000000e+04,1.141977500000000000e+05,6.126547265625000000e+04,5.105800000000000000e+04,7.863789843750000000e+04,5.520750000000000000e+03,1.015987988281250000e+04,3.320000076293945224e-01
1.161332343750000000e+05,7.744900000000000000e+04,9.826993750000000000e+04,6.110869140625000000e+04,5.490500000000000000e+04,7.294089062500000000e+04,8.080950195312500000e+03,1.850004101562500000e+04,3.370000076293945268e-01
9.045466406250000000e+04,5.601100000000000000e+04,1.058370156250000000e+05,1.171595546875000000e+05,8.821400000000000000e+04,8.704025000000000000e+04,6.257700195312500000e+03,1.333099023437500000e+04,3.390000152587890891e-01
7.515832812500000000e+04,4.664600000000000000e+04,1.055948203125000000e+05,1.067068828125000000e+05,8.846200000000000000e+04,7.905250781250000000e+04,5.238550292968750000e+03,1.018869042968750000e+04,3.420000076293945312e-01
1.295946718750000000e+05,8.532700000000000000e+04,9.953608593750000000e+04,9.045201562500000000e+04,7.589000000000000000e+04,7.811125781250000000e+04,6.192250000000000000e+03,1.457853027343750000e+04,3.459999847412109641e-01
1.630665468750000000e+05,9.996500000000000000e+04,1.069047109375000000e+05,1.151435234375000000e+05,9.158100000000000000e+04,8.239750781250000000e+04,7.336350097656250000e+03,1.578386035156250000e+04,3.459999847412109641e-01
9.064051562500000000e+04,5.363100000000000000e+04,1.107608750000000000e+05,1.001053750000000000e+05,7.661000000000000000e+04,8.563511718750000000e+04,5.680550292968750000e+03,1.001516015625000000e+04,3.540000152587890470e-01
8.478122656250000000e+04,4.970200000000000000e+04,1.117907265625000000e+05,1.069447343750000000e+05,8.628600000000000000e+04,8.122674218750000000e+04,7.506350097656250000e+03,1.832450000000000000e+04,3.599999999999999867e-01
9.483364843750000000e+04,5.561600000000000000e+04,1.117487421875000000e+05,8.081138281250000000e+04,6.620800000000000000e+04,7.999116406250000000e+04,7.417100097656250000e+03,1.369480078125000000e+04,3.629999923706054843e-01
9.196329687500000000e+04,6.258600000000000000e+04,9.629800000000000000e+04,6.271602343750000000e+04,5.269100000000000000e+04,7.800492968750000000e+04,7.343150390625000000e+03,1.380401074218750000e+04,3.659999847412109264e-01
9.245712500000000000e+04,5.700300000000000000e+04,1.062973828125000000e+05,1.184680625000000000e+05,1.037500000000000000e+05,7.483300000000000000e+04,9.803900390625000000e+03,2.046515039062500000e+04,3.670000076293945535e-01
1.153709531250000000e+05,7.496700000000000000e+04,1.008570546875000000e+05,5.545590234375000000e+04,5.056300000000000000e+04,7.187782031250000000e+04,5.594700195312500000e+03,1.164326074218750000e+04,3.720000076293945579e-01
1.089488046875000000e+05,7.019100000000000000e+04,1.017234296875000000e+05,1.427796875000000000e+05,9.961500000000000000e+04,9.393375000000000000e+04,9.611799804687500000e+03,1.898914062500000000e+04,3.740000152587890647e-01
1.621673906250000000e+05,9.422200000000000000e+04,1.127953437500000000e+05,1.328583281250000000e+05,1.033670000000000000e+05,8.423389062500000000e+04,8.395450195312500000e+03,1.910170117187500000e+04,3.770000076293945623e-01
1.958298437500000000e+05,1.107820000000000000e+05,1.158482812500000000e+05,1.801288281250000000e+05,1.223390000000000000e+05,9.649353906250000000e+04,2.706910156250000000e+04,5.476982031250000000e+04,3.779999923706054976e-01
1.207387734375000000e+05,7.081100000000000000e+04,1.117444453125000000e+05,1.127194609375000000e+05,9.453400000000000000e+04,7.814312500000000000e+04,1.194760058593750000e+04,2.427275976562500000e+04,3.820000076293945668e-01
2.091319843750000000e+05,1.358070000000000000e+05,1.009202343750000000e+05,1.256913359375000000e+05,1.048150000000000000e+05,7.858901562500000000e+04,1.198245019531250000e+04,3.582624218750000000e+04,3.829999923706055021e-01
1.717814375000000000e+05,9.839100000000000000e+04,1.144196953125000000e+05,1.377392656250000000e+05,1.122510000000000000e+05,8.041692968750000000e+04,1.092930078125000000e+04,2.428482031250000000e+04,3.890000152587890780e-01
1.933241093750000000e+05,1.108800000000000000e+05,1.142648671875000000e+05,1.279123828125000000e+05,9.998400000000000000e+04,8.384207031250000000e+04,6.387750000000000000e+03,1.413633007812500000e+04,3.900000000000000133e-01
1.231465625000000000e+05,9.366700000000000000e+04,8.616196875000000000e+04,1.678262968750000000e+05,1.220310000000000000e+05,9.013007812500000000e+04,1.991975000000000000e+04,3.701883984375000000e+04,3.900000000000000133e-01
1.711353906250000000e+05,1.064510000000000000e+05,1.053586093750000000e+05,1.046821406250000000e+05,8.393500000000000000e+04,8.173525781250000000e+04,1.881900024414062500e+03,3.584500000000000000e+03,3.979999923706054599e-01
1.038919140625000000e+05,6.348500000000000000e+04,1.072483437500000000e+05,1.362163593750000000e+05,1.016250000000000000e+05,8.784330468750000000e+04,1.443215039062500000e+04,3.128766015625000000e+04,4.020000076293945290e-01
