FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.129779140625000000e+05,7.237900000000000000e+04,1.022965312500000000e+05,9.049020312500000000e+04,7.379100000000000000e+04,8.036707031250000000e+04,1.239640039062500000e+04,1.165666015625000000e+04,2.279999923706054754e-01
1.995556875000000000e+05,1.209180000000000000e+05,1.081566171875000000e+05,1.162523750000000000e+05,9.060600000000000000e+04,8.408621875000000000e+04,6.871400390625000000e+03,9.532089843750000000e+03,2.300000000000000100e-01
1.366823437500000000e+05,8.609800000000000000e+04,1.040397421875000000e+05,7.314323437500000000e+04,6.367800000000000000e+04,7.527741406250000000e+04,1.503650000000000000e+04,1.695703125000000000e+04,2.320000076293945446e-01
1.728841562500000000e+05,1.030390000000000000e+05,1.099596953125000000e+05,6.921837500000000000e+04,5.973900000000000000e+04,7.593524218750000000e+04,1.188555078125000000e+04,1.177591992187500000e+04,2.320000076293945446e-01
1.074561015625000000e+05,6.876200000000000000e+04,1.024147500000000000e+05,5.543111328125000000e+04,5.148600000000000000e+04,7.055769531250000000e+04,7.201200195312500000e+03,7.439680175781250000e+03,2.379999923706054843e-01
2.290368125000000000e+05,1.438630000000000000e+05,1.043364687500000000e+05,1.186268515625000000e+05,1.007350000000000000e+05,7.717605468750000000e+04,8.738850585937500000e+03,1.047545019531250000e+04,2.420000076293945257e-01
9.112785937500000000e+04,5.283100000000000000e+04,1.130426406250000000e+05,7.019992187500000000e+04,5.961800000000000000e+04,7.716833593750000000e+04,7.944950195312500000e+03,8.418549804687500000e+03,2.429999923706054610e-01
1.034399765625000000e+05,6.334500000000000000e+04,1.070178046875000000e+05,6.527073046875000000e+04,5.212900000000000000e+04,8.205764062500000000e+04,2.158915039062500000e+04,2.396791015625000000e+04,2.470000076293945301e-01
1.846534687500000000e+05,1.057970000000000000e+05,1.143836718750000000e+05,1.037535234375000000e+05,7.269300000000000000e+04,9.353845312500000000e+04,2.038640039062500000e+04,1.959616015625000000e+04,2.470000076293945301e-01
1.166394531250000000e+05,6.979800000000000000e+04,1.095172187500000000e+05,7.164042187500000000e+04,6.073000000000000000e+04,7.730984375000000000e+04,6.533100097656250000e+03,5.579760253906250000e+03,2.520000076293945623e-01
1.300300937500000000e+05,7.646900000000000000e+04,1.114393046875000000e+05,7.546410937500000000e+04,5.480100000000000000e+04,9.024682031250000000e+04,1.168325000000000000e+04,1.248411035156250000e+04,2.610000038146972900e-01
1.302814375000000000e+05,8.303300000000000000e+04,1.028280859375000000e+05,6.029598046875000000e+04,5.447300000000000000e+04,7.254157812500000000e+04,1.383715039062500000e+04,1.108916992187500000e+04,2.660000038146972945e-01
1.280872265625000000e+05,8.299400000000000000e+04,1.011437500000000000e+05,1.378364218750000000e+05,9.812600000000000000e+04,9.205763281250000000e+04,2.699090039062500000e+04,2.937682031250000000e+04,2.750000000000000222e-01
9.504604687500000000e+04,6.143000000000000000e+04,1.013989531250000000e+05,7.362764062500000000e+04,6.473400000000000000e+04,7.453982812500000000e+04,7.080500000000000000e+03,5.916770019531250000e+03,2.779999923706054643e-01
1.849449375000000000e+05,1.226620000000000000e+05,9.881260156250000000e+04,7.749220312500000000e+04,6.881000000000000000e+04,7.380510937500000000e+04,1.821890039062500000e+04,1.591384082031250000e+04,2.829999923706054688e-01
1.062005859375000000e+05,7.186600000000000000e+04,9.684638281250000000e+04,5.299298046875000000e+04,4.714300000000000000e+04,7.366837500000000000e+04,6.261950195312500000e+03,8.926410156250000000e+03,2.920000076293945424e-01
1.533433593750000000e+05,1.015310000000000000e+05,9.897972656250000000e+04,6.039313281250000000e+04,5.130200000000000000e+04,7.714951562500000000e+04,5.388150390625000000e+03,7.328459960937500000e+03,2.929999923706054776e-01
8.652821875000000000e+04,6.050200000000000000e+04,9.372770312500000000e+04,7.906335156250000000e+04,6.090200000000000000e+04,8.507924218750000000e+04,2.027759960937500000e+04,1.464754003906250000e+04,2.939999961853027588e-01
1.459229218750000000e+05,1.015910000000000000e+05,9.413436718750000000e+04,6.106983203125000000e+04,5.761100000000000000e+04,6.947063281250000000e+04,1.099900000000000000e+04,1.080174023437500000e+04,3.029999923706054865e-01
1.241277343750000000e+05,8.459900000000000000e+04,9.615758593750000000e+04,4.786614062500000000e+04,4.155900000000000000e+04,7.548197656250000000e+04,9.642400390625000000e+03,9.928730468750000000e+03,3.049999999999999933e-01
1.246941328125000000e+05,8.575100000000000000e+04,9.529864843750000000e+04,6.363995312500000000e+04,5.946700000000000000e+04,7.013482812500000000e+04,8.433700195312500000e+03,8.007840332031250000e+03,3.049999999999999933e-01
1.196059765625000000e+05,7.858200000000000000e+04,9.974926562500000000e+04,5.959583203125000000e+04,4.757800000000000000e+04,8.208988281250000000e+04,1.142400000000000000e+04,9.529410156250000000e+03,3.099999999999999978e-01
1.657917656250000000e+05,9.977000000000000000e+04,1.089037734375000000e+05,1.373640781250000000e+05,1.069540000000000000e+05,8.416976562500000000e+04,1.114435058593750000e+04,1.290889062500000000e+04,3.099999999999999978e-01
1.374534687500000000e+05,8.073800000000000000e+04,1.115726328125000000e+05,8.341634375000000000e+04,6.673000000000000000e+04,8.192377343750000000e+04,2.368270117187500000e+04,2.273645117187500000e+04,3.110000038146972789e-01
1.367260000000000000e+05,9.060600000000000000e+04,9.889494531250000000e+04,7.780777343750000000e+04,6.981100000000000000e+04,7.304307812500000000e+04,5.255550292968750000e+03,8.241669921875000000e+03,3.120000076293945601e-01
8.167959375000000000e+04,5.944400000000000000e+04,9.005036718750000000e+04,1.385580156250000000e+05,1.074080000000000000e+05,8.454247656250000000e+04,2.143105078125000000e+04,1.799284960937500000e+04,3.139999961853027211e-01
1.659115312500000000e+05,1.063230000000000000e+05,1.022655312500000000e+05,9.878681250000000000e+04,7.153900000000000000e+04,9.049739843750000000e+04,2.116075000000000000e+04,2.657890039062500000e+04,3.160000038146972834e-01
1.563269843750000000e+05,9.793400000000000000e+04,1.046117343750000000e+05,9.011164843750000000e+04,6.885500000000000000e+04,8.576802343750000000e+04,1.216435058593750000e+04,1.325394042968750000e+04,3.170000076293945646e-01
1.041945859375000000e+05,6.302600000000000000e+04,1.083441250000000000e+05,1.109734453125000000e+05,8.415800000000000000e+04,8.641788281250000000e+04,1.010395019531250000e+04,7.225950195312500000e+03,3.170000076293945646e-01
1.917417343750000000e+05,1.135660000000000000e+05,1.106491875000000000e+05,1.143696718750000000e+05,9.516200000000000000e+04,7.876391406250000000e+04,1.406325000000000000e+04,1.624415039062500000e+04,3.200000000000000067e-01
1.304820312500000000e+05,7.754600000000000000e+04,1.102735234375000000e+05,8.176144531250000000e+04,6.070200000000000000e+04,8.827251562500000000e+04,1.367140039062500000e+04,1.149987988281250000e+04,3.209999847412109419e-01
1.182654921875000000e+05,7.393400000000000000e+04,1.048319765625000000e+05,1.273589609375000000e+05,9.017000000000000000e+04,9.256511718750000000e+04,3.111255078125000000e+04,2.734672070312500000e+04,3.209999847412109419e-01
7.864876562500000000e+04,4.515500000000000000e+04,1.141473906250000000e+05,1.302238828125000000e+05,9.776700000000000000e+04,8.729277343750000000e+04,7.919450195312500000e+03,8.240330078125000000e+03,3.250000000000000111e-01
1.900525625000000000e+05,1.234510000000000000e+05,1.008925390625000000e+05,1.376166562500000000e+05,1.065500000000000000e+05,8.464425781250000000e+04,1.481210058593750000e+04,1.767459960937500000e+04,3.259999847412109464e-01
8.315400781250000000e+04,5.149500000000000000e+04,1.058273828125000000e+05,9.367739062500000000e+04,7.861900000000000000e+04,7.808853125000000000e+04,1.114690039062500000e+04,1.478020019531250000e+04,3.270000076293945179e-01
7.387212500000000000e+04,4.645000000000000000e+04,1.042257031250000000e+05,7.934207031250000000e+04,6.551800000000000000e+04,7.936386718750000000e+04,9.778400390625000000e+03,1.031933984375000000e+04,3.279999923706054532e-01
1.162518281250000000e+05,7.824000000000000000e+04,9.737576562500000000e+04,9.280974218750000000e+04,7.867200000000000000e+04,7.731314062500000000e+04,7.000600097656250000e+03,5.912080078125000000e+03,3.370000076293945268e-01
1.681287500000000000e+05,9.875800000000000000e+04,1.115705703125000000e+05,1.012014921875000000e+05,8.354600000000000000e+04,7.938549218750000000e+04,1.733150000000000000e+04,1.702738085937500000e+04,3.400000000000000244e-01
1.607685000000000000e+05,1.046300000000000000e+05,1.006988906250000000e+05,9.095652343750000000e+04,7.905000000000000000e+04,7.540704687500000000e+04,1.902130078125000000e+04,1.670376953125000000e+04,3.400000000000000244e-01
1.813453437500000000e+05,1.059510000000000000e+05,1.121711875000000000e+05,9.129889062500000000e+04,7.710600000000000000e+04,7.759921093750000000e+04,1.405475000000000000e+04,1.323920019531250000e+04,3.450000000000000289e-01
1.588881718750000000e+05,9.703500000000000000e+04,1.073107109375000000e+05,7.527249218750000000e+04,6.207000000000000000e+04,7.947571875000000000e+04,8.710799804687500000e+03,1.275881054687500000e+04,3.490000152587890425e-01
