FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
2.144496562500000000e+05,1.341390000000000000e+05,1.047732031250000000e+05,1.379014062500000000e+05,8.839500000000000000e+04,1.022400312500000000e+05,1.510705078125000000e+04,1.733625000000000000e+04,1.970000076293945412e-01
1.402996406250000000e+05,9.192300000000000000e+04,1.000258750000000000e+05,7.592909375000000000e+04,6.560300000000000000e+04,7.585155468750000000e+04,6.329950195312500000e+03,6.631660156250000000e+03,1.989999961853027299e-01
1.325676875000000000e+05,8.083000000000000000e+04,1.074843125000000000e+05,7.919199218750000000e+04,6.707500000000000000e+04,7.737496875000000000e+04,1.371305078125000000e+04,8.679850585937500000e+03,1.989999961853027299e-01
1.288955234375000000e+05,8.799800000000000000e+04,9.599419531250000000e+04,1.013442031250000000e+05,6.504300000000000000e+04,1.021123515625000000e+05,2.086580078125000000e+04,2.884685156250000000e+04,2.010000038146972645e-01
8.593644531250000000e+04,5.149600000000000000e+04,1.093663906250000000e+05,1.179615390625000000e+05,1.044280000000000000e+05,7.402925781250000000e+04,2.240005078125000000e+04,1.531820996093750000e+04,2.089999961853027388e-01
1.226462421875000000e+05,8.660700000000000000e+04,9.280710156250000000e+04,6.136396093750000000e+04,5.744200000000000000e+04,7.001059375000000000e+04,4.147149902343750000e+03,2.985520019531250000e+03,2.110000038146972734e-01
1.674715000000000000e+05,1.057700000000000000e+05,1.037667734375000000e+05,7.460517187500000000e+04,6.307900000000000000e+04,7.751113281250000000e+04,2.785875000000000000e+04,2.578092968750000000e+04,2.110000038146972734e-01
1.695406250000000000e+05,1.090900000000000000e+05,1.018518125000000000e+05,8.768892968750000000e+04,7.402600000000000000e+04,7.763193750000000000e+04,7.684850097656250000e+03,8.339490234375000000e+03,2.139999961853027433e-01
1.516565468750000000e+05,9.247000000000000000e+04,1.074831171875000000e+05,1.869574687500000000e+05,1.213620000000000000e+05,1.009578359375000000e+05,2.330785156250000000e+04,1.932548046875000000e+04,2.149999999999999967e-01
1.870594843750000000e+05,1.220850000000000000e+05,1.004147187500000000e+05,8.657874218750000000e+04,6.773300000000000000e+04,8.377046093750000000e+04,1.913350000000000000e+04,1.744546093750000000e+04,2.149999999999999967e-01
1.592539687500000000e+05,9.947000000000000000e+04,1.049247812500000000e+05,8.223110937500000000e+04,7.027900000000000000e+04,7.668150000000000000e+04,9.069500122070312500e+02,8.013200073242187500e+02,2.210000038146972823e-01
1.922438281250000000e+05,1.160980000000000000e+05,1.085194531250000000e+05,9.101078906250000000e+04,7.278200000000000000e+04,8.194998437500000000e+04,2.688040039062500000e+04,2.147416992187500000e+04,2.210000038146972823e-01
1.102108125000000000e+05,6.460700000000000000e+04,1.117955625000000000e+05,7.686441406250000000e+04,6.397000000000000000e+04,7.874607812500000000e+04,1.112225000000000000e+04,1.437351074218750000e+04,2.220000076293945357e-01
1.165362031250000000e+05,6.960000000000000000e+04,1.097315703125000000e+05,1.377868437500000000e+05,1.034840000000000000e+05,8.725985156250000000e+04,1.267095019531250000e+04,1.173706054687500000e+04,2.220000076293945357e-01
1.106657031250000000e+05,7.676200000000000000e+04,9.448148437500000000e+04,6.447678125000000000e+04,4.795900000000000000e+04,8.810756250000000000e+04,1.232330078125000000e+04,1.329682031250000000e+04,2.220000076293945357e-01
1.197924140625000000e+05,8.549000000000000000e+04,9.183198437500000000e+04,4.490942968750000000e+04,4.207800000000000000e+04,6.994592187500000000e+04,9.139200195312500000e+03,9.520030273437500000e+03,2.220000076293945357e-01
1.682385000000000000e+05,1.091260000000000000e+05,1.010362187500000000e+05,6.200850000000000000e+04,5.309800000000000000e+04,7.653375000000000000e+04,1.319710058593750000e+04,1.296048046875000000e+04,2.289999961853027288e-01
9.995543750000000000e+04,6.066300000000000000e+04,1.079847578125000000e+05,9.313134375000000000e+04,7.513500000000000000e+04,8.123318750000000000e+04,7.336350097656250000e+03,7.384740234375000000e+03,2.300000000000000100e-01
1.454025468750000000e+05,9.068600000000000000e+04,1.050779765625000000e+05,8.248705468750000000e+04,6.645800000000000000e+04,8.134267187500000000e+04,1.238365039062500000e+04,1.350452050781250000e+04,2.360000038146972678e-01
1.030912890625000000e+05,6.646600000000000000e+04,1.016488359375000000e+05,5.278930078125000000e+04,4.359800000000000000e+04,7.935225781250000000e+04,8.228000000000000000e+03,1.163656054687500000e+04,2.439999961853027421e-01
1.556065937500000000e+05,1.059710000000000000e+05,9.623231250000000000e+04,6.167551171875000000e+04,5.497900000000000000e+04,7.351836718750000000e+04,1.136195019531250000e+04,1.305093066406250000e+04,2.479999923706054654e-01
1.648194375000000000e+05,1.130900000000000000e+05,9.551336718750000000e+04,1.019271015625000000e+05,8.670200000000000000e+04,7.704429687500000000e+04,8.134500000000000000e+03,6.034689941406250000e+03,2.489999961853027466e-01
1.344657187500000000e+05,8.271800000000000000e+04,1.065347968750000000e+05,7.139989062500000000e+04,6.073400000000000000e+04,7.704520312500000000e+04,8.346150390625000000e+03,9.250020507812500000e+03,2.510000038146972812e-01
1.510140312500000000e+05,9.504600000000000000e+04,1.041270078125000000e+05,1.465162812500000000e+05,1.051540000000000000e+05,9.131456250000000000e+04,3.129360156250000000e+04,3.306182031250000000e+04,2.539999961853027233e-01
1.793535000000000000e+05,1.171690000000000000e+05,1.003175859375000000e+05,7.747880468750000000e+04,6.662500000000000000e+04,7.621239843750000000e+04,7.395000000000000000e+03,8.094940429687500000e+03,2.579999923706054465e-01
1.064696250000000000e+05,7.695800000000000000e+04,9.066754687500000000e+04,6.261016015625000000e+04,5.550700000000000000e+04,7.392256250000000000e+04,6.405600097656250000e+03,8.329440429687500000e+03,2.610000038146972900e-01
7.185432812500000000e+04,4.676600000000000000e+04,1.006937812500000000e+05,6.526470312500000000e+04,5.219900000000000000e+04,8.194003125000000000e+04,6.598550292968750000e+03,6.903010253906250000e+03,2.639999961853027322e-01
