FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.417162187500000000e+05,8.924200000000000000e+04,1.040711171875000000e+05,6.483255078125000000e+04,6.010300000000000000e+04,7.069307812500000000e+04,8.338500366210937500e+02,3.577800048828125000e+03,2.050000000000000155e-01
1.373384218750000000e+05,8.450700000000000000e+04,1.065072890625000000e+05,6.953528125000000000e+04,5.981400000000000000e+04,7.618725000000000000e+04,1.334500000000000000e+03,1.000779003906250000e+04,2.210000038146972823e-01
2.054385781250000000e+05,1.185820000000000000e+05,1.135385156250000000e+05,1.328958437500000000e+05,7.467800000000000000e+04,1.166268750000000000e+05,2.606949951171875000e+03,3.246686132812500000e+04,2.279999923706054754e-01
1.636311875000000000e+05,1.112660000000000000e+05,9.637925000000000000e+04,6.699932812500000000e+04,5.726200000000000000e+04,7.668031250000000000e+04,2.123300048828125000e+03,1.635001074218750000e+04,2.289999961853027288e-01
1.816810468750000000e+05,1.178640000000000000e+05,1.010202343750000000e+05,8.129042968750000000e+04,6.914800000000000000e+04,7.704416406250000000e+04,1.272450073242187500e+03,9.168280273437500000e+03,2.289999961853027288e-01
2.033759375000000000e+05,1.291790000000000000e+05,1.031781171875000000e+05,1.577803125000000000e+05,9.725400000000000000e+04,1.063225234375000000e+05,3.223200195312500000e+03,2.833095117187500000e+04,2.360000038146972678e-01
7.143719531250000000e+04,4.026700000000000000e+04,1.162666250000000000e+05,6.752125781250000000e+04,5.794200000000000000e+04,7.637073437500000000e+04,5.329500122070312500e+02,5.963000000000000000e+03,2.389999961853027377e-01
1.954693437500000000e+05,1.098230000000000000e+05,1.166447734375000000e+05,1.087832109375000000e+05,7.789000000000000000e+04,9.152928906250000000e+04,1.200200073242187500e+03,2.366373046875000000e+04,2.439999961853027421e-01
2.117397812500000000e+05,1.194350000000000000e+05,1.161851953125000000e+05,1.853528281250000000e+05,1.108950000000000000e+05,1.095386015625000000e+05,3.915950195312500000e+03,2.528379101562500000e+04,2.460000038146972767e-01
1.227854843750000000e+05,7.615400000000000000e+04,1.056657500000000000e+05,8.710067187500000000e+04,7.374200000000000000e+04,7.740812500000000000e+04,1.035300048828125000e+03,1.196553027343750000e+04,2.510000038146972812e-01
1.553098281250000000e+05,1.065980000000000000e+05,9.548382812500000000e+04,6.235958203125000000e+04,5.362600000000000000e+04,7.620925781250000000e+04,1.818150024414062500e+03,1.103758007812500000e+04,2.750000000000000222e-01
1.887050000000000000e+05,1.194940000000000000e+05,1.034944921875000000e+05,6.778457031250000000e+04,5.772600000000000000e+04,7.695543750000000000e+04,9.001500244140625000e+02,5.944910156250000000e+03,3.020000076293945512e-01
7.648169531250000000e+04,4.480700000000000000e+04,1.118643125000000000e+05,1.197852812500000000e+05,9.383900000000000000e+04,8.365657031250000000e+04,9.418000488281250000e+02,8.783700195312500000e+03,3.150000000000000022e-01
1.519769062500000000e+05,9.881200000000000000e+04,1.007970546875000000e+05,7.059053125000000000e+04,6.215600000000000000e+04,7.442919531250000000e+04,9.851500244140625000e+02,1.241241992187500000e+04,3.570000076293945446e-01
1.247230468750000000e+05,9.005500000000000000e+04,9.076508593750000000e+04,5.481471093750000000e+04,5.154300000000000000e+04,6.969592187500000000e+04,9.324500122070312500e+02,7.793440429687500000e+03,3.990000152587890869e-01
1.715171250000000000e+05,1.110990000000000000e+05,1.011759531250000000e+05,7.913771875000000000e+04,6.549400000000000000e+04,7.918847656250000000e+04,1.769700073242187500e+03,1.476010058593750000e+04,4.299999999999999933e-01
1.181179921875000000e+05,9.515900000000000000e+04,8.134785156250000000e+04,6.129227343750000000e+04,5.715100000000000000e+04,7.028486718750000000e+04,8.610500488281250000e+02,4.074940185546875000e+03,4.370000076293945601e-01
9.944508593750000000e+04,6.228600000000000000e+04,1.046340000000000000e+05,8.609767968750000000e+04,7.273900000000000000e+04,7.757183593750000000e+04,7.633000488281250000e+02,8.224250000000000000e+03,4.420000076293945646e-01
1.337913437500000000e+05,8.327500000000000000e+04,1.052915000000000000e+05,6.409220312500000000e+04,5.439500000000000000e+04,7.721935156250000000e+04,1.608200073242187500e+03,9.294240234375000000e+03,4.459999847412109419e-01
1.141732578125000000e+05,7.221900000000000000e+04,1.036078984375000000e+05,8.248638281250000000e+04,6.722200000000000000e+04,8.041753125000000000e+04,1.442450073242187500e+03,1.833991015625000000e+04,4.670000076293945312e-01
1.844044843750000000e+05,1.143140000000000000e+05,1.057187500000000000e+05,7.458909375000000000e+04,6.445100000000000000e+04,7.584476562500000000e+04,1.402500000000000000e+03,1.122451074218750000e+04,4.709999847412109641e-01
1.297893750000000000e+05,8.387300000000000000e+04,1.014137734375000000e+05,6.170767187500000000e+04,5.502500000000000000e+04,7.349521093750000000e+04,1.935450073242187500e+03,1.348107031250000000e+04,4.790000152587890470e-01
7.745814843750000000e+04,4.549000000000000000e+04,1.115914921875000000e+05,1.128675312500000000e+05,9.375000000000000000e+04,7.890012500000000000e+04,3.459500122070312500e+02,8.430610351562500000e+03,4.809999847412109730e-01
8.603143750000000000e+04,6.192200000000000000e+04,9.105254687500000000e+04,1.051008906250000000e+05,8.533800000000000000e+04,8.071307031250000000e+04,1.376150024414062500e+03,1.773891992187500000e+04,5.059999847412109952e-01
1.809824843750000000e+05,1.232630000000000000e+05,9.622408593750000000e+04,1.704627500000000000e+05,1.006900000000000000e+05,1.109489218750000000e+05,3.248700195312500000e+03,4.064019140625000000e+04,5.090000152587890181e-01
1.355896562500000000e+05,8.918600000000000000e+04,9.963451562500000000e+04,5.519125000000000000e+04,5.091000000000000000e+04,7.104721093750000000e+04,1.530000000000000000e+03,1.423281054687500000e+04,5.259999847412109020e-01
1.553470000000000000e+05,9.717900000000000000e+04,1.047635937500000000e+05,6.930480468750000000e+04,6.020700000000000000e+04,7.543906250000000000e+04,9.851500244140625000e+02,1.115751074218750000e+04,5.359999847412109109e-01
1.667611250000000000e+05,9.979200000000000000e+04,1.095163671875000000e+05,8.659817187500000000e+04,7.045200000000000000e+04,8.055552343750000000e+04,2.208300048828125000e+03,1.182751074218750000e+04,5.409999847412109153e-01
8.050313281250000000e+04,4.615500000000000000e+04,1.143072968750000000e+05,1.402290000000000000e+05,1.155830000000000000e+05,7.951037500000000000e+04,1.802000000000000000e+03,1.504485058593750000e+04,5.459999847412109197e-01
1.737249062500000000e+05,1.050470000000000000e+05,1.083823046875000000e+05,9.057194531250000000e+04,6.783100000000000000e+04,8.750752343750000000e+04,2.159000000000000000e+03,2.788674023437500000e+04,5.520000076293944957e-01
1.439912656250000000e+05,9.143400000000000000e+04,1.032068046875000000e+05,8.936862500000000000e+04,6.858600000000000000e+04,8.539442968750000000e+04,4.964000244140625000e+02,2.985453125000000000e+04,5.570000076293945002e-01
1.640990468750000000e+05,1.174430000000000000e+05,9.157119531250000000e+04,1.188874843750000000e+05,1.055110000000000000e+05,7.384453125000000000e+04,2.003450073242187500e+03,1.293703027343750000e+04,5.949999999999999734e-01
1.904248437500000000e+05,1.138540000000000000e+05,1.096112890625000000e+05,8.810701562500000000e+04,7.577900000000000000e+04,7.619765625000000000e+04,2.657100097656250000e+03,1.609206054687500000e+04,6.029999923706055309e-01
1.560986562500000000e+05,9.442700000000000000e+04,1.083385234375000000e+05,6.433206250000000000e+04,5.560600000000000000e+04,7.582034375000000000e+04,1.830050048828125000e+03,1.623141992187500000e+04,6.120000076293945490e-01
1.372629062500000000e+05,8.842400000000000000e+04,1.017332578125000000e+05,6.400308984375000000e+04,5.702000000000000000e+04,7.356203125000000000e+04,1.405900024414062500e+03,7.777360351562500000e+03,6.370000076293945712e-01
1.283179140625000000e+05,8.690300000000000000e+04,9.676814843750000000e+04,5.246635937500000000e+04,4.692300000000000000e+04,7.327825781250000000e+04,6.298500366210937500e+02,1.011432031250000000e+04,6.409999847412110041e-01
