FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
8.473402343750000000e+04,5.507500000000000000e+04,1.008285000000000000e+05,6.624825781250000000e+04,5.612300000000000000e+04,7.735947656250000000e+04,4.887500000000000000e+02,1.076287988281250000e+04,2.020000076293945457e-01
1.434354843750000000e+05,9.374600000000000000e+04,1.002729531250000000e+05,5.886888281250000000e+04,5.286600000000000000e+04,7.297754687500000000e+04,5.219000244140625000e+02,1.077091992187500000e+04,2.200000000000000011e-01
1.174288750000000000e+05,6.941000000000000000e+04,1.108747812500000000e+05,8.916092187500000000e+04,7.351800000000000000e+04,7.948054687500000000e+04,4.556000061035156250e+02,1.127744042968750000e+04,2.229999923706054710e-01
1.172064453125000000e+05,7.590300000000000000e+04,1.011981250000000000e+05,1.126873046875000000e+05,6.379400000000000000e+04,1.157644140625000000e+05,4.148000183105468750e+02,4.535229980468750000e+03,2.250000000000000056e-01
1.711536875000000000e+05,1.096740000000000000e+05,1.022733593750000000e+05,8.008309375000000000e+04,7.115500000000000000e+04,7.375905468750000000e+04,1.003000000000000000e+03,2.405032031250000000e+04,2.310000038146972634e-01
1.449659375000000000e+05,9.166100000000000000e+04,1.036480937500000000e+05,9.605521875000000000e+04,7.720900000000000000e+04,8.153291406250000000e+04,7.131500244140625000e+02,2.671558007812500000e+04,2.320000076293945446e-01
1.208868671875000000e+05,8.239900000000000000e+04,9.614729687500000000e+04,1.236257265625000000e+05,8.862600000000000000e+04,9.141714843750000000e+04,9.316000366210937500e+02,1.917540039062500000e+04,2.389999961853027377e-01
1.619384687500000000e+05,1.139350000000000000e+05,9.314783593750000000e+04,1.161250703125000000e+05,9.294300000000000000e+04,8.188214843750000000e+04,1.325150024414062500e+03,2.787870117187500000e+04,2.389999961853027377e-01
1.677281406250000000e+05,1.057120000000000000e+05,1.039828125000000000e+05,8.702160937500000000e+04,6.690000000000000000e+04,8.524736718750000000e+04,2.023850097656250000e+03,3.808950000000000000e+04,2.410000038146972723e-01
1.242557656250000000e+05,8.898000000000000000e+04,9.151749218750000000e+04,7.733944531250000000e+04,7.323200000000000000e+04,6.921178906250000000e+04,6.145499877929687500e+02,1.408340039062500000e+04,2.510000038146972812e-01
7.251925781250000000e+04,4.797900000000000000e+04,9.905629687500000000e+04,8.966542968750000000e+04,7.648600000000000000e+04,7.682862500000000000e+04,1.230800048828125000e+03,2.657287109375000000e+04,2.539999961853027233e-01
9.041749218750000000e+04,6.692000000000000000e+04,8.854753906250000000e+04,9.615371093750000000e+04,7.616800000000000000e+04,8.273197656250000000e+04,3.417000122070312500e+02,1.936970092773437500e+03,2.550000000000000044e-01
2.178893437500000000e+05,1.213700000000000000e+05,1.176534296875000000e+05,1.538762187500000000e+05,9.906600000000000000e+04,1.017950781250000000e+05,6.213500366210937500e+02,1.617983007812500000e+04,2.560000038146972856e-01
1.007059140625000000e+05,5.842200000000000000e+04,1.129687890625000000e+05,1.531854531250000000e+05,1.114060000000000000e+05,9.011330468750000000e+04,1.153450073242187500e+03,2.698291015625000000e+04,2.589999961853027277e-01
1.337777812500000000e+05,7.831400000000000000e+04,1.119501015625000000e+05,1.000182734375000000e+05,7.982700000000000000e+04,8.211254687500000000e+04,9.129000244140625000e+02,3.196972070312500000e+04,2.620000076293945157e-01
9.874947656250000000e+04,6.643500000000000000e+04,9.741319531250000000e+04,9.982665625000000000e+04,7.740700000000000000e+04,8.451740625000000000e+04,4.683500061035156250e+02,8.792410156250000000e+03,2.710000038146972989e-01
8.334162500000000000e+04,4.808700000000000000e+04,1.135832343750000000e+05,6.674741406250000000e+04,5.741500000000000000e+04,7.618842968750000000e+04,6.196500244140625000e+02,1.377654003906250000e+04,2.710000038146972989e-01
1.138027343750000000e+05,6.460300000000000000e+04,1.154462812500000000e+05,1.811934687500000000e+05,1.276860000000000000e+05,9.299919531250000000e+04,1.037000000000000000e+03,3.976985937500000000e+04,2.739999961853027410e-01
1.405940468750000000e+05,8.558500000000000000e+04,1.076587187500000000e+05,5.871947265625000000e+04,4.924100000000000000e+04,7.815111718750000000e+04,3.077000122070312500e+02,4.903060058593750000e+03,2.789999961853027455e-01
1.122103281250000000e+05,7.544300000000000000e+04,9.747512500000000000e+04,9.967925000000000000e+04,7.341900000000000000e+04,8.897667968750000000e+04,9.486000366210937500e+02,2.216225976562500000e+04,3.060000038146972745e-01
8.189435937500000000e+04,5.144900000000000000e+04,1.043174609375000000e+05,1.360100000000000000e+05,1.110050000000000000e+05,8.029865625000000000e+04,1.139849975585937500e+03,2.537424023437500000e+04,3.170000076293945646e-01
