FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
8.433577343750000000e+04,4.979000000000000000e+04,1.110068125000000000e+05,6.921903906250000000e+04,5.707500000000000000e+04,7.948031250000000000e+04,-1.614999961853027344e+01,1.546091992187500000e+04,2.039999961853027344e-01
1.867816093750000000e+05,1.164510000000000000e+05,1.051164843750000000e+05,1.239205234375000000e+05,8.293100000000000000e+04,9.792786718750000000e+04,-6.800000190734863281e+00,2.534074023437500000e+04,2.039999961853027344e-01
1.142859453125000000e+05,7.320500000000000000e+04,1.023132812500000000e+05,6.666700781250000000e+04,5.869300000000000000e+04,7.443969531250000000e+04,-2.210000038146972656e+01,5.964340332031250000e+03,2.050000000000000155e-01
1.577158437500000000e+05,9.265600000000000000e+04,1.115531250000000000e+05,8.288703906250000000e+04,6.472000000000000000e+04,8.393209375000000000e+04,-2.550000190734863281e+00,1.007010058593750000e+04,2.060000038146972690e-01
1.486947500000000000e+05,9.023000000000000000e+04,1.080002187500000000e+05,1.270460703125000000e+05,1.016780000000000000e+05,8.188685156250000000e+04,-3.400000095367431641e+00,2.484360156250000000e+04,2.079999923706054854e-01
8.251680468750000000e+04,5.707400000000000000e+04,9.475104687500000000e+04,9.049489062500000000e+04,7.525000000000000000e+04,7.881292968750000000e+04,1.785000038146972656e+01,1.101614062500000000e+04,2.120000076293945268e-01
8.140642968750000000e+04,5.423900000000000000e+04,9.836191406250000000e+04,1.212311406250000000e+05,1.079700000000000000e+05,7.358528906250000000e+04,-2.550000190734863281e+00,1.522575000000000000e+04,2.260000038146972590e-01
1.884100000000000000e+05,1.117400000000000000e+05,1.105032890625000000e+05,7.989080468750000000e+04,6.818800000000000000e+04,7.678365625000000000e+04,9.350000381469726562e+00,9.499930664062500000e+03,2.289999961853027288e-01
8.567743750000000000e+04,5.249000000000000000e+04,1.069719453125000000e+05,1.227084921875000000e+05,9.831100000000000000e+04,8.179984375000000000e+04,-7.650000095367431641e+00,1.965512109375000000e+04,2.449999999999999956e-01
2.158668281250000000e+05,1.345230000000000000e+05,1.051645390625000000e+05,8.915623437500000000e+04,7.867800000000000000e+04,7.426400000000000000e+04,2.040000152587890625e+01,1.680896093750000000e+04,2.510000038146972812e-01
1.921387968750000000e+05,1.324360000000000000e+05,9.507995312500000000e+04,8.096548437500000000e+04,6.990400000000000000e+04,7.590629687500000000e+04,1.105000019073486328e+01,1.716004101562500000e+04,2.550000000000000044e-01
1.121112031250000000e+05,6.728700000000000000e+04,1.091937421875000000e+05,8.362270312500000000e+04,7.133900000000000000e+04,7.682050000000000000e+04,1.190000057220458984e+01,1.316349023437500000e+04,2.560000038146972856e-01
1.267945312500000000e+05,7.498600000000000000e+04,1.108154453125000000e+05,1.195206328125000000e+05,9.009000000000000000e+04,8.694532812500000000e+04,-5.950000286102294922e+00,1.488405078125000000e+04,2.579999923706054465e-01
2.179867031250000000e+05,1.583990000000000000e+05,9.018981250000000000e+04,8.962188281250000000e+04,8.265100000000000000e+04,7.106338281250000000e+04,6.800000190734863281e+00,2.123096093750000000e+04,2.650000000000000133e-01
1.115678125000000000e+05,6.705600000000000000e+04,1.090388359375000000e+05,5.730912109375000000e+04,4.936000000000000000e+04,7.609017187500000000e+04,2.040000152587890625e+01,1.754529101562500000e+04,2.729999923706054599e-01
1.533693125000000000e+05,9.178000000000000000e+04,1.095141796875000000e+05,1.277897734375000000e+05,1.105480000000000000e+05,7.575742187500000000e+04,1.614999961853027344e+01,2.685494140625000000e+04,2.800000000000000266e-01
1.151060468750000000e+05,8.031200000000000000e+04,9.392856250000000000e+04,1.291619296875000000e+05,1.053040000000000000e+05,8.038399218750000000e+04,2.040000152587890625e+01,1.641901953125000000e+04,2.820000076293945335e-01
1.443446718750000000e+05,9.974100000000000000e+04,9.484336718750000000e+04,5.330654296875000000e+04,4.986900000000000000e+04,7.005349218750000000e+04,3.400000095367431641e+00,9.889200195312500000e+03,2.829999923706054688e-01
1.447405625000000000e+05,9.033000000000000000e+04,1.050118203125000000e+05,8.545113281250000000e+04,7.199400000000000000e+04,7.778600781250000000e+04,-1.105000019073486328e+01,1.113137988281250000e+04,2.870000076293945379e-01
9.703375781250000000e+04,6.624400000000000000e+04,9.599668750000000000e+04,9.192266406250000000e+04,6.678400000000000000e+04,9.020489843750000000e+04,-4.250000000000000000e+00,2.181453125000000000e+04,2.879999923706054732e-01
1.925063750000000000e+05,1.159580000000000000e+05,1.087988515625000000e+05,9.469110156250000000e+04,7.689000000000000000e+04,8.070850000000000000e+04,3.995000076293945312e+01,2.726364062500000000e+04,2.939999961853027588e-01
1.469347812500000000e+05,8.618700000000000000e+04,1.117282031250000000e+05,1.365312656250000000e+05,9.754200000000000000e+04,9.173189843750000000e+04,2.125000000000000000e+01,2.475917968750000000e+04,3.010000038146972701e-01
1.975892187500000000e+05,1.281780000000000000e+05,1.010251953125000000e+05,9.208882031250000000e+04,7.597400000000000000e+04,7.943682031250000000e+04,5.100000381469726562e+00,2.119746093750000000e+04,3.150000000000000022e-01
1.375862187500000000e+05,9.816700000000000000e+04,9.185216406250000000e+04,6.164737109375000000e+04,5.769900000000000000e+04,7.002066406250000000e+04,-1.614999961853027344e+01,8.694589843750000000e+03,3.170000076293945646e-01
9.305184375000000000e+04,5.991600000000000000e+04,1.017799140625000000e+05,4.884701953125000000e+04,4.564000000000000000e+04,7.014107031250000000e+04,-1.020000076293945312e+01,1.790039062500000000e+04,3.250000000000000111e-01
2.004353750000000000e+05,1.178040000000000000e+05,1.115049921875000000e+05,1.023069921875000000e+05,8.876000000000000000e+04,7.553842968750000000e+04,2.550000190734863281e+00,1.130022070312500000e+04,3.270000076293945179e-01
1.582798906250000000e+05,1.068580000000000000e+05,9.707303906250000000e+04,6.602381250000000000e+04,5.355900000000000000e+04,8.078822656250000000e+04,4.250000000000000000e+00,1.425626074218750000e+04,3.350000000000000200e-01
9.642015625000000000e+04,6.257400000000000000e+04,1.009842968750000000e+05,4.647790234375000000e+04,4.341100000000000000e+04,7.016599218750000000e+04,-3.400000095367431641e+00,1.272195996093750000e+04,3.359999847412109553e-01
1.072578671875000000e+05,6.707200000000000000e+04,1.048015781250000000e+05,5.896335156250000000e+04,4.684800000000000000e+04,8.248425000000000000e+04,1.020000076293945312e+01,1.488137011718750000e+04,3.379999923706054621e-01
1.879090937500000000e+05,1.336410000000000000e+05,9.214844531250000000e+04,9.720628125000000000e+04,8.589700000000000000e+04,7.416453906250000000e+04,2.635000038146972656e+01,2.247113085937500000e+04,3.509999847412109686e-01
1.204833046875000000e+05,7.963600000000000000e+04,9.915106250000000000e+04,8.100232812500000000e+04,6.844200000000000000e+04,7.756302343750000000e+04,2.805000114440917969e+01,1.343416992187500000e+04,3.620000076293945490e-01
1.354521875000000000e+05,8.432700000000000000e+04,1.052687187500000000e+05,7.525775000000000000e+04,6.559900000000000000e+04,7.518548437500000000e+04,-5.950000286102294922e+00,1.164191992187500000e+04,3.659999847412109264e-01
1.106238125000000000e+05,7.119800000000000000e+04,1.018264843750000000e+05,1.432687812500000000e+05,1.061790000000000000e+05,8.842862500000000000e+04,9.350000381469726562e+00,1.586024023437500000e+04,3.659999847412109264e-01
8.819909375000000000e+04,5.439300000000000000e+04,1.062676406250000000e+05,1.128179531250000000e+05,8.210900000000000000e+04,9.004660937500000000e+04,1.190000057220458984e+01,1.320302050781250000e+04,3.809999847412109397e-01
8.164832812500000000e+04,5.423500000000000000e+04,9.866146875000000000e+04,9.107377343750000000e+04,7.379100000000000000e+04,8.088535156250000000e+04,-2.125000000000000000e+01,1.942933007812500000e+04,3.820000076293945668e-01
