,1,1,2,3,4,5,6,7,8,9,10,11,12,13,1 2,1 3,1 4,1 5,1 6,1 7,1 8,1 9,1 10,1 11,1 12,1 13,2 3,2 4,2 5,2 6,2 7,2 8,2 9,2 10,2 11,2 12,2 13,3 4,3 5,3 6,3 7,3 8,3 9,3 10,3 11,3 12,3 13,4 5,4 6,4 7,4 8,4 9,4 10,4 11,4 12,4 13,5 6,5 7,5 8,5 9,5 10,5 11,5 12,5 13,6 7,6 8,6 9,6 10,6 11,6 12,6 13,7 8,7 9,7 10,7 11,7 12,7 13,8 9,8 10,8 11,8 12,8 13,9 10,9 11,9 12,9 13,10 11,10 12,10 13,11 12,11 13,12 13
1,2.0639470782279168e-05,4.612450539939341e-07,-1.216535094097906e-06,3.403706135250565e-07,-1.900900327656771e-06,-1.472040399753295e-06,2.271172361428827e-08,-8.141855036648706e-08,2.997656941788244e-07,4.86222152695999e-07,4.6842964413283763e-07,-9.974448118500331e-07,4.1920116022370497e-07,2.6089715425455654e-09,-1.8561619490645279e-07,5.513217251964466e-08,-2.6954762058711e-07,-3.0553063287010966e-08,9.27426544359503e-08,6.933792414108235e-08,7.806220238408606e-08,4.176012847845319e-08,5.7744072268322714e-08,-2.189291988043072e-07,-1.1096954978456707e-07,-8.49592603193209e-08,-1.0398244826549304e-06,8.291752959876238e-07,7.649968022942887e-07,-7.793441515352858e-10,-3.386394763091384e-08,-1.3814215384483645e-07,-3.86649148991493e-07,-3.2150517911338145e-07,2.399197095804798e-07,-2.6703589048998083e-07,2.1326381457338503e-09,-5.465434375344605e-07,-7.228738754774926e-07,-1.1852274159525776e-07,-2.8684886873663557e-07,2.1793146866393462e-07,3.203128867771568e-07,1.9187944711356015e-07,-3.0820994882769164e-07,4.5166015345531105e-07,-3.485351531811835e-08,5.827394601548226e-07,-4.170661375917424e-08,-4.21139531548667e-07,-3.2375507065351693e-07,-1.8186001376219554e-07,-1.751564543601695e-07,3.4355562818360287e-07,-5.981056404608565e-07,-1.1232544978339462e-07,-1.1801236691885316e-07,-8.306237003219593e-08,-7.03300935624837e-09,-4.703967474550726e-08,-1.9782142054825758e-07,8.427898480388798e-08,-3.449881493452844e-07,6.78593241869549e-09,8.841844544528466e-08,-3.883981675920585e-08,-1.604538379361824e-07,-1.4567562548965505e-08,-4.480751299803833e-08,1.646112959168584e-07,-1.2407533161809572e-08,5.370216990098215e-07,-5.8022155035994183e-08,-4.108128538048997e-08,-1.3641790730810067e-07,-3.95254871253943e-08,-1.1521360469625274e-07,-4.844232342120761e-08,1.1769869388003077e-07,-2.8652341868072362e-08,1.6683685213916438e-07,2.7163251821090565e-08,-2.3950984884612248e-08,-1.9554148480921513e-08,-1.4354400570101807e-09,-1.4748749338029213e-07,1.9655580952823322e-07,-8.994143063725757e-08,-6.14081944342243e-08,-1.6123216974104824e-07,1.9798421150748285e-08,1.637880697183356e-07
1,4.612450539939341e-07,2.0413373473075426e-05,-2.0895324080382053e-07,5.6988979574692504e-08,-3.0157019723591783e-07,-1.380597365741771e-08,8.939040207271173e-08,6.872822365752998e-08,7.783755824138811e-08,4.1974036040348653e-08,4.806401169072185e-08,-2.144722555350764e-07,-1.185675341992257e-07,-9.981907513254639e-08,-9.861956290522155e-07,7.361760683331041e-08,-1.6524901831687822e-06,-1.2693133229436139e-06,6.159665706142295e-09,-1.3101607597502163e-07,2.2951689428268048e-07,4.134198425809514e-07,3.984921895610507e-07,-9.013312843520395e-07,2.8249982026048103e-07,1.961959186751123e-09,-3.405043688357773e-08,1.4209281275315714e-07,1.8776111801339486e-07,2.2139412021863038e-08,-9.507634309356785e-08,-1.1501695893713602e-07,-2.0143122348911998e-07,-1.9655088889244918e-08,5.304008959455965e-08,1.540419473375004e-08,1.3577748950113436e-08,5.3149952045605644e-08,-1.3666270591157381e-07,1.1686009228970207e-08,-6.982753101840292e-08,8.196371211501697e-08,3.12765031387757e-08,9.309895597261143e-08,-1.0258823672980985e-07,8.624180339375842e-08,1.2029670542839462e-08,3.341983885344774e-08,-3.843954732671668e-08,1.0887578058716212e-07,-1.2273857462687885e-07,1.6909881932264052e-08,5.765291514225162e-08,2.4696491815424823e-07,6.07701998429252e-08,-4.356312719351835e-08,-5.370208178730915e-08,-1.715683260763746e-07,-5.7639443958484315e-08,1.7052905354597233e-07,-2.7262995908467568e-08,-7.2240701351567e-08,6.287442219505707e-08,1.1965878873057065e-07,1.0459374337526254e-08,2.0159942801145852e-07,-1.2211768417362765e-07,-2.9071039173845936e-09,-1.1990758132713425e-08,-4.1901584634672946e-08,9.80831524102783e-08,-2.748070257096452e-08,-4.342873169798438e-08,-1.3160495484032607e-07,-3.417047067634633e-08,-1.9686800927066826e-07,-2.8738134748179522e-08,-6.750003910274202e-08,4.361152476064187e-08,3.500065526163416e-08,-5.70831590143577e-08,-3.9264025471157684e-09,-4.037645458419972e-09,1.032844005525688e-08,1.2230187042198568e-07,-2.1651496032647428e-08,-1.2629555136128414e-07,-4.239985442839705e-08,9.589219123458337e-08,-7.761854608733779e-08,4.099469059703267e-08,9.05998594659009e-08
2,-1.216535094097906e-06,-2.0895324080382053e-07,2.059714762042278e-05,-1.1326263517240596e-06,8.705825198767929e-07,7.999923221854683e-07,-1.121554152590992e-08,-3.534494551568256e-08,-1.4089772358824402e-07,-4.042543518151369e-07,-3.412530318564287e-07,2.5252574261294466e-07,-2.802820727973458e-07,1.0830675849931643e-08,4.340156824482639e-07,-5.391757119793314e-08,1.3928452872682227e-07,2.084540941379636e-07,2.9866659381595866e-08,-9.211081691859401e-08,-1.2368802654527768e-07,-1.9758393106134162e-07,-2.8899385734039946e-08,5.828308569837423e-08,4.582121742206361e-09,1.9822493918086048e-10,2.416148190933663e-07,-1.8255726773075153e-06,-1.4258202610431401e-06,2.4584105206258912e-08,-1.1783763841224736e-07,2.515540077624194e-07,4.7188375347172416e-07,4.536157803718675e-07,-9.346895224177968e-07,3.4963015567082126e-07,-4.114965130311846e-09,6.948242820060519e-07,5.815167036564201e-07,-5.300629563244124e-08,6.575161692657556e-08,-2.1356789982716555e-07,-2.5625133033659685e-07,-2.598676824022614e-07,3.3233779593461564e-07,-3.784291210635413e-07,6.942186061377504e-08,-6.87502861664543e-07,1.6664502791482664e-07,1.6066774260515824e-08,1.5405879381849983e-07,2.9346519544850504e-07,1.4526984130208118e-07,-1.4836588514698504e-07,2.7609737477757396e-07,1.467225385934036e-07,-8.687570804885597e-09,1.3469608175766905e-07,-3.8006451256118535e-08,1.0326055069352053e-07,1.8560921986280688e-07,-7.914736405701642e-08,1.4391056095652605e-07,-3.58180378897623e-08,-1.2651407836950596e-07,5.7296495667844075e-08,3.4645014529858894e-08,-6.876571379440359e-08,5.746496793004123e-08,6.432573710301059e-08,1.4887376685185676e-07,-1.7434825273364868e-07,-8.810860544850736e-08,1.1436135703172017e-07,3.8600437440842445e-08,2.3147872562063042e-07,-1.4439377820302247e-07,-2.2120244686014102e-08,2.620158313915394e-07,4.5162862936007486e-08,6.851309625090869e-08,-6.085462433302755e-09,-8.371140119370202e-08,-4.454572140256008e-08,4.222911411019506e-08,2.6214412869488722e-08,9.763708090983603e-08,6.19667821373822e-08,-4.73511421460007e-08,-1.194689330394986e-07,-1.4544090371382262e-07,-9.312009824894576e-08
3,3.403706135250565e-07,5.6988979574692504e-08,-1.1326263517240596e-06,2.0707169522761477e-05,-6.116794204661846e-07,-8.18439192610732e-07,-1.570823130246779e-07,-3.184723313689107e-07,2.2513989566976688e-07,3.3534337443464415e-07,1.9603303776507467e-07,-3.297657374909401e-07,5.006331640836241e-07,-3.6974356978480786e-08,-5.4338380084201774e-08,4.3226836523981895e-07,3.890389942584236e-08,-1.4114920351928526e-07,-2.143394389094705e-09,-7.456887855568636e-08,7.994502526574635e-08,2.8279553244802503e-08,1.0807091667867475e-07,-1.2095963123034323e-07,1.0156681406709304e-07,2.3416677848064792e-08,-1.1214326185180476e-06,7.031812391479036e-07,5.987507722139446e-07,-6.110801851125313e-08,3.4183623642876844e-08,-2.071198153871434e-07,-2.61692193611273e-07,-2.3884411349877623e-07,3.110060142561361e-07,-3.9060214639459524e-07,7.408487570132425e-08,-1.8935128968714433e-06,-1.449015225832724e-06,-8.782399450278554e-09,-2.3025566201597863e-07,2.782727380391389e-07,4.6851426614512043e-07,4.700178294393205e-07,-1.0212718990943018e-06,3.6523122304017793e-07,1.515492882112367e-08,1.3095705092278154e-06,9.058264193237009e-08,5.50249886682768e-07,-3.0672547963382004e-07,-1.8506411514326537e-07,-6.813125127627781e-08,4.84811282572114e-07,-4.2512386717800957e-07,-1.1895638266267707e-07,1.1075283537037172e-07,6.087956066572835e-07,-3.3712611361876156e-08,-2.821648058546771e-10,-2.9126287953601636e-07,4.337814754965265e-07,-1.1876033729830763e-07,-5.708157011515621e-08,1.5810252979364555e-07,-1.1827524380770895e-07,1.1073580533038873e-08,-2.0860429176907868e-07,1.6247462482843786e-07,-1.1770383917884334e-07,-1.471836645481395e-07,1.054975843652803e-07,-1.9040056965695471e-07,-1.0588213044155805e-07,1.2815140782305407e-07,5.9456091726843133e-08,2.1333164988160077e-08,1.0627932062002573e-08,-5.2223828026320295e-08,-2.6995054544084976e-07,1.3683563854389363e-07,4.414345055685776e-08,3.645245259378059e-08,-2.7164004478511147e-07,1.8117634856993565e-07,-1.3876923622231994e-07,-1.8669813017767497e-07,1.8815469527006715e-07,1.2813782035201524e-08,-7.886479254654982e-08,2.591171926955143e-09,4.352741302622706e-08
4,-1.900900327656771e-06,-3.0157019723591783e-07,8.705825198767929e-07,-6.116794204661846e-07,2.07088274531142e-05,5.496113340270564e-07,-5.093442366675347e-08,-4.886304275794249e-07,-3.24199891651601e-07,-1.93913066977863e-07,-1.8628891733927055e-07,3.1941532813184436e-07,-6.394664362336179e-07,-1.1122641173430672e-07,1.364354820158952e-07,5.0322412864876396e-08,4.4131608380129546e-07,5.3103683420861295e-08,-4.069302225949227e-08,1.1367671545665051e-07,-1.3254950590926296e-07,1.4490101499150185e-08,5.946441834153239e-08,2.391766557240586e-07,3.826049865928062e-08,-6.8926939497337e-08,6.318247194525221e-07,-1.1726267741156271e-06,-6.532149549552784e-07,1.701405204606743e-07,4.485536517625492e-08,1.5008001059235797e-07,2.8138997470782977e-07,1.294040112192306e-07,-1.2655336334676198e-07,2.866187833807249e-07,1.59900405896055e-07,2.0993267079609418e-07,1.2634572785862375e-06,6.776635904136831e-08,5.565996743502086e-07,-3.0825711800030934e-07,-1.8382656708996764e-07,-9.440961149655442e-08,4.889943990547843e-07,-4.0105880015403464e-07,-1.2623673608509228e-07,-1.4916980560443422e-06,3.625416938430634e-08,-1.0660938180354158e-07,3.1320980007180266e-07,4.7428355425414213e-07,4.4395058719004006e-07,-1.0117607158066656e-06,3.990140631466063e-07,3.180869235079679e-08,1.0701437010242493e-07,6.410900463398293e-07,8.351269919754989e-09,-6.443490061919613e-08,-1.3644633487204532e-07,3.3886191079543837e-07,3.2836296124428245e-07,1.2714158925464457e-08,-1.0468523568611972e-07,1.4101327728744994e-07,-6.462971652914425e-08,8.17482070037007e-08,4.7638389417608976e-08,-2.2896708632862992e-07,1.3781247066795674e-07,-4.1291687989668356e-07,-1.911257811454146e-07,-3.259317339651076e-07,5.652528140675302e-07,2.1163715259385964e-07,-1.8317160609689186e-08,-1.407904346176724e-07,2.167088024585759e-09,-2.9200246366356985e-08,-1.259184755894563e-07,-7.166554848869986e-08,1.4688894059709238e-07,-5.620184628256303e-08,-1.31320693168999e-07,6.586662038345862e-08,-6.023606650873475e-08,-2.7579182673491672e-08,-6.599530572457997e-08,3.3430430513374245e-07,-1.4982655395201485e-07,-6.621658136991484e-08
5,-1.472040399753295e-06,-1.380597365741771e-08,7.999923221854683e-07,-8.18439192610732e-07,5.496113340270564e-07,2.063337349809432e-05,-1.0863584036554241e-07,-8.666350088284686e-08,-3.5004430260893055e-08,-6.353224787571844e-08,-2.1425083058084792e-07,9.128744849492334e-08,-3.534392022801561e-07,9.357300582440238e-09,1.9425426899624922e-07,-1.416016257100427e-07,2.055123209911998e-08,4.3437537426667647e-07,-6.209857897106308e-08,-1.7991257186442257e-07,-6.60268786891321e-08,1.6984826526587942e-07,-4.3104774343097566e-08,-6.3489786975124e-08,5.15633586551548e-08,1.1820667550182683e-07,5.3299364335579e-07,-6.530314190322449e-07,-1.1294902939088532e-06,-1.7968749738561114e-08,1.3405570284242937e-07,-3.5843330318632935e-08,1.0180913532362118e-07,1.9710280088541972e-07,-6.414481292706936e-08,1.4938225798759294e-07,-3.7882830088290236e-08,1.286911550207124e-06,1.918077407051216e-07,1.0809807196709142e-07,6.151882991984391e-07,-3.325550438440645e-08,2.610685792810762e-09,-3.0699851573627084e-07,4.3605345775730075e-07,-1.0141130922336128e-07,-6.394693922256562e-08,-1.8485368622459477e-06,1.0002406665446555e-07,6.111432718096433e-07,1.2547606568830099e-08,-5.322457703656688e-08,-1.2474397694429617e-07,3.2937873620492323e-07,3.1690393022196917e-07,6.2185007113071055e-09,2.683355565563534e-08,-1.5845876324876756e-07,2.2669165273779707e-07,4.222661307417663e-07,4.4106638174392656e-07,-9.432458901219443e-07,3.36240230205812e-07,1.9729265305957644e-08,-1.3643828306774282e-07,1.1388016989100949e-08,-1.7938806768351527e-07,1.8072853714256157e-07,3.5869036055532936e-08,-1.2105728276504012e-07,1.819688815673289e-09,-2.5949552540153336e-07,-6.923798518449472e-08,2.0030736031022447e-07,-8.407536669210753e-08,-1.1917560131117729e-07,-4.8153039721538515e-08,1.3317361972099802e-08,-1.1508906638564095e-07,5.472183182357815e-09,6.877837993022197e-10,2.7690386934358337e-08,4.55008956599892e-09,-1.93385092533625e-07,1.3292898765257493e-07,8.179232884072225e-08,-5.7822225726860064e-08,2.0136057273812318e-08,-9.879426978044222e-08,4.8511670671514306e-08,-6.537397692890665e-08,-3.140697153059782e-08
6,2.271172361428827e-08,8.939040207271173e-08,-1.121554152590992e-08,-1.570823130246779e-07,-5.093442366675347e-08,-1.0863584036554241e-07,2.042117951702735e-05,9.890721457569629e-08,-3.5049524812681586e-08,-1.7028050482872715e-07,-3.370929865566767e-08,-3.610681508247864e-08,1.790209691713113e-07,1.775906819916957e-08,3.240078392702278e-08,1.131926219036775e-08,-3.884338050215113e-08,-5.0459344427422704e-08,3.989302216339292e-07,6.757228518056816e-09,2.0696066436978035e-07,-1.1896802886890627e-07,1.579342146291094e-09,-8.48597614313641e-09,-4.484742536339519e-08,9.9387734835745e-08,-4.763304715754843e-08,1.6529484161890117e-07,-1.5578102353046808e-08,-9.8032186861182e-07,-1.144748823214059e-07,4.531547243479474e-08,5.309635199596983e-08,-6.982096719291128e-08,5.028097706587665e-08,6.446403589788026e-08,1.3349329191278945e-07,9.044778254261299e-08,1.1476944685043764e-07,7.028147949589324e-08,1.339106318176748e-07,-9.090859538460788e-08,-1.5639940298905252e-09,-1.9858213888962152e-07,1.605503427071844e-07,-1.2431944221315018e-07,-1.278581847603365e-07,1.0152709787176738e-07,-1.6566251567888095e-06,-1.1220154468253817e-07,1.4706533535808323e-07,-5.389204049380904e-08,8.531151068943638e-08,4.1930270274562936e-08,-2.249259874735663e-07,1.019248452017693e-07,-1.2696678302379253e-06,-1.345769535771028e-07,4.868313469201825e-09,-1.6804174851549602e-07,1.8342552048465938e-07,3.548746122875684e-08,-1.3684043889566235e-07,-8.175237987700688e-09,-1.382662342440052e-07,2.22826230528498e-07,4.0580491745222665e-07,4.0080913174844305e-07,-9.051594402975055e-07,2.866489187298328e-07,-4.738560721688516e-09,8.99618433425506e-08,1.7381211860188745e-07,5.6241021172090794e-08,3.665165360739763e-08,-1.1898658748965123e-07,-1.972133870812689e-07,-6.185748125294007e-08,-9.711670889947279e-08,-9.218113334540441e-08,-1.2586151534134386e-07,-5.6472840966919576e-08,-9.890188976874725e-08,2.8290531625507607e-07,3.7617004049340364e-08,1.222541317973023e-07,-2.7207150568765473e-08,2.252296658281073e-08,4.174160243324785e-08,-1.8732998603183335e-07,-9.614208374486985e-08,-1.601735913059277e-09
7,-8.141855036648706e-08,6.872822365752998e-08,-3.534494551568256e-08,-3.184723313689107e-07,-4.886304275794249e-07,-8.666350088284686e-08,9.890721457569629e-08,2.053608571062247e-05,5.711254169430115e-07,-4.692030429452239e-08,-6.25630924615467e-08,-1.0480186588245907e-07,-6.649878131629236e-08,-1.386688514851564e-07,-1.0581463363171857e-07,-6.09364103919303e-08,9.559583966952368e-08,-1.5398560216467138e-07,3.88073307573023e-09,3.97966361702736e-07,-3.736675927830226e-08,-4.244263139764866e-08,-1.3203553781828033e-07,-3.413627335010227e-08,-1.9417899582773202e-07,-3.6737958383154256e-08,2.2850391733441344e-08,4.7836134885152615e-08,1.3981171468577736e-07,-1.115942365093021e-07,-1.0124042319546254e-06,-1.7032409499530162e-07,-7.382171591277016e-08,1.414382887560673e-07,3.080799760392358e-08,2.5749460055558217e-07,-1.3310484411663142e-07,5.538959628980323e-07,6.099267397037209e-07,1.2847899926589705e-07,3.385094019471405e-08,8.895145924535597e-08,-1.8546276532439289e-07,-1.0638125220774994e-07,1.2586955486193797e-07,7.921276365107237e-08,2.3242426203968754e-09,6.445912251459905e-07,-1.1021287153202765e-07,-1.715382850719169e-06,-4.300580333828548e-07,-1.8703088713442242e-07,-3.180585019999068e-07,5.462468972216371e-07,2.2424686093793004e-07,3.2068516872626495e-09,-1.2073318360106308e-07,-1.3504860517512049e-06,-2.864745078732482e-07,-7.288735988042642e-08,2.2214888395000204e-07,-1.0431295103403538e-07,-1.1318940194854568e-07,-1.6429413358780323e-08,2.163287435641303e-08,9.262644363591168e-08,1.8334701433064583e-07,4.7656033595897896e-08,3.8189386143702054e-08,-1.2519550387579385e-07,-1.9931631364304397e-07,2.479746992829738e-07,4.479826719015596e-07,4.207079117245504e-07,-9.501455484226759e-07,2.7042623714261534e-07,-1.0523440272560607e-08,2.3643071224564175e-07,1.2608534248787296e-07,-2.230615562684264e-07,3.234777699017391e-08,-1.299657427371467e-07,1.1462524636103673e-08,7.818582195717146e-08,-6.65196259199181e-08,3.65944403432401e-08,4.792585988980202e-08,-1.1863643162490056e-07,9.81683737389119e-08,-2.0133967185482253e-07,1.2229452424636003e-07,4.6142128299382166e-08
8,2.997656941788244e-07,7.783755824138811e-08,-1.4089772358824402e-07,2.2513989566976688e-07,-3.24199891651601e-07,-3.5004430260893055e-08,-3.5049524812681586e-08,5.711254169430115e-07,2.0448215884768092e-05,-3.3712231244789863e-08,1.458800924361922e-07,-3.180255941671473e-08,1.7374904165557694e-07,2.9422676345197145e-08,-1.2099579670371059e-07,7.840629451573901e-08,-1.225304724006956e-07,-5.562644344832409e-08,2.102415530783143e-07,-2.9744380039738256e-08,4.053040107675206e-07,-7.478395810623816e-08,5.2954292628729726e-08,2.8713288386224762e-08,-5.032165877491639e-08,5.562873985162184e-09,-2.02831780852243e-07,1.526361799087764e-07,-2.5761329572065208e-08,5.5099314762900265e-08,-1.7520032126439861e-07,-9.958043365933088e-07,-1.319524313759042e-08,2.515008862974369e-07,3.538119511558497e-08,6.249884427119644e-08,-1.0524625036572325e-08,-2.941387962422718e-07,-2.3466161395422947e-08,-9.044596178148649e-08,8.605862511181735e-08,1.0073366647678411e-07,5.451030938382779e-09,-4.099417840216071e-08,-2.7123164138850436e-07,1.4769916515377388e-07,4.330689520556541e-08,3.720913046986504e-08,1.4145249432684773e-07,-4.235707398171712e-07,-1.6847933971735092e-06,-1.3544140827936004e-07,-2.632001306558357e-08,-1.7679220471147244e-08,-1.5278076232434864e-07,-5.320634371830115e-08,1.9773336904132834e-09,-2.805264196821254e-07,-1.2855533008774093e-06,2.0578635938316227e-08,-1.4093776049099648e-07,-1.3807709567947168e-09,-7.306202164960072e-10,2.7192843702053425e-08,9.868353155040969e-08,6.22167816209751e-09,-5.2315518811687297e-08,-9.182052108236848e-08,-8.603065645546764e-08,-1.2649289471117692e-07,-5.889859272952162e-08,-1.0502966138933567e-07,2.2944838948071612e-07,1.204107427356739e-07,-2.217167312186249e-07,4.58092254093888e-08,-1.0829028338703602e-07,4.2240120682417815e-07,3.9489343268549155e-07,-9.091710223417972e-07,3.0101005465308935e-07,-5.685484245456298e-09,-3.1830023342066684e-08,-3.5990815991393313e-08,8.43731454454554e-08,-3.829584558953632e-09,1.4436021085435862e-07,-9.196712355911026e-08,1.942792407462137e-08,-7.705312520527505e-08,-1.4544048570222229e-07,2.9505684291229053e-08
9,4.86222152695999e-07,4.1974036040348653e-08,-4.042543518151369e-07,3.3534337443464415e-07,-1.93913066977863e-07,-6.353224787571844e-08,-1.7028050482872715e-07,-4.692030429452239e-08,-3.3712231244789863e-08,2.0436631039984504e-05,-1.6169510394597592e-08,6.421517800164662e-09,1.08425350785636e-08,-1.413727260676867e-07,-2.0451869297007817e-07,3.294743001601738e-08,2.5381454273544787e-08,1.6259489777742643e-07,-1.2014826448239588e-07,-4.5719003942041455e-08,-7.144990856715586e-08,4.0975689229508197e-07,-2.6630693502091532e-09,1.2078031300762727e-08,1.292167825495203e-07,-1.7728487252893837e-08,-2.500834892412186e-07,2.9041987229746155e-07,1.1018403424224209e-07,5.389493639160259e-08,-7.632249428099592e-08,-1.0354697559891754e-08,-1.006214545599288e-06,-7.709734208840982e-08,-5.053598613182323e-08,4.744883530122323e-08,1.9603430492151108e-08,-1.879329374540828e-07,-7.541098148728134e-10,2.300352796072549e-09,-1.9555616969067062e-07,9.796826558380337e-09,9.339204277216696e-08,5.221578360775286e-08,-2.8561728874881487e-07,1.8904889400614078e-07,-1.2773789311759693e-07,-3.818166272186177e-08,-4.907659169501432e-08,-1.6672156553800318e-07,-1.431531770922518e-07,-1.6693378596857431e-06,1.4511709779379901e-07,-6.124184480401641e-08,-1.305288149631713e-07,6.225044932212216e-08,-1.7317128848458087e-07,-6.888897150525931e-08,2.0299863423853962e-08,-1.2667480589696822e-06,-5.37435165176964e-09,-1.9718607191019143e-07,1.4105028663265205e-07,6.343529191243275e-08,1.816263275553723e-07,-5.967906632865734e-08,2.6662464493507237e-09,-9.376996515818329e-08,2.8015102837983806e-07,3.1540566304954603e-08,1.1744262199273694e-07,2.2776341594696626e-07,-1.3909743691804047e-07,1.2660809250234904e-08,7.474279009331811e-08,-6.360556038759336e-08,4.6099751308798976e-08,2.2257403687547675e-07,-3.7308435207098486e-08,-3.414957361453186e-08,7.934603178802622e-08,-7.3741192919022885e-09,3.983892709513221e-07,-9.106610384566085e-07,2.900935511774232e-07,-1.187943536726924e-08,1.1449542859293027e-07,-6.071511468755758e-08,-9.503555898173995e-08,1.0410305607999548e-08,1.2316097084609668e-07,5.34625964820495e-08
