"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
153037,97613,102747,140204,105132,87398.7,26402,579.04,0.216
79750.2,54073,96656.5,80745.1,70603,74950.2,20386.1,283.36,0.216
159911,113255,92533.8,71878,61653,76404.9,25043.7,550.55,0.22
116497,79493,96042.7,82075,67383,79825.2,29547.5,605.22,0.221
102225,62841,106609,90430.6,72779,81430.9,24072.2,616.77,0.225
108673,71755,99254.6,83090,67428,80758.6,21877.7,505.12,0.231
110367,78267,92414.3,52621.1,46861,73591.7,19103,337.26,0.232
95191.7,62853,99255.2,86085.1,70963,79501.6,22989.8,626.78,0.233
104699,67337,101899,79059.4,66155,78319.7,29350.2,489.72,0.236
90923.6,55584,107203,96501.2,74834,84511.1,34322.6,354.97,0.243
151019,92691,106776,103945,82365,82707,33395.3,916.3,0.244
84662.5,55761,99504,91027.2,75511,79002.5,16121.8,418.88,0.245
139594,87181,104936,94638.1,73147,84790.9,14025.7,347.27,0.246
102462,63544,105674,71522.2,58138,80623.4,14784.7,400.4,0.248
77147.3,54631,92546.8,77189.6,63313,79899.9,18910.3,431.97,0.251
83943.9,54752,100478,78402.7,62998,81561.3,24226.6,405.02,0.252
119298,78747,99283.7,112124,91421,80377.2,19264.7,506.66,0.254
157010,94137,109307,115119,91311,82623.2,27498.2,763.07,0.257
139408,90982,100418,98218.6,81312,79162.4,21314.7,932.47,0.257
141308,89464,103514,92565.7,73646,82372.2,7129.32,175.56,0.257
162614,103729,102739,88366.7,70423,82234.5,32625.8,440.44,0.257
121255,72752,109228,104253,85042,80340.5,19429.7,716.87,0.259
137928,89389,101122,96552.1,75899,83369.2,29311.9,712.25,0.259
109552,71615,100253,75222.2,59177,83305.4,28900.1,748.44,0.263
123623,79981,101296,87325.9,72011,79473.9,23631.3,605.99,0.267
107905,68488,103254,103817,78666,86488.8,18548.6,294.91,0.267
97115.1,68360,93103.2,54997.8,47742,75496.1,13268.6,407.33,0.27
160525,100943,104219,111349,87469,83428.3,25307,367.29,0.271
83946.4,59924,91808.1,55998.4,47186,77775.4,18900.4,241.78,0.273
105196,72069,95660.4,74753.6,64003,76544.1,14894.9,348.81,0.276
149928,96909,101391,77476.7,62251,81565.2,28008.4,455.84,0.277
135868,86066,103458,85158.5,68736,81193.9,17812.1,404.25,0.279
107588,69576,101341,109398,83818,85536.9,34267.2,488.95,0.283
118273,78979,98141.7,85892.4,70514,79828.8,18848.3,626.01,0.284
101829,63852,104514,83690,70830,77434.8,20293.7,525.91,0.284
152024,100107,99523.7,89503.3,76089,77089.8,28953.5,626.78,0.285
117624,70808,108866,106090,80858,85986.5,38152.6,508.97,0.287
96862.5,59524,106646,99460.7,74530,87458.1,50101.3,624.47,0.288
126977,86255,96476.3,76471.6,63853,78487.2,29972.6,320.32,0.288
159756,99329,105405,127794,95415,87775.5,33235,647.57,0.288
102236,67484,99284.8,65120.9,54266,78645.2,16925.7,506.66,0.288
97750.7,65314,98082.9,57975.1,49411,76894.9,18915.6,562.87,0.29
113157,71516,103695,91191.5,75294,79373.2,19010.6,475.86,0.291
135139,83382,106215,88529.8,68768,84369,17571.8,486.64,0.294
88522.6,59316,97805.3,69482.8,58482,77863.7,19282.6,585.97,0.294
108033,65216,108563,101228,78310,84715.7,29386.5,398.09,0.295
133145,93317,93507.2,73115.5,61223,78266.2,19313.6,385,0.297
106538,69694,100182,102512,81528,82403.8,16286.2,429.66,0.298
128753,80697,104563,108060,87307,81114.4,20756.3,461.23,0.298
112153,75360,97532.4,80645.4,69218,76355.5,24346.7,681.45,0.299
81001.3,52360,101385,64501.1,51738,81702.9,19101.7,237.16,0.304
115580,75372,100497,105025,85694,80319.8,5031.84,135.52,0.306
127278,82582,101006,88581.9,73940,78513.7,11596.2,430.43,0.307
109757,68828,104508,89857,71914,81887.7,23090.8,626.78,0.308
105535,73889,93604.4,58695.1,50055,76848.3,11314.4,318.01,0.309
137634,90784,99356.7,85873.9,69762,80671.9,22603,351.89,0.309
105200,63531,108520,99485.8,79065,82462.5,36375.9,645.26,0.309
113992,79263,94250.5,48478.3,40669,78120.3,14555,-25.41,0.312
74704.3,51586,94906,66667.3,55780,78327.5,13755.1,352.66,0.318
83525.5,52452,104361,90460.3,74290,79800.8,35665.1,729.96,0.321
126672,90421,91810.3,81779.9,60435,88682.6,29179.3,514.36,0.324
99833.2,73665,88816.5,51630.5,45619,74172.1,11214.1,316.47,0.324
91519.5,60465,99195,78554.5,63187,81474.8,17534.2,709.17,0.324
169795,106676,104313,103431,80754,83939.7,33280.5,559.79,0.329
123456,75060,107791,112690,86006,85869.3,14793.2,539.77,0.329
110897,68547,106026,95875.6,79637,78899.3,19384.9,580.58,0.331
130020,83665,101847,105868,85635,81020.2,32897,421.96,0.331
78017.8,52000,98326.4,64190.9,53334,78876.9,43014.2,796.95,0.331
129846,83739,101620,103894,82937,82095.9,22313.3,616,0.332
149335,97967,99898.9,83199.6,64153,84993.2,15142.4,260.26,0.333
101957,70044,95395.3,75299.4,61054,80827.2,14187.4,186.34,0.334
107758,69715,101298,65990.8,54337,79591.6,16107.3,297.22,0.335
97246.2,59844,106496,104704,83842,81843.3,27955.6,821.59,0.338
84381.9,53895,102608,82031.4,68321,78687.5,12507,499.73,0.339
123233,76632,105389,109617,87594,82013,14599.9,287.21,0.34
79262.2,53745,96651.3,57594.2,50387,74910.1,9969.96,237.16,0.34
140717,92292,99922,75053.2,62306,78944,20467.3,372.68,0.344
92200.3,64835,93197.2,77633.2,65633,77518.4,30724.3,477.4,0.345
106876,65412,107079,96550.1,78902,80194.5,15086.9,273.35,0.345
105553,64397,107420,99429.7,78372,83144.8,21084.4,576.73,0.347
102974,68569,98419.3,100032,80863,81071.3,26159.8,462,0.35
140286,88118,104335,132247,99296,87283.8,45523.5,1077.23,0.35
128601,84551,99679.3,67578.1,56501,78384.4,23072.3,549.01,0.35
112307,77492,94979.6,71608.7,62758,74778.5,12457.5,525.14,0.35
94001,63661,96769.6,80646.7,69627,75908.3,16021.5,326.48,0.351
98582.7,65402,98784.7,78503,62376,82480,27703.5,448.91,0.351
139192,92100,99045.6,85001.4,67410,82638.4,17356,324.94,0.353
89560.2,57408,102240,97524.9,78098,81838.1,5192.88,115.5,0.359
125431,81048,101424,83810.1,71406,76920.4,16814.8,519.75,0.36
118197,76027,101887,92687.8,72345,83964.1,25685.2,680.68,0.362
95039.8,61860,100688,88060.5,72358,79758.1,13638.9,337.26,0.363
104765,66352,103477,110394,84738,85378.4,15898.1,324.17,0.364
89218,57475,101731,89318.5,74497,78574.6,20939.8,810.04,0.364
119378,81643,95826.1,82670.9,67785,79928.1,21023,580.58,0.365
146793,97315,98856.9,85342.6,70849,78942.7,26258.8,479.71,0.366
114325,77297,96930,61684.3,51719,78163.5,30514.4,446.6,0.366
154547,93351,108498,86111.5,67937,83068.2,29992.4,780.78,0.368
104723,63169,108647,111309,85911,84910.5,23609.5,591.36,0.368
104680,68753,99781.6,103340,80679,83943.3,23641.2,370.37,0.368
119207,82508,94685.8,68915.2,57642,78353.1,10162,299.53,0.37
108730,66447,107239,109378,88061,81400.2,20266,615.23,0.371
124402,86613,94129.3,67377.4,57175,77230.4,12091.2,194.81,0.372
