"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
129835,84124,101147,118801,94090,82747.6,13344.5,1615.46,0.206
107738,70234,100531,85588.8,67160,83519.2,27122,2404.71,0.21
107937,67698,104490,99393.4,82000,79437.1,9964.68,2354.66,0.211
113842,78455,95095.8,58151.9,50369,75662.5,12738.7,116.27,0.211
99165.3,63893,101715,77799.5,63763,79962.8,15710.6,632.94,0.211
106593,71155,98175.2,78156.5,66513,77008.5,31095.2,3598.21,0.212
162395,104710,101640,116728,94528,80926.9,10490.7,1444.52,0.214
105604,68452,101105,93335.9,74918,81647.4,26103,266.42,0.215
126409,80043,103499,112177,87805,83726.7,19270.7,1466.08,0.217
111535,70889,103113,89968.6,71759,82166.4,21533.2,282.59,0.218
100853,64066,103167,78866.7,59808,86420,27531.2,2576.42,0.219
87172.1,57574,99227.2,74739.7,61812,79242.6,21440.8,1005.62,0.22
125079,81984,99984.8,115664,95596,79293.4,16577.2,1349.81,0.223
144510,93214,101600,99429,79877,81577.7,12732.1,462,0.226
121698,78217,101968,104585,84731,80892.2,32798,1548.47,0.226
88184.6,59852,96559.3,74851.3,63614,77112.8,26166.4,2253.79,0.228
113497,78961,94200.3,94747.6,77011,80629.8,24137.5,2008.93,0.228
152377,95112,104994,95841.9,77914,80615.8,37581.1,186.34,0.23
130286,80485,106087,86061.4,66503,84810,21518,188.65,0.232
112590,75536,97684.6,76952.7,61266,82316,15933.1,226.38,0.233
121026,84092,94319.9,100249,83898,78308.2,28551.6,3742.2,0.233
111957,72630,101022,81147.7,67216,79119.5,18353.3,172.48,0.235
125490,74753,110017,91438.4,74183,80780,10980.4,1050.28,0.236
152820,98714,101457,105829,84981,81613.7,23997.6,2906.75,0.237
116695,76819,99555,85827.1,69345,81112.7,23246.5,1456.84,0.237
116655,75305,101521,72254.8,56779,83398.6,14760.2,140.14,0.239
128201,80845,103924,109128,84235,84902.9,13275.9,244.86,0.239
83821.3,60379,90980.5,91794.8,70746,85034.7,19833.7,1670.13,0.241
100632,60464,109074,92396.7,67906,89171.9,6427.08,84.7,0.241
81448.4,55216,96671.3,85316.9,69782,80125.6,30009.5,2570.26,0.242
113411,70157,105941,90139.5,69215,85348.3,28767.4,328.79,0.243
132771,89256,97486.6,68568.7,57294,78432.6,40419.1,575.19,0.243
77780.5,52876,96403.3,56944.8,49214,75830.8,7061.34,676.06,0.245
108648,71576,99480,86117.5,71898,78497.2,18493.9,732.27,0.245
122306,79517,100802,71084,57531,80974.8,25478,-21.56,0.247
