"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
144869,100773,94213,95060.5,75495,82520.5,23204.9,215.6,0.255
121546,86161,92450.3,82858.4,71927,75496.1,6099.72,71.61,0.256
116944,82261,93167.2,73983.4,61219,79200.5,25377.7,173.25,0.261
102521,69457,96733.9,61164.2,51523,77799.4,3903.9,28.49,0.266
150816,92065,107357,101845,78611,84905.8,27395.3,210.98,0.272
127850,88708,94453.4,79986.7,68114,76959.4,33640.2,174.02,0.275
171716,118489,94975.5,105234,82927,83165.2,41687.6,348.04,0.277
147913,97753,99164.8,73982.7,59451,81555.1,50119.7,452.76,0.278
118834,77063,101059,87804.4,70805,81270.4,38043.1,294.14,0.279
136038,90160,98884,103384,82550,82075.8,27407.2,235.62,0.279
110956,76529,95017.7,95671.6,78695,79673.9,17750,130.13,0.284
81258.1,53836,98917.7,88656.5,74506,77982.9,1785.3,0,0.288
91760.5,59852,100475,83408.8,67402,81099.7,19166.4,213.29,0.296
126697,84097,98733.8,80314.1,64727,81317.9,43984.4,373.45,0.301
103172,76505,88379.9,68426.2,58363,76836,23103.3,230.23,0.309
145068,102828,92457.3,101088,80986,81802.7,49142.3,361.13,0.323
80312.6,58173,90477.8,46955,42063,73158,2878.92,21.56,0.352
145274,90056,105719,106822,83066,84278.9,45398.1,308,0.357
102180,77564,86334.7,69488.1,62174,73245.6,3177.24,20.79,0.358
122961,81591,98765.7,79603.3,66413,78552.1,24171.8,211.75,0.376
135894,85489,104177,89663,69955,83999,23526.4,297.99,0.38
117167,84495,90877,69661.7,59497,76732.4,26277.2,250.25,0.392
103688,67365,100873,80706.1,66439,79609.2,20769.5,170.94,0.393
114279,84929,88184.3,74659.9,65763,74402.2,7879.74,53.9,0.401
120628,79887,98958.3,108102,88157,80363.2,16820.1,159.39,0.401
115288,80396,93978.9,94708,79902,77680,24975.7,174.02,0.402
93603.3,66152,92731.7,85481.2,67662,82795.3,24466.9,192.5,0.405
117354,79176,97136.6,95856.4,78842,79678.9,17516.4,93.17,0.415
122635,82234,97733.4,97248.4,75228,84719.4,39199.4,356.51,0.421
110024,79700,90471.3,80788,60802,87078.1,47835.5,309.54,0.454
158003,100001,103548,94589.9,74963,82694.7,26730,163.24,0.482
146132,104005,92081.4,88572,74227,78201.4,856.68,20.79,0.487
156264,100969,101427,101733,79535,83827,39220.5,431.2,0.497
77477.9,54081,93888.7,55741,49539,73740.7,16676.9,177.87,0.505
160193,104057,100891,108616,86315,82468,24623.9,248.71,0.508
109652,73900,97241.9,83935.5,65886,83489.6,29339.6,267.19,0.509
132218,89696,96604.2,79925.3,65382,80113.6,36003,274.89,0.513
95052.6,65557,95022.2,68570.7,57127,78664.2,17563.9,214.83,0.519
97155.9,66280,96065.3,91916.9,75738,79535.6,17629.3,190.96,0.526
167893,109525,100462,98173.7,78115,82364.6,2018.28,30.8,0.527
143825,85355,110430,92774.9,71773,84712.8,32019.9,291.83,0.528
99779.5,67212,97291.4,91938.7,75294,80023.5,19808.6,174.79,0.528
147421,99917,96694.2,85399.4,70415,79482.1,22476.3,170.17,0.536
124806,85816,95311.9,77686.6,65150,78146.9,25916.2,284.9,0.536
125724,81521,101072,115741,90499,83815.2,34136.5,344.19,0.543
131903,88493,97684.3,121596,91147,87429.1,43528.3,416.57,0.547
81034.8,57117,92979.3,56616.8,49711,74640.2,17319.1,162.47,0.562
123504,85357,94824.5,122755,90383,89008.5,41486.3,254.1,0.573
110633,71036,102067,104323,81006,84400,15205.1,127.05,0.592
164410,109499,98400.8,111935,83885,87450.6,18600.1,132.44,0.611
118959,82181,94865.1,71734.7,58995,79688.2,48901.4,366.52,0.617
100915,71110,93004.5,80687.6,67840,77947.3,18053,155.54,0.62
111843,74436,98470.3,82168.7,67106,80246.3,1468.5,60.83,0.624
91479.9,63541,94352.1,91582.9,73911,81205.5,47901.5,460.46,0.627
96998.5,64936,97894.8,80027.6,66986,78295.3,9492.12,118.58,0.659
104399,74429,91925.2,74240.8,62363,78018.1,30100,180.95,0.663
97422.5,69153,92326.9,70014.1,60567,75758.2,27902.2,204.05,0.663
100345,69524,94589.1,77092,62070,81396.8,40308.2,291.83,0.666
