"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
145257,93508,101805,104912,81698,84157.9,1782,48.51,0.233
105338,76702,90003.7,67032.2,57285,76687.2,32745.9,216.37,0.242
150819,99716,99122.1,94724.5,73622,84320.8,9365.4,129.36,0.243
115627,82846,91467.5,76499.9,62652,80021.4,24535.5,130.9,0.25
101814,68525,97373.4,82377.2,66075,81705.3,1676.4,75.46,0.262
161946,105765,100348,94062.5,77095,79959.6,38592.2,328.02,0.262
122395,85775,93515.1,116270,84576,90095.1,15374,117.81,0.282
145627,98334,97054.7,74023.6,60117,80696.2,18618.6,142.45,0.299
131268,77042,111663,129415,101552,83517.5,30352.7,216.37,0.345
148538,110660,87968.5,121926,102546,77921.8,34426.3,582.89,0.349
101719,66461,100303,103833,83179,81809.2,33844.8,243.32,0.349
159634,104284,100320,105787,83454,83074.3,49058.5,304.92,0.35
104650,64412,106477,107183,81662,86017.1,41012.4,348.04,0.364
111211,77788,93694.6,90668.8,73102,81284.7,50752.7,265.65,0.379
109002,73889,96679.6,89821.4,75559,77906.5,23246.5,277.97,0.39
97510.9,67820,94227,69667.6,61198,74606,18931.4,138.6,0.392
147469,97993,98624.9,98069.4,73131,87884.4,33459.4,213.29,0.399
120423,83048,95029.5,87029.6,63518,89794.6,20692.3,206.36,0.412
116720,78272,97728.3,98041,77542,82861.1,14568.8,73.92,0.412
120500,79119,99812.8,107305,81241,86561.8,19688.5,200.2,0.416
171749,112109,100400,110995,85115,85462.7,30255.1,217.91,0.418
84989.5,61856,90045.7,73731.9,62454,77370.4,34200.5,200.97,0.428
97913.5,67992,94376.7,71308.4,60842,76809.9,22712.6,147.84,0.432
101198,71311,93002.5,100297,79273,82916.7,28109.4,269.5,0.436
108554,78800,90282,61658.5,53430,75628.9,23575.2,138.6,0.438
160391,101583,103476,124434,97294,83817,49585.8,359.59,0.443
106304,81417,85568.7,77064.2,65855,76690.9,43639.2,264.11,0.444
105376,68729,100481,85937.3,71099,79213.3,16816.1,178.64,0.449
91817.8,59153,101726,93405.2,74951,81672.1,31381.7,211.75,0.451
127186,86242,96649.4,77093.3,64284,78594.8,26348.5,224.07,0.452
126275,84512,97922.1,89599,73270,80141.4,40795.9,261.8,0.462
102459,68244,98393.6,68956.8,59282,76231.4,26105,237.93,0.47
148158,101721,95454.1,129078,107215,78899.6,36805.6,290.29,0.512
