"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
97245,66223,96236.2,73451.4,63401,75924.9,16742.9,297.22,0.217
133214,87229,100085,100060,81803,80162.5,19054.9,384.23,0.224
145285,94921,100309,132197,103792,83471.6,908.16,53.9,0.232
111923,79497,92267.8,65258.8,56123,76204.1,23208.9,531.3,0.238
120393,81674,96604.2,92780.8,77400,78559.2,15174.7,277.97,0.238
103587,70421,96401.5,83202.2,69927,77977.6,17973.1,353.43,0.246
144888,97571,97317.9,107143,91521,76722.6,26925.4,435.82,0.249
126096,83473,98999.6,85580.9,69555,80635.9,13741.9,254.1,0.249
143160,95228,98522.6,124597,98746,82692.7,31399.5,792.33,0.252
102398,71184,94273.1,89866.9,70886,83084.4,13967.6,290.29,0.255
154957,100508,101039,107461,88138,79903.5,23529.7,488.18,0.262
140279,94567,97214.7,116596,95153,80304.5,20437.6,414.26,0.267
128753,96444,87491,74071.1,65610,73987.6,14811.7,312.62,0.27
151622,100979,98403.8,130664,103493,82741.5,28372.1,689.92,0.27
138628,95286,95345.9,106625,87012,80308.2,22227.5,388.08,0.271
155787,103088,99038.5,122454,97877,81992.4,43011.5,1031.8,0.271
118406,79956,97051.5,87355,74530,76813.3,8633.46,162.47,0.273
136089,89857,99254.8,83313.1,68227,80027.1,21248,361.13,0.276
143743,91212,103280,118459,89258,86976.6,14943.7,397.32,0.278
140780,86977,106076,76990.3,61699,81778.3,7238.22,164.01,0.279
173947,113408,100520,101262,84194,78822,31911,662.2,0.281
126171,90789,91076.2,87613.7,70947,80931.5,3234,34.65,0.282
82875.8,57746,94055.9,75430.7,63652,77663.4,11879.3,220.99,0.282
134262,87790,100228,89567.9,73736,79607.3,16691.4,291.83,0.283
146826,97428,98764.4,82538.9,63586,85070.2,17513.1,497.42,0.283
158774,103632,100407,111040,90082,80783.1,39080.6,903.21,0.283
128436,85153,98847.4,70745.4,58483,79277.2,14088.4,228.69,0.285
123236,89088,90656.3,62515.2,52690,77756.6,8803.08,130.9,0.285
110268,68785,105060,88997.7,71539,81529.7,23872.2,489.72,0.286
110287,70700,102232,99664,77150,84660.8,30512.5,670.67,0.292
84583.8,56828,97545,81341,68026,78363.7,11022.7,275.66,0.292
117983,78462,98545.8,81498.1,64236,83147.5,27272.5,527.45,0.292
113664,77580,96018.4,96222.1,82730,76224,18499.8,363.44,0.293
114340,75180,99672.8,78025.9,64618,79134.3,24974.4,385.77,0.295
95711.4,65916,95159.7,92485.8,74702,81137.7,17930.9,528.99,0.302
84790.6,59803,92919,71692.5,62253,75473.3,15651.2,273.35,0.302
140401,87985,104578,118721,91831,84726.2,21081.1,397.32,0.302
131429,85449,100801,80309.5,66815,78772.1,23471.6,555.94,0.307
125328,85304,96284.7,97109.8,79082,80475.8,18918.9,334.95,0.309
89469.3,59180,99078.4,74943,62581,78481.7,13369.6,197.89,0.309
92726.7,65445,92855.6,88364.1,75923,76275,15780.6,249.48,0.311
112172,76345,96290.3,72833.6,60511,78881.9,18517.6,378.84,0.323
152648,99329,100715,121770,103059,77434.5,24924.9,511.28,0.324
