"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
171889,116236,96914.5,95682.8,77726,80676.6,35102.1,9316.23,0.198
176584,111838,103477,96779.8,76364,83056.9,3024.78,493.57,0.204
125170,83565,98164.9,64937.4,53119,80117,23776.5,3273.27,0.207
124155,86971,93555.7,74279,62025,78483.7,19290.5,4778.62,0.24
78582,63927,80559.9,53759.6,48593,72504.1,25084,4608.45,0.245
86410.8,60706,93285.9,65102.4,52232,81684.6,35507.3,6296.29,0.247
127856,88581,94593.3,88621.5,71267,81494.9,26349.2,7790.86,0.254
161180,110540,95558.8,99267.3,83070,78314.5,29312.6,8961.26,0.265
155346,99328,102496,104362,79970,85525.3,53795.9,10834.7,0.266
109748,80714,89109.9,77453.6,66792,75997.2,21436.8,4067.14,0.275
155749,110612,92279.3,77784.3,64662,78835.7,25282.6,6903.05,0.317
133680,93340,93859.8,76767.9,62974,79891.1,30170.6,7113.26,0.322
99992.4,69753,93947.3,67723.9,58159,76314.2,19479.9,3971.66,0.33
114645,73574,102120,108359,85064,83483.1,41521.9,7293.44,0.334
109934,77962,92411.8,73045.5,62200,76963.2,26808.5,4417.49,0.342
111376,69772,104614,90329.6,73194,80878.8,32981.5,6852.23,0.346
91822.7,64327,93548.5,79875.8,64101,81664,25173.7,5426.19,0.347
126734,98145,84626.3,104800,79603,86280.4,52580.2,11218.9,0.354
109740,70992,101306,92680.5,72022,84334.1,31399.5,7248.78,0.354
109330,77045,92998,72227.1,57335,82558.2,26945.8,4472.93,0.357
89144.2,55346,105557,83594.9,61104,89658.3,31882.6,7447.44,0.37
121253,83080,95648.3,79306.9,66158,78561.3,13350.5,3617.46,0.382
126160,76497,108083,100835,80179,82419.5,30719,6983.9,0.386
118767,83180,93574.3,60361,52046,76006.1,1376.76,257.18,0.398
165697,109363,99294.5,109233,86837,82438.5,20053.4,5398.47,0.4
110400,80293,90109.4,54780.7,48931,73370.8,840.84,217.91,0.403
144223,96926,97515.6,95509.3,78380,79858.3,25625.2,7571.41,0.413
141663,88940,104386,115828,92350,82197.1,14671.1,4867.94,0.421
81039.1,54026,98304.1,78664.7,64536,79883.7,23561.3,5834.29,0.426
114528,77794,96481.9,84282,65188,84731.9,37358.6,6940.01,0.446
164959,109524,98706.9,95886.8,75906,82787.1,26509.6,6146.91,0.449
113149,80131,92540.1,70670.2,60245,76876.8,12969,2528.68,0.452
134711,94956,92973.9,83919,71098,77354,30961.3,6093.01,0.452
89925,61623,95635.1,74219,64533,75372.5,15066.5,2468.62,0.455
145228,99866,95304.5,78605.3,66129,77900.5,48098.2,8775.69,0.459
135798,90241,98621.1,99735.2,80531,81164.4,22183.9,4626.93,0.465
87055.5,64422,88560.9,79469.3,64492,80755.7,28057.3,5758.06,0.471
111895,77564,94543.5,79625.7,64190,81295.4,20656,4089.47,0.474
92800.5,62736,96942.4,103468,83602,81108.7,24348.1,8493.1,0.474
115377,80676,93724.6,107846,83142,85008.7,29648.5,5637.17,0.478
