"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
137043,87673,102440,106239,78143,89099.1,21261.9,4600.75,0.235
95545.5,62316,100483,104133,85358,79950.9,17032.6,3893.89,0.235
117768,78769,97983.6,120017,95395,82451.2,22651.9,4796.33,0.239
115500,77693,97427.5,88296.1,71423,81018.4,33392.7,6317.08,0.24
124314,79113,102980,121190,94159,84349.9,27351.1,5465.46,0.241
145836,93157,102596,88437.4,71063,81559.1,19618.5,4404.4,0.243
107694,71205,99120.2,95151.5,76855,81137.9,21860.5,4994.99,0.246
84603.3,63672,87080.1,62185.9,54926,74198.2,3661.02,910.91,0.247
123961,87341,93013.3,66165.7,56555,76672.9,18903.1,3870.02,0.251
160975,104060,101381,116138,93502,81401.4,43002.3,8408.4,0.255
104370,72257,94661.8,77187.7,65363,77392,20339.9,4317.39,0.256
145439,92749,102767,90078.8,73071,80790,37583,7994.91,0.265
152928,98067,102199,95214.2,74017,84304.4,34042.8,6758.29,0.265
128228,90128,93240.2,122946,98854,81508.1,42172,7988.75,0.266
90769.2,58964,100886,81239.4,65746,80979.9,25694.5,4832.52,0.268
136005,87256,102150,86927.3,74238,76737.9,15162.8,3317.16,0.272
99189.1,71637,90741.6,50164.6,43399,75752.6,12170.4,2529.45,0.277
111479,82459,88600,67846,58713,75730.4,18606.1,3540.46,0.281
134129,89229,98513.9,72327.4,60591,78230.3,28509.4,5896.66,0.286
148030,103597,93644.5,91485.2,76287,78592.4,25460.8,5603.29,0.288
122815,82701,97324.1,86244.2,70795,79837.5,30835.9,5839.68,0.299
86760.3,61488,92472.1,40212.5,35026,75240.2,8666.46,1872.64,0.3
176397,114233,101200,96176.5,73707,85514.6,18247,4553.01,0.309
116276,79378,96000,72481.2,60944,77942.5,17414.1,3903.9,0.32
146593,95468,100632,103802,83066,81896.1,25005.4,5823.51,0.324
106278,71052,98027.7,70765.9,57790,80251.1,25720.9,5108.18,0.328
87990.1,58040,99354.2,79186.8,68142,76158.4,22385.9,4636.17,0.329
126504,84861,97696,101340,77727,85445.8,45688.5,9317.77,0.332
83640.8,53183,103068,67166.9,54345,80998.2,31214.7,6060.67,0.335
141952,98624,94327.5,69955.4,59830,76627,9274.98,2215.29,0.339
116128,79632,95571.3,101345,83494,79547.6,17643.1,3546.62,0.341
103480,73230,92607.6,79562.3,70824,73621.9,18070.8,3542.77,0.344
92969.5,65220,93419.9,104188,89980,75884.4,18523.6,3869.25,0.349
137608,104665,86163.3,104236,87403,78157.5,22098.8,4230.38,0.357
94821.5,68885,90211.5,67477.7,59683,74095.2,17422,3207.82,0.361
142947,101087,92674.2,98099.8,83549,76949.6,15202.4,3004.54,0.363
120588,84337,93706,70616,59767,77432.2,8823.54,1910.37,0.372
113467,77244,96268.4,69768.6,55902,81792.3,36147.5,7279.58,0.372
