"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
105187,63568,108443,83259.7,65062,83866.2,21246.7,2089.01,0.219
129639,84931,100034,88390.5,70437,82240.3,18505.1,2764.3,0.233
135511,87817,101129,71603.4,58859,79726.1,28385.9,28313.7,0.259
103453,69233,97928.6,75215.6,62039,79455.3,13588.7,11252,0.261
121545,79851,99755.4,89263,72345,80861.7,40032.3,4103.33,0.265
141045,91032,101542,117340,95006,80942.3,339.24,-104.72,0.274
114269,78689,95168.6,61038.1,50627,79013.1,15335.8,6976.2,0.276
113545,74391,100029,71435.1,55381,84533.9,21416.3,2878.26,0.276
128572,81437,103467,122182,91311,87692.7,31096.6,5497.8,0.277
150053,94674,103871,114400,90808,82562.2,19727.4,25565.5,0.278
96970.5,67593,94019.5,75936.3,62767,79286.3,32908.9,26306.3,0.281
100865,71345,92652.8,97936.7,76167,84267.2,18868.7,22715,0.282
90051.9,54661,107968,103448,80375,84349.5,20411.2,22680.3,0.284
101872,72566,92002.8,52590.8,44108,78139.8,26048.9,23260.9,0.285
139588,82353,111083,132265,100295,86426.5,25823.8,7210.28,0.286
119784,77308,101544,103295,80766,83816.4,19602.7,2205.28,0.289
110345,73596,98260.7,82991.7,67098,81059.7,24608.1,16206.2,0.295
136715,85577,104698,89487.4,71871,81599.6,15393.2,10214.8,0.303
82914.9,58040,93623.5,63096,52958,78081.9,5846.28,2163.7,0.317
98626.6,66493,97207.1,77792.2,66015,77227.8,14251.4,16587.3,0.324
85794.7,58781,95654,75739.6,61835,80272.9,19033.7,4291.21,0.326
145501,92376,103225,110873,88458,82142.9,30616.7,26194.6,0.327
132896,87608,99414,81070.4,64414,82482.6,22679.6,26901.5,0.328
117933,79753,96910,92068,77736,77618.7,14960.2,11154.2,0.328
143203,88936,105525,103309,84366,80251.1,19145.9,23574.3,0.329
127281,82976,100529,69876.2,56834,80575.1,10642.5,1844.15,0.33
76381.8,59033,84795.9,53099,47483,73287.2,12623.8,5428.5,0.33
99515.4,64554,101029,66482.5,55208,78919.6,13718.1,17388.1,0.333
113227,73276,101267,81713.3,64218,83390.4,15437.4,3588.97,0.333
132787,85048,102322,115624,90394,83827.9,29909.2,4365.13,0.333
124480,83668,97503.2,90436.5,70258,84358.3,25430.5,17556,0.334
138575,82905,109543,94431.5,75771,81675.9,10120.4,15105.1,0.336
111808,72146,101564,93557.6,73164,83803.4,18072.1,12084.4,0.336
116473,79356,96189.3,73196,60986,78656.9,19093.8,19346.2,0.338
115535,78468,96494.3,91138.1,79506,75124.2,18148.7,18046.5,0.338
146578,93233,103033,87520,70503,81354.1,13525.4,15049.6,0.339
88753.8,61220,95010.9,77209.4,63462,79732.7,20667.2,28292.1,0.341
142512,90882,102767,107051,88244,79503.6,16958,16533.4,0.344
110241,67839,106499,88837.3,71981,80883,22008.4,12479.4,0.344
145312,90239,105533,119453,89289,87675.5,18680,9005.92,0.346
139261,91765,99456.4,100160,76599,85693.8,28908,9921.45,0.347
145722,93045,102639,101360,82147,80863.5,14902.8,19715.1,0.353
89365,59246,98852.7,98194.1,78472,82007,23354.1,13696.8,0.365
119021,79476,98145.2,99962.3,81714,80171.4,16946.2,10940.2,0.374
102453,68047,98672.5,67228.3,54589,80709.9,15262.5,13324.1,0.375
134575,87739,100519,80393.9,63081,83522.7,23135,22513.3,0.391
134274,83981,104783,93380.1,73775,82951.7,16459.1,25782.7,0.393
136764,84760,105745,116184,88750,85794,51779.6,13799.2,0.394
121884,75326,106043,116753,89852,85156.8,31112.4,33754.5,0.394
147936,89313,108552,114765,88595,84894.9,21185.3,16535.8,0.396
136223,87503,102025,82137,67504,79742.4,23316.5,34625.4,0.405
165756,107784,100785,118405,93038,83404.8,20483.8,7208.74,0.405
114453,80972,92634.5,57999.5,48446,78459.6,11756.6,1339.03,0.406
114256,79520,94163.5,66433.6,56562,76973.8,19747.9,6219.29,0.412
151026,93405,105965,108587,85803,82938.5,30158.7,27470.5,0.412
143645,91401,102996,137384,112939,79720.7,18780.3,16345.6,0.42
155237,103960,97860.9,87188.6,70526,81019.7,14143.8,5940.55,0.424
95904.8,65896,95380.9,59912.2,50958,77051.8,35123.9,9593.43,0.425
114349,73639,101767,112391,87905,83791.4,35747.6,35082.7,0.427
92067.3,62893,95936.3,96371.9,78267,80695.9,22882.2,5568.64,0.427
89351,65867,88902,49148.2,43972,73250.7,16366,15272.2,0.447
81554,55534,96242.3,59824.4,51256,76491.5,4005.54,1032.57,0.451
116299,70436,108208,88987.8,69654,83726.8,14075.2,12763.5,0.451
132671,84834,102491,98641,77384,83538.4,31712.3,41379.8,0.456
148278,86664,112129,126917,95678,86933.8,27247.4,39010.5,0.463
110908,71385,101821,106711,83423,83831.1,39529.4,15108.2,0.464
151037,96965,102082,108431,84601,83996.2,35195.8,50361.8,0.468
109230,67344,106297,99038.9,77302,83964.4,16421.5,24253.5,0.468
145664,96160,99274.3,84564.5,69206,80080,19606,11442.2,0.478
99915,63476,103158,98649.5,76706,84284.1,31002.2,35219.8,0.479
125802,80287,102689,83717.7,67241,81594.9,15349,23032.2,0.487
144140,93404,101134,82367.3,64526,83656.6,32191.5,35166.7,0.493
82465.9,55405,97545.1,75020.2,60667,81041.2,20178.2,25426.9,0.494
100864,64788,102028,87133.2,71174,80231,21697.5,25175.9,0.5
139594,90490,101099,88464.4,72156,80348.2,15669.1,22895.9,0.513
86839,60837,93546.4,53893.6,46887,75329.5,11101.2,15067.4,0.514
117926,78420,98551.7,99189.4,78818,82474.5,17287.4,23489.6,0.515
105836,68797,100820,82835.3,67775,80098.8,20531.3,20698.4,0.516
135510,78034,113806,127266,98228,84909.5,21845.3,14065.6,0.52
88790.4,56922,102227,86933.9,70504,80808.2,23098.7,24164.9,0.526
124989,79428,103128,99665.9,79670,81984.5,16022.2,6463.38,0.526
84203.2,56445,97764.9,92103.7,76527,78875.5,12744.6,13211.7,0.527
118074,73449,105353,95870.9,77899,80655.7,27155,14461.4,0.53
113055,77264,95894.2,94021.6,74226,83014,40551.7,7993.37,0.533
113187,76854,96518.7,82280.2,67732,79612.6,16970.6,13032.2,0.533
90612.5,59041,100581,91834.4,74947,80302.9,13157.1,11339.8,0.535
92085,61318,98419.4,80251.4,66816,78714,11298.5,18274.4,0.537
97986.1,66919,95961.1,62085.5,52321,77766.8,9222.18,1161.93,0.54
120557,78809,100253,66534.6,51423,84795,23875.5,20989.4,0.54
131579,84257,102343,98529.4,76647,84246.3,14908.7,8342.95,0.542
108792,74052,96281.1,76598.3,63906,78552,16684.1,20533.6,0.544
152108,103436,96374.3,100894,80750,81884.3,24274.8,20803.9,0.544
123457,79929,101226,83753.3,67167,81719.6,27232.9,10808.5,0.547
95590.7,60308,103877,84822.5,67286,82616.5,24005.5,35840.4,0.548
91675.7,63020,95335.7,85953.8,65226,86362.3,19311.6,11866.5,0.549
80747.5,51604,102548,72674.6,59362,80233.2,18295.9,24509.1,0.549
113667,73613,101195,84593.5,68751,80637.7,15572,15202.9,0.552
114810,77995,96470.1,85907.6,70461,79902.9,24637.8,12695.8,0.553
162437,96087,110790,127452,94401,88481,21826.9,12317.7,0.557
127316,76314,109334,123007,94152,85620.9,37236.5,46681.2,0.557
113517,74953,99254.6,90523,69647,85179.7,24286,12129,0.557
88312.1,58682,98626.9,69442.6,57288,79440.5,5512.98,1509.2,0.56
79944.8,54533,96075,84749.9,71191,78017.9,7541.16,2352.35,0.563
122400,81937,97899.3,93572.8,71607,85639.5,4478.1,6307.07,0.566
89416.9,57843,101309,90362.6,72433,81758.3,11846.3,13492.7,0.571
101128,68650,96540.4,75640,60837,81482.3,28815.6,13163.9,0.575
99914.3,63619,102925,86521.4,69797,81239.4,16094.8,20505.1,0.583
127253,78454,106300,112976,88840,83340.9,48892.1,54253.4,0.585
121869,77811,102644,74981.3,60389,81372,16445.2,5512.43,0.586
110797,73663,98572.9,77608.7,61545,82641.4,22374.7,16002.9,0.593
152671,90384,110699,141865,105186,88388.8,77847,73876.1,0.594
131576,80940,106536,127120,97582,85373.7,23861.6,26287.8,0.594
147113,92406,104335,96640.5,77744,81465.2,18911.6,26709.8,0.595
115244,75281,100326,77744,66055,77133.2,18790.9,23881.5,0.595
119317,78936,99061.7,70466.9,57934,79713.4,11297.2,15062.7,0.596
161752,97348,108894,128786,95398,88473,35196.5,40433.5,0.597
99542.2,68809,94807.4,86493,69535,81518.7,40697.6,42741.9,0.598
132443,82388,105352,110543,84582,85651.5,30194.3,9029.02,0.599
97001,67014,94861.6,86697.6,71220,79778.4,16139,23160.1,0.607
88786.1,58481,99497,73982,59027,82140.2,21633.5,4827.9,0.613
99374.5,66204,98371.8,85028.5,69930,79685.8,17600.9,5080.46,0.62
