"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
93846.7,59181,103924,82744.2,66415,81649.1,18916.9,3190.11,0.216
145913,92292,103612,93773.5,73634,83460.6,28302.1,2824.36,0.218
108271,78557,90325.1,58661.5,49855,77112.4,16102,3357.97,0.222
132356,76521,113356,97375.7,73503,86821.2,29181.2,2505.58,0.224
109608,74644,96234.1,61814.9,52518,77137.4,13254.8,2676.52,0.227
138987,96024,94858.3,70140.2,58458,78632.6,21537.1,4888.73,0.23
144689,91117,104068,95331.7,74911,83401.1,28630.8,6393.31,0.23
159407,106958,97672.9,85456.1,68188,82132.5,46430.3,2362.36,0.237
109376,72577,98765,75253.2,60567,81427.1,23567.9,4395.93,0.238
126567,77397,107171,114431,84659,88582.9,23205.6,1787.17,0.244
81703.4,57581,92991,51104.5,43487,77015.7,2968.68,554.4,0.251
101333,73506,90346,50333.6,43700,75484.3,16040.6,1563.1,0.252
126805,82347,100918,71522.2,58036,80765.1,13201.3,691.46,0.259
127549,84870,98492.1,103987,82240,82865.9,34192.6,3033.03,0.27
141796,92006,101002,76129.7,61696,80868,21813,1246.63,0.278
129371,80884,104823,91037.8,71650,83269.4,15104.1,840.07,0.279
123982,79555,102134,86820.4,67085,84815.7,30670.2,5840.45,0.282
99446.5,68321,95392.7,76737.5,63491,79209.2,16380.5,435.05,0.284
126198,75020,110244,96391.7,74682,84587,31371.8,3930.85,0.284
129457,83061,102143,76249.1,60627,82423.1,35022.2,2028.18,0.291
121522,76873,103601,88527.1,70623,82150.5,17860.3,3682.14,0.297
97137,66395,95880.3,73640.8,57881,83380.1,16511.9,2841.3,0.303
109796,75790,94940.9,49311.2,41336,78180.3,14673.8,1516.13,0.305
124539,81301,100390,69734.3,56851,80387.4,16782.5,1205.82,0.322
109491,72140,99467.5,73586.7,60554,79641,15306.7,2024.33,0.322
103585,70436,96379.2,68013,54674,81525,23973.2,4881.03,0.326
108385,73060,97223.5,88521.2,73526,78901.7,30323,5959.8,0.357
153306,98064,102454,104114,82098,83110.4,23455.1,4289.67,0.365
116606,78748,97042.2,80139.2,64602,81297.8,12060.8,1814.12,0.367
141762,94781,98020.6,80064.6,64703,81095.4,12394.1,2541,0.379
97356,66178,96411.5,86045.5,70176,80356.2,21223,4491.41,0.38
97078.5,60588,105006,72347.9,54378,87193.2,9092.82,2119.04,0.386
115775,76762,98843.5,65668,54213,79383.5,24092,4458.3,0.387
163391,110388,97003.2,99280.5,75638,86020.9,38010.1,6509.58,0.391
126006,77229,106928,103609,77967,87090,62880.2,10716.9,0.396
113090,73586,100718,82347.5,65760,82067,16874.9,2885.19,0.399
138391,90076,100688,87890.9,69082,83379.4,28338.4,4490.64,0.399
130751,89764,95460.3,92269.3,74386,81291.7,21423.6,5207.51,0.401
108652,70256,101352,64294.6,52146,80804.1,12168.4,2517.13,0.403
99040.8,67597,96021.1,57707.1,49343,76645,23080.2,4270.42,0.404
127248,78037,106864,101516,78515,84734.7,34315.4,7107.87,0.405
107569,69245,101807,70919,56863,81735.9,19730.7,4466,0.405
168733,102476,107909,106137,80478,86431.2,45506.3,8091.93,0.408
111448,77846,93824.6,53004.6,45466,76402.4,6225.78,1837.99,0.413
155840,99493,102652,108869,81491,87553.7,37142.8,6893.04,0.415
83890.2,56201,97824.4,71532.8,56815,82512.9,17908.4,3420.34,0.417
100304,72643,90490.9,59514.2,51041,76415.5,17316.4,3422.65,0.418
109234,77721,92108.4,73487,60799,79212.6,30118.4,4706.24,0.427
162202,101208,105032,104069,79374,85926.1,33217.1,3741.43,0.445
89426,53954,108623,76424,61092,81983.3,23591,4539.92,0.447
101466,70461,94373.4,59184.2,50527,76764.8,14846,2529.45,0.448
146430,96348,99601.8,114907,90362,83337.8,22062.5,1876.49,0.456
133037,85372,102126,74053.3,58606,82809.9,17552.7,1737.12,0.46
115231,75457,100080,85046.3,71219,78259.9,23143.6,3860.01,0.46
83269.3,52927,103107,74150.3,59677,81430.3,19453.5,921.69,0.46
154803,95028,106760,101923,78422,85175.5,35204.4,2504.04,0.461
100651,74032,89100.4,59564.3,48134,81098.8,20444.2,2634.17,0.462
125855,87152,94639.3,67482.4,57490,76926.8,13584.1,1723.26,0.465
134008,87092,100840,70546.7,56214,82245.6,30511.8,4555.32,0.465
108964,74345,96053.3,67252.7,55663,79181.4,24898.5,3026.1,0.468
91798.9,54944,109496,79402.6,64294,80936.5,22232.8,4489.1,0.469
112663,67814,108878,90631.2,73344,80982.9,21306.1,2477.86,0.475
129738,85628,99295.8,83249.8,70286,77623.7,21600.5,3881.57,0.477
95078.9,57469,108425,90215.4,70891,83400.7,22306,4192.65,0.477
114543,82628,90849,62641.3,54930,74736.2,23709.2,4278.12,0.478
84996.2,58136,95815.2,81188.6,64730,82199.5,45208,9313.92,0.482
