"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
116144,68941,110408,100640,74795,88181.7,22045.3,187.88,0.202
97551.8,71961,88842,56006.3,48559,75587,10960,-11.55,0.202
132670,87412,99467.7,82593.7,69538,77840.4,18155.3,5.39,0.202
136395,90841,98400.6,76343.5,61947,80766.6,26126.1,40.04,0.202
106167,71978,96665.5,69664.3,58620,77883.3,14917.3,42.35,0.203
162777,105709,100916,87855.2,70443,81735.3,22995.7,48.51,0.204
155985,103737,98543.7,91233.8,72747,82190.3,16012.3,16.94,0.207
75647.9,59213,83725.9,45362.5,43359,68564.2,15114,-16.17,0.208
123737,83700,96884.2,81475.7,66466,80335.7,21277.7,10.01,0.209
81344.7,57136,93303.8,71568.4,59618,78672.7,27114.8,10.01,0.209
104686,73556,93271.6,59211.9,53558,72454.4,10445.8,-4.62,0.209
138529,90116,100744,84726.2,71442,77722,25913.6,0,0.209
123468,87025,92980.4,61013,53619,74573.4,23790.4,44.66,0.21
109444,75449,95064.3,61248.7,52479,76487.6,10117.8,4.62,0.211
112080,77439,94852.5,65852.2,56317,76632.1,14774.1,5.39,0.211
132892,87325,99733.4,95404.3,79407,78738.9,22552.2,26.95,0.212
122701,85303,94267.8,64808,55457,76586.5,15281,6.93,0.212
106313,82125,84838.3,60766.9,52395,76007.6,6732,8.47,0.213
131622,85668,100691,82931,65910,82460.4,27052.1,20.02,0.214
75405.8,57488,85962.2,42671,39858,70161.2,4946.04,13.09,0.214
167636,108865,100916,109809,88931,80921.5,18886.6,23.1,0.215
154791,104921,96685.6,88387.9,73215,79117.5,25153.3,1.54,0.215
83457.8,62060,88132.2,50744.1,45274,73454.2,9439.32,-6.16,0.216
143290,100022,93886,78074.7,62560,81788.7,27469.9,96.25,0.216
146466,99517,96454.2,105613,78492,88180.5,32621.2,21.56,0.216
177291,119268,97418.8,97951.9,81302,78957.2,18614.6,40.04,0.216
136615,90903,98491.8,69767.3,57125,80039.7,30645.1,28.49,0.217
116906,75243,101825,84346,66777,82778.5,7508.82,13.09,0.217
103053,71106,94980.8,75760.1,63104,78679.8,11486.6,50.05,0.217
