FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
105534,70526,98067.4,153729,101395,99361.7,3267.88,-111.54,0.29
33226.4,26323,82723.3,99413.2,72995,89254.6,306.46,1.32,0.612
54228.8,40533,87680.1,85340.6,65009,86032.5,1343.65,73.26,0.613
115803,72810,104234,133806,81619,107440,716.1,-89.76,0.897
34203.2,25885,86596.1,127555,95072,87927.6,269.5,-53.46,1.314
82697.6,59444,91172.7,133472,82180,106440,1206.59,49.5,1.317
27093.6,22670,78324,83759.8,72478,75737.2,640.64,63.36,1.435
58700,41049,93716.4,62484.7,42493,96368.8,3431.12,-22.44,1.707
39998.4,32095,81674.2,137561,114527,78716.9,645.26,19.14,1.79
89799.2,60552,97190.5,131261,83128,103483,619.08,82.5,1.869
64952,47808,89037.3,95528.5,67856,92262.4,984.83,97.02,1.9
121454,77293,102979,139030,88605,102833,9563.4,79.86,2.1
52122.4,40828,83665.5,105410,80972,85315.2,902.44,75.9,2.2
48553.6,34540,92125.3,98312.8,68984,93398.9,877.03,95.7,3.243
80929.6,53757,98662.6,95832.7,65469,95930.7,7673.82,-93.72,3.254
102301,72313,92713.4,105494,68649,100710,2843.61,55.44,3.331
52068,39322,86779.1,65484.6,52586,81611.1,580.58,73.26,3.352
45077.6,33861,87245.1,83002.9,61317,88714,1397.55,-13.2,3.368
88061.6,63474,90922.3,70049.2,50110,91613.4,1451.45,-385.44,3.377
118046,83988,92111.2,90611.3,63164,94014,11587.7,-183.48,3.403
79751.2,57841,90361.1,102382,74125,90519,4820.97,18.48,3.419
84452.8,56409,98117.3,137223,89305,100701,5665.66,-157.74,3.449
83464.8,58463,93562.6,101202,71547,92699.4,2167.55,-87.78,3.459
78467.2,51309,100225,58630.1,42720,89943.4,361.9,41.58,3.466
81744,54487,98320.2,118839,79319,98189.1,9816.73,-399.3,3.499
78596,57615,89401.5,76307,56479,88543.6,6929.23,44.88,3.515
72385.6,54097,87691.8,73776,55149,87671.3,1671.67,-88.44,3.517
71380,50822,92046,97148.6,69830,91174.7,1640.87,-11.22,3.527
59530.4,41880,93156.3,96531.8,70037,90328.1,569.8,7.26,3.529
94844,70028,88760.2,72788.1,55256,86329.8,687.61,-7.26,3.541
69101.6,51697,87599.7,68171.9,52401,85260.1,1245.86,-240.24,3.559
70728,52851,87703.7,94843.2,75331,82511.1,1556.94,-194.7,3.587
44363.2,34544,84164.7,72372.3,55112,86060.9,1210.44,-178.2,3.59
82196,58558,91990.8,86868.3,61082,93202.6,14437.5,36.96,3.591
62606.4,48310,84930.1,64529.1,50482,83772,853.16,90.42,3.597
53624.8,37559,93568.9,92981.4,66739,91305.3,2396.24,62.7,3.607
31793.6,24698,84364.1,110915,88586,82054.8,271.04,-163.68,3.631
78700,57503,89694.2,97934,70175,91459.9,1309,19.8,3.633
93228,66482,91901.4,97655.2,68370,93607.4,914.76,13.2,3.64
44342.4,35014,82996.1,72743.4,56610,84213.3,559.02,-163.02,3.672
