FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
54458.4,40593,87921.2,152837,103801,96495.2,76555.7,36346.9,0.214
71876.8,50990,92381.2,157286,102462,100602,26869.9,16402.3,0.214
55890.4,41840,87543.8,152053,107256,92907.8,25648.7,32094.5,0.217
65812.8,48772,88434.1,151548,109204,90947.4,34383.6,24432.5,0.223
86020.8,59805,94264,135793,89273,99686.4,43733.7,7877.76,0.225
58268,39317,97124.7,67108.6,52161,84316.4,6950.02,15185.3,0.227
161333,101893,103767,178251,110869,105366,66406.3,26824.4,0.227
111733,80970,90435,154314,110378,91622.7,45397.7,33984.7,0.228
69035.2,52281,86538,117953,95140,81250.6,28005.7,14803.1,0.231
114502,86275,86978,118998,89303,87328.1,47710,8913.96,0.231
67407.2,47660,92689.9,83595,55912,97984.1,27499.8,8619.6,0.234
62179.2,50102,81333.6,88757.1,72310,80442.4,14300.4,15836,0.238
104737,72142,95146.1,149061,102574,95237.4,39236.1,25638.4,0.242
64131.2,49731,84512.7,79320.8,60963,85270.9,25607.9,11018.7,0.243
66473.6,50381,86469.4,157932,119481,86626.4,29528,27890.9,0.249
134920,95089,92987.8,133705,88745,98737.9,80161.6,10576.5,0.251
48454.4,36265,87564,123396,95268,84885.3,59470.2,37276.1,0.259
97068,63985,99420.9,129846,83537,101866,31351.3,12881.2,0.278
89534.4,58316,100619,166139,101521,107250,63658.2,13224.4,0.282
86587.2,68283,83103.8,87390.4,70075,81729.8,38041.1,26140,0.284
73714.4,56719,85173.3,81313.5,64943,82056,40428.1,14472.5,0.296
97868.8,66541,96390.6,104162,68256,100011,22169.1,15002.5,0.299
90969.6,67949,87739.1,123541,92032,87973.6,34753.2,7496.94,0.302
102596,76673,87693.6,174771,130933,87478.1,30234.8,18289.9,0.302
80386.4,58796,89601.4,166858,111617,97970.9,38490.8,48973.3,0.308
55020.8,41872,86115.9,120952,91916,86238.3,51687,39647.5,0.318
78343.2,53337,96261.5,120021,76852,102348,34878.7,40183.4,0.324
87169.6,61683,92614.6,107684,76515,92232.4,17329.6,11901.1,0.336
85197.6,66266,84259,124632,104622,78070.5,8811.88,9012.96,0.346
56750.4,43359,85776.8,92447.7,71051,85271.9,36131.5,18078.7,0.351
60688,44192,89999.3,138940,95544,95302.6,67795.4,33458.7,0.352
95540,71969,87000.1,78099.6,56377,90787.6,37199.5,28649.3,0.353
63314.4,50561,82066.7,81281.2,65709,81067.2,29590.3,17559.3,0.356
76713.6,56525,88943,116435,92233,82732.5,31418.3,11880.7,0.358
41927.2,32911,83490.1,108813,79067,90191.1,37185.6,29075.6,0.363
82044.8,57918,92836.2,96289.3,65370,96533.8,43272.5,25716.2,0.363
70084,53333,86119.8,88730.9,68629,84732,68560,17993.6,0.367
65073.6,48680,87606.1,107779,73233,96451.3,26346.3,17344.1,0.38
68226.4,49505,90319.9,81157.2,57825,91979.6,29468.7,13870.6,0.382
127591,88802,94162.5,116252,78178,97453.4,44807.1,13166.3,0.383
106289,73249,95096.8,195402,125181,102299,39723.5,48944.9,0.385
88568.8,66437,87367.7,87102.4,65237,87501.6,26768.3,42633.4,0.386
64016.8,44953,93328.7,72200.6,52605,89948.4,44482.1,46838.9,0.387
71515.2,49655,94387.7,105265,75639,91205,20861.6,70568.5,0.394
51176,35234,95188.5,94027,75794,81301.3,8746.43,57425.9,0.394
99747.2,63640,102719,126023,79244,104223,33764.5,13814.5,0.397
80071.2,57365,91476.4,98731.7,69665,92879.9,16765.2,17997.5,0.399
89732.8,63503,92605.5,114555,80047,93788.5,37683,8185.32,0.401
41815.2,33927,80773.4,97766.1,79651,80440.9,2875.95,10798.9,0.403
89892.8,65048,90567.2,133848,99352,88290.5,51352.8,30483.4,0.415
72593.6,52244,91063,94247.2,69568,88784.9,36351.7,23895.3,0.415
85802.4,61150,91956.6,91243.5,62634,95471,12964.5,7741.14,0.419
48688.8,36111,88362.8,80527.4,62834,83990.2,29681.2,22751.5,0.419
48820,35315,90598,92038.9,66039,91337.8,8754.9,12495.8,0.421
42612,31463,88758.9,92933.6,67195,90639.1,17082.4,20293.7,0.429
54472,41864,85273.2,125932,94636,87208.6,18860.4,18736.7,0.434
52153.6,40316,84778.7,145776,112981,84558.9,38824.9,9905.28,0.438
47098.4,35965,85823.5,72563.3,53001,89724.8,70617.5,18724.9,0.439
48777.6,36604,87331.7,92277.6,68753,87959.8,15402.3,24191,0.447
73240.8,54399,88235.2,125241,91279,89920,18277.5,9665.04,0.453
66568.8,45214,96489,116198,78174,97412.5,30816.9,9942.9,0.454
42879.2,32932,85331.3,115237,87760,86055.2,90195.5,25371.7,0.462
48942.4,37777,84905.9,82463.9,63985,84462.8,1658.58,11074.1,0.463
50155.2,38889,84521.9,68711.7,54585,82496.9,18313.7,11499.8,0.464
59813.6,45997,85221.7,121527,94969,83862.9,36755.9,11962.5,0.465
72136,52743,89632.8,181047,128543,92304.5,83874.6,44786.3,0.468
99149.6,72066,90165.5,164474,116962,92157.6,31426,9153.54,0.471
90745.6,61025,97453.6,186772,115221,106233,84256.5,28261.2,0.475
