FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
50333.6,41070,80318.1,70317.2,58574,78675,27776.2,9894.72,0.21
45720.8,33336,89883.6,170386,112545,99217.1,61721.7,5346,0.211
107778,68464,103168,163386,112656,95047.6,64064,34173.5,0.212
48315.2,35256,89811.2,75269,53548,92119.8,8094.24,41553.6,0.214
30173.6,24567,80492.4,108965,85959,83076,34035.5,36940.9,0.215
72480,53431,88900.6,155941,105635,96746,42668.8,42158.8,0.219
61921.6,48377,83884.8,86414.8,66708,84896.6,25560.9,3429.36,0.223
35371.2,28177,82268.8,86324.7,71037,79639.8,3710.63,7592.64,0.225
66261.6,45213,96045.8,157011,102697,100197,38419.9,12045.7,0.235
67004.8,50269,87354.6,106746,79021,88529.6,33433.4,6289.14,0.238
36657.6,28651,83850.2,78125.7,66063,77502.5,2461.69,9558.12,0.239
55617.6,39207,92967,66158.4,48004,90320.8,15185.2,20861.9,0.24
92878.4,64728,94037.8,108903,73036,97720.2,32304.6,4422.66,0.24
47611.2,36300,85957.2,102682,78709,85496.6,18292.9,16779.2,0.242
43883.2,32146,89464.6,128545,92002,91567,44115.6,4142.16,0.245
117710,84796,90973.8,111015,74936,97089,41211.2,11516.3,0.246
77435.2,55074,92145,150786,104402,94652.5,45061.9,17250.4,0.248
49032.8,37919,84744.2,104213,80415,84931,30438.9,16267,0.249
53480.8,41997,83456.4,90624.4,72141,82327.1,19963.8,4125.66,0.251
69211.2,51458,88146.2,60389.6,43574,90826.9,21338.2,9680.88,0.251
51899.2,41204,82547,128199,100836,83319.8,48994.3,3521.76,0.253
41831.2,34377,79746.6,79015.1,65140,79495.4,23526.6,24688.6,0.253
65044,44889,94961.4,74497.5,52772,92516.3,16075.3,4014.78,0.255
77066.4,49631,101763,150738,93131,106074,21160.4,5198.16,0.255
39278.4,31970,80517.6,92006.5,74342,81108.1,8833.44,7838.82,0.256
107971,75152,94155.9,122361,85540,93746.6,31278.2,4603.5,0.258
99688,79535,82141.9,105955,83771,82891.1,38413.8,23856.4,0.264
86420,57620,98292.6,125798,80640,102236,41255.1,29819.5,0.265
109374,82097,87310.9,71253.5,54845,85143,42642.6,18443.7,0.266
41312.8,32128,84271.5,77432,62076,81747.9,25809.6,5052.3,0.266
61657.6,47630,84837.1,101672,76359,87261.5,28757.2,8259.24,0.269
41111.2,31982,84243.1,127082,96243,86535.3,42122.8,4893.24,0.27
50411.2,41749,79133.6,122774,100801,79821.9,11867.2,6737.28,0.271
58025.6,46070,82543.2,77724.6,65617,77628.6,18381.4,6969.6,0.272
68847.2,48849,92365.7,196587,131981,97616.6,41496.8,8209.74,0.272
37644,27941,88294.5,92279.9,67217,89972.1,3975.51,3261.06,0.277
60743.2,42749,93121.9,133637,85456,102486,65221.3,24243.8,0.282
84316,61944,89205.3,90500.4,64469,91998.2,24643.1,19171.7,0.283
50216.8,39196,83962.9,114981,90241,83503,35988.3,13945.8,0.286
57819.2,43336,87438.6,177416,135228,85981.6,18698.7,5613.96,0.287
63319.2,48735,85148,91238.1,71951,83103.5,23692.1,18434.5,0.288
71118.4,51192,91045.8,113312,81512,91103.1,41948.1,4058.34,0.293
48447.2,34971,90790.5,142526,99887,93511.6,27917.1,37375.1,0.301
