FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.648985000000000000e+05,1.021860000000000000e+05,1.057560546875000000e+05,7.998567968750000000e+04,6.825000000000000000e+04,7.680501562500000000e+04,7.395000457763671875e+01,1.569371972656250000e+04,2.020000076293945457e-01
1.669971250000000000e+05,1.080310000000000000e+05,1.013072578125000000e+05,7.033511718750000000e+04,6.192200000000000000e+04,7.444014062500000000e+04,1.147500000000000000e+02,1.914472070312500000e+04,2.020000076293945457e-01
1.367212812500000000e+05,8.965800000000000000e+04,9.993716406250000000e+04,5.034924218750000000e+04,4.465000000000000000e+04,7.390119531250000000e+04,1.139000015258789062e+02,8.051879882812500000e+03,2.020000076293945457e-01
1.792461250000000000e+05,1.094060000000000000e+05,1.073713984375000000e+05,1.201260781250000000e+05,9.658600000000000000e+04,8.150853125000000000e+04,1.394000091552734375e+02,2.748559960937500000e+04,2.039999961853027344e-01
1.341329531250000000e+05,8.475400000000000000e+04,1.037182578125000000e+05,5.595244140625000000e+04,4.916200000000000000e+04,7.458807812500000000e+04,4.080000305175781250e+01,1.172932031250000000e+04,2.099999999999999922e-01
1.006593046875000000e+05,6.766800000000000000e+04,9.748785937500000000e+04,5.608232031250000000e+04,4.098800000000000000e+04,8.967041406250000000e+04,3.910000228881835938e+01,1.033804003906250000e+04,2.120000076293945268e-01
1.590055781250000000e+05,1.069670000000000000e+05,9.741872656250000000e+04,6.286532031250000000e+04,5.528700000000000000e+04,7.451917968750000000e+04,5.100000000000000000e+01,1.099424023437500000e+04,2.129999923706054621e-01
1.361306875000000000e+05,9.587500000000000000e+04,9.305304687500000000e+04,7.491628125000000000e+04,6.638300000000000000e+04,7.396040625000000000e+04,1.530000000000000000e+02,8.383719726562500000e+03,2.129999923706054621e-01
1.328408593750000000e+05,8.930600000000000000e+04,9.748346875000000000e+04,5.668616015625000000e+04,5.168700000000000000e+04,7.187463281250000000e+04,2.040000152587890625e+01,7.658839843750000000e+03,2.139999961853027433e-01
1.628470781250000000e+05,9.847800000000000000e+04,1.083728984375000000e+05,1.693145625000000000e+05,1.363820000000000000e+05,8.136117187500000000e+04,7.395000457763671875e+01,1.979548046875000000e+04,2.149999999999999967e-01
1.864547343750000000e+05,1.152710000000000000e+05,1.060066953125000000e+05,6.680796093750000000e+04,5.645100000000000000e+04,7.755976562500000000e+04,1.020000000000000000e+02,1.227604003906250000e+04,2.149999999999999967e-01
1.302489843750000000e+05,9.193400000000000000e+04,9.284918750000000000e+04,6.014667968750000000e+04,4.724200000000000000e+04,8.343789062500000000e+04,3.995000076293945312e+01,5.554240234375000000e+03,2.149999999999999967e-01
1.252782343750000000e+05,8.529100000000000000e+04,9.626143750000000000e+04,5.063619921875000000e+04,4.423500000000000000e+04,7.501964062500000000e+04,8.500000000000000000e+01,8.472799804687500000e+03,2.160000038146972778e-01
1.760052500000000000e+05,1.034700000000000000e+05,1.114785000000000000e+05,9.112884375000000000e+04,7.575800000000000000e+04,7.883285937500000000e+04,1.173000030517578125e+02,1.731212109375000000e+04,2.170000076293945312e-01
1.500092656250000000e+05,1.006220000000000000e+05,9.770235937500000000e+04,6.779600000000000000e+04,6.019000000000000000e+04,7.381755468750000000e+04,6.459999847412109375e+01,1.310224023437500000e+04,2.170000076293945312e-01
1.420194843750000000e+05,9.081200000000000000e+04,1.024907421875000000e+05,6.014871875000000000e+04,5.336500000000000000e+04,7.386689062500000000e+04,1.198500061035156250e+02,1.503275976562500000e+04,2.200000000000000011e-01
1.216137421875000000e+05,7.484200000000000000e+04,1.064920468750000000e+05,7.454771875000000000e+04,6.383800000000000000e+04,7.653057812500000000e+04,1.351500091552734375e+02,1.460912011718750000e+04,2.200000000000000011e-01
1.742612187500000000e+05,1.197190000000000000e+05,9.539323437500000000e+04,5.923616015625000000e+04,5.244300000000000000e+04,7.402515625000000000e+04,4.760000228881835938e+01,8.218480468750000000e+03,2.220000076293945357e-01
1.253690937500000000e+05,8.811800000000000000e+04,9.324075781250000000e+04,6.099735937500000000e+04,5.364600000000000000e+04,7.451669531250000000e+04,6.884999847412109375e+01,1.303560058593750000e+04,2.339999961853027333e-01
1.072519687500000000e+05,7.223200000000000000e+04,9.730956250000000000e+04,6.301151953125000000e+04,5.640500000000000000e+04,7.321200000000000000e+04,7.565000152587890625e+01,5.629040039062500000e+03,2.339999961853027333e-01
1.327847968750000000e+05,8.391400000000000000e+04,1.037036093750000000e+05,6.260080078125000000e+04,5.516200000000000000e+04,7.437377343750000000e+04,9.860000610351562500e+01,1.618400000000000000e+04,2.370000076293945490e-01
1.510122656250000000e+05,9.830200000000000000e+04,1.006768984375000000e+05,8.525567968750000000e+04,7.623400000000000000e+04,7.329166406250000000e+04,1.291999969482421875e+02,9.344560546875000000e+03,2.410000038146972723e-01
9.896836718750000000e+04,6.531000000000000000e+04,9.931084375000000000e+04,6.252803906250000000e+04,5.626600000000000000e+04,7.282972656250000000e+04,5.695000076293945312e+01,1.649816015625000000e+04,2.420000076293945257e-01
