FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.172849140625000000e+05,7.234600000000000000e+04,1.062447734375000000e+05,9.837967968750000000e+04,8.013800000000000000e+04,8.045384375000000000e+04,1.700000047683715820e+00,1.699796093750000000e+04,2.170000076293945312e-01
1.332208125000000000e+05,9.170100000000000000e+04,9.520897656250000000e+04,5.857044140625000000e+04,5.266500000000000000e+04,7.288469531250000000e+04,3.315000152587890625e+01,9.775679687500000000e+03,2.250000000000000056e-01
1.097110859375000000e+05,6.642000000000000000e+04,1.082509140625000000e+05,8.830616406250000000e+04,7.576300000000000000e+04,7.638600000000000000e+04,-1.020000076293945312e+01,8.784240234375000000e+03,3.070000076293945557e-01
1.010876484375000000e+05,6.746800000000000000e+04,9.819292187500000000e+04,7.668428125000000000e+04,6.642100000000000000e+04,7.566253125000000000e+04,1.190000057220458984e+01,1.614795996093750000e+04,3.429999923706054665e-01
1.322915625000000000e+05,8.101500000000000000e+04,1.070154921875000000e+05,1.280365234375000000e+05,9.884700000000000000e+04,8.488878906250000000e+04,3.229999923706054688e+01,2.763928125000000000e+04,4.009999847412109575e-01
8.043823437500000000e+04,5.075200000000000000e+04,1.038698046875000000e+05,1.344176406250000000e+05,1.019960000000000000e+05,8.636804687500000000e+04,4.080000305175781250e+01,1.837359960937500000e+04,4.059999847412109619e-01
1.520813437500000000e+05,9.222600000000000000e+04,1.080693359375000000e+05,9.903111718750000000e+04,8.549000000000000000e+04,7.591653125000000000e+04,3.400000000000000000e+01,9.250719726562500000e+03,6.099999999999999867e-01
1.279338281250000000e+05,8.125700000000000000e+04,1.031821406250000000e+05,1.560987656250000000e+05,1.194440000000000000e+05,8.564758593750000000e+04,5.270000076293945312e+01,2.612220117187500000e+04,6.270000076293945623e-01
1.750742343750000000e+05,1.064800000000000000e+05,1.077541875000000000e+05,1.160705625000000000e+05,9.441200000000000000e+04,8.057028125000000000e+04,3.995000076293945312e+01,1.915356054687500000e+04,6.300000000000000044e-01
8.478240625000000000e+04,5.499900000000000000e+04,1.010254609375000000e+05,8.936967968750000000e+04,7.011500000000000000e+04,8.353321875000000000e+04,0.000000000000000000e+00,1.723119921875000000e+04,6.909999847412109375e-01
9.200341406250000000e+04,5.816500000000000000e+04,1.036626171875000000e+05,8.820620312500000000e+04,7.305300000000000000e+04,7.912996875000000000e+04,4.250000000000000000e+01,8.034879882812500000e+03,8.449999999999999734e-01
1.598882187500000000e+05,9.954500000000000000e+04,1.052632890625000000e+05,1.364760000000000000e+05,1.118280000000000000e+05,7.998078906250000000e+04,6.800000190734863281e+00,8.041680175781250000e+03,8.980000305175781516e-01
1.482315937500000000e+05,9.541800000000000000e+04,1.018099843750000000e+05,6.984007812500000000e+04,6.345400000000000000e+04,7.213160937500000000e+04,1.105000019073486328e+01,1.230187988281250000e+04,9.059999847412109064e-01
1.303964843750000000e+05,7.837000000000000000e+04,1.090425468750000000e+05,6.795239843750000000e+04,5.819800000000000000e+04,7.652029687500000000e+04,2.720000076293945312e+01,8.051879882812500000e+03,9.940000152587891158e-01
1.480203750000000000e+05,8.932500000000000000e+04,1.085996484375000000e+05,1.865954062500000000e+05,9.524800000000000000e+04,1.283881796875000000e+05,1.955000114440917969e+01,2.789428125000000000e+04,1.016999969482421884e+00
1.645026093750000000e+05,1.032420000000000000e+05,1.044230312500000000e+05,9.785607812500000000e+04,7.911400000000000000e+04,8.106145312500000000e+04,1.700000047683715820e+00,1.641724023437500000e+04,1.028000030517578045e+00
1.677051250000000000e+05,1.099340000000000000e+05,9.997564843750000000e+04,8.061264062500000000e+04,7.177400000000000000e+04,7.360646093750000000e+04,1.020000076293945312e+01,1.517895996093750000e+04,1.146999969482421999e+00
1.601218593750000000e+05,1.006600000000000000e+05,1.042494140625000000e+05,7.697396093750000000e+04,6.806000000000000000e+04,7.411938281250000000e+04,8.500000238418579102e-01,6.302240234375000000e+03,1.211999969482421946e+00
1.427941562500000000e+05,8.171600000000000000e+04,1.145205078125000000e+05,1.268193203125000000e+05,1.039920000000000000e+05,7.992183593750000000e+04,4.505000305175781250e+01,2.669000000000000000e+04,1.235000000000000098e+00
1.288141015625000000e+05,8.234700000000000000e+04,1.025169218750000000e+05,7.197732031250000000e+04,6.410200000000000000e+04,7.358749218750000000e+04,4.250000000000000000e+00,7.676520019531250000e+03,1.270000000000000018e+00
9.871702343750000000e+04,5.949700000000000000e+04,1.087368906250000000e+05,1.217499218750000000e+05,1.001850000000000000e+05,7.964269531250000000e+04,0.000000000000000000e+00,1.292000000000000000e+04,1.350000000000000089e+00
1.530318281250000000e+05,9.026700000000000000e+04,1.111047656250000000e+05,1.026657187500000000e+05,8.384600000000000000e+04,8.024594531250000000e+04,2.550000000000000000e+01,1.333071972656250000e+04,1.445000000000000062e+00
1.880335781250000000e+05,1.157180000000000000e+05,1.064913750000000000e+05,9.265271875000000000e+04,7.713000000000000000e+04,7.872537500000000000e+04,2.295000076293945312e+01,1.523336035156250000e+04,1.588999938964843706e+00
1.664903281250000000e+05,1.004420000000000000e+05,1.086309531250000000e+05,1.117879218750000000e+05,8.685100000000000000e+04,8.435289062500000000e+04,7.820000457763671875e+01,1.596504003906250000e+04,1.660000000000000142e+00
1.547611250000000000e+05,9.267500000000000000e+04,1.094407968750000000e+05,8.957367968750000000e+04,6.872700000000000000e+04,8.541477343750000000e+04,5.185000228881835938e+01,2.161040039062500000e+04,1.783999938964843768e+00
1.739125156250000000e+05,1.087760000000000000e+05,1.047798359375000000e+05,7.617700000000000000e+04,6.505700000000000000e+04,7.673787500000000000e+04,-3.400000000000000000e+01,1.084191992187500000e+04,1.793000030517578169e+00
1.120563359375000000e+05,6.759400000000000000e+04,1.086446171875000000e+05,7.311428125000000000e+04,6.087100000000000000e+04,7.871757812500000000e+04,5.695000076293945312e+01,1.436908007812500000e+04,1.931999969482421919e+00
1.232970156250000000e+05,7.278400000000000000e+04,1.110188125000000000e+05,7.114771875000000000e+04,5.870400000000000000e+04,7.942792968750000000e+04,-1.700000047683715820e+00,1.693335937500000000e+04,2.106999969482421964e+00
1.422619687500000000e+05,8.985100000000000000e+04,1.037637968750000000e+05,7.414584375000000000e+04,6.513500000000000000e+04,7.460232031250000000e+04,2.805000114440917969e+01,9.520679687500000000e+03,2.136000061035156161e+00
1.207039609375000000e+05,7.322900000000000000e+04,1.080235390625000000e+05,8.118452343750000000e+04,6.795200000000000000e+04,7.829805468750000000e+04,1.614999961853027344e+01,1.312332031250000000e+04,2.173000030517578285e+00
9.438878906250000000e+04,5.658600000000000000e+04,1.093179140625000000e+05,1.230970000000000000e+05,9.613100000000000000e+04,8.391971093750000000e+04,5.015000152587890625e+01,1.836135937500000000e+04,2.263999938964843750e+00
1.382676718750000000e+05,8.838300000000000000e+04,1.025254843750000000e+05,6.631292187500000000e+04,5.761100000000000000e+04,7.543496093750000000e+04,-5.950000286102294922e+00,7.297760253906250000e+03,2.268999938964843643e+00
1.427109687500000000e+05,9.242500000000000000e+04,1.011923828125000000e+05,1.033477578125000000e+05,8.861200000000000000e+04,7.643432031250000000e+04,5.015000152587890625e+01,1.554548046875000000e+04,2.353999938964843608e+00
1.513992968750000000e+05,1.037700000000000000e+05,9.561632031250000000e+04,9.252556250000000000e+04,7.895100000000000000e+04,7.680403906250000000e+04,5.950000286102294922e+00,1.395904003906250000e+04,2.363999938964843839e+00
1.351282812500000000e+05,8.499000000000000000e+04,1.041977500000000000e+05,1.492906093750000000e+05,1.117030000000000000e+05,8.758860156250000000e+04,3.654999923706054688e+01,2.376464062500000000e+04,2.365000000000000213e+00
1.349483281250000000e+05,8.356300000000000000e+04,1.058359921875000000e+05,8.086696093750000000e+04,7.154700000000000000e+04,7.407295312500000000e+04,-2.550000190734863281e+00,1.153008007812500000e+04,2.453999938964843697e+00
8.660491406250000000e+04,5.339000000000000000e+04,1.063071718750000000e+05,6.948443750000000000e+04,5.595000000000000000e+04,8.138931250000000000e+04,3.400000095367431641e+00,6.000319824218750000e+03,2.473999938964843714e+00
