FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
8.911300781250000000e+04,5.552800000000000000e+04,1.051741484375000000e+05,8.134907812500000000e+04,6.776100000000000000e+04,7.867789843750000000e+04,2.821150146484375000e+03,1.136824023437500000e+04,1.900000000000000022e-01
1.490298593750000000e+05,1.023190000000000000e+05,9.545461718750000000e+04,7.908943750000000000e+04,6.901000000000000000e+04,7.510803125000000000e+04,1.824950073242187500e+03,8.586360351562500000e+03,2.020000076293945457e-01
1.043993125000000000e+05,6.697100000000000000e+04,1.021623281250000000e+05,5.601976171875000000e+04,4.960600000000000000e+04,7.400941406250000000e+04,2.277150146484375000e+03,9.433639648437500000e+03,2.039999961853027344e-01
9.511153906250000000e+04,5.541000000000000000e+04,1.124928593750000000e+05,7.660811718750000000e+04,6.379400000000000000e+04,7.870002343750000000e+04,2.465000000000000000e+02,3.733200073242187500e+02,2.070000076293945224e-01
1.009495859375000000e+05,6.751100000000000000e+04,9.799635156250000000e+04,4.927892187500000000e+04,4.512300000000000000e+04,7.157199218750000000e+04,1.045500000000000000e+03,4.437000000000000000e+03,2.139999961853027433e-01
1.112267968750000000e+05,7.719800000000000000e+04,9.442420312500000000e+04,8.527132031250000000e+04,6.813800000000000000e+04,8.201504687500000000e+04,3.727250000000000000e+03,1.712919921875000000e+04,2.170000076293945312e-01
1.562060312500000000e+05,1.021830000000000000e+05,1.001841718750000000e+05,9.716996093750000000e+04,7.849900000000000000e+04,8.112371875000000000e+04,3.962700195312500000e+03,2.140027929687500000e+04,2.179999923706054665e-01
8.435878906250000000e+04,5.847500000000000000e+04,9.454532812500000000e+04,6.946948437500000000e+04,5.871000000000000000e+04,7.754645312500000000e+04,2.372350097656250000e+03,1.108400000000000000e+04,2.270000076293945401e-01
1.337394218750000000e+05,8.053400000000000000e+04,1.088328750000000000e+05,8.520128125000000000e+04,7.058200000000000000e+04,7.911013281250000000e+04,4.278050292968750000e+03,2.123367968750000000e+04,2.289999961853027288e-01
1.276842578125000000e+05,7.472600000000000000e+04,1.119813125000000000e+05,1.017898828125000000e+05,8.341000000000000000e+04,7.997724218750000000e+04,2.748050048828125000e+03,1.201220019531250000e+04,2.300000000000000100e-01
9.438583593750000000e+04,6.565500000000000000e+04,9.421476562500000000e+04,4.564976171875000000e+04,4.242300000000000000e+04,7.052077343750000000e+04,3.068500061035156250e+02,7.514000244140625000e+02,2.370000076293945490e-01
1.510240625000000000e+05,8.569800000000000000e+04,1.154929375000000000e+05,1.004033593750000000e+05,7.971800000000000000e+04,8.254139062500000000e+04,4.285700195312500000e+03,1.951872070312500000e+04,2.399999999999999911e-01
1.424442812500000000e+05,8.715800000000000000e+04,1.071069609375000000e+05,1.300289218750000000e+05,1.137940000000000000e+05,7.488597656250000000e+04,2.951200195312500000e+03,1.414467968750000000e+04,2.399999999999999911e-01
1.342261718750000000e+05,8.304800000000000000e+04,1.059224296875000000e+05,5.635364062500000000e+04,4.758900000000000000e+04,7.760600000000000000e+04,1.783300048828125000e+03,8.432679687500000000e+03,2.420000076293945257e-01
7.446153906250000000e+04,4.308400000000000000e+04,1.132650625000000000e+05,1.057270781250000000e+05,8.868900000000000000e+04,7.812614062500000000e+04,1.932900024414062500e+03,9.895360351562500000e+03,2.439999961853027421e-01
1.461158593750000000e+05,9.193700000000000000e+04,1.041566328125000000e+05,7.384188281250000000e+04,6.290900000000000000e+04,7.692542187500000000e+04,4.981000000000000000e+03,2.231624023437500000e+04,2.460000038146972767e-01
1.070401562500000000e+05,6.620800000000000000e+04,1.059537187500000000e+05,6.087428125000000000e+04,5.151200000000000000e+04,7.744714062500000000e+04,2.475199951171875000e+03,9.751879882812500000e+03,2.500000000000000000e-01
1.048382734375000000e+05,6.533100000000000000e+04,1.051672421875000000e+05,6.603479687500000000e+04,5.521900000000000000e+04,7.837259375000000000e+04,1.955850097656250000e+03,7.803000000000000000e+03,2.510000038146972812e-01
1.153597421875000000e+05,7.488200000000000000e+04,1.009617265625000000e+05,9.010135937500000000e+04,7.553400000000000000e+04,7.817515625000000000e+04,3.034500000000000000e+03,1.352044042968750000e+04,2.510000038146972812e-01
1.432230781250000000e+05,8.956000000000000000e+04,1.048042421875000000e+05,7.055067968750000000e+04,5.880500000000000000e+04,7.862612500000000000e+04,2.398699951171875000e+03,1.051824023437500000e+04,2.539999961853027233e-01
