FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.367920781250000000e+05,8.111000000000000000e+04,1.105265156250000000e+05,1.752965156250000000e+05,1.345220000000000000e+05,8.540039843750000000e+04,1.113500061035156250e+02,3.102228125000000000e+04,2.070000076293945224e-01
8.736660937500000000e+04,5.658600000000000000e+04,1.011850703125000000e+05,5.971964062500000000e+04,5.162600000000000000e+04,7.581037500000000000e+04,2.720000076293945312e+01,1.749980078125000000e+04,2.110000038146972734e-01
1.230108671875000000e+05,7.683100000000000000e+04,1.049269296875000000e+05,7.934784375000000000e+04,6.407500000000000000e+04,8.115708593750000000e+04,4.675000000000000000e+01,1.112412011718750000e+04,2.129999923706054621e-01
1.285255937500000000e+05,8.645400000000000000e+04,9.742814843750000000e+04,8.461239843750000000e+04,7.148600000000000000e+04,7.756985937500000000e+04,3.910000228881835938e+01,1.395291992187500000e+04,2.189999961853027477e-01
1.509591562500000000e+05,8.647400000000000000e+04,1.144073281250000000e+05,1.124026406250000000e+05,8.761000000000000000e+04,8.408194531250000000e+04,7.225000000000000000e+01,1.668788085937500000e+04,2.220000076293945357e-01
1.030263828125000000e+05,6.916600000000000000e+04,9.761931250000000000e+04,6.530651953125000000e+04,5.950700000000000000e+04,7.192310156250000000e+04,-1.360000038146972656e+01,5.149640136718750000e+03,2.250000000000000056e-01
8.881387500000000000e+04,5.733900000000000000e+04,1.015104218750000000e+05,6.415051953125000000e+04,5.605400000000000000e+04,7.500212500000000000e+04,-1.700000000000000000e+01,8.682240234375000000e+03,2.289999961853027288e-01
9.080866406250000000e+04,5.632000000000000000e+04,1.056682578125000000e+05,1.467814062500000000e+05,1.163200000000000000e+05,8.269829687500000000e+04,4.080000305175781250e+01,2.083588085937500000e+04,2.310000038146972634e-01
1.597596093750000000e+05,1.017710000000000000e+05,1.028780781250000000e+05,1.237314375000000000e+05,1.034990000000000000e+05,7.834726562500000000e+04,1.445000076293945312e+01,9.080719726562500000e+03,2.320000076293945446e-01
1.007407265625000000e+05,5.903000000000000000e+04,1.118438828125000000e+05,1.163357578125000000e+05,8.913800000000000000e+04,8.553232031250000000e+04,2.380000114440917969e+01,2.175048046875000000e+04,2.339999961853027333e-01
8.794303906250000000e+04,5.522500000000000000e+04,1.043627890625000000e+05,5.230696093750000000e+04,4.440900000000000000e+04,7.719131250000000000e+04,2.975000000000000000e+01,1.158516015625000000e+04,2.379999923706054843e-01
9.403773437500000000e+04,6.073500000000000000e+04,1.014712500000000000e+05,5.838956250000000000e+04,5.221900000000000000e+04,7.328020312500000000e+04,-4.250000000000000000e+00,7.137959960937500000e+03,2.399999999999999911e-01
1.464049531250000000e+05,8.696000000000000000e+04,1.103357343750000000e+05,9.795875781250000000e+04,7.767200000000000000e+04,8.265302343750000000e+04,5.780000305175781250e+01,9.104520507812500000e+03,2.410000038146972723e-01
1.010622734375000000e+05,6.078200000000000000e+04,1.089667500000000000e+05,1.290728437500000000e+05,1.010060000000000000e+05,8.374668750000000000e+04,6.290000152587890625e+01,2.140096093750000000e+04,2.449999999999999956e-01
1.288972968750000000e+05,7.925500000000000000e+04,1.065852343750000000e+05,9.896652343750000000e+04,7.966700000000000000e+04,8.141226562500000000e+04,5.865000152587890625e+01,1.173408007812500000e+04,2.470000076293945301e-01
1.499685468750000000e+05,8.689500000000000000e+04,1.131059218750000000e+05,1.114764843750000000e+05,8.515100000000000000e+04,8.579726562500000000e+04,7.055000305175781250e+01,2.285888085937500000e+04,2.470000076293945301e-01
1.637798593750000000e+05,9.823500000000000000e+04,1.092632734375000000e+05,8.759692187500000000e+04,7.046300000000000000e+04,8.147186718750000000e+04,4.335000228881835938e+01,8.802599609375000000e+03,2.479999923706054654e-01
1.324679687500000000e+05,8.392800000000000000e+04,1.034389140625000000e+05,7.006311718750000000e+04,5.854500000000000000e+04,7.842952343750000000e+04,4.760000228881835938e+01,1.861635937500000000e+04,2.510000038146972812e-01
1.628541562500000000e+05,9.773500000000000000e+04,1.092015156250000000e+05,8.835443750000000000e+04,7.361900000000000000e+04,7.865355468750000000e+04,1.071000061035156250e+02,1.475328027343750000e+04,2.510000038146972812e-01
9.810460937500000000e+04,6.641800000000000000e+04,9.680182812500000000e+04,4.376412109375000000e+04,3.861000000000000000e+04,7.428452343750000000e+04,4.165000152587890625e+01,9.071200195312500000e+03,2.520000076293945623e-01
1.399851562500000000e+05,8.874600000000000000e+04,1.033744296875000000e+05,7.118920312500000000e+04,6.552700000000000000e+04,7.119897656250000000e+04,5.100000000000000000e+01,7.963479980468750000e+03,2.520000076293945623e-01
1.210131250000000000e+05,7.509500000000000000e+04,1.056091093750000000e+05,1.439730000000000000e+05,1.161150000000000000e+05,8.125922656250000000e+04,3.740000152587890625e+01,1.325116015625000000e+04,2.550000000000000044e-01
1.383378906250000000e+05,8.891600000000000000e+04,1.019626640625000000e+05,1.051531640625000000e+05,8.629600000000000000e+04,7.985674218750000000e+04,1.870000076293945312e+01,1.345720019531250000e+04,2.550000000000000044e-01
9.190901562500000000e+04,5.785400000000000000e+04,1.041129218750000000e+05,6.524056250000000000e+04,5.573800000000000000e+04,7.670899218750000000e+04,9.350000381469726562e+00,1.274116015625000000e+04,2.560000038146972856e-01
1.493773750000000000e+05,9.469900000000000000e+04,1.033759140625000000e+05,8.908952343750000000e+04,7.745500000000000000e+04,7.538016406250000000e+04,2.125000000000000000e+01,1.135395996093750000e+04,2.570000076293945113e-01
1.520530156250000000e+05,8.918800000000000000e+04,1.117296718750000000e+05,9.965332031250000000e+04,8.383200000000000000e+04,7.790438281250000000e+04,5.015000152587890625e+01,2.269227929687500000e+04,2.589999961853027277e-01
8.451926562500000000e+04,5.379000000000000000e+04,1.029755468750000000e+05,9.938403906250000000e+04,8.026300000000000000e+04,8.114863281250000000e+04,5.270000076293945312e+01,9.713120117187500000e+03,2.610000038146972900e-01
1.466397812500000000e+05,9.553800000000000000e+04,1.005901796875000000e+05,9.599424218750000000e+04,8.037800000000000000e+04,7.826865625000000000e+04,2.550000190734863281e+00,9.883799804687500000e+03,2.660000038146972945e-01
1.198012656250000000e+05,7.230800000000000000e+04,1.085812890625000000e+05,9.351360156250000000e+04,7.836400000000000000e+04,7.820564843750000000e+04,5.695000076293945312e+01,6.854399902343750000e+03,2.660000038146972945e-01
1.132965156250000000e+05,7.142600000000000000e+04,1.039537500000000000e+05,1.217805234375000000e+05,1.012820000000000000e+05,7.879986718750000000e+04,1.028500061035156250e+02,1.585556054687500000e+04,2.679999923706054554e-01
1.136977187500000000e+05,6.839000000000000000e+04,1.089529687500000000e+05,1.400732031250000000e+05,1.114020000000000000e+05,8.240280468750000000e+04,4.505000305175781250e+01,1.333683984375000000e+04,2.710000038146972989e-01
1.420743593750000000e+05,8.915600000000000000e+04,1.044347656250000000e+05,1.128732031250000000e+05,9.450400000000000000e+04,7.827454687500000000e+04,4.420000076293945312e+01,1.055563964843750000e+04,2.720000076293945246e-01
1.600994375000000000e+05,9.341500000000000000e+04,1.123189687500000000e+05,1.079894375000000000e+05,8.702700000000000000e+04,8.132184375000000000e+04,2.210000038146972656e+01,9.726040039062500000e+03,2.729999923706054599e-01
1.379113125000000000e+05,8.372600000000000000e+04,1.079492187500000000e+05,7.391939843750000000e+04,6.377000000000000000e+04,7.596646875000000000e+04,5.100000000000000000e+01,1.246644042968750000e+04,2.739999961853027410e-01
8.000635937500000000e+04,5.076700000000000000e+04,1.032816015625000000e+05,7.115111718750000000e+04,6.374600000000000000e+04,7.314905468750000000e+04,4.250000000000000000e+01,1.055087988281250000e+04,2.760000038146972479e-01
1.692692187500000000e+05,1.011670000000000000e+05,1.096526250000000000e+05,8.933907812500000000e+04,7.268700000000000000e+04,8.054984375000000000e+04,-8.500000238418579102e-01,1.425960058593750000e+04,2.760000038146972479e-01
1.342892968750000000e+05,8.460300000000000000e+04,1.040244843750000000e+05,1.124162421875000000e+05,9.269900000000000000e+04,7.947561718750000000e+04,3.995000076293945312e+01,1.134375976562500000e+04,2.770000076293945290e-01
1.069994453125000000e+05,6.524300000000000000e+04,1.074799687500000000e+05,1.591968437500000000e+05,1.180950000000000000e+05,8.834518750000000000e+04,1.955000114440917969e+01,2.146216015625000000e+04,2.810000038146972523e-01
1.437753281250000000e+05,8.574300000000000000e+04,1.098918828125000000e+05,1.250309218750000000e+05,9.863500000000000000e+04,8.307423437500000000e+04,5.865000152587890625e+01,2.422432031250000000e+04,2.860000038146972567e-01
1.123029531250000000e+05,7.612600000000000000e+04,9.668032812500000000e+04,5.908656250000000000e+04,5.449300000000000000e+04,7.106045312500000000e+04,-3.400000000000000000e+01,1.321375976562500000e+04,2.870000076293945379e-01
1.456462187500000000e+05,8.337300000000000000e+04,1.144863515625000000e+05,1.497550468750000000e+05,1.213120000000000000e+05,8.090169531250000000e+04,3.060000038146972656e+01,1.243516015625000000e+04,2.870000076293945379e-01
8.155333593750000000e+04,4.676600000000000000e+04,1.142855781250000000e+05,1.141352812500000000e+05,9.225400000000000000e+04,8.108017187500000000e+04,5.355000305175781250e+01,1.568624023437500000e+04,2.889999961853027544e-01
9.179219531250000000e+04,5.763500000000000000e+04,1.043756953125000000e+05,5.172216015625000000e+04,4.603100000000000000e+04,7.363871093750000000e+04,5.780000305175781250e+01,7.491560058593750000e+03,2.910000038146972612e-01
8.199288281250000000e+04,4.989900000000000000e+04,1.076872421875000000e+05,1.332283281250000000e+05,1.008060000000000000e+05,8.661440625000000000e+04,3.060000038146972656e+01,1.135804003906250000e+04,2.910000038146972612e-01
8.926227343750000000e+04,6.376300000000000000e+04,9.174432031250000000e+04,3.655339843750000000e+04,3.491500000000000000e+04,6.861130468750000000e+04,1.020000076293945312e+01,2.962760009765625000e+03,2.960000038146972656e-01
9.152787500000000000e+04,5.925000000000000000e+04,1.012383203125000000e+05,1.245780390625000000e+05,9.741800000000000000e+04,8.380737500000000000e+04,-3.060000038146972656e+01,2.227816015625000000e+04,2.970000076293945468e-01
1.287226562500000000e+05,7.810200000000000000e+04,1.080121953125000000e+05,7.068056250000000000e+04,6.221400000000000000e+04,7.445464843750000000e+04,4.080000305175781250e+01,6.871399902343750000e+03,2.989999961853027632e-01
9.467906250000000000e+04,5.440600000000000000e+04,1.140478437500000000e+05,7.956135937500000000e+04,6.409800000000000000e+04,8.134627343750000000e+04,3.485000228881835938e+01,5.947959960937500000e+03,3.029999923706054865e-01
1.083894843750000000e+05,7.252700000000000000e+04,9.794164062500000000e+04,6.620207812500000000e+04,5.481800000000000000e+04,7.914589843750000000e+04,-8.500000238418579102e-01,1.280508007812500000e+04,3.089999961853027166e-01
8.546857812500000000e+04,5.788700000000000000e+04,9.676212500000000000e+04,1.025684843750000000e+05,7.843100000000000000e+04,8.570500000000000000e+04,3.400000000000000000e+01,1.416167968750000000e+04,3.120000076293945601e-01
1.438555625000000000e+05,8.551700000000000000e+04,1.102437890625000000e+05,1.241992812500000000e+05,1.014400000000000000e+05,8.023979687500000000e+04,6.375000000000000000e+01,1.965608007812500000e+04,3.129999923706054954e-01
1.656554687500000000e+05,9.593800000000000000e+04,1.131605468750000000e+05,1.409435937500000000e+05,1.145740000000000000e+05,8.061933593750000000e+04,3.145000076293945312e+01,1.272483984375000000e+04,3.150000000000000022e-01
1.290536406250000000e+05,8.043800000000000000e+04,1.051450859375000000e+05,1.043541640625000000e+05,8.701800000000000000e+04,7.859241406250000000e+04,1.955000114440917969e+01,1.645804101562500000e+04,3.150000000000000022e-01
1.336945781250000000e+05,7.752600000000000000e+04,1.130176796875000000e+05,8.519652343750000000e+04,7.188200000000000000e+04,7.767507031250000000e+04,5.015000152587890625e+01,1.324504003906250000e+04,3.179999923706054998e-01
1.332845312500000000e+05,9.381500000000000000e+04,9.310810156250000000e+04,1.198126015625000000e+05,1.005030000000000000e+05,7.812741406250000000e+04,3.825000000000000000e+01,1.770380078125000000e+04,3.189999961853027255e-01
1.039379375000000000e+05,6.714500000000000000e+04,1.014472656250000000e+05,5.711592187500000000e+04,5.193000000000000000e+04,7.208066406250000000e+04,4.250000000000000000e+01,1.156475976562500000e+04,3.229999923706054488e-01
1.218503359375000000e+05,7.899000000000000000e+04,1.010961406250000000e+05,1.216465625000000000e+05,1.015780000000000000e+05,7.848382031250000000e+04,8.500000000000000000e+00,1.986212109375000000e+04,3.240000152587890758e-01
1.292412656250000000e+05,7.528300000000000000e+04,1.125082109375000000e+05,8.246156250000000000e+04,7.261500000000000000e+04,7.442265625000000000e+04,1.785000038146972656e+01,1.027140039062500000e+04,3.279999923706054532e-01
1.220656875000000000e+05,7.099000000000000000e+04,1.126876562500000000e+05,9.960232031250000000e+04,8.547500000000000000e+04,7.636779687500000000e+04,3.315000152587890625e+01,1.287104003906250000e+04,3.309999847412109508e-01
1.614175000000000000e+05,9.544600000000000000e+04,1.108339609375000000e+05,8.210456250000000000e+04,7.101000000000000000e+04,7.577531250000000000e+04,2.295000076293945312e+01,1.297100000000000000e+04,3.320000076293945224e-01
1.404925625000000000e+05,8.585200000000000000e+04,1.072464296875000000e+05,1.045472812500000000e+05,8.459300000000000000e+04,8.099500781250000000e+04,3.825000000000000000e+01,7.941720214843750000e+03,3.329999923706054576e-01
1.465099687500000000e+05,8.877700000000000000e+04,1.081550156250000000e+05,1.095391640625000000e+05,8.784400000000000000e+04,8.172167187500000000e+04,7.225000000000000000e+01,1.349867968750000000e+04,3.340000152587890847e-01
1.210190234375000000e+05,7.576100000000000000e+04,1.046858281250000000e+05,5.853983984375000000e+04,5.093700000000000000e+04,7.531788281250000000e+04,2.975000000000000000e+01,1.198091992187500000e+04,3.370000076293945268e-01
7.705517968750000000e+04,4.962600000000000000e+04,1.017589218750000000e+05,7.866239843750000000e+04,6.842600000000000000e+04,7.534006250000000000e+04,2.635000038146972656e+01,1.307640039062500000e+04,3.379999923706054621e-01
1.227848984375000000e+05,7.621500000000000000e+04,1.055806640625000000e+05,7.812248437500000000e+04,6.603900000000000000e+04,7.752744531250000000e+04,3.485000228881835938e+01,1.101191992187500000e+04,3.379999923706054621e-01
1.367926718750000000e+05,8.249700000000000000e+04,1.086687265625000000e+05,6.410700000000000000e+04,5.522900000000000000e+04,7.607084375000000000e+04,1.105000019073486328e+01,1.057604003906250000e+04,3.390000152587890891e-01
1.153715468750000000e+05,7.256300000000000000e+04,1.041989609375000000e+05,6.179771875000000000e+04,5.516300000000000000e+04,7.341832812500000000e+04,1.870000076293945312e+01,1.442620019531250000e+04,3.409999847412109597e-01
1.165267656250000000e+05,6.667800000000000000e+04,1.145310000000000000e+05,1.209087578125000000e+05,9.912600000000000000e+04,7.993742187500000000e+04,2.380000114440917969e+01,2.135675976562500000e+04,3.420000076293945312e-01
1.398447500000000000e+05,9.179900000000000000e+04,9.983623437500000000e+04,1.176298046875000000e+05,1.037630000000000000e+05,7.429417968750000000e+04,2.040000152587890625e+01,1.726656054687500000e+04,3.420000076293945312e-01
