FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.251283750000000000e+05,7.341800000000000000e+04,1.116948671875000000e+05,6.462516015625000000e+04,5.350700000000000000e+04,7.915365625000000000e+04,4.250000000000000000e+00,2.304043945312500000e+04,1.979999923706054765e-01
8.392159375000000000e+04,5.154200000000000000e+04,1.067068828125000000e+05,5.277956250000000000e+04,4.557000000000000000e+04,7.590435937500000000e+04,1.020000076293945312e+01,9.683879882812500000e+03,1.989999961853027299e-01
1.850599843750000000e+05,1.114010000000000000e+05,1.088687734375000000e+05,8.989735937500000000e+04,7.594000000000000000e+04,7.758115625000000000e+04,1.785000038146972656e+01,1.248140039062500000e+04,1.989999961853027299e-01
1.333323281250000000e+05,8.770800000000000000e+04,9.962679687500000000e+04,5.759735937500000000e+04,5.280500000000000000e+04,7.148377343750000000e+04,2.975000000000000000e+01,8.155919921875000000e+03,2.000000000000000111e-01
1.485708437500000000e+05,9.236400000000000000e+04,1.054170312500000000e+05,7.749892187500000000e+04,6.091700000000000000e+04,8.337523437500000000e+04,0.000000000000000000e+00,1.017279980468750000e+04,2.010000038146972645e-01
1.357418906250000000e+05,8.855900000000000000e+04,1.004525937500000000e+05,4.835955859375000000e+04,4.415900000000000000e+04,7.177001562500000000e+04,3.145000076293945312e+01,1.075352050781250000e+04,2.029999923706054810e-01
1.227164531250000000e+05,7.432600000000000000e+04,1.082036640625000000e+05,6.255728125000000000e+04,5.239800000000000000e+04,7.824257031250000000e+04,3.060000038146972656e+01,1.554887988281250000e+04,2.060000038146972690e-01
1.831595937500000000e+05,1.261770000000000000e+05,9.513261718750000000e+04,6.245935937500000000e+04,5.519300000000000000e+04,7.416405468750000000e+04,1.955000114440917969e+01,1.480291992187500000e+04,2.060000038146972690e-01
1.351489375000000000e+05,9.092600000000000000e+04,9.741021093750000000e+04,5.079871875000000000e+04,4.365800000000000000e+04,7.625509375000000000e+04,-1.614999961853027344e+01,9.054200195312500000e+03,2.079999923706054854e-01
7.776671875000000000e+04,5.205400000000000000e+04,9.790832812500000000e+04,1.090352812500000000e+05,9.625800000000000000e+04,7.423524218750000000e+04,-1.614999961853027344e+01,1.560191992187500000e+04,2.089999961853027388e-01
1.046288281250000000e+05,7.026600000000000000e+04,9.758567187500000000e+04,4.943124218750000000e+04,4.445800000000000000e+04,7.286710937500000000e+04,-5.100000381469726562e+00,6.958439941406250000e+03,2.139999961853027433e-01
1.542147812500000000e+05,9.614800000000000000e+04,1.051152343750000000e+05,6.235940234375000000e+04,5.554800000000000000e+04,7.357214843750000000e+04,-7.650000095367431641e+00,1.210332031250000000e+04,2.139999961853027433e-01
1.369437187500000000e+05,9.552200000000000000e+04,9.395473437500000000e+04,4.916060156250000000e+04,4.286600000000000000e+04,7.515955468750000000e+04,-4.250000000000000000e+00,7.692160156250000000e+03,2.179999923706054665e-01
1.259272343750000000e+05,8.291500000000000000e+04,9.953286718750000000e+04,6.373300000000000000e+04,5.777900000000000000e+04,7.228934375000000000e+04,1.700000047683715820e+00,1.056108007812500000e+04,2.200000000000000011e-01
1.506039843750000000e+05,9.599900000000000000e+04,1.028133984375000000e+05,7.968307812500000000e+04,6.534300000000000000e+04,7.991843750000000000e+04,1.190000057220458984e+01,1.288260058593750000e+04,2.200000000000000011e-01
1.044028515625000000e+05,6.985100000000000000e+04,9.795342968750000000e+04,8.654496093750000000e+04,7.323100000000000000e+04,7.745094531250000000e+04,1.530000019073486328e+01,8.140959960937500000e+03,2.200000000000000011e-01
1.332562187500000000e+05,9.094700000000000000e+04,9.602382812500000000e+04,5.127948046875000000e+04,4.757100000000000000e+04,7.064496875000000000e+04,-8.500000000000000000e+00,1.406920019531250000e+04,2.220000076293945357e-01
1.323181093750000000e+05,9.264600000000000000e+04,9.359928906250000000e+04,6.237164062500000000e+04,5.747800000000000000e+04,7.111569531250000000e+04,2.890000152587890625e+01,8.292599609375000000e+03,2.239999961853027521e-01
1.110810625000000000e+05,7.175000000000000000e+04,1.014607421875000000e+05,6.755935937500000000e+04,5.889400000000000000e+04,7.517862500000000000e+04,6.800000190734863281e+00,9.638320312500000000e+03,2.260000038146972590e-01
1.278494531250000000e+05,9.123000000000000000e+04,9.184196093750000000e+04,6.646388281250000000e+04,6.043900000000000000e+04,7.206897656250000000e+04,1.275000000000000000e+01,1.528571972656250000e+04,2.260000038146972590e-01
1.696421093750000000e+05,1.050190000000000000e+05,1.058633750000000000e+05,7.778452343750000000e+04,6.537500000000000000e+04,7.797608593750000000e+04,3.570000076293945312e+01,1.843140039062500000e+04,2.260000038146972590e-01
