FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.434773750000000000e+05,8.897300000000000000e+04,1.056830078125000000e+05,6.286871875000000000e+04,5.062400000000000000e+04,8.138756250000000000e+04,1.226720019531250000e+04,5.567160156250000000e+03,2.060000038146972690e-01
1.339600781250000000e+05,8.200300000000000000e+04,1.070595937500000000e+05,5.740696093750000000e+04,4.682300000000000000e+04,8.034989062500000000e+04,1.295400000000000000e+04,6.682359863281250000e+03,2.079999923706054854e-01
1.941241562500000000e+05,1.144590000000000000e+05,1.111500156250000000e+05,1.024304375000000000e+05,8.132700000000000000e+04,8.254185156250000000e+04,8.159830468750000000e+04,4.687240234375000000e+04,2.120000076293945268e-01
1.684101875000000000e+05,1.017110000000000000e+05,1.085126406250000000e+05,1.594015156250000000e+05,8.278300000000000000e+04,1.261918281250000000e+05,4.643720312500000000e+04,2.402440039062500000e+04,2.120000076293945268e-01
1.837678750000000000e+05,1.106990000000000000e+05,1.087942265625000000e+05,9.356052343750000000e+04,7.301900000000000000e+04,8.397242968750000000e+04,3.352825000000000000e+04,1.711083984375000000e+04,2.149999999999999967e-01
1.099689140625000000e+05,8.173100000000000000e+04,8.817857031250000000e+04,5.653996093750000000e+04,4.572700000000000000e+04,8.103315625000000000e+04,9.605000000000000000e+03,4.632160156250000000e+03,2.160000038146972778e-01
1.732535000000000000e+05,1.119270000000000000e+05,1.014441640625000000e+05,1.272225625000000000e+05,7.519100000000000000e+04,1.108863828125000000e+05,3.042830078125000000e+04,1.574471972656250000e+04,2.170000076293945312e-01
1.116220937500000000e+05,7.425900000000000000e+04,9.851015625000000000e+04,6.093616015625000000e+04,5.213500000000000000e+04,7.659945312500000000e+04,2.579495117187500000e+04,1.228624023437500000e+04,2.179999923706054665e-01
1.246634531250000000e+05,7.993800000000000000e+04,1.022035156250000000e+05,6.047171875000000000e+04,4.893800000000000000e+04,8.098153906250000000e+04,2.323220117187500000e+04,1.237191992187500000e+04,2.210000038146972823e-01
1.951454375000000000e+05,1.233500000000000000e+05,1.036810000000000000e+05,7.246964062500000000e+04,6.058200000000000000e+04,7.839573437500000000e+04,1.816875000000000000e+04,7.876439941406250000e+03,2.289999961853027288e-01
1.578822187500000000e+05,9.365400000000000000e+04,1.104807968750000000e+05,1.113119218750000000e+05,8.458600000000000000e+04,8.624285937500000000e+04,2.654380078125000000e+04,1.452275976562500000e+04,2.339999961853027333e-01
9.890877343750000000e+04,6.102700000000000000e+04,1.062166875000000000e+05,4.948903906250000000e+04,4.195500000000000000e+04,7.730458593750000000e+04,1.370455078125000000e+04,7.698959960937500000e+03,2.379999923706054843e-01
1.899658281250000000e+05,1.250030000000000000e+05,9.959441406250000000e+04,8.790496093750000000e+04,7.348700000000000000e+04,7.839399218750000000e+04,2.995910156250000000e+04,1.654643945312500000e+04,2.410000038146972723e-01
1.691482656250000000e+05,1.176040000000000000e+05,9.425955468750000000e+04,6.757635937500000000e+04,5.723200000000000000e+04,7.738125781250000000e+04,2.514555078125000000e+04,1.022516015625000000e+04,2.410000038146972723e-01
9.022987500000000000e+04,7.520700000000000000e+04,7.862705468750000000e+04,8.302324218750000000e+04,7.824700000000000000e+04,6.953636718750000000e+04,1.307810058593750000e+04,5.694319824218750000e+03,2.479999923706054654e-01
1.595767031250000000e+05,8.950700000000000000e+04,1.168402343750000000e+05,8.736707812500000000e+04,6.539900000000000000e+04,8.755010156250000000e+04,2.539545117187500000e+04,8.664560546875000000e+03,2.579999923706054465e-01
1.259071718750000000e+05,7.168400000000000000e+04,1.151087109375000000e+05,5.777144140625000000e+04,4.560800000000000000e+04,8.301415625000000000e+04,3.149165039062500000e+04,1.887000000000000000e+04,2.650000000000000133e-01
1.221128828125000000e+05,7.357700000000000000e+04,1.087675546875000000e+05,7.529980468750000000e+04,6.208400000000000000e+04,7.948664062500000000e+04,3.515769921875000000e+04,1.838243945312500000e+04,2.689999961853027366e-01
