"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
126226,82523,100243,66753.6,47126,92831.2,41728.9,32283,0.223
90960.8,58106,102592,64821.7,47975,88549.3,14931.4,6547.5,0.223
116336,76581,99557.4,71546.9,55841,83968.7,20557.8,9899.25,0.223
118211,80470,96272.9,55121.5,43038,83936.1,9508.44,12509.2,0.224
94302,56191,109985,52464,39023,88109.1,21681.1,6649.5,0.224
91350.8,56451,106052,51627,39019,86712.2,25325.9,10011.8,0.226
88777.8,59205,98271.1,58183.5,46157,82611.9,19603,8454.75,0.229
92850.6,59066,103021,43556,33923,84146.1,22698.4,7605.75,0.24
133565,83873,104364,93332,69473,88043,37247,6435.75,0.241
112161,74312,98915.2,69086,52696,85919.6,24490.2,35929.5,0.242
93031.6,61782,98684.4,53677.8,41162,85463.1,21165,6874.5,0.242
120194,80915,97349.8,54894.4,41371,86958.4,24915.2,42576,0.242
90874,61315,97129.9,46399.8,36523,83258.7,16164.3,5532.75,0.245
86177.5,56763,99496.7,54331.3,43519,81818.5,977.84,5155.5,0.246
126900,80510,103298,60172.5,44263,89091.7,14460.2,11214.8,0.248
90446.2,56965,104055,67522.6,49521,89359.3,24041.4,22704.8,0.265
97429.3,56489,113033,75183.5,53497,92102.9,38636.2,17045.2,0.265
95630.7,63811,98215.8,52616.4,39647,86974.2,20776,12644.2,0.267
108037,69902,101290,46138.7,34707,87122,2317.44,20430,0.268
122681,80854,99438.5,67913.6,51402,86587.8,15304.1,7294.5,0.271
120432,76016,103828,64882.9,50046,84965.1,21216,12018.8,0.272
125343,77018,106657,87472.5,62259,92076.6,43166.4,11240.2,0.275
110624,71757,101033,47071.6,36061,85546.4,10529.1,9389.25,0.278
77803.8,52395,97317.5,45388.6,35270,84337.7,20710.8,5843.25,0.279
121956,79495,100541,57749,42731,88568.9,31664.9,11345.2,0.279
140237,91682,100244,72789.2,51990,91754.5,31378.6,21717.8,0.28
136096,83123,107301,73883.4,52611,92034.4,25113.1,10562.2,0.281
102487,69042,97282.3,43936.2,33754,85305.4,28103,12073.5,0.283
120296,76015,103712,76155.9,59356,84085.1,7477.28,4609.5,0.285
106691,73389,95274.4,76136.9,60381,82637,17483.5,20463.8,0.286
112478,71663,102861,47007,36779,83761.2,889.44,7115.25,0.287
129424,83012,102177,64366.1,49044,86010.4,1559.92,4095,0.289
80629.8,49170,107467,63180.2,45298,91407.5,1753.72,1040.25,0.29
73806.7,46502,104017,71455.8,54726,85570.4,20853.6,11393.2,0.293
129646,83157,102174,63392.3,50169,82809.7,29088.4,9732.75,0.294
140219,93738,98032.4,59502,45454,85790.6,64819.6,18410.2,0.295
90736.4,61098,97327.2,44384.3,34910,83321.9,21309.8,8241,0.297
81100.3,55611,95574.5,61765.1,50246,80560.4,22957.5,7650,0.307
129760,83202,102208,65733.6,51170,84188.3,36930.8,14950.5,0.312
96437.3,61538,102703,67781,52398,84776.1,23009.8,18807,0.313
98589.9,71250,90683.4,62373.7,50858,80375.2,19324.2,10183.5,0.313
109803,71134,101162,74385.9,56282,86616.6,40969.3,30189,0.316
59953.4,40515,96979,40166.2,30715,85701.9,43456.1,7532.25,0.318
117119,74892,102488,62847,47820,86130,23902.7,14040.8,0.323
101786,66348,100540,54281.7,42444,83814.1,15236.8,3644.25,0.328
96951.9,61246,103743,56792.2,42746,87071,14803.6,11958,0.329
101954,67873,98443.6,82310.6,65261,82657.5,15871.9,17067.8,0.336
108127,70057,101150,57175.1,45261,82787.1,23732,12642.8,0.339
66535.9,47695,91424.6,60086.2,47362,83142.7,3536.68,23091,0.35
125887,84326,97835.9,74512.4,55646,87755.5,43577.1,9432,0.362
99229.8,68465,94984.6,52211.8,41565,82322.9,40638.2,21963.8,0.366
117047,73223,104760,67063,48687,90271.3,57695.3,32069.2,0.368
76299.7,49767,100476,54562.5,42539,84059.5,20711.4,9882,0.378
120151,71923,109481,96320,68179,92586.1,22622.2,36609,0.38
75956.2,51759,96173.9,41284.2,32562,83090.7,11680.4,14739.8,0.38
112144,70742,103891,90919.4,66370,89776.9,33364.9,50451,0.382
103967,72326,94206.7,51244.8,41002,81907.7,7698.96,8914.5,0.382
