"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
94296.4,58304,105993,49301.4,38138,84719,12235.9,102.75,0.212
93454.5,65546,93440.2,61008.2,50243,79578,9783.84,122.25,0.212
89033.2,56378,103496,40399.5,30503,86798.7,5644,106.5,0.212
74163.8,47126,103136,47694.5,37082,84291.8,11092.8,441.75,0.213
101803,65727,101507,77284,56370,89850.8,20198,898.5,0.213
86507.4,60606,93544.3,48667.6,39994,79749,3443.52,12.75,0.214
70764.9,47006,98660.8,61351.6,48350,83159.1,17576,990.75,0.215
116184,80379,94728.9,56951.4,44863,83194.7,13867.9,218.25,0.215
98714.5,67914,95258.1,57617.1,46622,80991.7,11555.9,2554.5,0.216
76056.6,48127,103569,55080.7,43026,83897.4,3515.6,230.25,0.216
73220.1,47285,101482,47732.6,36101,86651.4,18757.8,343.5,0.216
82486.7,59364,91062.7,62869.4,50372,81795.6,9729.44,147.75,0.216
92270.3,61916,97665,64487.8,52044,81205.8,7594.24,228,0.217
94434.7,56869,108827,63067.3,45669,90502.9,12922.7,293.25,0.217
73646.1,47309,102020,43216,34521,82043,9347.28,66,0.218
72620,50418,94395.3,35502.1,28506,81620.3,3740,144,0.218
89957.7,59790,98602.9,55804.9,47022,77777,10228.6,174,0.218
117138,75182,102109,57336.2,43491,86399.2,11638.2,579.75,0.218
112972,66791,110849,72256.1,53291,88858.9,16067.7,1306.5,0.219
108926,71500,99840.1,79963.9,60428,86723.3,22795,364.5,0.219
89223.6,61138,95641.9,31784.6,25958,80246.3,10903.8,504,0.22
105845,72871,95191.1,58070,46431,81964.1,14524.1,762.75,0.221
73276.6,51658,92962.4,47127.4,38871,79456.2,4153.44,682.5,0.223
91324.8,63279,94582.1,56161.2,45186,81454,17459.7,2697,0.224
108633,75874,93831.2,66012.4,51822,83481.6,11740.9,280.5,0.224
113928,74727,99915.6,66202.1,50863,85300.1,21683.2,869.25,0.227
132444,89946,96501,66385,51091,85154.1,31212,2732.25,0.227
97596.7,66818,95724.2,47069.6,37594,82054.4,4551.92,45,0.227
67331.4,48839,90350.5,34025.2,29183,76410,5170.04,81.75,0.227
112820,68209,108398,64442.9,46957,89940.4,13118.6,2990.25,0.228
76592.3,46033,109043,67145.9,51109,86099.8,23626.6,2514.75,0.228
134895,91211,96923.6,49066.1,38086,84429.8,9031.76,334.5,0.229
66807.5,45211,96841.4,47722.4,38774,80660.6,16518.6,1170.75,0.229
81446.3,58559,91150.2,47708.1,38450,81316,5618.84,584.25,0.23
107977,68792,102867,52734,41345,83588.7,20056.6,312,0.23
102085,75378,88755.8,92489.5,73798,82134.9,9513.2,891,0.231
82486.7,53155,101700,55840.9,44667,81930.5,6451.16,412.5,0.231
103954,68274,99785.3,61323.1,47158,85221.4,7017.6,249,0.231
107073,75299,93190.6,89258.2,72111,81119.7,8961.04,354.75,0.231
98328.3,64582,99780.8,64822.4,49530,85770.2,15197.3,206.25,0.231
110404,69683,103834,79170.4,59551,87127.2,14381.3,640.5,0.231
73096.1,47480,100894,42080.4,33077,83374.7,15279.6,302.25,0.232
83195.9,56352,96754.8,51884,42676,79676.4,15100.1,1099.5,0.233
73964.8,54026,89722.6,65909.7,54746,78900,7570.44,393.75,0.233
102532,76943,87331.8,50330.9,41851,78815,9228.28,703.5,0.234
124131,79342,102532,73452.9,52595,91526,26846.4,456,0.234
127729,80040,104583,71121.2,54296,85844.2,11983.6,407.25,0.235
85157.6,55281,100955,56745.3,44417,83726.1,15509.4,1097.25,0.236
96545.2,63358,99864,61011,47726,83778.5,27377.5,2972.25,0.236
130912,87018,98593.8,73984.7,58250,83238.8,17292.4,279.75,0.237
131036,79560,107939,81920.3,60255,89100.1,9743.04,353.25,0.237
77525.4,45719,111129,64648.3,48623,87135.5,8644.84,481.5,0.238
89409,64149,91342.1,48435.7,39169,81040.7,10795.7,1278.75,0.238
75739.8,47671,104124,60275.9,48351,81699.2,11748.4,897.75,0.24
117453,77627,99158.6,69222.6,53275,85153.9,8673.4,604.5,0.241
124897,79961,102366,81204.2,65165,81666.6,13805.4,1287.75,0.241
108360,78789,90133.3,57672.8,46617,81078.7,17926.2,513.75,0.242
89044.4,60689,96156,54444.9,43365,82280.6,12724.8,309.75,0.242
91433.3,57096,104949,67908.9,52172,85303.9,8435.4,750.75,0.242
78843.5,56839,90907.5,60654.6,45383,87589.2,12497,436.5,0.242
64600.9,43391,97570.6,35060.8,28687,80097.1,9032.44,116.25,0.242
132697,86159,100935,69434.1,53138,85634.3,8965.12,523.5,0.243
72884.7,47691,100157,52175.7,41519,82357.2,10233.3,1714.5,0.244
142827,87972,106401,59228,46160,84089.4,13684.3,506.25,0.245
