"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
79604.3,54389,95919.1,41133.9,32001,84239.6,5658.28,25.5,0.214
76713.2,51647,97343.1,38445.8,30674,82140.8,10461.8,8.25,0.214
133200,86624,100773,66180.3,51380,84414,25321.2,18,0.217
110015,70828,101795,49142.2,35148,91629.3,14499,36.75,0.218
104115,61499,110950,50946.3,37318,89469.3,15185.1,8.25,0.219
100254,62923,104417,85105.4,64470,86512.6,21011.3,24,0.22
82336.6,58874,91653.6,34924.1,27962,81853.5,8181.08,-14.25,0.221
74566.8,48086,101626,50619.2,39126,84787.1,15669.2,21,0.221
113711,77075,96687.3,46710.6,36115,84763.2,24631.6,18,0.221
106732,66807,104701,92956.7,66155,92086.9,24305.2,18,0.222
99783.4,62466,104687,75065.2,56186,87556.9,18659.9,-6.75,0.222
86818,54502,104394,54451.7,42106,84751.5,17061.2,29.25,0.223
117799,81417,94821.7,64554.4,50804,83273.8,17643.3,-24,0.224
74051.6,50642,95830.4,53340.6,42658,81947.8,14817.2,10.5,0.225
80308,52740,99792.6,52793.2,41476,83418.2,14568.3,10.5,0.228
109838,69617,103399,64984.9,48537,87744.4,12758.2,17.25,0.228
88684.2,59320,97977.2,41873.7,33372,82231.7,6961.16,-5.25,0.228
146833,97598,98596.6,53382.7,40782,85785.1,21802.2,44.25,0.233
99952.1,68360,95823,52704.8,42236,81780,20902.5,21,0.233
93100.4,57155,106752,69696.6,49520,92238.2,20285.8,17.25,0.234
93986.4,61128,100764,43857.3,33589,85570.6,15848.8,12,0.235
77371,55674,91076.4,47271.6,38087,81339.8,15349,24.75,0.236
76113.7,48769,102282,53016.9,42545,81666.8,19737.7,37.5,0.237
132665,77442,112269,95192.5,67970,91783.7,20538.7,42.75,0.237
112883,74216,99681,56117.7,40124,91659.1,22527,14.25,0.237
109648,76698,93690.9,77889.9,62851,81217.4,24855.4,25.5,0.238
88427.5,57009,101654,47039.7,36225,85101.2,24301.2,23.25,0.239
82807.2,58152,93321.9,45500.8,36645,81373.8,10871.2,71.25,0.239
129103,83037,101893,77559.4,59481,85454.8,33084.7,11.25,0.239
