"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
74251.2,48706,99908.2,48775,39694,80529.1,14034.5,1242,0.21
104160,66395,102812,59793.8,45558,86014.4,14435,2180.25,0.21
107057,69693,100671,57902,46829,81032.4,10870.5,1299.75,0.21
78664.4,55764,92449.4,63818.7,52024,80394.1,18123.4,2604.75,0.21
70815.2,42507,109181,60623.4,44406,89470.2,15426.5,1440.75,0.211
66008.3,47747,90600.9,53694.8,41923,83938.3,15288.4,2441.25,0.211
81230.5,53629,99265.8,46796.2,37357,82095.4,18616.4,7194.75,0.214
91291.9,60202,99380.5,61297.9,48547,82749.1,8676.8,9363.75,0.217
80408.4,51677,101973,60333.7,46809,84471.5,19232.4,8070.75,0.217
93070.7,58471,104316,52819,40831,84777.4,13996.4,357,0.218
75018.1,49064,100204,53611.2,42568,82537.7,18699.3,3396,0.219
82764.4,53705,100997,57190.7,44909,83458.8,8636,1002,0.219
57341.3,36459,103073,43690.7,34255,83588.2,13908.7,1817.25,0.22
85989.7,58415,96472.1,82401.7,61387,87971,8342.24,1987.5,0.22
99913.6,68906,95027.1,57973.4,44510,85359.4,21052.1,15420,0.222
93936.2,67711,90918.8,53020.3,43394,80074.1,12821.4,8590.5,0.222
82994.4,56557,96170.7,50288.7,39689,83038.7,8781.52,4533,0.222
108855,73635,96881.9,63820.7,49343,84764.9,10897,633,0.223
120265,82116,95982.5,65544.5,50836,84497.7,14751.9,4073.25,0.223
98047.4,65139,98645,63121.7,49755,83142.2,24181.5,27252.8,0.223
132335,87618,98982.9,64005,49894,84070.9,10767.8,626.25,0.224
125260,77350,106128,89373.1,64662,90581.1,20206.9,5739,0.226
114920,77144,97627.9,70078.1,54668,84009.6,13763.9,2185.5,0.227
89099,60959,95788.8,77503.7,58879,86266.4,9847.76,862.5,0.227
92717.9,61651,98560.6,41541.9,32891,82773.1,4493.44,153,0.228
99151.6,63412,102473,70056.3,53328,86093.8,8674.76,1884.75,0.228
75899.2,47594,104512,51888.8,40599,83760.2,5401.24,993.75,0.23
103564,67390,100714,53125,41742,83407.6,7438.52,621.75,0.232
66622.1,47583,91758.5,37837.2,30527,81229.8,7826.8,1714.5,0.232
65193.6,45070,94797.6,44904.5,36679,80232.8,11855.1,11406,0.233
126558,82666,100332,57723.8,43363,87240,5198.6,101.25,0.235
108315,69617,101965,76651,56497,88914.4,9946.36,4099.5,0.236
92029.7,63184,95455.5,52709.5,42548,81187.6,8901.2,397.5,0.236
92332.9,64254,94175.1,46547.4,37731,80849.4,8638.04,326.25,0.236
128499,78242,107631,70376.6,53126,86816.3,13495.3,2151.75,0.236
56612.8,35850,103492,43728.1,33881,84583.2,20677.4,1806.75,0.239
79934.7,53321,98246.5,48336.4,38202,82921.8,13432.7,8322.75,0.239
121696,72974,109292,81995.1,58407,92003.2,24257.6,5235,0.239
104516,67035,102179,60893.3,46678,85494.3,11025.5,3931.5,0.242
90861,61154,97371.7,37287.1,29670,82360.9,5920.08,702.75,0.244
101197,63180,104971,79134.3,55836,92881.8,21913,2936.25,0.245
68435,39475,113615,53484,40123,87359.6,12917.3,6790.5,0.245
57454.8,38982,96592.2,50084,39058,84036.8,4558.04,69.75,0.245
76910.4,50638,99537.9,38743.7,29495,86086,6498.08,2324.25,0.246
90995.5,59240,100666,60190.2,45884,85969.5,15389.8,1386,0.248
72052.1,47787,98813.6,45112.6,35830,82514.6,8190.6,2164.5,0.248
78932.8,48929,105723,50360.1,37869,87153.1,12918,1219.5,0.249
107308,60970,115344,66846,48231,90830,10278.9,1597.5,0.25
93051.5,57787,105529,56709.3,42054,88374.5,17155.7,1524,0.251
109721,66507,108119,76627.8,56171,89403.5,11560.7,1594.5,0.252
94961.1,63099,98628.6,63881.2,52070,80401.8,10540.7,500.25,0.252
82197.1,61462,87645.5,41977.1,34766,79129.3,14320.8,4215,0.252
98401.4,61150,105459,64406.9,47726,88441.7,10344.8,1335.75,0.252
85653,58202,96446.1,48859.4,38727,82682.5,9849.8,5473.5,0.253
85465.8,54414,102935,76350.4,57635,86817,15069.5,2757,0.256
88286.8,59346,97495.4,51365.8,40990,82125.2,4466.92,756.75,0.256
119716,75960,103288,69496.7,51624,88225.1,23224.7,2983.5,0.256
67633.3,46335,95660.2,56226.5,40370,91277.2,9328.24,938.25,0.258
67906.7,44726,99502.2,38462.2,30302,83184.5,12530.4,4269,0.258
92283.9,59835,101077,57441.6,44294,84988.8,11905.4,6643.5,0.259
67031.9,47036,93396.6,43101.8,34568,81714.9,17224.4,3505.5,0.259
58353.8,35482,107781,41984.6,32087,85751.2,15160.6,3282.75,0.26
107926,70155,100821,67673.6,51510,86100.9,10176.2,1278,0.26
94696.9,68195,91004.6,43590,34991,81641.5,16409.1,1491,0.26
110560,74869,96778.1,74256.7,54757,88874.2,19188.9,40412.2,0.261
87403.9,60478,94713.8,43813.8,35402,81107.8,17371.3,1610.25,0.261
90552.2,60989,97303.3,56040.8,42349,86724.4,11212.5,2199.75,0.262
73768.8,48139,100428,59345,45302,85851.2,14369.1,2010.75,0.263
77519.8,52669,96457.9,31623.4,25070,82667.4,7922,2676,0.263
103967,67994,100209,50857.9,39523,84331.2,19260.3,2735.25,0.263
132624,87725,99078.5,63751.4,49465,84464,15584.9,2118,0.264
65521,45995,93357.6,39739.2,32463,80225.1,6068.32,-7.5,0.264
95649.9,65970,95020.6,34065.3,27274,81854.6,14418.7,6103.5,0.264
66331.3,47242,92017.5,39465.8,32515,79545.9,7259,1643.25,0.265
64360.3,44099,95646.6,53326.3,42387,82449.6,12892.1,1527,0.265
108822,68702,103807,68820.8,51210,88073.4,27784.1,51902.2,0.266
69593.8,48244,94538.1,39302,32724,78709.6,2770.32,0,0.266
103187,66122,102272,64792.4,50222,84549.4,11902.7,5457.75,0.267
82967.2,54713,99379.2,57493.3,44644,84398.4,5270,1405.5,0.267
78419.5,55121,93236.7,44557.7,36761,79435.6,10023.9,844.5,0.267
80518.2,51542,102379,58952.6,44210,87390.1,23630.7,6423,0.269
67172,42874,102677,60763.4,46106,86370.4,40358,9399,0.269
122944,81891,98390.1,97482.1,69411,92040,11483.8,2841,0.27
61413.5,42993,93615.1,48752.6,37729,84684.2,10002.8,5295.75,0.27
100358,64788,101516,58525.6,44948,85332.6,12257,994.5,0.27
84117.9,54299,101526,49763.1,38486,84739.2,8952.2,714.75,0.272
98726.3,65299,99084.6,43338.4,33136,85714.3,5679.36,846,0.273
121562,79922,99680.9,73053.1,54934,87152,16745.7,3784.5,0.274
107488,67832,103849,91141.1,66700,89550.6,17322.3,1278.75,0.274
113316,71729,103532,66693.7,50901,85869.4,8907.32,2086.5,0.274
134020,83404,105308,85788.8,61093,92027.8,20432.6,8250.75,0.274
118779,73494,105917,63263.8,47402,87465.9,24008.1,1165.5,0.279
122080,81238,98483.8,57778.2,44730,84653.6,21253.4,3147.75,0.28
67930.3,40487,109958,58397.7,43175,88642.8,11035,3182.25,0.28
96911,65057,97624.5,51561.7,41009,82400.1,14230.4,2064,0.281
84709.4,61051,90932.4,43570.3,35067,81427.7,16785.1,1947.75,0.282
88981.8,58030,100491,56015,41271,88948.6,23755.8,4515.75,0.282
91395.4,62005,96600.1,47594.6,38165,81728.2,12285.6,5213.25,0.282
65039.9,43771,97380.7,43246.6,34744,81574.1,7533.72,407.25,0.283
82079.3,54730,98285.2,73619.5,53786,89702.3,16851.8,3448.5,0.284
70822.6,49531,93707.6,47430,38438,80867.2,3286.44,546,0.284
104660,69883,98149.5,58924.7,46886,82363.4,6236.96,129,0.285
70151.8,47722,96338.5,60549.2,44003,90179.2,14965.4,1081.5,0.287
72150.6,48331,97835,46477.3,37046,82220.4,10108.9,1680.75,0.288
102700,66828,100714,76954.2,57169,88216.9,20774,6522.75,0.289
83141.4,58158,93688.8,60252.1,46542,84841.2,15470.7,1308,0.289
66937.1,42895,102268,47576.2,36866,84575.3,15586.3,4691.25,0.29
106494,67542,103331,56926.2,44970,82960.1,30864.5,12096,0.294
59143.7,36653,105750,51172,37945,88380.8,15115.7,2283.75,0.296
137680,90827,99342.9,62225.4,47414,86008.5,10589,612.75,0.296
82982.7,52405,103775,54557.8,39077,91498.8,9606.36,3406.5,0.296
105759,66718,103885,70435.8,52423,88054.4,16995.2,6942,0.296
67070.4,42487,103456,57696.6,44628,84727.2,18638.1,5233.5,0.297
72572.2,48450,98165,48263,38646,81844.5,12480.7,411,0.298
66762.2,46114,94880.7,48069.2,38606,81600.3,17040.1,5986.5,0.298
86550.8,55929,101418,55024.9,42093,85670.1,5729,426,0.299
109612,71195,100899,67859.9,52902,84066.2,18698,934.5,0.299
76344.3,47135,106148,57979.5,43292,87770.2,19601,2187,0.301
125345,77151,106474,68076.8,52223,85431.4,23094.2,3863.25,0.301
64260.5,41263,102062,41184.9,32546,82931.6,6091.44,291.75,0.301
98972.5,66987,96828.6,65188.9,52518,81347.7,9873.6,1088.25,0.302
86307.7,58616,96496.9,51337.3,41240,81582,15291.8,1068,0.304
109258,77767,92074.4,84293.5,65979,83727.5,5035.4,144,0.304
112123,69890,105138,59633.3,45530,85836.3,9545.16,619.5,0.305
71046.4,49642,93793.5,58590.8,45027,85277.9,7552.08,57.75,0.306
71262.8,49448,94448.3,39238,30716,83718.7,4301,1536,0.306
93422.8,60078,101910,73608.6,53719,89800.9,13266.8,1351.5,0.306
99505,65179,100050,83089.2,65686,82899.5,9581.88,654,0.308
74181.1,45209,107535,57976.1,44201,85960.1,13725.1,3663,0.309
109656,72338,99345.2,67519.9,53502,82706.9,25993,8825.25,0.31
86938.3,59106,96396.1,39628.4,31586,82222.6,16477.1,2687.25,0.31
68713.4,49315,91315,35057.4,28323,81118.6,15540,1599.75,0.311
95259.9,59200,105455,75617.4,55220,89743.9,14002.6,2218.5,0.311
137080,84171,106731,77622.7,57110,89075.1,20553.7,19042.5,0.313
58463.5,37550,102036,41650.7,33326,81906.6,5654.88,688.5,0.314
77485.1,54615,92979.3,43603.6,35135,81332.2,7236.56,3141.75,0.315
123263,76551,105527,62146.6,47819,85171.9,17227.8,2133,0.317
97320.8,65492,97386.2,42631.2,32590,85728.2,10122.5,1267.5,0.318
96405.7,58570,107872,51926.8,39358,86464.7,7485.44,542.25,0.319
72666.5,52990,89871.1,41573.8,33495,81343,6931.24,885,0.319
117138,77016,99677.3,70460.9,52917,87263.6,14694.8,4545.75,0.321
85615.2,49174,114103,54700.6,40342,88861.6,10320.4,1299,0.321
78374.8,50142,102437,47423.9,36279,85668.6,5051.04,2531.25,0.323
65145.9,44595,95737.2,49093.3,38383,83823,3525.12,713.25,0.323
77491.9,58004,87554.5,39557,33488,77413,8225.96,2340.75,0.323
103678,68949,98545.6,60930.7,47413,84220.7,10105.5,4215,0.324
109711,73379,97984.6,73461.8,56395,85369.1,15400,3702,0.325
103846,66362,102554,56646,43075,86183.5,48230.4,11265.8,0.325
83749,55655,98617.8,56203.4,44063,83592.7,9543.12,709.5,0.325
