"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
83386.9,53463,102217,64166.8,47847,87889.3,15001.5,457.5,0.232
94884.8,68431,90870.7,52005,41506,82113.5,10129.3,34.5,0.248
115275,74275,101712,74489.9,55839,87425.8,8654.36,186.75,0.27
120708,80405,98386.3,87168.5,63217,90366.1,10021.8,360.75,0.283
105235,59734,115457,77238.5,54682,92569.8,20225.2,365.25,0.299
77819.3,50459,101071,60838.2,45910,86845.9,10138.1,134.25,0.351
110834,74570,97406.4,59417.7,45658,85286.2,18067.6,46.5,0.355
112759,77411,95461.4,55126.2,43215,83599.5,11810.2,468,0.369
65972.3,45542,94935.7,46803.7,37294,82247.2,9503,89.25,0.383
97791.4,65847,97329.5,66542.1,51583,84541.5,7704.4,236.25,0.389
74109.8,52998,91642.4,30865.2,24138,83800.7,7365.08,58.5,0.507
64044.8,44605,94097.9,36509.2,29177,82005.2,1566.04,60,0.551
84371.5,56694,97530,49288.4,39050,82718.8,13068.9,269.25,0.605
100610,62474,105541,45894.6,34579,86981.9,14227.6,111.75,0.612
80069.9,53347,98364.7,35836,27959,83999.7,6449.12,135.75,0.616
70968.3,45143,103028,43790.6,33447,85803.3,10151,207.75,0.737
87873.2,58891,97788.4,44440,34015,85621.7,14518.7,221.25,0.739
68810.1,40123,112393,54323.8,39291,90610.2,6186.64,215.25,0.798
82592.1,49772,108751,70930.8,51772,89788.3,7414.04,196.5,0.804
98738.1,70922,91239.7,35887,29491,79749.4,888.76,-6,0.858
78990.5,49666,104231,52676.2,40734,84749.5,10229.2,202.5,0.881
115362,70143,107785,71995.7,51666,91323.3,18357.3,365.25,0.892
84865,60507,91918.5,40632,32918,80893.8,8993,205.5,0.903
123684,79371,102125,57929.2,43590,87094.5,4912.32,84.75,0.913
119630,76608,102340,61622.3,47440,85128.1,15612.8,494.25,0.916
116160,83411,91267,44078.3,35979,80288.9,9120.16,168,0.924
66014.5,44158,97973.8,60974.2,46851,85291.8,1851.64,64.5,0.929
60304.9,34816,113515,48112.7,36176,87160.4,6205.68,96.75,0.93
74901,43199,113630,65271.8,49826,85851.9,8830.48,237,0.931
81683.1,54880,97543.5,52115.2,42284,80773.4,8043.04,183.75,0.951
71125.2,48020,97069.1,44123.8,36496,79233.3,1628.6,96.75,0.961
62807.9,44046,93451.8,40688.5,32611,81768.7,6307.68,342,1.033
116205,72248,105409,74562.7,58504,83524.9,22265.2,172.5,1.048
114051,76214,98072.2,57992.4,45098,84274.1,20265.4,141,1.055
86355.5,53803,105187,49104.8,38646,83272.1,8436.08,93.75,1.065
80975.7,54403,97546.6,59493.2,44347,87919.1,14412.6,54.75,1.089
86210.4,57916,97553.1,42092.7,32600,84619.2,11243.8,77.25,1.247
136703,88053,101745,80673.8,61605,85821.6,18060.8,169.5,1.25
88530.4,50652,114545,63089.7,45916,90048.1,22132,177.75,1.304
82094.8,52195,103078,69415.1,49815,91321.6,11826.6,572.25,1.304
75901.6,47794,104078,45502.9,35798,83302.9,12323.6,555,1.313
80190.2,54772,95949.5,41813.9,33108,82769,17043.5,42.75,1.445
97954.4,63991,100319,59254.5,42635,91082.5,6741.52,144.75,1.463
115503,69935,108238,67386,50562,87342.4,7986.6,138.75,1.486
82629.9,50559,107107,80595,58482,90316.2,9966.76,186,1.494
74163.2,54210,89657.9,51792.2,41798,81206.1,24337.2,356.25,1.499
80081.7,53184,98680.7,62397.5,49748,82199.9,19180.8,237.75,1.503
67258.8,50747,86859.8,53172.6,38630,90207.6,14767.6,291.75,1.506
82453.8,54840,98535.6,52548.4,42428,81168.3,6868,401.25,1.51
80642.2,50468,104719,56876.6,43492,85704.6,19903.6,141,1.533
77224.1,44182,114548,71277.6,52954,88213.3,18126.8,185.25,1.535
77422.5,47256,107372,51049.6,38209,87560.2,14042,180.75,1.537
119401,69348,112837,62556.6,45244,90613.3,12048.2,380.25,1.558
94337.3,65415,94511.8,50509.7,38987,84905.4,10438,159.75,1.562
99761.7,58194,112348,66293.2,49006,88654.3,10617.5,80.25,1.579
98024.5,58482,109848,48048.1,35834,87874.1,6223.36,150,1.584
82026,57126,94101.7,52662.6,41838,82491.9,7043.44,129.75,1.592
77881.3,57552,88685.5,45423.3,37284,79842.9,6958.44,129,1.603
