"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
90846.7,61614,96629.5,61867.1,45978,88183.9,32312.9,77426.2,0.261
83384.4,53651,101856,73959.5,54183,89456.3,29659.6,77576.2,0.308
113656,68170,109264,69889,50622,90479.4,6466.12,4921.5,0.311
97252.6,60958,104556,67602.9,47898,92497,41376.6,101230,0.312
88347.5,59392,97486.9,58034.6,44064,86314.4,19881.8,48225,0.314
54793.7,36175,99266.4,43369,33218,85563.1,17427.7,43162.5,0.322
108044,73989,95700,59910,44257,88715.1,23263.5,70055.2,0.329
80453.7,49062,107468,68346.8,51242,87412.2,30496,55468.5,0.333
95589.1,65224,96046.4,46537.2,37208,81967.8,18493.3,34941,0.355
64788.1,44469,95481.2,45148.6,36102,81958.3,13893.8,21978,0.356
81098.5,45918,115747,80059.8,57639,91028.6,28064.3,68757,0.36
81062.5,53787,98769.5,56924.2,42870,87020.8,23132.9,59556.8,0.361
80690.5,51990,101714,61203.4,46214,86792.4,18216.5,46389,0.362
119658,71243,110072,84218,61919,89137.6,43477.8,93079.5,0.365
112462,68658,107349,64593.2,47930,88320,21879.7,49928.2,0.365
115959,72090,105417,69355.9,50823,89434.1,41833.6,131618,0.368
140866,88278,104576,76122.6,55250,90294.5,19191,12750.8,0.368
78255.8,50955,100649,51498.4,38934,86685.2,11154.7,20925.8,0.369
103655,62931,107945,83895,61795,88973.9,22688.9,66692.2,0.369
63600.2,39612,105223,47480.3,35932,86598.9,8357.2,16823.2,0.374
98523,64814,99620.5,70516.7,55614,83097.4,30643.5,77491.5,0.379
123975,71643,113407,79321.3,57942,89717.3,32402,76966.5,0.38
115514,69490,108941,93700.6,66818,91902.8,43396.2,104265,0.397
72520.2,48703,97585,54374.8,42834,83193.5,13533.4,40114.5,0.4
114649,68647,109453,68646,51715,86991.9,21341.1,37470.8,0.401
92623.7,59558,101921,62833.4,48746,84475.6,6785.72,3498,0.402
102382,69167,97007.8,70743.8,53202,87144.6,37648.9,78762,0.403
79355,48926,106295,54301.4,41930,84872.3,22617.5,55509,0.48
75056.6,50468,97465.9,36218.8,28768,82509.7,746.64,2008.5,0.49
122794,74963,107352,92081.5,66411,90868.3,19790,40646.2,0.494
77913.5,45486,112257,53611.9,41322,85027.5,8568,8584.5,0.495
69724,45559,100297,43557.4,33519,85163,11120.7,29481.8,0.498
79037.6,55523,93291.2,40541.6,32971,80584,7796.2,7901.25,0.499
87790.1,51803,111063,84460.8,62150,89062.3,24919.3,58095,0.505
84787.5,55003,101024,57607.6,44303,85217,18368.2,47673.8,0.505
85884.3,47809,117729,73127.2,53181,90116.1,22605.9,74836.5,0.522
108883,69876,102120,69632,51912,87906.5,29221.6,82233,0.523
75233.3,43539,113243,67785.8,48223,92122.2,12957.4,21464.2,0.524
105728,70870,97770.4,61193.9,46054,87080.4,21652.6,79919.2,0.524
107357,64354,109329,79230.9,57546,90231.7,11224.1,13100.2,0.528
91321,56188,106514,80384.2,57681,91330.9,29765.6,59364,0.529
69245.3,44350,102324,48659.4,35690,89351.2,17378.8,33027,0.531
62966.6,39345,104882,51363.1,38433,87584.5,16061.6,40535.2,0.541
66123.6,46946,92307.7,43011.4,33102,85154.8,11822.5,30791.2,0.542
75010.7,52239,94104,52292.7,40863,83866.9,14328.3,43572,0.55
112708,69054,106966,75220.9,55662,88564.5,18449.8,45039.8,0.555
92048.9,65602,91956.3,43851.2,34774,82643.1,7538.48,10191.8,0.555
69709.7,43375,105326,64071.6,49458,84900.3,6725.88,6717,0.566
89214.9,57167,102276,66827.7,48594,90126.8,28772.2,99324,0.573
108856,68979,103423,57346.4,42231,88992.8,18682.3,65381.2,0.582
73980.9,50525,95960.6,44160.6,35001,82686.4,13189.3,22872.8,0.584
75489.3,50059,98828.8,70526.9,52198,88548.4,19454.1,56808.8,0.586
106192,68959,100921,56361.8,42610,86686.9,20668.6,51808.5,0.598
86914.1,57336,99344.2,50716.4,38892,85461.1,10839.9,21559.5,0.611
92132,57078,105784,69217.9,50574,89695.6,16961.2,31851.8,0.625
108592,64447,110427,69181.2,53394,84913.2,1920.32,3446.25,0.63
67958.8,46342,96106.1,56359.1,44582,82848.4,19600.3,78231,0.635
83355.9,52272,104507,54742.7,40116,89431.1,12095.2,7582.5,0.637
82699.9,48285,112247,66228.6,49792,87169.8,13233.5,16562.2,0.638
100759,62776,105189,80176.1,57900,90749.9,52194.8,101084,0.639
78467.8,48663,105675,56059.2,43059,85322.4,14264.4,21634.5,0.641
93905.8,63821,96429.3,67293.5,53046,83138.1,20041.6,44204.2,0.644
69330.9,50377,90193.3,35302.2,27757,83350.7,1869.32,5337.75,0.644
55404.4,34322,105792,44501.2,34114,85490.8,10837.2,41958,0.645
61206.4,39896,100542,41433.8,31128,87233.5,12998.9,30596.2,0.647
66978.6,42728,102731,39746.7,29884,87165,2836.28,3549.75,0.653
78490.8,45874,112133,71757.7,52982,88760.5,24204.6,89985.8,0.654
107858,66191,106791,77059,57391,87995.3,35309,103362,0.657
123060,80572,100095,60707.7,46172,86167.8,25885.6,82848.8,0.658
91632.9,61071,98332.3,50224.8,39291,83773.2,19903.6,51951.8,0.669
94310.1,58684,105322,78219.7,59672,85906.4,32630.5,94134,0.679
80324.1,46632,112886,67018.1,49580,88586.1,13329.4,32742.8,0.686
115032,72226,104377,87035.9,64490,88447.6,31751.2,125212,0.689
113946,65706,113651,90559,64375,92192.2,33779,83974.5,0.691
111787,73589,99553.6,76145,58273,85635.6,33722.6,66129.8,0.694
63528.3,44340,93897,52365.4,40012,85769.8,15151.8,37450.5,0.697
90223,57411,102992,67251.3,48671,90554.6,20145,55850.2,0.697
62282.1,37779,108042,51788.8,39863,85142.4,11055.4,17387.2,0.7
76658,45723,109876,60178,44175,89277.3,15040.2,32231.2,0.704
76512.3,50586,99124.5,64352.5,48371,87188.7,18209,42756,0.705
75718.7,48695,101906,39515.5,31179,83058.7,456.96,1500.75,0.722
71247.9,50253,92915.9,50143.9,39245,83736.3,34977.2,69557.2,0.73
78224.2,52012,98563.8,46648.7,37393,81757.8,13182.5,19371.8,0.737
121439,71555,111224,88743.4,63163,92077.4,39328.5,109527,0.738
69637.2,49074,92997.1,35255.3,28278,81706.3,10694.4,21586.5,0.745
72396.2,50247,94424.6,46576.6,34959,87315,18326.7,33588.8,0.746
80409,57094,92298.4,50018.8,38246,85709.1,12091.1,41608.5,0.748
67514.3,44059,100425,63767,49574,84298.9,19694.8,38406.8,0.748
