"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
115800,78761,96355.9,68989.8,47812,94564.5,21138.7,89.04,0.113
96263,72683,86797.3,48182.3,41291,76473.8,41855.1,21.73,0.115
85177.6,65218,85593,43753.5,38722,74051.6,1430.28,65.72,0.116
96527,71968,87900.1,39814.7,34268,76143.8,3881.36,21.2,0.119
75807.6,57963,85712,34054.7,30059,74247.6,10862.8,11.66,0.121
92165,71342,84664.4,45445.3,38602,77154.2,43232.6,76.85,0.121
128032,87529,95862.1,76397.6,59017,84836.5,34137.6,72.61,0.121
82572.6,63832,84776.9,29247.1,25989,73751.9,11945.7,54.59,0.124
110543,78082,92781,36045.8,28978,81520.5,2084.52,47.7,0.124
102460,74581,90033.7,44794,36685,80022.3,37831.1,25.97,0.126
106335,70539,98792.8,57519.8,45675,82531.2,35358,7.95,0.126
153789,93711,107551,102673,73010,92162.7,4341.88,59.36,0.128
135866,88332,100803,79084.7,56321,92024.2,2419.76,22.26,0.129
185229,121859,99616.5,82750.3,58903,92068.8,117046,39.22,0.13
105706,78110,88689.9,48708.4,40734,78365.8,25926.6,6.89,0.131
85416.5,63935,87555.5,64014.6,54802,76553.1,5351.66,25.97,0.131
111430,71129,102668,43431,33300,85474.2,32256.7,122.43,0.138
96877.4,69284,91636.8,49891,40020,81700.6,42453.7,97.52,0.141
108893,78434,90986,50705.3,37642,88279.7,36814.9,57.77,0.141
115720,76475,99167.2,64483.2,47179,89573.2,8431.46,74.73,0.143
104840,70150,97944.6,72074.3,56686,83326.8,6757.58,44.52,0.144
140907,99715,92608.6,82358.8,64907,83157,16233.6,47.17,0.146
114959,80761,93286.9,76331.5,59236,84449.7,1749.28,112.89,0.147
128296,79862,105282,67423.3,49726,88860,12689.8,91.69,0.148
106972,81219,86316.3,44187.9,36803,78686.4,1059.66,6.36,0.15
134753,91834,96164.4,58346.8,47006,81347.5,693.68,-11.13,0.15
