"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
106018,77255,89935.7,54272.9,44787,79416.6,30785.2,2.12,0.213
168910,114526,96656.8,63407.9,46515,89336.8,44845,21.73,0.215
86997.2,64191,88820.1,54255.5,37583,94609,35566.8,13.78,0.223
80981.3,56698,93604.6,78588.3,61902,83201.8,40594.2,8.48,0.23
161009,103891,101567,100554,74295,88699.2,35856.8,18.55,0.233
159015,103283,100900,84758.9,61843,89820.3,32611.1,12.72,0.239
147262,93643,103062,110200,77087,93687.2,34051.8,6.36,0.24
112168,74951,98078.3,59563.7,45531,85734.2,36467.5,1.06,0.246
133200,95946,90982.3,64161.3,50878,82646.3,30817.7,5.3,0.251
85009.3,60649,91859.2,69387.7,52484,86643.4,46130.3,16.43,0.252
125867,90750,90896.3,47383.7,38014,81689.3,37120,5.83,0.254
146832,97472,98723.2,90459.7,67996,87187,36558,-1.06,0.255
102720,76540,87952,53177.9,42373,82247.3,40166.7,1.59,0.256
140461,90055,102218,96789.8,70759,89645.4,36512.2,4.77,0.267
126208,89652,92258.5,57075.5,45164,82820.4,35109.7,5.83,0.276
119301,89278,87574.9,46498,39386,77370,36181.6,5.83,0.276
132917,91250,95461.2,74677.9,53346,91742.4,31679.6,8.48,0.28
108642,76353,93250.5,50052.3,39721,82581.6,41200.3,16.43,0.283
108703,77966,91372.4,61919.1,48618,83465.5,34739.1,5.3,0.286
153262,103475,97068.6,60915.1,45847,87075.1,42151.5,-3.18,0.288
157741,99131,104284,74519.6,51718,94429.7,38961.5,13.25,0.292
97977.7,73415,87462.6,39866.3,32071,81465.4,30474.4,13.78,0.3
84212.7,61066,90377,58197.2,45034,84691.8,34218.8,18.55,0.306
121055,84979,93357.6,58395,44963,85113.8,45636.7,4.77,0.307
106648,76747,91069.2,60318.8,49190,80363,36464,11.66,0.308
126800,87647,94811.6,58533.6,45023,85202.2,31052.6,7.42,0.308
80879.7,60140,88136.5,56051.2,47361,77561.1,29590.4,4.77,0.31
107994,73751,95965.2,65244.8,50247,85097.3,30286.4,14.31,0.333
125871,88874,92817.4,65520.3,51034,84138.7,36205.3,19.61,0.344
175227,122258,93929.7,99349.4,72402,89927.9,33003.7,19.61,0.344
84748.6,61434,90407.4,45170.4,37162,79659,43420.5,14.84,0.346
141841,98326,94539.7,73990,54358,89205.1,33816.9,32.86,0.359
138585,93746,96882.4,58465.2,44330,86433,35830.1,19.61,0.361
106577,76824,90917.1,39539.8,31813,81453.4,33320.4,12.19,0.37
102058,69746,95898,45372.2,34258,86797.7,35595.2,-3.71,0.371
140697,95455,96597.9,61208,45915,87364.2,36221,20.67,0.394
128858,87526,96484.1,97145.4,73214,86957.7,43034.8,63.07,0.397
94219,63323,97511.7,56081.4,46310,79364,46536.9,7.42,0.405
104871,73075,94051.4,62693.9,50327,81640.3,29356.7,21.73,0.407
139371,94467,96687.8,94547,74423,83256.9,36577.7,11.66,0.411
170177,109584,101773,82492.2,58088,93069.3,44164.7,21.73,0.411
89550.8,67007,87584.9,27341.2,21810,82156.5,33256.6,-0.53,0.419
135781,87163,102091,79609.1,55046,94780,32684.7,10.07,0.427
118020,84171,91890.9,68880.2,54907,82214.2,41410.3,-4.77,0.435
110592,81275,89175.4,44494.7,35535,82060.1,33658,-2.65,0.448
138010,86719,104298,47802.4,35730,87679.3,36259.9,13.25,0.448
122458,83342,96294.7,59537.6,46423,84050,36101.5,13.78,0.449
102623,75636,88919.1,33319.3,27384,79740.4,32259.6,5.3,0.454
134497,93655,94115.4,73715.7,51643,93546.7,29881,11.13,0.456
139946,84417,108645,66834.6,41277,106114,46294.4,19.08,0.462
107074,78317,89600.3,42150.3,34560,79929.5,31171.5,-0.53,0.464
139845,96763,94715,58879.9,46550,82894.8,37952.3,9.54,0.471
135155,87159,101625,77988.5,53623,95314.6,40326.8,6.89,0.471
108530,79127,89889,43916.4,37319,77121.8,29786.5,13.78,0.474
107913,76059,92982.6,53176.1,43871,79436.3,30892,0,0.476
102420,76562,87670.2,37774.2,31146,79482.8,29974.4,6.36,0.48
100606,74688,88277.9,52264.4,43752,78286.7,44383.3,6.89,0.481
95810.2,72386,86743.6,34377.2,27882,80802.8,31969.6,1.59,0.493
103597,74692,90897.6,54447.5,43116,82759.8,29893.8,14.31,0.495
122280,87342,91751.4,69987.4,52766,86925.2,39435.9,20.14,0.495
107970,79002,89566.4,36276.1,29523,80526.7,40629,-1.06,0.497
136292,96814,92259.7,55090.7,43290,83400.9,39187.1,5.3,0.5
94213.7,65401,94408.2,62288.5,43668,93481.3,42862,7.42,0.5
147508,100307,96375,88824.1,66983,86905.3,44226.7,5.83,0.5
145633,100479,94987,69455.6,51695,88051.9,36403.1,13.78,0.503
165655,107986,100535,109965,81490,88436.3,44316.6,8.48,0.505
141913,98691,94237.8,71182.8,53795,86718.8,43645.6,12.72,0.505
155175,102786,98938.8,75300.8,55302,89235.7,34087.2,-0.53,0.517
98462.8,71310,90490.2,57618.9,46599,81034.2,41003.7,0.53,0.518
102529,69682,96428.7,65062.7,51378,82991.7,37351.4,9.01,0.519
129378,94510,89714.4,48123.8,38455,82013.8,46623.3,7.42,0.523
105077,75653,91024.8,62602.9,44669,91847.6,46440.6,6.89,0.525
135773,84731,105015,72073.1,50815,92952.5,45228.4,7.95,0.526
154932,109759,92508.2,69443.4,55282,82324.1,36438.5,1.06,0.53
95207,69054,90356.6,79858.5,66723,78437.8,40663.8,11.13,0.533
165874,114628,94834.7,76994.4,56984,88549.5,44550.4,4.24,0.549
143330,94415,99489.4,91875.5,67423,89304.1,34184,27.03,0.551
115106,84827,88929.1,57881.1,45759,82897.3,38455.7,10.6,0.551
117811,80660,95721.3,53265.5,42480,82175.2,35922.3,3.18,0.568
138925,89120,102161,87430.9,68412,83755.4,42411.3,14.84,0.573
141611,96834,95840.4,58119.5,44770,85077.5,39884.3,15.9,0.573
139426,95876,95304.8,59179.1,43720,88709.1,37940.7,16.43,0.575
131052,92593,92756.4,53750.3,40285,87441.5,38710.9,3.71,0.579
188122,111102,110968,92438.7,58334,103851,46426.1,24.91,0.581
95342.3,67786,92177.6,88788.1,67959,85622.5,31711.5,14.31,0.599
110871,80710,90026.4,62647.5,51650,79490.2,43123,2.65,0.605
142312,98515,94671.8,66042.9,52279,82790.1,44781.2,13.78,0.606
127871,81766,102490,97435.9,67394,94749.7,34631.8,17.49,0.615
97080.1,68142,93367.4,58931.5,48362,79858.8,43116,19.61,0.622
159956,104691,100131,83504.9,59055,92669.2,43107.3,21.73,0.628
138158,95342,94967.1,61616.3,46522,86799.5,37912.9,14.31,0.628
119396,85878,91114.5,70981,57374,81078.7,38097.3,5.3,0.635
81432.1,57779,92364.6,34087.8,28387,78697.1,40029.3,8.48,0.637
160548,113703,92536.7,58067.3,43767,86949,36909.5,18.55,0.644
108585,78271,90917.4,40783.9,33458,79885.6,30781.2,3.71,0.646
171389,118281,94961.8,74331.6,57076,85349.3,39290.9,19.61,0.65
106855,72640,96405.2,89864,67176,87670.1,44334,-5.83,0.655
130920,91786,93478.2,74706.9,58574,83586.4,39792.6,-3.71,0.659
122247,83254,96230.7,58976.7,44670,86525.6,36345.1,9.54,0.663
69971.9,52564,87239.9,40937.6,34188,78474.4,30685.5,4.24,0.67
122872,80554,99964.7,74679.1,52170,93811.9,33834.9,6.36,0.671
138085,97247,93057.4,51627,39435,85797.5,42271,8.48,0.673
127742,85532,97878.2,56627.7,41637,89131.2,41573.2,9.54,0.676
90251.7,63502,93142.5,50268.6,40727,80889.9,31449.3,22.79,0.689
117272,84606,90839.2,89240,73882,79159.1,43716.9,17.49,0.701
126742,92030,90255.3,50541.2,40695,81392.5,33398.7,1.59,0.703
132431,89660,96799,55858.6,40529,90324.2,34796.5,17.49,0.704
147266,90698,106411,67084,47863,91854.1,37933.2,15.9,0.705
152720,103314,96876.1,69682.9,53634,85146.4,33609.8,7.95,0.712
109522,77323,92827,74683.1,58095,84248.8,44488.9,10.07,0.718
137771,91581,98589.9,65210,48192,88678.6,39036.9,20.14,0.719
99987.4,71915,91118.3,45988.8,37382,80624.9,36519.7,-6.36,0.719
84257.6,61676,89530.9,68377.9,54309,82513.3,43480.9,8.48,0.736
106880,76651,91381.9,51283.6,42155,79727.7,32005.6,5.3,0.74
107796,77913,90672.3,47789.1,38244,81892.8,31484.7,12.19,0.744
65572.3,45084,95318.7,22570.1,18145,81518.6,31263.2,0.53,0.747
140723,96675,95395.9,41770.4,31847,85956.8,43148.5,-5.3,0.755
101431,72647,91502.3,43953,34391,83757.4,34343.5,5.3,0.759
140218,91523,100404,74808.4,51999,94283.4,43540.6,8.48,0.766
89724.4,62138,94630.9,78922.3,59786,86512.8,44372.3,21.73,0.775
124032,87343,93065.2,57701.9,44655,84683.7,32949.8,1.06,0.778
99582.1,73055,89332.9,46578.1,38946,78378.8,36629.9,6.36,0.78
116204,83898,90771.7,53151.2,41959,83017.2,32415.6,-4.77,0.782
116508,83276,91689.1,62884.2,50817,81098.4,45401.8,22.26,0.786
86469.9,64221,88240.5,31491.1,25488,80971.5,34796.5,5.3,0.786
127133,90050,92523.7,50001.8,38554,84995.5,41388.2,5.3,0.792
118312,82591,93880.9,66451.2,52219,83397.7,38644.8,13.25,0.797
147596,102905,93998.2,80805,59956,88325.4,44004.6,22.79,0.8
126296,88901,93102.6,53927.2,42617,82928.8,36570.7,-3.18,0.801
129194,85686,98812.4,64065.6,45078,93140.9,32314.1,7.95,0.805
101614,74972,88824.5,56088.3,46005,79900.1,29981.9,0,0.811
82694.7,59038,91796.5,64535.4,53098,79652.6,42705.4,6.89,0.813
95147.6,70915,87930.5,51286.5,42103,79830.7,33036.2,4.24,0.82
153476,105003,95789.5,65739.5,49103,87740.2,39415.6,24.38,0.824
102938,71006,95008.3,46709.1,36238,84472.9,36774.3,4.77,0.826
140347,96781,95037.1,53023.6,40777,85218.5,43048.2,16.43,0.828
100245,69723,94224.9,80059.1,61238,85678.1,41983.3,10.6,0.86
120824,84339,93887,56266.4,42927,85901,29671.1,20.14,0.86
130889,93809,91440.2,56017.6,43913,83600.9,29323.6,9.54,0.867
110202,77055,93727.4,60343.2,44779,88314.9,39522.9,13.78,0.868
146583,95007,101113,83130.2,59483,91589.6,34373.7,23.85,0.869
82377.9,61163,88267.7,41215.4,34710,77818.8,31175,0.53,0.869
148965,103132,94660.7,56835.9,43617,85397.9,44107.3,14.31,0.871
125013,86387,94838.6,63878.3,49655,84308.3,45718.5,3.18,0.882
120961,84710,93581.5,58618.9,46162,83220.9,35139.3,5.83,0.892
100179,69743,94135.8,68756.7,55195,81638.5,38687.7,11.13,0.896
116811,80910,94615.7,75991,59406,83832.4,38976,13.78,0.903
103241,77514,87287.6,44484.8,35358,82452.6,43567.3,14.84,0.905
106922,75352,92993.4,55436.4,42577,85329.6,42595.2,19.61,0.907
144131,95216,99203.5,67005.7,47716,92029.6,31993.4,21.2,0.91
104986,77472,88811.1,54655.7,44512,80470.8,31788.6,9.54,0.911
99945.1,73326,89327.2,68405.2,55598,80632.4,34052.4,13.78,0.914
99165.7,71525,90862.2,48873.7,38841,82464.1,38005.1,13.25,0.914
153020,103372,97012.2,78614.9,60389,85315.4,35910.7,15.37,0.916
135512,94281,94196.1,64660.1,51492,82295.6,30633.9,17.49,0.916
121726,82423,96786.9,55525.7,40763,89270.5,37258,5.3,0.92
170388,106327,105021,102875,72923,92454.1,31974.2,-1.06,0.921
130582,90843,94204.3,71376,56742,82438,42334.8,21.2,0.928
106121,75254,92417.3,43921.7,33366,86269,36910.6,1.59,0.928
157236,103739,99332.4,97404.6,71151,89717.8,29748.8,13.78,0.94
118584,85379,91023.9,66086.4,52727,82140.8,43029,20.67,0.942
106231,74363,93621.2,53574.6,42726,82176.3,29102.7,3.18,0.954
151066,100560,98451.4,60239.4,43420,90922.3,45639,9.54,0.958
106448,77127,90450.6,46645.3,37515,81486,35420,8.48,0.959
100557,72154,91333.8,44825.3,37518,78300.3,33566.3,6.89,0.962
142417,88109,105930,99402.1,70544,92345.5,41054.1,13.25,0.968
95620.8,67187,93271.1,78078.4,60723,84267.1,45339.8,6.89,0.969
136472,93179,95985.1,62056.5,49739,81765.5,42697.3,11.66,0.972
135427,94939,93484.5,69614.5,54646,83487.5,40928.3,10.07,0.975
138354,100250,90445.9,77883.6,64362,79304.2,43757.5,22.79,0.977
116656,80786,94634.5,76821,55242,91136.1,42669.4,9.01,0.977
124112,90054,90321.2,56681.1,44218,84007.7,36000.6,27.56,0.978
111155,77792,93642.3,58262.7,45272,84341.5,34972.8,-0.53,0.984
165094,112586,96101,77739.7,56135,90758.9,40127.3,15.37,0.984
117933,91015,84918.3,56454.3,46735,79165.3,36537.1,20.67,0.984
121158,84881,93544.8,61980.5,49929,81354.7,39680.7,5.83,0.988
143006,93532,100201,94635.1,71089,87242.9,41368.5,14.31,0.998
89323.7,68082,85983.4,47535.1,41094,75808.1,31550.3,-2.12,0.999
128709,97230,86754,59739.4,50051,78221.9,30916.3,3.18,1
130196,88598,96306.2,83108.8,65034,83750.3,34030.9,18.02,1.003
158382,110171,94214.8,78334.2,59471,86322.9,46010.8,11.66,1.004
122361,89887,89212.9,61121.6,49355,81160.2,29680.3,10.6,1.009
123745,89330,90784.5,51549.2,42286,79892.4,29088.7,5.3,1.01
117992,80630,95903.9,59984.8,46738,84110.6,30360.7,6.36,1.015
138122,86568,104565,64346.9,47621,88554.2,45659.3,6.89,1.017
121002,79098,100255,52016.1,38046,89600.2,36654.8,3.71,1.028
157793,107315,96362.6,112889,85283,86749.8,42641.6,5.83,1.034
115656,79912,94850.1,49794.2,38721,84277.5,34259.4,-1.59,1.04
116516,81042,94222.4,42147.4,33314,82913.3,30199.4,15.37,1.05
119086,72811,107187,84037.4,54927,100269,42413.1,4.24,1.052
128518,86259,97642.5,76936.4,57807,87223.1,30155.4,11.13,1.055
106285,73738,94462.8,54647.6,43274,82760.7,30267.9,6.36,1.055
102023,71601,93381.5,45563.1,36681,81405.1,46619.8,13.78,1.063
92623.1,70140,86543.3,39387.2,33505,77041.7,30679.1,15.9,1.065
97303.1,73649,86584.5,46877.9,40029,76749.1,41394,19.61,1.066
132989,80946,107671,44222.7,31938,90743.9,31641.3,-7.95,1.072
116620,79682,95916.4,54837.3,42874,83822.7,33568.7,6.89,1.074
133352,92535,94444,66807.3,51163,85575.2,39483.5,2.65,1.077
98752.5,69967,92498.5,55194,46543,77717.2,38359.5,3.18,1.093
83173.9,57556,94705.7,37672.2,31066,79472.2,29761.5,8.48,1.103
91890.5,66993,89892,45067.7,35725,82674.9,42932.2,2.65,1.105
