"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
158302,106429,97478.1,75146,62608,78660.3,372.94,12.19,0.209
128116,82629,101613,57539.5,39935,94426.1,499.38,2.12,0.222
116017,81311,93509.1,51739.5,41803,81113.8,1315.44,5.83,0.256
101083,74978,88353.6,43293.5,37326,76013.6,806.78,9.01,0.26
158180,107798,96166,75391.9,59310,83306.1,1530.04,9.54,0.29
103126,74338,90915.6,60408.7,49862,79398.1,1430.86,3.71,0.294
137915,90267,100130,75314.2,56790,86913,1077.64,15.9,0.298
104225,73259,93237.2,60270.7,48150,82033.2,866.52,11.13,0.303
79116.8,61201,84720.9,32340.2,29273,72402.9,1372.28,-2.65,0.326
110089,78464,91950.6,43544.1,36408,78381.2,160.08,5.83,0.359
100027,74626,87842.9,33267.1,27522,79216.3,635.68,-3.71,0.375
117828,83016,93017.8,51842.7,40177,84564.9,219.82,11.66,0.405
76459.7,57438,87239.5,59665.8,50058,78114.5,591.6,5.3,0.417
123334,82103,98447.4,49652.1,38067,85480.8,1474.94,9.54,0.487
91385.6,66031,90700.5,45831,34514,87025,1331.1,12.72,0.49
138712,98195,92577,52579.3,43235,79700.2,879.86,11.13,0.493
159665,101255,103341,85312.8,61355,91126.4,179.8,7.95,0.499
102890,71226,94670.5,50844.5,41066,81141.3,823.02,4.77,0.508
123977,85183,95382.4,59507.4,46923,83112.3,1096.78,14.84,0.527
90307.8,65579,90248.6,76887.1,62763,80284.2,1261.5,6.36,0.531
95990.4,69278,90805.6,50575.4,40106,82643.8,818.38,9.01,0.537
144764,102548,92515.1,67143.1,53980,81517.1,786.48,12.19,0.537
142359,95607,97583,68821.1,50431,89434.2,286.52,10.07,0.557
114872,88119,85432.6,53113.5,45643,76262.4,516.2,23.32,0.563
94997.8,68990,90241.7,57245.4,45882,81767,708.18,2.12,0.573
113082,78946,93873.4,47466,38354,81105.9,842.16,7.42,0.582
184447,113822,106200,77313.4,55514,91270.9,646.12,11.66,0.593
144490,101911,92917.6,71315.6,53959,86616.5,1328.78,6.89,0.595
128406,92897,90586.7,51113.1,39129,85607.8,609.58,7.95,0.613
102424,74455,90154.7,35896.8,30147,78035.3,1206.98,11.66,0.636
144708,104278,90945.4,52861.8,43086,80405.5,803.3,15.37,0.645
123551,87123,92937.8,60304.3,48007,82323.5,141.52,21.2,0.67
174315,109942,103909,90151.7,60674,97375.9,1474.94,15.37,0.693
104145,71016,96108.3,50754.6,39857,83454.8,1288.76,5.3,0.695
82490.1,63782,84758.6,38838,33594,75766,1046.32,3.71,0.698
107218,69247,101472,86099.8,61711,91436.5,1515.54,19.08,0.7
111554,79736,91687.5,42412.5,34613,80303.5,1227.28,10.6,0.704
118676,76023,102305,92512.9,75471,80334.5,834.04,24.38,0.704
161710,113223,93601.3,49849.8,37811,86402.3,537.08,14.84,0.705
111568,83766,87287.2,40527.5,33158,80101.6,353.22,-0.53,0.724
92337.3,65590,92261.3,53053.2,44734,77723.7,203.58,4.24,0.748
99620.4,72426,90143.4,44657.1,37411,78229.6,792.28,2.65,0.754
84384.3,62382,88650.7,49219.4,41975,76846.7,393.82,9.01,0.795
142392,98767,94483.2,72211.7,51643,91638.1,51.04,11.13,0.798
82583.2,62414,86714.1,32557.1,28471,74941.7,330.02,3.71,0.798
137518,94423,95447.1,82993.9,62999,86336.2,273.76,23.32,0.8
131644,89606,96281.9,65822.5,50886,84772.6,1486.54,6.89,0.802
131627,95408,90415,78433.4,62776,81881.8,1507.42,24.91,0.806
89731,65346,89991.9,49730.9,41910,77765.9,1418.1,4.24,0.817
95279.6,70641,88394,39901.1,35353,73967.1,247.66,-0.53,0.851
