"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","582_15 YG D-A","Time"
100119,71535,91723.3,51527.2,41755,80873.8,29030.7,1869.31,0.222
160929,106463,99064,85672.4,64971,86417.4,28591.7,2451.25,0.231
132851,93655,92963.6,67271.3,53383,82586.1,41607.5,2108.34,0.27
169264,106320,104335,62062.3,45800,88806,17141.3,2157.1,0.274
115757,74621,101664,100446,76016,86597.6,45195.9,1900.58,0.294
120098,79731,98715.9,89909.9,66359,88794.8,64927.5,2421.04,0.298
83035.9,57707,94301.2,72480.3,53899,88129.1,27380.1,2459.2,0.301
140133,92308,99490,75823.4,54488,91197.4,75145.4,4914.16,0.309
96809.5,65349,97086.5,87842.2,65981,87249.7,39390.1,7225.49,0.317
93510.8,67330,91019.2,38456.3,30826,81758,24886.1,2781.44,0.329
152682,90010,111168,106156,71486,97320,45626.9,4985.71,0.357
127478,90322,92495.5,50754.6,40850,81426.1,28897.3,1671.62,0.371
140164,93740,97991.9,75974.8,58508,85100.9,45334,2918.71,0.374
161980,109182,97228.1,55199.2,40490,89343.9,51106.7,2532.87,0.377
156623,105404,97381.7,100975,74069,89342.4,46943.5,6457.52,0.38
123444,84452,95794.2,72454.2,50472,94079,40578.5,1868.78,0.406
195174,130767,97814.6,72910.1,56875,84012.9,51433.2,5069.98,0.406
126548,84463,98190.1,100386,71890,91513.8,18410.4,1902.17,0.422
166581,99798,109392,99906.2,64838,100982,79032,4023.76,0.422
77194.9,57206,88435.6,39726.5,33474,77777.3,33549.5,1537,0.431
172455,106887,105738,109085,77759,91937.5,52706.9,1926.55,0.437
165366,114658,94519.4,61144.2,46882,85473,61473,1767.55,0.445
89360.7,64823,90343.6,38899.4,31731,80341.4,53583.9,2200.56,0.45
95788.4,67194,93424.9,47350,37098,83646.9,21325.4,2090.32,0.461
101859,69871,95539.5,50717.5,40527,82015,50574.3,3556.3,0.463
155824,95246,107218,104339,72318,94553.6,121446,4650.75,0.473
162586,109770,97068.6,95077.7,69690,89410.4,54794.3,1376.94,0.508
85452.8,63410,88317.9,37246.4,31154,78352.1,25854.7,1555.55,0.53
80163.6,58722,89465.6,47677.2,40438,77268.2,27985,1543.89,0.531
91786.9,67195,89520.7,65602.1,52006,82669.2,60599.6,2477.22,0.534
141192,90362,102401,63080.2,46522,88861.7,34416,1363.69,0.536
120935,83220,95236.8,77914.3,58492,87297.2,49280.3,3350.66,0.538
95350.9,69345,90113.4,41078.5,35689,75432.8,8124.06,1454.32,0.538
75428.1,53999,91543.5,39631.4,32331,80334.2,33702.6,1408.21,0.545
125906,81980,100651,96979.5,68065,93376.1,23772.5,3711.06,0.546
111982,78423,93580.5,62033.3,49467,82184.4,32958.5,1387.01,0.566
111267,79931,91229,47257.8,39083,79243.9,25046.7,1729.39,0.573
135054,92023,96181.3,74638.5,58407,83748.6,43177.5,3417.44,0.577
88741.6,58499,99416.6,73668.1,51515,93718.6,46389,7133.27,0.64
72635.6,52286,91042.5,45597.9,38083,78468.1,19639.4,2738.51,0.643
98998,71876,90265.7,49974.5,41228,79439.5,22714,1311.22,0.653
132008,85130,101624,83790.9,56186,97734.6,46927.2,2820.66,0.658
123921,85920,94521.5,64961.7,48792,87254.7,55847,3582.8,0.675
92255.5,67814,89156.4,50487.8,40366,81969.3,30321.8,2182.54,0.694
143139,96115,97599.6,67422.7,52467,84217,44227.3,3680.85,0.699
119109,86101,90660,56496.6,45273,81783,39560.6,2416.8,0.703
155762,100914,101156,68698.7,46514,96793.1,18889.4,1799.35,0.704
95385.8,70220,89023.2,37961.6,33173,74996.2,19848.8,2475.1,0.706
106940,75918,92315.5,52355.4,43171,79478.5,15851.4,2159.75,0.723
100366,72122,91200.4,66356.1,54714,79480.8,89403.5,3726.43,0.731
114921,77535,97135.9,52056.2,42514,80245.4,21957.6,2987.61,0.751
117915,80742,95708.2,78938.6,58378,88617.6,41416.1,1798.82,0.752
101488,74862,88845.2,37109.6,30926,78639.7,15916.9,2800.52,0.773
151881,103807,95886.5,92319.8,69339,87256.3,50102.1,3095.73,0.793
96551.4,67744,93404.5,47236.4,38804,79777.4,41306.4,1406.09,0.793
97630.5,70591,90639.2,48580.2,39147,81328.2,40557.1,3381.93,0.804
114029,74094,100858,55795.4,40490,90308.9,33130.8,1437.36,0.814
108594,81023,87836.8,65400.2,53887,79538.1,39583.8,2336.24,0.817
164355,96486,111635,96565.9,59770,105882,36877.6,5428.79,0.83
150765,98250,100565,106306,76490,91082,16591.5,1414.04,0.831
104036,70707,96428,55622,44199,82473.4,32604.1,2259.92,0.834
97107.1,64333,98923,61586.7,43296,93222.2,70090.7,1708.72,0.86
118178,83103,93196.3,57621.8,45746,82549.4,33790.8,1586.29,0.883
136268,93267,95751.7,73020.3,56807,84240.6,20936.3,2034.14,0.884
135809,92060,96680.1,69862.7,53420,85708.1,32357,1469.69,0.892
151843,94559,105238,117289,79314,96914,76971.8,2120,0.913
145178,90405,105242,119456,78697,99478.8,97582.7,2514.85,0.93
93296.9,64782,94382.8,40969.5,33918,79160.8,19057.6,1505.73,0.939
110370,75192,96196.9,47187.6,35729,86554,23330.5,1836.98,0.947
112451,81677,90228.3,51778.9,40701,83373.5,52321.2,3309.85,0.953
104120,74775,91254.9,57085.9,44399,84262.8,49973.4,5055.14,0.959
153913,94914,106274,69814,48614,94115.5,52595.6,1743.17,0.961
104512,72465,94519,79830.6,60205,86899.4,37466.3,4592.45,0.964
107732,75762,93191.2,59733.6,47706,82058.9,53476.6,3972.88,1
92173.6,70488,85698.1,46804.3,38145,80413.3,35787.2,1755.36,1.004
100139,73171,89689.6,54456.2,44747,79756,26165.5,2055.87,1.017
174605,106100,107850,104805,70200,97841.7,68559.5,4450.41,1.018
133034,83562,104336,86802.2,65687,86602.7,38032.9,2075.48,1.039
170898,111983,100015,114866,81227,92676.4,37926.2,1668.44,1.039
96754.7,71423,88779.8,42137,36015,76676.1,20784.3,2004.46,1.071
107551,72803,96815.5,73491.8,55235,87197.6,22440.8,2067.53,1.071
106133,69627,99897.3,89459.8,60815,96404.4,82694.1,5282.51,1.073
80891.6,58690,90327.3,60024.8,48806,80600.4,14295.8,1894.75,1.086
120583,80699,97925.7,72140.4,54187,87249.6,58604.9,9170.06,1.088
96245.8,70463,89516,49052.3,39471,81444.5,26090.1,1852.35,1.094
97093.3,67551,94197,58767.3,46178,83402.8,51863,3743.39,1.104
133764,96082,91238,63291.9,49986,82981.2,52903,2360.09,1.112
