FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
59640.9,41397,94418.1,57571.3,48073,78484.7,214.2,292.34,0.257
64055.3,46412,90449.1,59368.1,49601,78440.9,139.23,148.52,0.265
59316,42972,90462,45548.6,37368,79883.2,602.82,493.5,0.305
71191.7,51753,90151.7,53321,45437,76907.5,182.07,180.01,0.338
80804.9,52356,101147,75613.1,61608,80434.1,545.7,422.53,0.378
67672.5,45906,96610.2,71039.4,58926,79008.2,398.31,354.38,0.403
56657,39621,93714.8,42723.2,35821,78163.9,290.7,226.54,0.474
85237.8,54721,102084,92576.7,69185,87694,387.6,335.11,0.5
65090.4,46128,92476.6,55096.3,46040,78427.3,455.94,363.78,0.571
64610.2,43216,97979.7,43017,34608,81459.8,283.56,228.89,0.599
64028.2,46777,89705.5,43885.5,36980,77773.9,148.41,166.85,0.663
62991.6,42828,96390.6,54625.1,45240,79131.5,517.65,353.91,0.687
75906.1,51073,97401.4,74300.4,61381,79329.9,482.46,376.94,0.726
82293.6,54617,98745.7,78635.4,63204,81536.7,258.06,334.64,0.743
66047.5,46458,93170,49007.4,41011,78314.4,156.06,112.8,0.756
84185.2,55641,99156.4,76274.6,61364,81460.3,750.72,335.11,0.79
71207.6,49009,95220.5,56323.9,45985,80270.6,311.1,426.29,0.804
92306.4,63342,95503.6,64982.2,53111,80184.3,259.59,307.85,0.838
95432.9,59149,105738,70743.1,50352,92076.2,2140.47,485.98,0.89
83250.3,54634,99862.5,75930.3,57107,87137.7,275.4,229.36,0.92
64287.9,43341,97209.9,56331.5,47632,77505.5,359.55,508.07,0.93
68156.9,48829,91477.1,57967.6,48160,78882.2,446.76,325.24,0.94
78897.4,49940,103537,70613.1,55416,83508.3,235.11,198.34,1.036
83763.3,56233,97620.8,76889.6,58836,85645.5,593.13,452.14,1.037
84376.5,60449,91477.1,47349.9,38777,80024.9,669.12,504.78,1.05
79018.2,57084,90717.9,47407.1,38220,81289.1,504.39,423,1.064
75649,49788,99576.9,73934.2,57393,84424.1,323.34,194.58,1.131
90113.8,56876,103835,100132,75585,86819.8,1250.01,420.65,1.182
120247,70724,111426,85405.1,62552,89479.3,507.45,255.68,1.197
62577.1,45596,89943.3,53514.8,46492,75435.5,575.79,498.2,1.251
72717.1,49529,96218.1,67799.9,55380,80233.6,740.52,400.44,1.283
66499.1,46473,93776.7,46810.3,39604,77460.9,615.06,314.9,1.354
67692.7,47238,93913.9,60540.1,50394,78730.7,318.24,152.75,1.431
65159.8,47628,89659.7,48831.5,41025,78006.6,673.71,324.3,1.441
69235.5,52361,86656.4,40813.8,35357,75650.4,585.48,368.95,1.494
58053.5,43203,88063.3,41956.7,35071,78403,238.68,135.83,1.516
58508.3,44819,85553,34525.5,30423,74373.4,147.39,104.81,1.516
66346.5,47685,91183.4,52469.8,44321,77585.4,378.42,455.43,1.539
93218.5,56408,108303,84792.6,64540,86101.1,536.52,313.96,1.556
59821.6,43084,90996,57992.6,48337,78627.2,207.57,356.73,1.56
66162.5,47538,91211.8,43910.5,35886,80190.5,192.78,218.08,1.57
65622.5,46653,92183.5,46838.4,38953,78802.7,336.6,405.61,1.675
77860.2,56860,89740.5,82826.5,67745,80125.8,1324.98,423,1.721
61513.9,39277,102640,60890.9,50077,79688.3,183.6,109.04,1.729
76170,51416,97088,71621.3,56572,82970,477.87,283.88,1.739
84616.6,56236,98610,63609.2,48789,85443.3,473.79,394.33,1.741
60627.8,45141,88019.8,57061.9,46125,81075.5,416.67,498.2,1.813
74740.1,55376,88452.8,43218.9,37268,76000.8,525.3,357.67,1.814
75873.7,50081,99288.4,51235.6,41825,80281.6,140.25,146.17,1.828
61246.3,40776,98436.2,61048,48945,81741.6,512.55,275.89,1.83
79947.3,53232,98426.3,56942,45480,82052.6,930.75,458.72,1.832
80441.3,55769,94529.2,75744.2,60617,81890.7,197.37,203.98,1.841
91567,66265,90559.7,58565.3,47620,80599.3,286.11,133.01,1.962
92585.7,59344,102246,66441.3,51468,84602,482.97,421.59,2.097
61409.5,43918,91637.5,43895.2,37335,77051.4,377.91,379.76,2.139
77921.7,58387,87462.5,48551.5,41859,76014,291.72,181.89,2.279
64566.7,46953,90120.9,48222,37497,84280.8,328.95,303.62,2.329
62737.7,42945,95740.5,61039.3,48633,82254.3,1257.15,491.62,2.363
71619.4,51442,91241.6,43562.2,36618,77964.1,586.5,462.01,2.406
63614.8,44280,94152.2,48266.9,40885,77368.7,242.25,204.45,2.459
69445.4,50933,89356,42004.6,34653,79439.4,636.48,414.54,2.464
58017.5,39720,95726,52040.4,43612,78201.4,273.36,375.53,2.615
108820,73203,97422.7,122042,88715,90155.9,445.74,305.97,2.639
68478.1,49584,90508.7,58005.4,48116,79005.7,302.43,392.45,2.675
86715.9,57877,98191.3,77114.5,60025,84194.6,741.03,331.35,2.686
68948.2,48076,93988.5,58239.4,48545,78623.6,271.32,294.22,2.699
67254.3,48745,90421.2,49848.9,43220,75587.7,482.97,484.1,2.71
78304.3,57604,89086.7,48424.5,39852,79633.4,337.11,256.62,2.733
73815.2,52020,92994.1,54887.7,45704,78704.8,427.89,332.76,2.736
62639.6,47056,87239.7,54191.6,45252,78482.7,780.81,269.78,2.825
77363.6,51185,99054.4,73084,58209,82283.4,542.64,497.26,2.84
74859.3,49976,98166.7,60536.5,49793,79676.2,1036.32,360.96,2.844
60293.3,44099,89602.6,44682.6,39355,74407.9,224.91,155.1,2.889
69430,51440,88455.8,45710.3,35944,83342.7,565.59,344.98,2.93
66183.2,45005,96375.6,56694.1,47120,78852,319.77,246.28,3.006
66060.3,42659,101487,66686.1,51343,85120.4,307.53,199.75,3.011
85218.2,60119,92896.7,50869.9,40671,81970.3,487.05,485.98,3.049
73921.2,51922,93303.4,51478.9,41386,81518.4,686.46,445.09,3.055
64561.9,43749,96713.8,51591.1,42069,80369.7,346.29,450.73,3.078
72028.6,50227,93982.6,58385.3,45711,83707.2,440.13,396.21,3.083
76692.1,55729,90188.1,62173.6,50297,81011,523.77,519.35,3.109
93848.7,62653,98167.2,57957.9,46477,81725,533.97,365.66,3.11
71076.7,52417,88865.9,40648.5,34573,77052.7,355.98,385.4,3.119
74504.7,56879,85844.4,52873.2,43986,78777.3,435.03,312.55,3.178
82955.1,56600,96052,69196.8,55649,81490.8,1289.28,427.7,3.183
75538.8,54801,90336.1,47020,39357,78296.1,400.86,273.07,3.187
67356.6,43686,101046,70266.3,56746,81150.6,231.54,194.58,3.19
76521.9,54021,92833.2,66413.7,53125,81929.2,804.27,493.03,3.192
87202,49617,115180,63550.1,47053,88513.3,140.25,109.51,3.192
73963.6,48153,100664,58977.4,48605,79521.5,466.65,474.7,3.237
63488.2,48585,85638.8,40815.3,35289,75799,618.12,322.42,3.243
57465.8,42401,88820.5,43374,36869,77098.8,217.26,225.13,3.305
62947,49264,83738.6,31683.8,28084,73936.3,236.64,189.41,3.411
57471.1,41328,91134.9,39335.3,33488,76979.1,349.86,305.03,3.424
88436.3,55745,103969,58893.8,43785,88150.3,527.85,509.48,3.433
86441.9,51789,109387,94201.1,72553,85090.4,364.65,299.39,3.466
85780.5,62039,90615.7,70558,58923,78476.8,463.59,266.96,3.467
54842.3,42780,84014.6,38765.6,33985,74754.8,346.8,303.62,3.486
51635.2,41314,81908.5,36804.7,32990,73114,161.67,180.01,3.486
83825.9,58987,93132.6,56229,45942,80210.4,416.67,306.44,3.521
85001.4,60312,92363.9,47475.9,39429,78911,625.26,524.05,3.565
72570.8,48154,98766.4,58972.3,46403,83287.9,180.03,79.9,3.885
65463.5,43942,97633.6,63361.4,48538,85550.5,1043.46,433.34,3.897
70130.7,45625,100736,64239.6,52468,80239.5,472.26,402.79,3.935
80234.6,58597,89735.9,47905.3,41169,76259.4,432.99,205.86,3.957
69270.5,50352,90159.5,54300.7,45836,77638.8,224.4,253.8,3.961
57332.7,45197,83132.9,36418.1,31504,75758.5,372.3,265.55,3.977
60953.2,42877,93164.8,54643.4,47449,75472.9,381.99,282.94,3.983
77931.7,54816,93172.3,62105.8,51724,78690,688.5,379.76,4.018
73403.4,53133,90538.2,42019.9,34400,80052.8,623.73,484.57,4.018
68051.5,44057,101228,65107.6,51892,82226.4,499.29,440.39,4.019
69907.5,52812,86750.4,60032.6,49873,78886.3,619.14,521.7,4.065
67231.6,46133,95508.4,58851.4,49589,77777.1,375.36,372.71,4.102
82562.3,55382,97699.7,65935.4,52094,82948.9,695.64,319.13,4.13
77889.3,52465,97294.5,64463,51577,81909.5,348.84,394.8,4.216
61359.2,46212,87017.1,43330.1,38492,73773.3,149.94,116.56,4.255
57192.8,40067,93548,47985.4,40271,78090.2,816,477.05,4.292
90733.9,64577,92081.3,51735.9,42141,80457.6,311.61,260.85,4.335
74562,55289,88381,58001.3,45700,83176.6,420.75,319.13,4.36
109029,70916,100758,81792.3,64460,83157.6,1160.76,265.55,4.374
61679.8,40534,99724.9,50609.8,41226,80453.3,259.08,204.45,4.379
69860.4,49633,92244.4,53623.9,44781,78477.5,516.12,182.83,4.381
62262.8,42132,96849.3,43903.3,36440,78958.6,205.02,176.25,4.458
58690.6,42651,90181.9,55396.7,44966,80738.3,781.32,494.91,4.478
76986.7,55703,90576.9,45607.3,37947,78765.6,353.43,269.31,4.563
107171,70665,99392.6,96124.8,68420,92073,383.52,339.81,4.638
73142.1,50723,94502.3,69531.4,57163,79716,168.81,126.43,4.639
88849.2,59914,97186.3,57759.5,44435,85188,2032.35,462.95,4.659
89787.8,60012,98052.6,61026.6,48892,81801.5,445.23,452.61,4.67
95254.2,64305,97077.7,101374,69897,95049.3,465.63,248.16,4.694
69686,54045,84502.6,40843.9,35040,76391.1,363.12,359.08,4.725
67763.1,49025,90584.9,47028.6,40365,76355,929.73,337.93,4.729
80049.6,57341,91490.1,61933.9,52505,77305,256.53,164.5,4.738
88960,61176,95300.1,49221.1,39057,82591,327.42,344.04,4.754
76914.7,54684,92178.3,46311.6,37532,80866.3,140.76,40.42,4.766
96562.3,55532,113958,84892,62504,89010.1,2611.2,424.88,4.809
65128,40762,104711,60353.4,47555,83173.6,221.34,307.85,4.823
62952.3,46026,89637.2,63517.9,51875,80245.1,680.85,446.03,4.835
86107.5,51853,108830,54172.7,40624,87393.2,349.86,370.83,4.844
71899.8,50161,93938,70651.3,55673,83167.9,752.76,446.5,4.882
65530.8,49152,87374.4,31901,28108,74379.7,176.97,220.9,4.924
63375.8,45004,92289.5,56237.2,47745,77192.6,634.44,490.21,4.95
68661.5,49465,90969.4,57410.2,44084,85346.9,471.24,377.41,4.951
72719.7,57249,83246.1,37486.5,31509,77968.7,295.8,180.48,5.075
72931.7,52756,90599.2,46908.3,39740,77357.3,363.12,238.76,5.167
69106.7,49952,90666.6,58398.1,47976,79772.7,690.54,419.24,5.204
60203.8,40268,97981.4,56262.2,45553,80943,266.22,213.38,5.212
80702.6,54216,97552.8,45912.8,36348,82781.4,394.23,462.01,5.261
76629,52524,95612.6,48616.3,40069,79515.7,177.48,88.36,5.302
80537.7,57617,91607,47112.3,38737,79705.4,166.26,165.44,5.359
78849.7,53405,96760.5,61826.3,47641,85049.6,549.78,487.86,5.421
77126.1,51557,98037.9,60732.3,48717,81699.5,666.57,514.65,5.46
93069.6,65688,92854.2,51628.3,41537,81457.8,268.77,174.84,5.466
86178,55645,101496,72152.2,53581,88250.9,883.32,202.1,5.532
60190,49420,79818.1,39203.7,32488,79083.2,914.43,422.53,5.539
85448.2,52684,106293,79610.5,60833,85765.2,304.47,350.15,5.584
63459.5,41773,99559.2,63166,52816,78378.7,536.01,487.39,5.752
84184.7,52576,104936,79903.7,62776,83416.8,645.15,522.17,5.754
73453.2,56326,85463.7,64264.1,53374,78907.5,654.33,527.34,5.816
80323.1,57802,91070.4,67927.4,55219,80618.8,967.98,475.17,5.864
90309.3,61390,96408.4,57977.3,46638,81470.1,973.59,445.56,5.871
56725.4,39616,93839.7,50752.6,42676,77939,698.7,450.26,5.901
82427.7,50708,106531,73046.3,53176,90024.8,1304.58,534.86,5.908
84352.7,57973,95357.1,69637.9,50649,90106.3,700.23,459.66,5.92
74061.7,55143,88020.3,45576.1,37855,78903.1,438.09,227.01,5.972
