FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
82166.4,60697,88717,44696.9,37220,78701.2,28400.4,4802.93,0.22
106580,72436,96427.4,112337,81292,90564,15976.3,5043.1,0.223
90934.2,64170,92870,87583.8,68599,83673.1,16810.6,3445.1,0.227
86277.6,61981,91226.2,77687.8,61312,83040,20415.3,3787.26,0.246
80449.8,49163,107242,76570.9,58886,85218,14731.3,3532.99,0.251
60462.9,40194,98584.3,62332.2,49898,81867.1,30509.2,3815.93,0.278
81418.1,56559,94340.7,83137.1,67362,80883.5,28855.8,4777.55,0.283
68371.6,47700,93937.1,57084.3,46908,79753.5,35765.3,5396.54,0.291
59089.2,40748,95034.6,45481.3,37336,79833.5,20189.9,3764.7,0.297
103371,63256,107097,103179,77916,86785.1,32007.1,3440.4,0.307
69138.5,51546,87903.3,57251.6,48425,77481.5,21414.9,4820.32,0.309
91434.5,60044,99797.7,95692.8,72613,86366.4,20835,5461.87,0.309
69549.8,49948,91255.2,49068.1,38529,83462.5,33615.1,4227.18,0.312
80776.2,55844,94795.3,77734.7,59864,85099.9,32345.7,4275.12,0.318
83449.6,57533,95057.6,67052.2,47824,91885.6,32706.3,5419.57,0.327
71887.1,50316,93632.1,58197.1,46913,81299.6,22816.9,3316.79,0.327
72306.3,45133,104993,59493,47392,82269.9,32382.4,4205.56,0.337
59931.3,43069,91194.6,51863.4,43149,78771.7,29664.7,3324.31,0.344
78535.4,52760,97553,59518.5,49777,78361.6,22812.3,2849.61,0.354
83202,58281,93559.3,60998,48473,82470,31787.3,5299.25,0.354
70391.4,48325,95461.4,52851.8,42209,82060.6,33403,3822.51,0.354
94710.5,64586,96103.6,53674.9,43063,81685.9,17859.7,3366.61,0.363
77578.7,50901,99884.1,68205.9,54601,81865.5,13706.2,2913.06,0.366
81043.9,56788,93528.4,50484.9,41228,80250.8,17236.5,5201.49,0.366
72729.8,49696,95911.5,60615.5,48636,81678.2,16031.8,4221.07,0.371
99256.8,62156,104654,79267.8,57765,89931.5,34609.6,2781.93,0.38
95416.4,64994,96212.1,69439.6,48714,93418.6,15753.9,3230.31,0.402
64843.4,45532,93331.6,55637.9,46104,79088.3,20340.3,4047.17,0.407
56038.5,40904,89784.3,42095.4,35484,77746.7,28301.4,2730.7,0.412
102352,66702,100563,87440.5,60343,94965.5,37872.1,2818.12,0.421
91584.5,55447,108249,57195.5,43343,86481.4,31125.3,5262.12,0.425
80051.2,51009,102849,79154.5,61257,84683.8,34980.4,4167.96,0.448
60879,41872,95284.8,56889.5,46168,80755.3,32038.7,3881.26,0.451
82009.5,48787,110164,69706.8,50799,89929,25132.8,3375.07,0.455
120742,74352,106426,122999,86668,93008.3,39759.6,4987.17,0.472
66779.5,48820,89644.8,60953.7,53020,75342.5,26503.7,4654.88,0.476
76198.6,47148,105917,64116.7,46005,91336.8,36360.4,3057.35,0.482
82163.2,52521,102524,79038.8,58004,89302.2,10015.4,2469.85,0.484
88026.6,56562,101993,86840.2,63162,90104.2,16793.8,2870.29,0.504
84075,53616,102767,92105.5,69272,87138,65195.8,2905.54,0.517
63447.4,45000,92401.9,53980.9,40113,88193.2,28527.9,4780.84,0.522
81557.5,55754,95866.6,49360.3,40179,80511.7,29849.8,3548.5,0.533
76754.6,57284,87811.4,65214.7,53384,80059.8,25562.2,2809.19,0.537
107044,74024,94769.4,64102.4,47649,88165.9,33273.9,3381.65,0.54
89583.8,59725,98299.9,76630.6,60288,83301.2,30732.6,3510.43,0.543
58307.4,43625,87592.8,40586.3,34804,76424.1,12340.5,3375.54,0.558
62603.6,43368,94604.1,54042.1,44161,80199.9,11310.8,4243.63,0.564
55342.6,42709,84922,36761.3,30073,80111.4,851.19,2580.77,0.575
57431.3,41290,91155.7,47139.8,37411,82578.8,25834,5381.5,0.579
79706.7,56844,91894.6,64932.2,51521,82595.4,13301.3,3301.75,0.594
75347.4,52324,94373,61889,47856,84753.4,11998.3,2413.92,0.596
79689.2,54712,95454.6,55079.5,44401,81297.5,20472.4,4369.12,0.609
66797,50077,87417.5,58370,46560,82159.3,854.76,4543.96,0.628
78592.6,53687,95938.4,70162.7,52123,88218,58302.7,3231.25,0.631
83202.6,53644,101647,74932.8,56252,87299.9,52513.7,2754.67,0.638
66183.8,48509,89414.7,47671.7,40025,78056.6,23201.9,3305.51,0.64
92799.8,62119,97904.5,73154.9,54171,88502.7,41534.4,4513.41,0.641
71838.3,48981,96118.8,68086.5,51217,87121.8,12532.7,4253.03,0.642
66737.1,46356,94349.8,56057.2,45128,81407.6,8095.23,2698.74,0.648
98903.3,66736,97124.9,71340.8,56180,83221.7,26122.7,5162.48,0.657
93995,61329,100443,100440,73993,88960.6,60609.9,3007.06,0.663
71575.4,49608,94556.7,63607.7,50677,82258.1,26053.3,4551.95,0.668
97453.2,66443,96122.9,101437,79126,84015,37801.2,2407.34,0.674
77807.2,53063,96096.5,69321.8,53711,84583.6,29976.8,3524.06,0.675
101598,65758,101255,87229.4,66407,86085.3,23704.8,2653.15,0.677
67186,47886,91949.6,49062,42183,76223.3,15134.2,3549.91,0.681
112155,64776,113471,115161,77768,97047.1,21617.4,2571.84,0.685
94127.5,55241,111670,83778.7,60589,90619.1,12691.9,2849.14,0.687
72501.3,53824,88277.5,57504,45916,82075.6,43797.3,3247.23,0.688
82824.2,50320,107869,88491.1,66816,86795.9,19518.7,3380.71,0.693
99989.8,69105,94825.7,99485.2,76909,84773.7,58199.7,2925.75,0.705
92895.7,56989,106828,91056.4,67120,88907.5,22512.9,5083.99,0.707
79661.1,51484,101404,74431.9,57144,85362.8,25026.7,5593.94,0.71
92613.8,65209,93078.2,63470,51213,81221,27475.7,3572.94,0.714
86175.3,58970,95770.5,60338.1,47155,83857.9,17776,3013.17,0.715
72613.7,47485,100217,64440.5,50832,83081,30015,5465.63,0.719
82499.3,57957,93287.6,80720.8,60517,87415.4,38552.4,4841.47,0.729
64801.5,38889,109204,66466.3,49364,88241.1,30892.7,5220.29,0.731
66448.8,52928,82277.5,62894.2,52348,78739.1,1248.48,5187.86,0.748
57797,47933,79022.5,52363.2,46809,73312.3,5088.78,4026.49,0.77
71824.5,51802,90867,63633.7,52599,79284.8,15653.9,3188.95,0.797
73754.3,46053,104956,63787.7,48989,85333.3,41570.1,2449.64,0.799
65098.3,50844,83909.3,51628.8,40673,83189,1618.74,4292.98,0.803
94620.4,53985,114866,96640.9,71481,88603.4,29342.8,3171.09,0.805
75716.9,55428,89524.8,51082.1,42604,78577.5,18122.3,2661.61,0.806
60567.9,47989,82714.3,49921.9,41185,79438.6,848.13,2557.74,0.811
98192.6,66512,96751.7,94115.4,66684,92495.1,47537.1,5471.27,0.818
80284.4,54160,97147.7,68169.1,55544,80432.3,30940.7,4581.56,0.831
107251,63057,111468,116515,81729,93429.5,33625.3,4884.24,0.842
83060,60512,89956.1,53509.7,43212,81153.7,20648.4,4498.84,0.842
73645.6,50104,96328.4,61827.3,47509,85287.3,20927.8,3858.23,0.849
76717,52377,95991,67593.4,55705,79522.5,10127.1,3126.91,0.852
85186.9,55996,99700.1,69611.4,53832,84746.1,33209.7,4194.28,0.862
78491.4,53845,95533.7,58697.9,44477,86490.3,31448.1,3714.41,0.864
84123.2,49408,111583,65740.5,43080,100009,21002.3,2998.13,0.869
87704.4,58484,98279.8,88342.2,63596,91037.1,41790.9,4386.04,0.871
64567.8,46314,91365.8,45165.6,34435,85958.3,28975.1,4316.01,0.895
96182.8,68778,91649,67236.9,50915,86544.9,23517.6,2409.69,0.921
70769.8,48457,95713.2,74327.4,58084,83863.4,26221.1,2604.74,0.921
74432.7,52091,93644.2,46884.8,38614,79573.3,25953.4,4769.56,0.946
58330.2,42125,90747.3,40858.1,34669,77235.5,15778.4,3494.92,0.949
65566.8,47300,90845.4,55661.9,47164,77344.1,16720.3,2768.77,0.953
67647.1,45144,98204,69008.1,55564,81392.9,32804.7,3652.84,0.957
54978,41294,87253.2,39990.1,31539,83096.9,11136.9,2796.5,0.959
99199,66521,97730.2,82009,61316,87653.2,26847.9,4007.69,0.979
56234.6,42115,87507.8,47367.8,40287,77054.5,26737.8,5458.11,0.991
59913.3,40260,97528,51027,41252,81065.3,27110.1,2866.06,0.994
81506.6,57192,93397.9,51624.8,41356,81808.7,24679.9,4168.9,1.001
99647.4,67215,97158.3,81041.5,63410,83758.7,44368,3768.93,1.008
83201,52469,103922,66355.6,51673,84157.7,17599.6,4878.6,1.01
68721.9,46759,96318.6,60664.5,50303,79035.2,31722,2963.82,1.01
107576,69456,101504,100117,70876,92573.5,29674.3,3313.03,1.011
99818.6,63193,103520,90647.9,65604,90554,67208.3,2418.62,1.021
88872.5,63176,92192.4,79561.5,58472,89173.4,43350.5,4445.73,1.035
75180.5,52306,94196.2,51516.1,42806,78871.2,26085,4966.96,1.04
64960.5,47389,89836.3,42959.3,36336,77481.9,29771.8,2911.18,1.052
64860.3,47568,89360.2,56468.2,45980,80485,21087,3491.63,1.056
67418.6,48941,90279.1,70516.2,57392,80522.5,15065.9,3027.74,1.057
73231.2,52423,91549.1,48164.4,39899,79112.3,24193.4,3744.96,1.071
67681.5,45167,98203.9,62215.4,50386,80922.3,18490,4602.71,1.076
59911.2,45076,87104.9,54900,44284,81246.6,781.32,5001.27,1.076
83885.7,52205,105307,73996.4,57296,84638.2,5468.22,2818.12,1.078
112749,72560,101835,118146,85800,90242.7,58100.2,4393.09,1.092
115379,69165,109325,127329,91024,91674.8,36878.6,4308.49,1.105
66868.5,43448,100863,67073.7,54488,80673.5,27434.9,3982.31,1.113
73482.9,46421,103741,67259.3,49889,88354.3,10510.1,2643.28,1.126
106659,66178,105624,69574.7,47498,95996.6,46694.6,4646.89,1.128
93922.9,62851,97935.3,68790.3,52607,85696.6,24055.7,4408.6,1.144
66711.6,51917,84211.6,67868.8,53785,82696.8,7431.21,5065.19,1.145
68052.5,47797,93309,51510.5,41037,82262.2,14784.9,4878.13,1.146
92352.5,64230,94230.3,70593.7,53390,86653.5,25707.6,2925.28,1.152
60010.8,48538,81026.6,50637.4,43438,76397.9,1032.24,4582.97,1.155
80285.5,56877,92508.2,68824.5,55872,80728.9,22941.8,3689.97,1.165
96382.6,67651,93369.4,83528.3,67023,81675.1,45612.9,2710.96,1.167
74539.2,52499,93049.4,57294.9,47291,79399.5,9674.19,2632.94,1.182
118796,74941,103888,122949,80304,100338,64965.8,5219.82,1.184
62853.2,49011,84045.4,47734,40991,76316.6,12997.3,2986.38,1.187
78645.1,49140,104886,67425.1,45332,97475.7,816,4465,1.188
83792.5,51228,107196,78397.2,58661,87585.3,29201.6,4444.32,1.195
53853.3,42888,82291.8,35576.1,29676,78565.6,2150.16,3823.92,1.2
102552,70852,94857.4,87333.9,70124,81619.9,29706,3340.29,1.213
99655.4,66161,98714,95300.1,70213,88952,46952.6,2848.2,1.227
73809.4,51165,94540.6,69730.3,53504,85411.2,37622.7,3226.08,1.233
76353.4,54449,91900.6,55007.1,43741,82415.7,45804.6,2810.6,1.256
61403.7,48129,83611.8,42705.9,36545,76584.3,3945.36,3672.58,1.257
