FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
65062.8,44192,96487,57582.1,42976,87809.4,17508.8,292.34,0.219
85193.3,57652,96843.6,64424.7,51948,81276.3,553.35,22.09,0.225
63977.4,45268,92622.2,51788.5,44268,76669.6,24816.1,90.24,0.227
71806.5,52828,89079.9,58306.3,48428,78903.9,259.08,53.11,0.232
79566.8,55428,94076.8,80942.6,64668,82029.1,8020.26,289.05,0.232
65644.2,47333,90889.2,48763.1,40957,78026.7,1498.89,73.79,0.236
61205.5,41660,96283.3,60890.4,51761,77095,367.2,-20.21,0.236
59397.1,43505,89475.9,50693,44029,75455.2,12853,338.87,0.25
64071.7,45142,93017.6,53329.7,43150,80996.9,23090.2,489.74,0.259
90828.7,56478,105396,66914,51271,85531.4,827.22,49.35,0.265
81616.8,58577,91313,52914,41585,83390,1141.89,162.15,0.268
62373,43102,94837.4,54241.6,44711,79505.6,19631.9,160.74,0.274
74820.6,53974,90848.3,40534.3,33742,78728.4,650.76,-7.05,0.279
71636.9,48207,97388.3,59374.2,46018,84557.1,51554.9,308.79,0.284
68150.6,41360,107986,70924.2,56308,82547.5,362.1,-46.06,0.289
98125.8,56204,114418,98773.2,72481,89309,938.4,128.31,0.296
64700.3,44449,95394.7,64801.6,49865,85166.7,1729.41,140.06,0.301
65647.9,48787,88185.4,40871.4,35387,75693,1558.56,26.32,0.303
78973.7,52044,99447,71117.5,54021,86276.7,6395.91,205.39,0.306
64019.8,45111,93006.1,48144.5,39179,80532.9,2147.61,72.85,0.307
82218.9,59013,91307,84960.9,68105,81756.1,36102.4,376,0.313
72530.5,49125,96760.5,59052.4,45661,84756.3,9184.59,192.7,0.316
99721.6,56183,116323,89786,61963,94963.4,14677.3,276.83,0.317
93624.5,54136,113340,102484,74357,90326.3,205.02,12.22,0.32
76772.6,49148,102372,55354.4,42556,85245.4,11901.4,219.96,0.323
81835.2,56528,94876,53309.8,43168,80932.9,31555.7,344.51,0.332
73833.8,53469,90496.7,59507.3,46585,83715.2,21603.6,148.05,0.332
109422,65957,108724,92849.1,69241,87880.8,840.48,47.47,0.334
