FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
154774,105325,96304.6,132576.0,104953,82784.4,36.0,49.5,0.524
146554,86890,110537.0,83127.5,65690,82932.6,-17.0,56.25,0.67
131461,93663,91983.5,85511.5,65506,85550.7,-10.5,38.7,0.696
128449,87748,95934.4,87765.0,67192,85602.0,8.5,54.0,1.129
117495,73590,104636.0,60266.0,48898,80772.1,56.5,72.0,1.198
136208,83681,106673.0,107418.0,69225,101694.0,81.0,51.3,1.228
121374,90173,88212.4,68344.5,56560,79190.7,57.0,2.7,1.278
122642,88165,91163.6,69620.5,55501,82208.4,34.5,48.15,1.309
128715,91846,91843.5,86813.5,67310,84525.5,74.0,-6.3,1.41
160954,108196,97492.4,89170.0,71352,81901.6,-259.0,49.5,1.584
163648,109886,97599.7,64965.0,53715,79261.8,-17.0,40.05,1.776
125742,88539,93073.2,73390.0,56934,84478.3,12.5,46.35,1.95
153153,104562,95991.4,46024.0,37830,79731.1,30.5,35.1,2.029
130617,85089,100602.0,82502.0,61565,87823.5,-157.5,37.8,2.116
124417,88298,92343.7,68286.0,53662,83395.9,-106.5,41.85,2.148
150758,97632,101197.0,115773.0,82156,92352.4,-19.0,62.55,2.282
153335,101653,98855.3,110199.0,82405,87640.3,80.5,43.65,2.801
151867,102585,97019.9,114706.0,80276,93644.1,-200.5,33.3,2.878
124071,76468,106334.0,57243.0,45084,83210.8,-205.0,41.85,2.906
119522,85949,91135.4,45001.5,38704,76199.3,-61.5,25.2,3.133
129776,89148,95402.8,85920.0,66280,84955.5,-340.0,19.8,3.264
129655,90985,93389.5,89177.0,71028,82281.7,75.0,31.95,3.455
111418,84857,86049.1,36156.5,32637,72603.2,18.0,17.1,3.48
141846,97356,95484.5,41165.5,35237,76562.2,-32.5,9.0,3.539
140097,97748,93929.3,87256.0,65308,87560.6,-27.5,40.5,3.583
133462,85613,102164.0,92729.0,65824,92323.3,-126.5,35.1,3.665
138209,91333,99171.7,101277.0,67798,97898.0,-28.0,31.95,3.677
119208,79665,98065.6,59239.5,45753,84853.9,-157.5,22.05,3.701
137756,89953,100363.0,103485.0,71221,95224.6,-294.5,41.4,3.739
123936,85924,94528.9,37564.5,32896,74836.7,-198.0,21.6,3.901
132104,93119,92973.1,96571.5,70946,89207.4,64.5,65.25,4.01
147489,103013,93831.3,116266.0,89497,85138.2,93.0,69.3,4.456
150588,97652,101062.0,119058.0,83632,93296.6,-93.5,76.5,4.509
142529,99400,93971.8,104058.0,79969,85277.8,-90.5,75.15,4.523
117388,86857,88572.4,62669.5,52612,78064.1,-69.5,20.7,4.564
112960,82867,89335.6,52289.5,42495,80641.1,-89.0,55.8,4.588
130071,89984,94731.6,85092.5,65028,85757.2,-88.0,39.15,4.895
224395,128569,114382.0,112121.0,80836,90899.6,-298.0,38.25,4.983
127435,90650,92129.7,84869.0,67805,82029.0,-30.5,56.25,5.191
147986,96405,100601.0,116129.0,76545,99426.9,-165.5,37.35,5.433
140565,86029,107081.0,78174.0,60861,84178.9,-15.0,63.0,5.487
129876,83941,101399.0,91042.5,67841,87949.2,54.5,28.35,5.512
113440,83809,88706.5,51041.5,41833,79962.1,-146.0,9.9,6.085
149711,101317,96839.4,106956.0,81361,86152.3,-231.0,8.55,6.111
109718,83293,86327.8,36375.5,32041,74401.7,-174.0,27.45,6.121
135728,77953,114108.0,22030.5,14221,101525.0,-403.0,25.2,6.209
123440,89351,90539.3,41018.5,34239,78512.5,80.0,15.3,6.268
120916,86637,91466.3,62033.5,51632,78738.5,-291.0,17.1,6.332
135782,96573,92144.2,93572.5,74125,82730.1,30.0,54.9,6.503
119876,88828,88442.5,67601.5,55557,79743.9,-95.0,43.65,6.521
129068,91071,92879.3,80976.5,65595,80903.7,58.5,51.3,6.866
126020,85554,96533.6,49066.5,40226,79938.9,-79.5,12.15,6.898
131921,94758,91238.4,95637.5,71726,87383.9,37.0,21.6,7.079
136689,89521,100067.0,102614.0,77485,86789.9,-371.0,31.95,7.101
141828,97693,95143.6,117696.0,90000,85704.0,37.5,53.55,7.148
138059,88285,102484.0,100056.0,73385,89354.4,26.5,42.75,7.21
142835,89273,104856.0,111602.0,69668,104983.0,46.0,78.3,7.254
135436,97207,91309.5,81089.0,65535,81090.2,-68.5,7.65,7.265
151105,103101,96049.6,46701.5,37296,82063.2,-164.0,35.1,7.489
140364,95424,96400.5,94593.0,70116,88414.2,-218.0,42.3,7.597
116666,85765,89148.5,61405.0,48761,82529.9,52.5,26.1,8.019
160700,110223,95548.2,134736.0,98540,89608.9,-68.0,47.7,8.031
117078,85732,89497.7,62831.0,51552,79874.5,6.5,36.9,8.095
139582,96159,95130.4,89441.0,68610,85433.7,-131.5,19.8,8.251
160303,106192,98930.6,119664.0,87544,89580.9,-102.0,34.65,8.268
121761,92805,85984.1,73542.5,60805,79264.6,-59.0,19.8,8.763
168484,115160,95881.8,136224.0,100629,88717.4,7.5,27.0,8.943
127762,92044,90967.8,65987.5,53233,81238.3,-175.5,13.05,9.003
121143,84170,94323.8,52979.5,42791,81140.1,-161.0,30.15,9.065
136184,97210,91810.9,88886.5,72563,80278.7,12.5,49.05,9.42
142231,99573,93612.0,94912.0,74285,83733.6,83.5,31.95,9.736
134529,88045,100136.0,100979.0,71241,92892.6,-64.5,24.3,9.762
123324,85839,94154.6,72108.0,52370,90236.2,-163.5,37.35,9.964
125395,79671,103148.0,35616.5,25855,90279.0,-207.0,1.8,10.026
154839,103484,98059.0,125227.0,90149,91036.8,-96.5,54.0,10.059
160790,107781,97768.3,109876.0,79977,90036.7,20.5,52.2,10.153
164030,110180,97566.7,115364.0,81652,92594.1,24.0,25.65,10.368
148613,99288,98093.4,115896.0,85813,88510.2,-11.0,58.95,10.552
126226,88224,93765.3,70147.5,55252,83204.0,10.0,29.25,10.576
163568,110045,97410.8,52483.5,39945,86107.4,12.0,36.9,10.991
135386,87421,101494.0,37147.5,23040,105664.0,-277.5,14.85,11.268
147748,100272,96565.3,119604.0,89672,87411.5,-55.5,40.95,11.423
