FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
138660,83761,108490.0,81628.5,60797,87991.3,2195.0,63.9,0.22
131022,91081,94275.2,62475.0,47641,85942.0,1666.0,21.6,0.22
167967,108837,101141.0,60144.5,42517,92707.1,2247.0,22.05,0.23
165365,111658,97058.7,60749.5,45667,87180.7,2523.5,21.6,0.232
164812,99791,108238.0,69378.0,52802,86109.6,1568.5,24.3,0.243
153891,101113,99744.1,48296.0,38217,82819.9,1643.5,9.0,0.246
176750,116677,99278.3,53491.5,39001,89885.4,2739.5,0.0,0.251
120029,74084,106180.0,63375.0,49580,83770.6,2520.0,7.65,0.254
174813,108104,105977.0,79898.0,60245,86915.0,1144.5,41.85,0.262
156760,109182,94094.4,43095.5,35843,78796.6,2047.5,16.2,0.326
170205,108138,103151.0,106196.0,65923,105573.0,2820.5,56.7,0.326
177637,111314,104583.0,61319.5,40826,98433.2,1895.5,13.05,0.366
127654,89420,93558.0,38139.5,26117,95704.3,1290.5,44.1,0.366
167308,106615,102844.0,64829.0,48255,88045.4,3104.0,46.8,0.367
166936,115036,95103.5,52925.5,41797,82985.0,1072.0,-14.85,0.442
144633,101494,93391.1,112624.0,89914,82088.7,2708.5,44.55,0.456
233675,132641,115456.0,133304.0,81657,106986.0,1752.5,85.5,0.461
140345,88584,103830.0,105215.0,79141,87127.7,1851.5,51.3,0.467
111620,78697,92952.8,41644.0,33193,82221.6,1444.5,29.25,0.47
166176,114239,95330.8,53546.5,43090,81439.4,2214.0,6.3,0.49
170954,106069,105626.0,65641.5,46565,92384.4,2428.5,24.75,0.529
124810,94627,86439.7,32480.5,28011,75993.1,1140.0,1.8,0.568
151914,104916,94893.7,58246.0,47292,80715.8,2433.0,26.1,0.625
145134,98912,96161.4,42134.5,35948,76814.5,1299.5,10.8,0.642
174506,102000,112122.0,75997.0,53312,93422.5,1155.5,33.3,0.644
151654,95071,104541.0,63006.0,49986,82606.4,2320.0,28.8,0.656
149566,83130,117911.0,121090.0,74275,106843.0,1669.5,45.45,0.673
155021,108333,93779.9,48316.5,38665,81895.0,1139.0,41.4,0.688
124381,82534,98764.9,57769.5,43510,87014.1,1644.5,36.9,0.697
147428,97460,99136.2,58512.5,47364,80961.8,1182.5,28.35,0.708
207456,112672,120667.0,138936.0,87968,103507.0,1696.5,71.55,0.716
136113,93688,95212.8,74379.0,57941,84128.7,1018.5,74.25,0.763
156787,103484,99292.5,70411.5,55269,83491.4,2925.5,45.0,0.779
135732,96824,91870.9,79002.0,61733,83868.8,1229.0,40.05,0.841
141893,96155,96709.6,69021.0,51910,87138.5,3109.5,27.0,0.849
165405,104904,103332.0,59737.5,44241,88491.6,2681.5,30.15,0.859
137224,87408,102887.0,108678.0,80812,88134.0,1343.0,68.4,0.882
198011,119088,108969.0,91075.5,63896,93413.1,1729.0,50.4,0.903
193706,119972,105814.0,95012.5,65524,95029.9,3008.5,17.1,0.922
177099,117881,98458.5,46332.0,36292,83666.2,1703.5,3.6,0.941
144238,100975,93614.9,52888.5,44162,78486.0,1543.5,25.65,0.942
133928,81196,108097.0,91776.5,63592,94582.1,1031.0,22.95,0.945
183771,115566,104214.0,53810.0,41571,84830.6,1072.0,12.15,0.961
176363,113592,101752.0,155910.0,111521,91621.2,1426.0,55.35,0.963
169594,91130,121963.0,115766.0,76855,98716.7,1769.0,60.3,0.976
166525,103490,105454.0,73867.5,50618,95637.5,1925.0,36.45,0.976
126203,89056,92872.2,77111.5,63624,79428.8,1023.0,22.5,0.981
140506,90441,101814.0,53202.5,42084,82850.5,2462.5,34.65,0.992
128606,94074,89592.4,44712.0,38787,75547.1,1414.5,41.4,0.999
188320,102789,120068.0,72243.5,54493,86883.6,2070.0,54.9,1.006
169179,111824,99149.6,51612.5,39040,86641.3,2638.0,23.4,1.018
164697,95453,113077.0,101636.0,68544,97176.3,2665.0,48.15,1.025
136048,78526,113543.0,72168.5,53623,88201.6,1215.0,45.0,1.032
142294,94049,99154.3,65284.5,46441,92127.3,1844.0,54.0,1.048
182450,112081,106682.0,71430.0,48441,96637.9,2526.0,47.7,1.06
163621,87874,122028.0,112240.0,77546,94857.2,2314.5,96.3,1.063
137146,88653,101384.0,56863.0,44464,83811.0,1817.0,0.9,1.072
124754,88289,92603.2,51307.0,41197,81618.9,3133.0,33.75,1.075
165650,97124,111775.0,81888.0,58624,91542.9,3091.5,37.8,1.077
128924,87030,97083.7,50813.0,37550,88683.9,2511.0,20.25,1.087
150824,105073,94071.5,54769.5,45705,78533.5,997.0,22.95,1.099
167097,106173,103141.0,53597.0,40733,86233.1,1345.0,4.95,1.115
164971,108643,99514.4,145344.0,107295,88776.7,1281.5,74.25,1.119
161855,106684,99427.7,60397.5,46636,84874.6,2474.5,50.4,1.144
150547,103352,95462.7,46938.5,36248,84864.3,1865.0,16.65,1.157
172100,115093,97996.9,68296.5,52689,84949.0,2755.5,25.65,1.168
172232,99579,113351.0,95309.0,66838,93452.4,1532.5,40.95,1.179
238450,133912,116696.0,102034.0,72145,92686.5,1922.0,31.5,1.181
162291,96301,110444.0,97784.0,67709,94645.8,1777.0,69.3,1.219
146915,87788,109676.0,73398.0,57125,84205.0,1913.0,29.7,1.221
