FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
158392,105108,98759.0,71018.5,51916,89650.0,8238.0,1507.05,0.209
161924,106370,99763.5,69488.0,50666,89882.1,7311.0,1281.15,0.214
168758,110597,100000.0,59048.5,40925,94558.4,25242.0,3994.2,0.218
203547,120003,111161.0,121304.0,88747,89578.4,10376.0,2356.65,0.22
186264,115772,105440.0,118136.0,85685,90356.1,22851.5,2529.45,0.243
137344,88156,102103.0,85041.5,62757,88807.3,41904.0,4357.35,0.252
203841,131460,101620.0,123624.0,89092,90937.7,32703.0,3958.2,0.279
179493,114482,102752.0,78241.5,53082,96598.4,31382.5,2641.95,0.3
175991,108325,106473.0,77405.0,60065,84455.4,31425.5,3413.25,0.302
180997,110837,107020.0,89214.0,55509,105329.0,30090.5,2234.7,0.303
170550,92425,120933.0,76547.0,54633,91823.3,29416.5,3432.6,0.307
135913,83180,107083.0,72335.5,54856,86418.6,48721.0,3462.3,0.317
163542,107060,100111.0,63765.5,50680,82457.3,30312.0,3164.85,0.32
177353,109892,105767.0,66230.5,46612,93119.4,3005.0,1449.9,0.322
130050,89648,95071.6,55643.5,39804,91615.2,17253.5,3706.65,0.322
152137,102069,97683.4,53354.0,37945,92149.4,22833.5,3204.9,0.331
150412,96272,102391.0,69423.0,51660,88070.2,21486.5,1822.5,0.336
165090,101621,106467.0,88322.5,63085,91754.0,13809.0,1644.3,0.338
193533,112363,112878.0,114250.0,88843,84277.4,30085.0,3101.4,0.352
146730,99893,96263.9,92400.5,72221,83847.6,36112.0,4319.55,0.352
173622,95910,118637.0,92694.0,63082,96300.0,41502.5,3883.5,0.356
191939,114509,109851.0,136646.0,91520,97850.4,9255.5,2029.5,0.359
187955,105333,116942.0,148372.0,99497,97728.3,28278.0,2640.6,0.376
121951,85268,93730.1,61309.5,50648,79331.5,14205.5,3726.45,0.388
164186,92067,116872.0,81484.5,58683,91000.3,31157.0,3883.95,0.389
116204,81687,93228.5,61277.0,46155,87007.9,24129.5,2061.9,0.404
155176,93881,108325.0,95033.5,67508,92257.4,10995.5,1622.25,0.423
196295,121611,105783.0,95333.0,70374,88779.1,14745.0,1840.95,0.426
153312,93367,107613.0,107698.0,74111,95236.4,64328.5,3546.45,0.429
150054,95304,103185.0,75662.0,56392,87930.6,46645.5,3366.0,0.451
239675,127606,123093.0,126723.0,84238,98588.7,52890.0,2865.6,0.477
112593,76624,96299.8,43480.0,34032,83730.2,18149.5,2231.55,0.488
149748,94077,104318.0,85884.0,61040,92209.9,33145.5,3997.35,0.49
151400,97275,102001.0,75928.0,57030,87252.6,5814.0,1901.25,0.502
