FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
116947,83575,91705.1,48800.5,40763,78458.2,381.0,237.15,50.094
164892,109050,99095.3,49963.5,41303,79277.7,238.5,227.25,50.119
119507,82580,94841.4,60495.0,48600,81576.1,257.5,191.25,50.311
135512,92695,95808.2,46537.5,37551,81219.7,301.0,310.5,50.414
135685,97533,91171.9,36904.0,32377,74699.3,284.0,240.3,50.432
152005,92652,107519.0,71980.5,56853,82973.9,438.0,296.1,50.468
117454,81271,94713.8,47412.5,36351,85478.4,513.5,344.25,50.546
148127,98342,98713.5,56199.0,45342,81228.4,469.0,253.35,50.613
138492,89872,100991.0,52221.5,41384,82698.3,474.5,149.85,50.745
134982,94404,93705.3,52788.0,41356,83652.1,588.5,246.15,50.754
151673,102884,96614.1,52134.0,42312,80749.0,412.0,317.25,50.765
193697,119156,106534.0,81019.0,60640,87560.4,329.5,235.35,50.796
159261,98178,106310.0,51341.0,38234,88002.4,469.5,343.35,50.98
140314,94824,96975.4,66278.0,54764,79314.8,334.5,327.15,50.987
161817,106120,99932.8,56184.0,45233,81402.4,522.5,249.75,51.014
125433,86137,95433.6,66109.5,54292,79800.9,334.0,270.0,51.131
130389,93490,91402.4,43525.5,37214,76650.9,220.5,145.8,51.413
122965,84276,95622.0,45534.5,36616,81498.5,239.0,261.45,51.718
178259,115968,100738.0,59851.0,49220,79691.1,357.5,240.3,51.741
137163,89937,99949.2,53840.5,42281,83453.4,420.5,302.85,51.78
152652,103520,96640.0,60994.5,49052,81491.8,936.5,141.3,52.162
186971,122524,100008.0,57738.5,47109,80323.3,243.0,253.35,52.334
148539,99805,97537.0,70757.5,53245,87091.1,1541.0,296.1,52.402
184375,121294,99619.4,69920.0,55315,82839.7,238.5,198.45,52.454
151537,94749,104815.0,68349.0,54752,81811.1,245.5,112.95,52.584
123485,83386,97051.3,48676.5,38803,82211.8,436.0,314.55,52.716
147340,95807,100786.0,62615.0,48687,84284.0,267.5,261.0,52.757
117791,88472,87254.4,33127.5,28860,75226.8,338.0,301.95,52.827
201957,124849,106012.0,66595.0,49177,88748.2,207.5,211.95,52.995
159507,107397,97334.9,57028.0,47865,78081.8,1276.0,249.3,53.009
121796,83861,95182.0,54348.5,42089,84625.0,249.0,118.35,53.149
140652,90304,102075.0,64436.5,52232,80849.1,470.5,175.5,53.221
171315,97135,115584.0,99984.5,74898,87486.8,314.5,202.5,53.321
138787,95765,94977.8,44354.0,37985,76524.5,337.5,253.35,53.38
207447,122045,111395.0,80782.0,57577,91948.7,891.0,288.9,53.451
124687,86629,94327.4,75701.0,59721,83072.0,565.0,214.2,53.49
169859,112884,98613.2,54210.0,43232,82177.7,774.5,274.95,53.505
123018,79980,100802.0,64667.0,50917,83233.8,274.0,310.95,54.184
151325,98918,100257.0,55785.5,43678,83702.5,232.5,162.0,54.233
151266,105232,94205.1,51348.0,42956,78339.3,248.0,284.4,54.531
139304,94877,96223.7,45393.0,37533,79260.3,239.5,279.0,54.602
143008,90732,103295.0,65538.5,46325,92717.4,304.0,234.9,54.73
172046,93843,120149.0,132433.0,99727,87028.9,301.5,217.8,54.989
123668,74279,109111.0,74545.0,59743,81773.3,224.5,109.35,55.058
169611,111740,99477.5,45588.0,36757,81281.3,309.0,247.5,55.091
154042,103781,97275.0,43284.5,35833,79164.3,299.0,303.3,55.6
148079,102796,94405.4,54487.5,44469,80300.7,341.0,90.45,55.768
116529,82672,92375.0,46981.0,37896,81247.3,282.5,329.85,55.819
156076,107853,94838.4,49000.0,41485,77407.8,468.5,280.35,55.999
138178,88940,101818.0,49644.0,40113,81107.6,345.0,242.1,56.207
137841,96932,93194.7,49569.0,39464,82316.9,389.5,261.9,56.212
140982,95357,96892.4,53302.5,42768,81678.7,423.0,284.4,56.267
164630,97201,110999.0,80958.0,59369,89367.6,305.0,243.9,56.788
138873,90728,100313.0,52426.0,42149,81515.3,215.0,234.45,56.808
151401,99814,99407.0,48682.5,40330,79108.8,848.0,332.55,56.833
142485,98688,94620.7,44317.0,36436,79711.2,307.0,331.2,57.002
169450,113248,98059.7,52344.5,42216,81259.5,337.0,147.15,57.077
118971,83008,93929.5,49489.5,40384,80312.6,328.5,225.45,57.188
123053,86076,93688.9,45121.0,36140,81822.1,254.0,292.05,57.33
121368,83996,94694.4,55061.5,46481,77634.1,426.5,191.25,57.373
127916,89477,93689.8,43606.5,36481,78336.5,235.5,261.45,57.475
136376,98172,91039.5,48696.0,41141,77570.8,549.5,317.7,58.02
142097,96253,96750.1,49853.0,39641,82418.9,233.0,304.65,58.061
136693,95732,93576.9,45468.0,38764,76870.1,446.5,257.85,58.146
152460,103021,96986.1,51330.0,39584,84982.9,783.5,252.9,58.194
126339,87260,94886.4,63540.0,46277,89983.3,306.0,270.0,58.294
143639,97921,96134.2,48425.5,39421,80505.7,295.5,219.15,58.311
161791,108581,97651.9,53746.0,41373,85135.2,228.0,254.7,58.348
141725,100573,92351.8,47424.5,39024,79643.6,237.0,299.7,58.356
221499,116766,124318.0,86177.5,53447,105670.0,210.0,176.85,58.493
136960,97744,91829.6,64986.5,54788,77735.2,256.0,199.8,58.507
156977,109906,93604.3,45340.0,33934,87564.2,425.0,227.7,58.556
169412,110201,100749.0,65044.5,49001,86993.3,748.5,341.55,59.104
132855,88980,97850.7,42395.0,35364,78565.7,1353.0,278.55,59.165
155401,101497,100341.0,54738.0,42580,84248.7,335.5,306.45,59.361
144622,84156,112624.0,74138.5,58897,82495.6,700.0,335.25,59.613
142006,91882,101288.0,50193.0,40679,80863.6,443.5,270.9,59.66
139997,89168,102894.0,63566.5,51804,80416.5,342.0,290.25,59.713
145271,96657,98497.8,60604.5,48437,81998.8,259.5,305.55,60.05
125214,85448,96035.4,39379.0,32657,79025.7,292.5,316.8,60.14
148611,97843,99540.6,67012.5,53755,81699.0,464.0,324.0,60.182
139138,93428,97599.8,48990.0,40544,79188.2,295.5,218.7,60.253
167787,107365,102418.0,64208.0,50505,83317.2,374.0,178.2,60.399
142153,85345,109158.0,70511.5,53049,87108.9,607.5,337.5,60.598
155415,96844,105172.0,50977.0,40188,83130.0,249.0,150.75,61.032
141437,92813,99870.0,54967.5,40288,89415.0,305.0,216.45,61.278
109110,78097,91560.7,44658.5,38717,75593.1,4190.0,391.5,61.294
146715,96351,99792.8,58193.0,46210,82530.6,904.5,102.6,61.409
137482,94510,95333.9,44675.0,37955,77139.3,456.5,226.35,61.476
113372,81608,91044.7,50554.5,42245,78426.8,341.0,297.0,61.512
131159,80520,106752.0,63317.0,53708,77261.2,327.0,183.6,61.606
120032,81493,96529.0,64204.5,49181,85555.5,356.0,301.5,61.64
