"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
108752,83194,85669.1,39866.8,31594,82696.3,8972.04,8315.92,0.212
123286,86697,93194.4,48657.8,37817,84322.9,36463.3,27933.8,0.213
101794,79106,84332,68168.9,55074,81118.4,15174.4,11419.8,0.221
126656,96366,86135.5,39039.8,32855,77872.8,18008.8,14711.3,0.224
126688,98220,84531,40103.9,30993,84801.4,24542.2,22073.4,0.227
161578,109345,96842,54315,42509,83737.3,23363.3,17570.4,0.23
101642,73708,90373.2,43537.3,30929,92252,23630.5,15561.8,0.238
127155,94764,87936.8,33939.3,28385,78359.9,11088,10178.7,0.26
118072,88787,87151.9,41371.3,33275,81481.9,16749,13512,0.269
123464,89438,90468.3,38523.9,31175,80984.8,25872.8,23056.9,0.273
120637,90503,87357.3,37841.6,29919,82890.1,23228.6,16083.1,0.274
117726,86365,89333.3,37298.8,29312,83393,5695.69,5344.32,0.285
126757,94516,87891.7,35664.1,28764,81257.2,16300.9,12318.1,0.293
120030,90008,87395.1,36194.6,30213,78510.9,16173.1,14345,0.293
129584,87553,96997.6,54891.8,46589,77215.4,16836,12877.4,0.299
128123,94577,88781.2,50890.1,39061,85382.6,20813.1,13997.7,0.306
149089,109040,89606.7,90354.9,65660,90184.2,21640.8,12918.5,0.314
121265,90249,88058.9,30698.4,25161,79959,19038.2,12139.5,0.331
125610,91393,90072.5,32065.1,25985,80870.5,19303.9,13183,0.331
115010,87240,86397.6,32989.1,27045,79939.9,13845.4,9309.24,0.332
117958,82633,93552.4,38093.4,31604,78992.9,20446.6,13996.9,0.333
117231,84185,91261.8,36158.4,28596,82867.5,13667.5,9230.2,0.333
118359,89493,86674.5,31596.9,25633,80784.1,15584.8,9528.12,0.338
123620,90245,89772.9,39342.4,31401,82110.2,21828.7,18238.5,0.344
80805.1,64807,81714,24553.8,20975,76717.8,26814.5,18670.2,0.356
115744,84809,89441.1,71753.2,57597,81643.5,15089.7,9162.56,0.362
157784,109205,94689.1,46509.5,34857,87444.4,42030.4,24344.3,0.362
158990,105013,99221.8,51728.6,40189,84353.6,18067.3,13801.6,0.368
125003,92291,88764.9,32462.4,25119,84695.2,27282.6,18788,0.369
127700,95296,87820.5,38238.2,30496,82174,10755.4,7870.56,0.372
119469,86455,90562,38557,31139,81148.1,2728.11,1782.96,0.373
128040,93065,90165.2,42064.3,32477,84882.5,27155.6,18480.2,0.377
130593,92763,92262.7,45227.5,36911,80302,17509.8,13998.4,0.378
108627,81867,86958.1,34829.4,28790,79283.8,15303.8,11100.6,0.378
129270,97766,86654.3,48109.6,39914,78992.6,16143.8,11794.4,0.381
123710,92488,87659.8,33807.6,26600,83293.8,22615.7,15666.6,0.383
129688,87567,97059.9,45430.8,33634,88522,33794.5,24773.7,0.383
112501,86189,85543.2,39954.5,30880,84794.7,25373,20507.1,0.388
91330.8,73408,81536.8,52576.4,38392,89749,29534.1,18324.4,0.39
148134,98568,98491.4,56210.8,43973,83774.8,2879.03,2909.28,0.405
95795,75447,83211,27193.3,23599,75517.7,7018.55,4444.48,0.433
95587.6,69026,90754.6,38194.3,30970,80823.4,21738.6,16159.9,0.436
82742.4,67579,80241,25432.3,22310,74707.9,20520.5,11632.6,0.441
111215,85289,85457.8,34712.4,28173,80747.9,16361.7,13043.1,0.442
141139,101496,91133.4,49505.6,39116,82943,25942.1,22651,0.442
141008,104025,88835.1,72433.9,50100,94751.1,27719.2,20875.7,0.443
153428,107376,93643.3,51321.3,38632,87062.3,22944.5,17846.3,0.449
134941,95784,92327.6,32818.9,25960,82851.4,16325.5,11276.9,0.451
123657,86939,93214.3,48895.8,38694,82814.7,15697.2,12689.7,0.453
97185.6,74669,85298.5,33700.6,28336,77943.3,9985.36,9655.04,0.453
100586,76445,86232.2,30889.3,24633,82180.9,16585,12568.1,0.458
133447,93512,93523.8,37187.1,27825,87586.6,11833.4,8432.96,0.458
116606,88988,85875.3,39572.6,32049,80920.8,28221.3,24104.9,0.459
120828,90313,87679.2,32426.2,24980,85071.5,20589.8,15959.2,0.464
143323,106666,88058.2,54911,40951,87876.9,24417.5,21094.6,0.465
123640,94037,86167.1,73669.8,56969,84748.2,22286.1,13682.3,0.467
127411,91505,91251.9,36435.6,29581,80722.3,20151.7,15988.9,0.467
132310,94128,92119.7,41339,32844,82486.7,13851.5,10937.9,0.469
108178,81765,86706.3,30154,24905,79348.4,23088.4,17450.4,0.47
117990,88461,87412.1,34010.1,27113,82207.3,31358.2,21235.9,0.47
140124,104166,88158.7,54830.2,41610,86357.8,17104,11318.7,0.471
130980,92444,92854.9,42604.9,32817,85082.5,26361.7,21909.3,0.472
103770,83141,81796.9,27834.7,23581,77357.9,15165.9,11874.2,0.472
129182,92797,91232.4,47164,37369,82714.1,14847.1,11900.8,0.479
111068,84299,86347.2,26692.8,22006,79493.8,13890.8,9626.16,0.481
105701,83887,82578.2,55848.1,40610,90127.1,30808.5,21804.4,0.483
135672,97970,90756.1,41831,34466,79540.4,33461.1,25139.3,0.484
123299,89566,90218.6,35037.3,28254,81270.1,29689.7,20354.3,0.484
94571.7,74274,83445.8,23070,19086,79215.8,10361.9,6558.04,0.486
164223,113615,94728.2,48510.8,36482,87144.4,35220.6,25808.8,0.486
151077,109410,90494.3,42621.8,32690,85447,26968.5,21539.9,0.487
149769,102650,95618.9,55153.6,43283,83509.5,18498.5,11688.8,0.488
130015,94699,89976.5,36311.7,29647,80268.5,11449.9,9696.84,0.488
121345,91418,86990.4,40952.4,33639,79784.2,32337.7,23894.4,0.489
155402,116247,87610.1,80777.6,57147,92635.5,36631.2,31606.9,0.49
108752,80709,88307.3,40639.1,33705,79018.6,12177.5,9804.76,0.491
140357,104577,87958.4,43896.2,32645,88123.1,35046.6,26930.6,0.491
113111,83736,88526,33039.9,26245,82503.5,14097.9,7501.96,0.492
118450,90837,85457.8,47906.3,37917,82801.6,14092.5,8771.92,0.493
154486,107392,94275,47372.7,34620,89677,35353,22973.3,0.496
111640,87932,83205.4,50374.9,39905,82730.8,22393.1,18002.9,0.497
101320,76087,87269.9,37548.3,29039,84740,9471.77,6093.68,0.498
142168,107449,86712.2,49031.3,38196,84127,27482.8,24884.7,0.5
90505.3,64095,92540,68672.4,50027,89961.8,17339.6,13218.7,0.503
138487,104156,87137.7,59002.8,41969,92134.8,25338.4,22134.2,0.503
121828,88817,89894.2,32028.9,27657,75895.7,15229.1,9697.6,0.504
129483,94133,90146.8,38241.3,31825,78748.8,15847.4,14816.2,0.508
124186,91316,89126,41176.5,34312,78647.2,21819.5,13635.2,0.51
161314,112564,93918.6,64409.7,50840,83028.2,27404.3,26954.9,0.514
126581,94126,88132.8,43786.8,34727,82633.5,22301.5,18308.4,0.517
148107,105679,91847.2,48672.5,38114,83691,13208.6,11151.5,0.517
133066,97243,89678.4,33563.5,26230,83858.9,26236.2,20879.5,0.519
130718,90209,94965.7,67340.4,50137,88023.2,38847.3,39146.1,0.523
104935,79224,86804.7,55788,39404,92785.6,12195.3,8496.8,0.526
110635,79916,90727.7,77887.8,59000,86516.2,3345.65,2942.72,0.527
161515,108273,97762.5,60869.3,44249,90151.8,61406,52187.7,0.528
121163,90101,88129.4,50675.2,39197,84727.2,20375.7,15756.3,0.53
156558,110784,92614.6,63106.1,49324,83848.1,19839.8,13371.4,0.53
99753.3,78898,82859.3,34888.7,29601,77242.9,21552.3,13368.4,0.535
148290,109778,88527.4,51439.8,40786,82654.9,18881.9,16631.8,0.54
152793,110965,90239.4,92426.2,66125,91602.9,66191.5,58026.8,0.561
110066,81677,88314.9,28580.9,23360,80183,18989,12190.4,0.561
153343,111545,90093.4,58866.5,43252,89195.3,29741.2,18655,0.563
151123,106524,92974,39819.8,30753,84857.7,27864.8,19613.3,0.573
108776,88533,80520.4,33713.7,26665,82859.9,24496,19427.9,0.577
136045,99152,89920.9,50743,38532,86304.7,36959.2,25485.8,0.578
91618.4,72741,82543.6,29394.8,24757,77812.9,24531.4,18905.8,0.579
103903,70178,97030.5,41035.6,33518,80234.8,29472.5,18564.5,0.58
136845,97243,92225.1,44212.6,33014,87766.4,20656,18684.6,0.585
118727,86042,90431.1,42799.7,35683,78606.6,24939.5,20428,0.588
113506,83608,88971.2,37645.3,28380,86931.7,21328.2,14100.3,0.591
153594,115974,86794.6,103707,79374,85627.2,35754.9,28707.5,0.592
114158,88154,84867.9,38127.3,31991,78106.7,23947,18613.2,0.592
119123,91501,85319.8,35932.8,30237,77881.2,14140.3,10624.8,0.595
92475.9,71773,84439.9,30010.8,24976,78747,13966.3,9448.32,0.602
104642,78438,87430.2,35858.9,30494,77065.9,21302,19003,0.605
121550,93446,85246,35363,28402,81598.2,17120.9,14529.7,0.607
122603,92121,87221.5,63632.8,51124,81571.1,15492.4,10114.8,0.607
