"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
87901.6,69463,82932.2,31068.7,24079,84560,14181.9,10.64,0.208
112262,74920,98200.7,44498.3,35387,82409.9,18945.8,-9.12,0.208
93589.1,73596,83339.5,28173.5,25253,73115.3,12800.5,23.56,0.208
81119.2,63796,83331.7,35627.1,31516,74084.9,19815.2,34.96,0.209
95856.2,75305,83421.2,35469.3,31364,74114.1,6515.74,7.6,0.21
97516.8,77833,82109.9,22997.6,21332,70653,7887.11,7.6,0.21
103381,85260,79465,27499.8,23397,77028.1,25821.9,38,0.21
110343,85021,85054.7,38888.8,33168,76839.7,30407.3,72.2,0.211
91541.6,65264,91923.1,47340.4,41224,75259.5,14373.6,25.84,0.211
107146,75808,92627.3,40363.4,34960,75665.2,12300.8,-6.08,0.211
86914.9,72345,78734.6,39642.7,32004,81178.1,19490.2,60.04,0.211
100813,74480,88706.5,30909.3,27592,73415.3,8476.93,10.64,0.211
101631,74796,89048.5,40182.4,34293,76791.1,20236.4,21.28,0.212
90119.7,74723,79039.7,38323.7,32107,78225.3,19152.2,-7.6,0.212
148233,109683,88569.9,42310,33135,83682.7,19522.6,36.48,0.213
95735.2,81063,77397.8,25644.1,23135,72643.6,17281.1,30.4,0.213
108648,75667,94100.9,28148.9,24319,75857,17665.3,9.88,0.213
101644,77441,86018.6,42027.4,28921,95235.5,20254.8,30.4,0.214
96084.7,70757,88994.8,42773.5,36537,76722.3,1664.74,21.28,0.215
99695.5,79435,82251.4,28740.2,26975,69824.7,19504.1,60.04,0.215
111601,84404,86653.2,59860.6,55544,70629.1,3133.9,31.16,0.215
114345,89428,83796.3,37459,32236,76154.3,11129.6,29.64,0.215
111360,85684,85174.6,45292.2,40480,73326.8,13778.4,68.4,0.216
142750,107400,87107,48881.9,41409,77363,19848.3,63.84,0.216
79271,59754,86941.5,29324.7,26215,73310,18575.5,61.56,0.216
121109,92210,86075.5,32055.9,27018,77756.1,13499.6,81.32,0.216
93623.8,74428,82438.4,31690.9,28645,72504.6,13911.6,-11.4,0.217
148283,99036,98124.6,82020.4,58773,91458.5,9286.2,31.92,0.217
111761,86891,84294.1,59201.4,47542,81608.4,49215.3,107.92,0.217
94203.8,67133,91962.8,38956.6,35376,72169.3,21864.2,-12.92,0.218
115731,91701,82709.7,50811.5,46073,72276.3,8175.09,9.88,0.219
84857.2,67371,82545.9,26756.7,25078,69923,13962.4,3.04,0.219
117035,92693,82746.2,24711.6,22377,72373.4,10164,-9.12,0.219
111402,86497,84405.5,50012.3,39641,82682.2,15704.9,48.64,0.22
117148,95222,80626.7,32816.6,27802,77356.7,33979.3,46.36,0.221
107050,77534,90484.3,60007.6,52573,74803.8,1609.3,13.68,0.221
117541,84644,91006.4,26857.6,23652,74418.2,13515.8,53.2,0.223
116056,76944,98849.4,40282.6,33968,77719,35474.7,50.16,0.224
81762.5,61476,87162.3,34436.7,29068,77640.2,12663.4,38,0.226
84549.2,67088,82593.2,36009.8,33428,70597.7,19242.3,39.52,0.23
109628,73204,98144.3,48316,41212,76832.8,13852.3,31.16,0.231
105130,80969,85091.9,32168.3,28372,74305,28024.1,55.48,0.234
108714,81533,87383.7,41647.8,31744,85982.5,44716.2,227.24,0.234
90840.5,73793,80676,37161,32705,74465.1,11879.6,31.92,0.234
170153,119351,93431.5,54502.9,42219,84604.2,24064.8,34.96,0.235
95544.8,72308,86596.5,43612,38512,74214.7,19933,41.8,0.237
110698,82830,87585.4,33307.1,27987,77993.9,20699.1,15.2,0.238
95801.8,66208,94829.4,41497.6,35744,76085.1,23270.2,44.08,0.239
92624.8,75152,80773.1,26919.2,24260,72719.6,11444.5,-0.76,0.24
101181,79810,83084.5,27376.6,25377,70699.9,7537.53,-12.16,0.241
95761,77216,81275.8,30242.5,27456,72187.3,18604.7,46.36,0.241
99726.1,78697,83048.2,38529.3,34660,72852.1,20727.6,43.32,0.242
106364,72903,95615.9,57317.3,49455,75954.8,17112.5,33.44,0.244
133885,104016,84355.3,48255.1,38060,83091.1,15567.1,54.72,0.245
97786.7,65784,97418.1,47827.8,38597,81209.5,2447.06,-19,0.249
95109.6,71084,87686.4,43537.3,39381,72452.8,7406.63,22.8,0.252
80809.2,65343,81047.8,25216,23042,71719.2,13378.8,12.16,0.253
103755,78689,86412.2,40201.7,33349,79002.6,17478.2,28.12,0.253
89298.3,71083,82329.8,26134.6,23558,72703.8,12552.5,53.2,0.253
95637.2,70274,89189.2,35875.8,31610,74380.2,20026.9,44.84,0.256
82276.6,70821,76136.7,27991.8,25833,71012.7,9075.22,28.12,0.261
107233,74564,94249.8,57424.3,48080,78272.8,1919.61,100.32,0.262
105648,79636,86942,36514.2,30824,77634.1,15371.5,76,0.264
128925,99097,85262.4,71824.8,60202,78188.6,14651.6,65.36,0.266
99706.4,79989,81690.7,28733.3,25305,74414.8,24393.6,55.48,0.266
97124.4,71402,89145.2,33973.2,26771,83167.1,20613.7,65.36,0.267
106671,77976,89653,42713.4,35301,79297.1,3922.38,-33.44,0.267
94794.7,77169,80504.7,22915.2,21501,69846.5,15413.1,2.28,0.269
109995,84179,85634.9,47956.4,36271,86649.6,14807.1,26.6,0.27
94870.9,69868,88988.6,36093,25777,91763.6,13517.3,15.2,0.27
109933,77194,93330.6,39866.8,31533,82856.3,15684.9,92.72,0.271
123608,91984,88067,40401.9,30100,87966.1,33067.6,40.28,0.271
99977.7,69972,93639.4,70403.4,52564,87777.9,56869.1,29.64,0.273
120131,93095,84568.4,27592.9,24404,74099.8,19809.8,4.56,0.274
97501.1,76252,83798.9,24712.4,21548,75160.1,21826.4,3.8,0.274
105159,79262,86948,50122.4,40647,80813.4,30936.3,64.6,0.274
86447,67449,83995.2,29503.3,27188,71117,11402.2,50.16,0.276
81822.4,67844,79038.8,48582.4,39244,81130.7,9715.86,28.88,0.276
92575.2,68113,89072.7,51339,43361,77594,26263.9,34.96,0.276
94414.6,71881,86080.5,50237.1,42868,76801.8,40962.5,111.72,0.277
119020,85777,90934.4,39872.9,31977,81718.5,30391.1,62.32,0.277
89817.8,73832,79725.6,26322.4,24869,69366.2,9895.27,31.92,0.278
78633.8,62557,82378.4,30230.2,27565,71872.5,13060,17.48,0.278
81202.9,63061,84389.9,33966.2,30001,74197.9,23994.7,31.16,0.279
104407,76313,89662.1,53953.9,44004,80354.6,31901.1,55.48,0.279
93735.3,73545,83527.6,27944.1,25017,73203.9,9775.92,22.04,0.279
116525,83457,91503,44852.5,39601,74226.8,15688,50.92,0.279
99531.6,76814,84918.2,76430.2,58190,86078.9,22318.4,60.04,0.28
97536.5,74209,86137.1,39338.5,34217,75345.3,9758.98,-34.2,0.281
