"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
114326,80822,92703.1,32731.2,24897,86157.8,6707.47,3299.92,0.214
126101,91805,90018.2,68080.3,47056,94817.1,12366.2,12051.3,0.214
111829,81354,90085.4,47383.5,35111,88443.1,26776.8,23088,0.215
104789,79651,86219.6,34463.7,26591,84938.9,20960.9,11199.4,0.215
124896,89588,91364.9,72883.6,49896,95729.1,40762.3,26346.2,0.215
130133,96271,88587.4,57599.1,43154,87473.1,25132,12388.8,0.216
133214,91337,95583.6,61933.4,45652,88908.9,11756.4,10796.6,0.218
87548,61983,92566.4,49418.6,41292,78434,16741.3,12711,0.22
111396,80308,90905.8,49850.6,39372,82977.9,20822.3,9128.36,0.22
145708,108560,87961.9,68503.8,50412,89055.5,29307.7,15585.3,0.221
108292,82228,86309.1,43130,34052,83007.4,16372.5,8551.52,0.222
103969,79738,85451.5,42433.9,33735,82435.2,21693.2,10819.4,0.222
96417.9,71381,88522.8,38085,30329,82295.4,14767.1,8962.68,0.223
93421.1,72529,84413.8,37033.9,30369,79918.8,10264.9,8217.12,0.224
131939,93913,92072,48875,38308,83613.6,20330.3,7692.72,0.227
127312,99256,84060.4,56511.8,42757,86618.8,25097.4,15520,0.227
78180.3,65747,77929.4,25422.3,20347,81883.2,6996.22,5581.44,0.227
143725,106588,88370.1,88072.6,68792,83904,29096,16436.5,0.227
118231,89809,86276.2,38814.9,30417,83630,20829.3,11037.5,0.228
132563,94362,92067.4,44985.7,36355,81094.3,20316.4,10671.9,0.229
117534,84532,91121.8,61661.6,42344,95433.9,34772.4,14086.6,0.232
127512,91801,91030,89043.6,64701,90192.7,8918.14,4984.08,0.233
95207.5,72996,85477.5,30779.2,24476,82413.2,17064,6277.6,0.233
130843,100266,85521.7,53430.3,42099,83175.6,32699.6,21106.7,0.234
100648,73773,89410.5,35727.2,28432,82351.6,12749.7,9388.28,0.235
105337,76008,90824,36487.2,28961,82567.1,18600.1,11461.6,0.235
89575,70656,83084.1,53195.4,42392,82237.6,18386.1,12959.5,0.236
90396.5,71564,82782.2,61298.9,48232,83290.9,28760.3,17540,0.237
123455,91417,88504,56578.1,46285,80110.2,22846.7,12085.5,0.237
77696.8,63202,80566.1,29511,24170,80018,21233.5,7090.8,0.239
99101.8,76012,85443.6,40328.8,31201,84708.3,22945.2,13279.5,0.241
90461.8,70925,83588.3,38788.8,31040,81896.2,13954.7,7970.88,0.245
136443,100376,89084.6,78478.4,54629,94147.1,26140,16682,0.246
154425,112941,89608,55442.3,45129,80512.9,28132.7,12706.4,0.246
127560,91349,91514.5,42802,35129,79850.6,16128.4,8021.04,0.247
153469,110008,91427.5,86539.5,62373,90928,54171.8,27148,0.247
124596,92654,88129,58029.5,51091,74436.2,8714.09,4343.4,0.248
139995,98679,92975.3,58330.6,44815,85300.7,17639.2,14238.6,0.253
109345,79296,90370.4,46726.7,37708,81210.3,20977.9,9637.56,0.254
115544,78052,97015.6,60505.8,49008,80911.5,7915.6,6124.08,0.257
87375.2,69554,82327.7,25337.6,20750,80025.4,7586.81,3591.76,0.257
161244,116994,90323.5,85686.4,61502,91306.7,13592,8117.56,0.26
110113,78583,91831.2,41058.7,32071,83902.1,8782.62,4474.88,0.262
142643,101837,91796.2,46086.8,34441,87696.2,28453,23796.4,0.264
116262,88913,85694.6,50349.5,39173,84234.2,11262.8,5900.64,0.267
106101,80705,86158.7,42070.5,30609,90075.9,28517.7,12001.9,0.268
150718,105521,93606.5,68786.4,50613,89067.7,24642.3,12377.4,0.269
103435,73391,92364.8,39529.5,31442,82393.1,31931.1,17185.1,0.269
99671.7,81318,80327.6,50945.5,38878,85878,15367.7,6502.56,0.27
124380,92842,87798.4,35911.3,29043,81034.3,11821,8033.96,0.271
106469,82442,84635.9,35438.5,29095,79824.6,22375.4,9227.16,0.273
97318.9,70802,90080.6,42632.6,35818,78004.6,13212.4,8329.6,0.276
92528.3,68197,88917.9,51656.2,36609,92472.9,16882.2,8499.08,0.277
94369,69466,89030.2,46571.1,35082,86998.6,8308.3,7191.12,0.278
