"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
130826,96952,88433.5,90374.1,68033,87057.1,17105.5,5485.68,0.189
150234,104874,93881.4,54177.2,41427,85706.3,16975.4,5399.8,0.19
115453,84720,89309.9,38530.8,30352,83195.7,13114.6,3930.72,0.208
143384,101893,92222.4,70845.4,53345,87035.8,12583.3,3914.76,0.209
87495.6,68829,83309.5,32355.4,27024,78465.2,16943.8,4384.44,0.213
95218.4,74659,83583.1,32699.6,26943,79538.3,17095.5,5173.32,0.216
127010,91521,90949.1,44109.4,34929,82760.9,8274.42,2501.16,0.227
121766,91087,87608.9,32480.1,25698,82832.1,12097.5,3293.08,0.23
90137.4,69974,84420.6,30994,27098,74958.5,15194.4,3973.28,0.233
143080,101450,92428.8,56890.7,45463,82009.3,18339.1,6059.48,0.233
114378,83332,89952,38623.2,30880,81969.2,13360.3,3629.76,0.236
112150,86541,84929,32148.3,26080,80784.9,25479.3,6583.88,0.238
109912,77697,92709.2,36725.9,28905,83268.3,21675.5,4756.84,0.239
112926,79319,93302.9,45910.5,37867,79456.8,19976.1,4841.96,0.244
99549.3,72256,90290.9,73333.3,57544,83518.2,39681.2,10740.3,0.262
117804,85192,90623.5,35939.8,28529,82559.8,21894.9,5401.32,0.269
114530,86109,87167,34743.9,28784,79105.7,16658.2,3526.4,0.274
120816,89247,88717.5,37994.1,30914,80545.5,20077.8,5050.96,0.279
126729,91359,90908.4,42843.6,32770,85681.9,30970.2,8202.68,0.287
123750,91091,89033.1,42681.1,32147,87011.2,21581.6,6298.12,0.292
103809,83442,81532.8,83522.7,64330,85088.5,18424.6,5996.4,0.293
110316,82584,87543,35330.7,29297,79033,20979.4,5517.6,0.302
151902,112701,88331.8,72413.9,54496,87083.8,96830.6,28404.2,0.304
107594,79713,88458.6,36175.4,30849,76851.4,6913.06,1940.28,0.304
100118,81573,80434.9,57335,45569,82457.5,29618,6789.08,0.305
113710,86509,86142.7,43668.2,35405,80831.6,11988.1,3438.24,0.306
89913.7,64837,90883,66172.3,54525,79535.4,10039.3,2465.44,0.332
101771,78394,85078.6,32789.7,26647,80643.4,10981.7,3654.84,0.339
134235,92383,95225.4,35011.1,28130,81567.3,20787.7,5194.6,0.342
134652,94090,93788.1,45935.1,35139,85671.3,11527.7,3242.92,0.344
119945,94638,83060.5,70322.6,54858,84010.7,45852,10927.3,0.344
162620,108850,97909.6,57333.4,45150,83220.5,12799.7,3386.56,0.344
131513,98784,87249.6,48555.4,37156,85642.4,35209.8,9813.88,0.349
134014,97687,89906.8,53525,42671,82206.1,10083.1,2855.32,0.35
103740,81497,83422.9,41811,34436,79571.5,11500,3448.12,0.352
104598,79288,86455.8,56749.8,44821,82977.9,35956.7,9035.64,0.356
