"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
108299,87898,80746.7,49183.8,36698,87833.3,24475.2,27668.6,0.221
114726,91379,82280.4,42326.1,31744,87383,11257.4,11490.4,0.225
175318,121836,94303.9,47927.9,38120,82397.7,16428.7,17816.7,0.229
174014,125532,90846.8,65024.2,46668,91313.6,41010.2,52832.9,0.232
93073,73117,83422.9,30922.4,26288,77089.6,22246.8,24888.5,0.233
110537,76918,94180,47874.8,38426,81651,21690.9,25885.6,0.234
162192,117216,90682,67313.4,46592,94682.6,33931.6,33593.5,0.239
112785,85344,86608.4,32343.1,26032,81424.2,12374.7,14637.6,0.239
140614,102552,89859.9,51850.3,40885,83112.6,10741.5,12888.1,0.239
150305,109029,90346.6,56300.9,43081,85646.4,29648.8,31635.8,0.241
139620,103858,88102.1,83417.2,64446,84828,33568.9,36404.8,0.245
128092,95768,87656.2,37669.2,28273,87316,19403.2,17367.5,0.249
121394,93284,85284.7,48543.9,38060,83588.3,23394.9,28107.1,0.252
110031,84877,84958.5,29410.9,24208,79621.4,10682.2,8485.4,0.253
111090,85324,85326.6,33120,25537,84996.4,12192.2,9066.04,0.254
107736,81183,86971.6,39020.5,31602,80920.5,13343.3,15225.1,0.26
148184,104264,93142,53439.5,41841,83702.9,16317.8,20023,0.26
95358.4,67677,92341.7,30629.8,24576,81679.5,26172.3,26142.5,0.26
121715,90985,87670.8,41440.6,33177,81859.5,30386.5,37965.8,0.263
123975,93977,86455.4,44132.6,32004,90372.2,21961.2,30045.8,0.269
94405.1,75190,82284,53425.7,43426,80626.9,13601.3,17728.5,0.273
95684.8,70799,88571.9,31882.6,25279,82655.9,35637.9,30099.8,0.275
151347,104228,95163.2,69554.1,48160,94649,43200.8,48005.4,0.277
153602,110911,90761.5,59495.6,44738,87154.2,31185.8,22543.1,0.278
115399,88501,85454.1,33039.2,27649,78312.2,18335.2,19776.7,0.281
110258,81572,88582.6,32306.1,25668,82484.6,26980.8,20668.2,0.288
149631,107271,91415.5,45845,34299,87597.3,30247.1,26900.2,0.303
93984.8,74488,82689.7,25626.4,22088,76034.5,16819.9,17357.6,0.312
104041,77404,88089.2,30694.5,22888,87888.6,15934.4,20826.3,0.315
155458,112397,90643.6,52538.6,41216,83539.7,18149.7,25227.4,0.317
136857,103790,86415.8,44130.2,34298,84323.3,19714.3,26335.5,0.325
121583,94361,84442.1,49433.2,38025,85198.1,26705.1,27391.2,0.332
116780,89603,85413.7,36001.3,30207,78107.2,22567.2,20722.2,0.333
112397,85461,86191.6,28165.8,22717,81255.3,9011.31,11645.5,0.334
138766,100548,90445.8,56358.6,43660,84597.3,20441.2,20862.8,0.336
104568,80197,85451.4,37577.5,30197,81553.9,14235.8,18192.9,0.338
107311,82677,85063.1,24440.6,19729,81186.9,7264.18,6765.52,0.34
117576,91750,83983.3,33352.6,27998,78069.6,20067,21448.7,0.343
99091.6,75008,86578.4,40458.9,32772,80907.9,5082.77,5272.12,0.347
123589,90813,89189.3,38302.9,29408,85358.3,26938.4,27082.6,0.347
126351,89697,92317.1,55406.1,40289,90126.2,35763.4,41834.2,0.348
108912,84600,84369.1,26154.6,21301,80468.9,5542.46,5804.12,0.358
128443,94913,88688.1,64368.9,45321,93080.1,23300.2,27471.7,0.361
172729,119329,94863.4,69547.9,47973,95009.6,24881.8,22207.2,0.365
144390,95705,98874,60596.7,44468,89306.1,22186.8,23782.7,0.365
156888,109869,93582.2,51797.9,37901,89565.6,17489.8,17986.2,0.369
132295,96114,90206.5,39371.6,31338,82336.5,22838.2,19991,0.374
115360,87371,86530.2,29823.6,25087,77909.8,9512.58,6840.76,0.377
150759,107747,91697.4,54281.9,37395,95130.9,20974,22030.1,0.378
131731,100566,85845.3,39261.5,31742,81061.2,17810.1,14981.1,0.381
108999,85114,83927.1,36293.2,29178,81517.2,16605.8,12475.4,0.382
94969.5,70014,88895.4,43913.9,32995,87223.5,15413.1,14333.6,0.384
130251,94977,89876,36981.6,27845,87039.8,22256.8,22494.5,0.388
142395,106661,87492.4,48388.3,37257,85116.3,21258.2,20578.5,0.39
123550,92853,87202,39229.2,31917,80550.3,16004.4,20745.7,0.392
128976,97072,87075.5,32273,25860,81788.2,10880.1,12689.7,0.401
156713,107005,95979.9,59507.9,46096,84604.1,35617.1,35415.2,0.416
118888,91336,85305.1,47752.3,37717,82973.1,18469.2,23261.3,0.416
146046,98313,97354.8,59070.5,44004,87974.9,32241.4,36049.1,0.419
123255,89565,90187.3,44741.6,35373,82893.4,30333.4,26304.4,0.419
110831,81925,88659.5,37399.7,30313,80857.2,11831.8,11307.3,0.421
136645,98468,90945.2,52451.6,40684,84491.9,7441.28,7505.76,0.422
130969,98880,86803.8,43870,34620,83046.3,38769.5,51780.3,0.422
130619,93666,91391.3,38362.9,31290,80350.1,9578.8,8032.44,0.426
160528,115107,91396.5,45854.3,32607,92161.4,23545.1,19837.5,0.426
135337,100816,87976.6,39477.9,28936,89411.9,22507.1,22208,0.427
120071,91431,86064.6,35312.2,29179,79311.2,11324.4,11738.2,0.454
174740,123996,92356,58757.9,44268,86987.4,37666.1,51337.2,0.458
122122,92660,86373.6,44232.6,34636,83694.2,15595.6,17638.1,0.462
167192,118525,92445.2,61179.6,45741,87655.8,15068.1,17765,0.462
136010,96985,91906.2,50538.9,39460,83936.2,23065.3,30404.6,0.466
168012,115188,95590.3,63255.5,44984,92155.3,16303.2,21071,0.469
125188,90790,90365.9,66721.3,47118,92802,21690.9,23754.6,0.47
110838,85597,84861.3,38443,30544,82484.3,23053.8,24931.8,0.477
95834.4,71255,88142.7,47005.4,35307,87250.3,33597.4,39666.7,0.481
95306.1,73875,84547.9,26828.3,22543,77994.1,11895.7,10555.6,0.484
131933,102333,84492.4,51873.4,39337,86421.8,25034.2,27269.6,0.486
109156,76954,92960.3,55366.1,38419,94444.7,30374.2,32231.6,0.486
139565,109202,83758.1,40532.8,30958,85805.2,26271.6,27811.4,0.489
115052,89826,83940.5,87733,60150,95588.9,23818.4,33944.6,0.49
164926,116020,93161.4,43726.8,31432,91170.7,31372.1,35343,0.5
151253,110097,90034.4,54854,39437,91155.9,28079.6,33940.1,0.503
165547,116843,92853.4,72555.6,51174,92918.3,33541.2,36781.7,0.511
113781,89379,83428.4,54518.3,42091,84885.4,20492,19684.8,0.528
89357.4,69001,84870.2,35513.9,27060,86010.4,11128,11007.1,0.535
111078,85755,84888.4,23052.3,18806,80333.6,3103.1,3343.24,0.561
131286,98992,86915.9,38591.6,29536,85629.1,30040.8,30790.6,0.564
147986,113788,85232.5,63323.3,51237,80995.2,23574.3,27023.3,0.565
177323,121825,95391.2,62165.9,45177,90181,26207.7,31742.2,0.567
165062,114993,94070.9,56290.8,41869,88110,45588.6,56240.8,0.571
133778,97716,89722.3,58751,44700,86136.6,27622.2,29067,0.572
132488,97005,89508.4,55863.5,40624,90120.9,31762.5,36282.4,0.575
109723,83357,86265,31011.8,25248,80496.9,13291,12721.6,0.582
122807,95082,84645.9,29543.4,23799,81354.4,14596.9,16134.8,0.584
103622,76950,88251.6,40753,30610,87252.2,19618.1,18975.7,0.587
124252,91324,89165.6,38773.3,30709,82746.1,15642.5,13228.6,0.587
142236,102595,90858.2,40613.6,30507,87247.4,20539,17265.7,0.592
129327,98126,86374.5,39731.2,30983,84040.5,15306.1,17552.2,0.594
112849,79342,93212.3,40524.3,29251,90793.6,37320.4,37566.8,0.614
134511,101961,86458,39590.3,31892,81355.5,11677.8,14794.9,0.642
105898,83691,82925.5,32954.5,27542,78414.9,15699.5,14215,0.644
146315,103926,92266.6,55342.2,43694,83007,20174,22939.8,0.645
138878,107851,84389.5,69447.1,48415,94005.6,24140.3,29151.3,0.647
151827,105723,94115.1,67531.3,49030,90265.8,30310.3,32575.9,0.652
117970,92675,83423.9,39527.2,30215,85734,14891.8,10709.2,0.653
150953,108850,90885.3,46087.6,37762,79985.1,23099.2,25083,0.653
147913,102590,94489,46350.9,34974,86854.6,27151.7,22997.6,0.654
81132.8,65400,81301.6,49478.7,38001,85330.2,12950.6,9535.72,0.66
112202,89776,81906.9,40482.8,28932,91700.5,29962.2,30669,0.682
158248,111950,92638.8,57127.1,44099,84897.2,20128.6,21503.4,0.684
134942,97745,90475.8,39203,30637,83859.7,18031.9,17510.4,0.689
140539,98795,93227,54105.6,41126,86219.5,15111.2,16115,0.693
148077,108623,89340.2,73343.3,55826,86100.1,19356.3,18744.6,0.696
117058,89615,85605.2,26972.3,22370,79019.2,9491.02,9217.28,0.697
147640,110325,87701.9,54767.8,40853,87858,18919.7,17393.4,0.697
120458,91242,86520.8,47899.4,37015,84807.1,23263.2,33728,0.7
97351.5,75041,85020.6,28699.4,23381,80443.4,13574.3,12685.2,0.701
121929,94937,84168.7,37430.5,28329,86591.2,10873.2,12073.4,0.701
130608,98475,86921,43450.3,33334,85425.1,18472.3,21601.5,0.702
99862.8,76942,85059,40827.7,33331,80276.2,14377.4,13289.4,0.703
122087,87442,91501.4,69270,49178,92311.1,24474.4,30044.3,0.703
125118,95758,85629.7,44697.7,37171,78806.3,16297,16620.4,0.703
150958,108494,91186.4,73792.9,53331,90680.7,17107.9,19091.2,0.704
130880,98731,86876.2,40813.1,30566,87506.6,21479.9,23851.1,0.705
113927,85874,86944.7,55434.6,40158,90466.7,10396.5,14065.3,0.708
133128,101825,85682.9,88873.4,64897,89748.5,26180,28292.5,0.709
137103,99589,90222.6,45444.6,36125,82443.2,19365.5,22063.6,0.71
126175,96078,86065.8,33934.7,27501,80867.7,27646.1,23614.7,0.712
118977,88817,87790.3,51533.8,38665,87348.2,27516.7,31497.4,0.712
156138,108546,94270,51436,39630,85059.5,18806.5,20776.9,0.712
88393.9,68255,84872.6,39137.6,28418,90256.8,13320.2,14652.8,0.724
165766,123744,87791.1,68438.4,48208,93038,29955.3,34153.6,0.73
164897,118080,91519.9,66635.8,49660,87938.9,20015.4,17336.4,0.733
100812,79415,83193.6,37109.4,29087,83611.2,16950.8,14826.8,0.735
99422.1,79026,82450.4,24884.9,21178,77007,8717.94,9890.64,0.737
135920,101253,87974.5,50023.8,40701,80547.4,15425.4,14573.8,0.74
91196.8,74323,80414.9,34104.1,26047,85808.1,778.47,88.16,0.741
113499,88006,84519.9,45888.9,36026,83477.9,29317.8,29309.4,0.815
115575,88137,85937.9,47134.8,37161,83125.5,23135.4,29528.3,0.821
137919,99396,90935.8,50938.6,40280,82877.6,22236.1,21968.6,0.829
136532,93229,95976.5,50493.5,39824,83094.2,10673.7,9683.92,0.829
122341,87280,91862.2,44825.6,35376,83041.8,33341,42344.2,0.83
126400,97282,85152.2,40550.5,32078,82845.5,11653.2,13280.2,0.835
156896,111089,92559.7,59642.7,43649,89549.4,30954.8,38187.7,0.837
135591,103096,86192.6,42943.7,32673,86137.1,25172.8,22134.2,0.842
138591,99598,91193.9,39219.9,31107,82628.3,20159.4,24155.8,0.85
127826,96777,86561.8,37480.5,29268,83925.2,27177.9,26863,0.853
177781,121607,95808.9,66240.8,48159,90142.2,34999.6,38653.6,0.854
135651,95472,93116.7,33291.7,25388,85938.5,22734.2,25125.6,0.855
145400,110834,85975,32824.3,26906,79951.5,13372.6,13856.3,0.858
143708,107043,87983.7,63687.5,45775,91181.3,32896.7,37018.1,0.861
143936,102631,91911.4,37810.1,30555,81097.1,23855.4,20232.7,0.865
117211,89754,85584.3,69410.9,51415,88474.4,11827.2,15832.3,0.868
91866,72580,82950.2,39022.1,31712,80643,18093.5,27251.3,0.888
90692.3,72815,81626.2,38456.9,31954,78873.1,25737.2,32551.6,0.902
111224,87640,83171.4,44618.4,34380,85052.7,18905,25001.7,0.907
96203.7,75723,83261.4,27478.2,22902,78631.2,11209.7,11329.3,0.909
106808,79258,88316.5,33796.8,25763,85972.5,10433.5,11194,0.919
89560.8,65063,90211.9,59675.8,46123,84793.1,26840.7,29780.6,0.92
109494,84763,84656.9,37808.5,30747,80587.4,12534.8,13886,0.924
121711,93590,85227.7,37348.8,30346,80659.5,23101.5,27564.4,0.927
132872,96547,90193.4,49956.1,38171,85769.8,12728.9,10778.3,0.93
122675,89569,89758.9,27922.5,23013,79517.2,13333.3,15612.7,0.931
124387,90825,89753.1,43523.5,35076,81319.3,28412.2,24683.3,0.933
120839,91259,86778.1,28719.5,23654,79570.4,11188.1,11717.7,0.936
115238,84040,89864.5,38797.2,30609,83067.6,24464.4,27094.8,0.939
