"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
134900,95760,92322.8,42964.5,34524,81558.3,22845.1,1294.28,0.202
131810,93533,92355.5,50767.6,36269,91734.2,25781.9,1516.2,0.203
129780,97177,87523.4,65138.9,50852,83948.4,14707.8,827.64,0.206
113457,89522,83057.7,59483.3,44410,87779.7,29809.8,1682.64,0.208
96450.5,78266,80762.8,34282.7,28851,77874.3,17436.7,1029.04,0.212
123387,83364,96999.5,45850.4,36940,81344.1,13284,902.12,0.217
106893,83622,83774.1,30838.5,26990,74880.8,25160.5,1020.68,0.217
101897,74625,89486.1,63246.3,47181,87851.2,29469.4,1801.96,0.225
129479,97529,87005.1,68823.4,54173,83259.3,24924.1,1175.72,0.225
134030,104037,84429.5,70545.1,52749,87646.1,45852,2785.4,0.226
121359,89073,89290.6,43490.4,34989,81459.4,19351.6,1169.64,0.227
127956,95852,87485.9,48180.4,36101,87464.4,17672.3,1306.44,0.228
119415,92437,84663.2,46841.4,37961,80867.2,22547.9,1035.88,0.229
117575,84044,91682.7,32662.6,25992,82355.3,18426.9,684,0.231
116861,88425,86611.1,34017.8,27017,82518.1,22425.5,848.92,0.233
147352,108087,89343.4,55209.8,42955,84233,28579.3,1225.12,0.233
92958,70718,86146.4,29440.9,25159,76689.9,19027.5,773.68,0.234
104778,79907,85933.9,52768.9,40875,84605.8,18233.6,931.76,0.235
115343,88512,85402.2,31385.2,26896,76474.6,12797.4,624.72,0.236
109094,82487,86675.1,35289.9,27707,83471.9,11526.9,699.2,0.237
110339,83917,86170.5,32407.8,27741,76560.9,15419.2,917.32,0.24
100386,75747,86853.3,32757.3,27087,79255.2,11712.5,605.72,0.24
123274,99115,81510.1,70123.1,50943,90210.4,36796,2158.4,0.241
113183,85782,86470.1,31299,27598,74324.5,14790.2,932.52,0.242
129498,91966,92281.6,38383.7,30723,81877.3,21498.4,982.68,0.244
100290,78462,83768.4,39468.7,32295,80093.5,32720.4,1660.6,0.244
112989,88867,83325.4,82614.8,61111,88596.9,25785.8,1569.4,0.245
99573.1,78338,83300.8,32294.6,28158,75163.6,22032.8,1020.68,0.246
93529.2,73704,83164.2,32566.4,27301,78175.5,12263,714.4,0.247
94832.1,74231,83724,30268.7,26139,75890,14543,995.6,0.252
143155,94617,99155.6,59879.8,46516,84364.2,32683.4,1733.56,0.253
128518,89952,93633.9,47234.1,38896,79584.9,34010.1,1916.72,0.255
95901.1,80615,77962.8,67057.8,45823,95905.9,32909.8,2155.36,0.255
129968,95037,89624.1,41669.3,33328,81938.3,18302.1,1110.36,0.257
134604,97094,90854.3,44164.1,32506,89040.2,24665.4,976.6,0.257
159330,111546,93610.3,56186.1,43331,84978.8,31253.5,1431.84,0.258
87522.1,75218,76256.3,45623.3,37434,79873,9130.66,557.08,0.258
91636.1,70885,84721.2,42212.2,35953,76945.4,8466.15,593.56,0.259
144293,103622,91258.2,77262.6,60634,83508.9,12397.8,980.4,0.261
87539.8,69614,82411.7,27787.8,23309,78128.6,19872.9,1029.04,0.264
84228.9,67089,82279.1,24726.2,21721,74603.3,14273.5,712.88,0.265
159237,107152,97392.1,73732.9,51212,94356,39502.5,2291.4,0.267
170006,114510,97297.4,75610.9,58055,85354.2,41929.6,2572.6,0.269
125702,93015,88566.5,44392,30347,95867,22662.6,1540.52,0.269
128999,94580,89385.3,42158.3,34160,80880.7,19796.7,1206.88,0.274
122509,91719,87536.3,68593.1,50811,88471.4,36862.2,2167.52,0.274
111495,94115,77638.3,50675.2,41291,80430.4,15475.5,975.84,0.276
153620,109381,92042,59239.9,46937,82714,29792.8,1827.04,0.276
121509,91333,87188.9,58918.1,45405,85040.3,17733.9,1011.56,0.277
130342,100261,85198.8,55741.1,45133,80939.6,23987,1252.48,0.279
125819,96459,85483.8,69168.3,51078,88746.9,15919.8,1102,0.282
117259,92368,83196.5,33776.8,28780,76914.5,17578.3,831.44,0.282
80984.6,60410,87856.4,25962.9,20935,81275.5,6008.31,309.32,0.283
99111.4,76939,84422.2,22159.8,20118,72187.4,10493.6,519.84,0.286
125924,91113,90574.8,54130.2,42036,84391.5,6909.98,522.88,0.288
143146,105841,88635.1,62155.9,48261,84404.6,13501.9,915.8,0.288
159785,113324,92404.7,58438.4,45361,84429.7,14653.1,861.08,0.288
111028,88810,81931.2,57421.2,47779,78761.7,21727.9,1340.64,0.288
141445,101749,91104.3,60018.4,44409,88571.4,28813.4,1805.76,0.289
98693.2,75116,86106.2,33305.6,28081,77729.2,12217.6,866.4,0.29
160440,104993,100146,58034.9,44617,85245,25983.6,1433.36,0.29
85484.8,64635,86676.5,48810.3,36991,86475.9,23386.4,1208.4,0.293
129084,92454,91501.5,36535.7,28202,84902,11712.5,735.68,0.295
111406,86299,84602.2,45242.9,38486,77042,15493.2,877.8,0.296
120450,96866,81492.4,61706.3,48690,83055.7,28473.8,1360.4,0.297
149133,99485,98241.6,49347.8,40313,80223.6,23585.1,1491.88,0.298
103021,78818,85660.7,37652.2,30262,81540.4,4681.6,399,0.299
132843,90476,96224.2,36657.4,28760,83532,16580.4,794.96,0.301
115969,91797,82792.6,69670.4,55841,81766.4,20653.7,1225.88,0.305
140865,100752,91628.5,61868,45764,88597.6,25083.5,1155.96,0.305
118026,88533,87367.7,42669.6,34685,80622.5,16331.7,692.36,0.305
113640,91504,81390.2,46686.6,36080,84802,31092.6,1952.44,0.306
117600,89248,86355.2,44027.8,36940,78110.7,18668.7,962.16,0.307
104498,79741,85882.5,30369.6,25897,76854.5,15561.7,712.12,0.307
131250,93581,91915.8,70099.3,51088,89923.8,31482.2,1915.2,0.308
167130,113090,96852.6,68800.3,51226,88019.6,20546.7,1314.8,0.309
123301,93577,86353,59172.2,46580,83252.6,16106.1,972.8,0.31
154488,111710,90632.1,54054,38467,92091.5,48561.6,2204,0.313
87150.8,68016,83973.2,25355.3,21984,75586.2,13934.7,685.52,0.317
168707,115560,95676.7,62072,46712,87085.8,20890.1,1285.16,0.319
99953.9,77096,84966.5,28296,24161,76752,16049.1,803.32,0.319
166783,110169,99213.8,58792.6,40813,94406.9,19119.1,1242.6,0.321
110290,77964,92708.9,46394,39365,77238.2,18959.7,1285.16,0.322
100052,68923,95135.1,47405,35224,88199.4,35849.7,1573.96,0.322
133202,101686,85847.7,37322.7,29502,82908.9,11703.2,581.4,0.322
102284,76341,87807.3,42299.9,33393,83016.5,22631.8,1117.96,0.325
119438,90764,86240,35577.1,28049,83125.2,17332.7,713.64,0.328
135240,95373,92930.6,46649.7,39216,77958.8,9297.75,611.04,0.33
153396,105417,95363.6,67886.3,53053,83859.4,26083,1506.32,0.331
168127,112465,97971.7,53790.7,39805,88562.4,53337.9,2533.08,0.332
102687,79980,84142.6,28455.3,24225,76980.4,31654.7,1610.44,0.333
134318,93040,94611.4,44645.4,34668,84397.1,18383.8,874,0.335
103546,81725,83034.2,44517.6,37408,77991.4,14847.1,664.24,0.335
138327,97675,92811.8,58387.6,46422,82428.3,15392.3,1032.08,0.338
121674,93673,85126.5,45638.7,36756,81373.8,19494.1,1035.88,0.34
149421,106252,92162.6,61920.3,48581,83530.8,26442.6,1499.48,0.341
107190,83272,84360.1,32021.2,27864,75313.8,12609.5,700.72,0.344
155722,121536,83970.2,87851.6,65968,87276.3,19076.8,1211.44,0.345
119477,88660,88315.7,48203.5,35840,88143.6,19321.6,863.36,0.347
129292,91939,92161.9,78426,55551,92522.7,35523.9,1360.4,0.347
