"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
160277,112721,93185.3,51735.5,39141,86623.7,18048,8162.4,0.21
110482,87368,82873.9,52795,45004,76881.5,8853.46,4220.28,0.215
128447,96470,87259,62753.5,53205,77297.4,14151.8,5467.44,0.216
103463,75944,89283.9,56497.2,44433,83330,12843.6,6783.76,0.216
173841,118072,96490.8,68285.1,51132,87521.2,22049.7,10022.9,0.216
86463.4,59018,96012.5,47452,35751,86985.4,3102.33,1574.72,0.217
163029,115996,92109.1,74515.2,55909,87346,27076.3,12753.6,0.217
104052,80989,84198.7,30813.9,26288,76819,11311.3,5613.36,0.22
113486,89817,82806.3,38784.9,32676,77788.2,11138.8,6038.96,0.221
102940,76232,88496.4,65911.2,51420,84005.4,12848.2,5562.44,0.224
108659,86551,82275.7,56484.9,45435,81474.5,7702.31,2386.4,0.227
131106,94749,90683.4,45721.8,38333,78168.3,22567.2,8905.68,0.228
165726,114573,94795.4,84772.4,60672,91568.5,15082.8,6770.84,0.23
111366,81044,90056.1,58190.4,41068,92859.9,9019.01,4541,0.233
104997,73336,93829.9,67374.2,48321,91377.2,16398.7,6700.16,0.235
144480,98402,96224.3,55500.1,42970,84646.3,9500.26,5197.64,0.237
117524,86873,88658.6,61008.6,43348,92236.4,20645.2,8565.96,0.24
107982,84389,83858.1,32831.3,28061,76676.9,8598.59,5142.16,0.24
122121,90765,88176,73643.6,57632,83743.5,3233.23,1860.48,0.241
138064,99592,90852.2,46016.7,32284,93413.2,8510.04,5020.56,0.243
113032,83340,88884.6,40217.1,32264,81690.7,15267.6,7591.64,0.252
154219,109821,92030.4,48814.9,41056,77921.2,20552.1,9259.08,0.254
118763,87774,88674,57453.5,39875,94427,18713.3,11478.3,0.255
151772,107525,92504.3,54086.3,43897,80748.2,14340.5,7831.04,0.26
107777,82135,85996.1,33118.5,25891,83830.4,13776.8,6693.32,0.262
115023,94231,79996.7,81797.9,59819,89615.4,13254,9414.88,0.263
102523,79518,84495.9,31517.6,27123,76154.6,15822,7463.2,0.266
87421.5,69774,82111.6,44758.6,36407,80569.6,4685.45,2139.4,0.269
94826,75435,82382.4,31785.6,26662,78130,10186.3,5388.4,0.271
112764,88917,83112.2,37263.4,29141,83802.6,13568.2,6312.56,0.276
96120,75145,83828.9,45248.3,37805,78439.1,10749.2,5925.72,0.283
122809,89269,90158.8,35338.4,28841,80300.1,2838.22,1298.08,0.283
107184,81651,86030,25853.5,22431,75535.5,4525.29,1998.04,0.288
173727,118585,96010.3,40619.8,30420,87510.2,16623.5,7668.4,0.29
126389,88162,93952.3,34036.3,29214,76353.9,8486.17,3981.64,0.29
138164,99976,90568.7,51650.8,40881,82801,13092.3,6947.92,0.292
98183.8,75145,85628.8,27197.9,22548,79051.1,6257.79,2362.08,0.294
104651,73626,93151.7,63851.5,46483,90023.7,15375.4,7158.44,0.296
130939,97300,88193.7,39679.6,32020,81213.1,10003.8,4677.8,0.296
80010.2,64808,80908.9,43850,32981,87133.5,5661.04,2764.88,0.297
154199,113008,89423.5,54700.8,42332,84684.7,13173.9,7101.44,0.299
103248,79397,85223.5,35890.5,28605,82227.5,15350.7,7096.12,0.299
97919.3,73517,87289.2,45122.8,35664,82917.4,13336.4,6180.32,0.303
125686,92509,89039.4,50052.3,40304,81387.2,15505.5,7755.8,0.304
117482,90416,85153.9,32071.3,24440,85999.3,10614.5,4772.04,0.304
113959,87572,85283.3,36838.3,30616,78855.4,12427,6327.76,0.305
90552.9,69961,84825.5,33309.4,27604,79081.5,8803.41,3521.84,0.305
84029,66939,82267.8,41248.9,31638,85444.3,14397.5,2158.4,0.306
119466,88547,88419.8,30766.9,25839,78034.7,7849.38,3951.24,0.306
147894,97208,99707.6,53179.3,39900,87347.3,16903,7076.36,0.307
121948,91439,87402.2,30500.5,25154,79465.6,15915.1,6561.08,0.307
125076,89786,91295,31792.5,24295,85760.7,15468.5,6827.08,0.31
141795,95420,97387.1,50665.2,39045,85040.3,16227.8,6900.8,0.312
103193,78019,86682.5,34064,28763,77614.3,4620,3848.64,0.312
115077,81145,92940.9,43673.6,37433,76461.8,14122.6,7503.48,0.313
90379.5,70960,83471.1,50101.6,40336,81402.7,15628.7,6533.72,0.314
