"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
152648,107309,93225.8,73599.7,55872,86330,9029.02,3997.6,0.214
109209,84908,84292.4,32073.6,26993,77871.1,7491.33,4436.88,0.216
120869,94612,83723.5,34837.1,28540,79996,7983.36,3301.44,0.216
107180,78582,89385.9,36717.4,28062,85749.9,15065,8157.84,0.217
120753,85417,92647.5,43460.3,34884,81648.2,9656.57,4727.96,0.22
95703.2,66417,94433.7,64121,45265,92836.2,15347.6,6567.16,0.223
154436,105549,95890.3,57951,44477,85389.6,34111.8,20808.8,0.225
106162,81656,85204.4,49062.1,36940,87042,13862.3,7945.8,0.228
134231,96293,91356.4,72129.8,53849,87784.3,19908.3,12020.9,0.23
142102,104752,88903.1,55811.1,42372,86322.1,9112.18,5562.44,0.23
105750,79552,87117.9,37556.8,30988,79428.1,13106.9,5847.44,0.231
156756,110108,93301,57770.8,44597,84895.1,14809.4,8415.48,0.231
114836,85283,88246.4,33640.5,28539,77251,9351.65,4327.44,0.236
129118,88278,95854.7,57318.8,46234,81248.5,21499.9,11447.1,0.236
110960,85538,85013.6,38585.5,30494,82925.7,16093.8,7821.92,0.236
103512,78725,86170.1,46273.1,37117,81702.6,18050.3,8584.2,0.236
141505,98665,93991.2,40495.8,28884,91882.5,24466,8952.8,0.237
98143.7,80422,79977.5,41560,34490,78970,12223,4636.76,0.239
127125,92580,89990.1,37621.4,28460,86632.4,7148.68,3043.04,0.239
103928,72987,93318.2,54242.6,37494,94811.1,13582.8,4770.52,0.251
82659.4,64415,84097.9,33745.2,28290,78173.5,13083.8,6057.96,0.257
127166,94882,87835,39261.5,30862,83372.5,4904.13,2859.12,0.259
146195,98014,97751.9,45954.4,35134,85719.4,17847.1,9361.68,0.259
123005,93966,85789.2,53010.6,43875,79181.9,913.99,712.12,0.263
96509.7,74189,85253.3,22330.8,19494,75072.8,8825.74,4819.92,0.265
96271.7,73080,86333.6,52858.2,39084,88632.5,17231.8,7930.6,0.268
89163,69141,84514,36042.2,30749,76817.4,8821.89,3581.12,0.271
94462.9,74723,82848.9,51319.7,44779,75108.6,9870.63,5330.64,0.273
111186,84657,86073.1,34211.9,28453,78800.5,12321.5,6059.48,0.273
120726,90268,87648.9,54271.1,43381,81987.8,2460.92,1621.08,0.276
101722,80566,82745.1,30704.5,25946,77555.4,18150.4,9350.28,0.276
88425.8,72241,80218.7,55175.1,41705,86703.2,10901.7,5464.4,0.279
119491,90417,86609.4,27222.6,23037,77443.2,8507.73,4477.92,0.28
112685,85872,85999.1,35053.5,28064,81858.1,7874.79,3980.12,0.28
136749,93898,95443.6,44777,36691,79979,4375.91,3477,0.282
128576,87773,96002,38093.4,30077,83003.3,18538.5,7515.64,0.283
112900,86952,85093.4,39624.2,33884,76638.3,7840.14,4749.24,0.283
138710,98484,92304.2,48938.1,38812,82634.5,9856.77,4684.64,0.283
135066,99645,88832.4,75958.2,56256,88488.3,17836.3,8978.64,0.284
141012,94813,97469.6,47013.1,36416,84607.1,11552.3,5672.64,0.288
156312,106721,95989.4,53396.4,41277,84778.2,14898,5658.96,0.288
159529,108940,95969.5,66571.9,48296,90335.8,28061.1,12663.1,0.289
149567,106771,91804.4,80078.5,57499,91271.5,23829.2,6948.68,0.29
89945.6,73222,80504.2,47428.9,37806,82217.2,12165.2,4547.08,0.29
145009,96353,98630.4,60881.6,47765,83532.6,24284.3,12871.4,0.291
138696,99636,91228,40073.9,30060,87368,14865.6,7501.96,0.293
134720,100628,87739.3,59822.1,47356,82787.8,22800.5,10242.5,0.295
119987,90254,87125.7,42899.8,35395,79431.6,11506.1,5361.8,0.297
131514,95101,90629,42477.1,35325,78804.7,8252.09,4267.4,0.299
112981,86563,85536.5,48692.5,37323,85499.9,15564.8,8075,0.305
94465.6,71816,86205,52216.8,39109,87501.1,11867.2,5956.12,0.306
111751,80420,91067.9,49692.7,40636,80142.3,7800.87,4114.64,0.306
129067,88948,95095.1,40957.8,32612,82307.5,19348.6,8819.04,0.307
121893,93439,85492.8,80669.8,61522,85933.1,10785.4,5918.12,0.308
127378,93456,89323.5,44368.9,37228,78106.9,10164.8,5225.76,0.309
130720,101568,84346,41040.2,34744,77412.3,11215,5056.28,0.31
97566.4,74705,85591.5,30114.7,25437,77587.6,7622.23,3060.52,0.311
121790,90960,87748.8,36166.9,29612,80043,15842,6814.92,0.313
133233,98071,89033.1,35149,29735,77468.4,9608.06,4772.8,0.321
115777,83182,91216.2,63836.8,44467,94083.5,6853.77,3369.84,0.327
139290,101310,90104.6,50458.9,39038,84709.1,10835.4,3675.36,0.329
128622,94718,88994.4,30434.2,24739,80623.3,8032.64,4586.6,0.33
116141,94777,80308.4,58870.3,42745,90259.1,34344.3,12793.8,0.332
113867,82940,89973.6,29568,23557,82258.7,7838.6,3604.68,0.335
152793,105967,94496,52611.8,38418,89748.7,19402.5,9312.28,0.338
128264,93012,90374.2,37911.7,29656,83780.1,19570.3,8128.96,0.342
130244,98360,86780.2,32996.8,25829,83722.9,12328.5,6607.44,0.344
120862,93115,85064.7,32878.2,26870,80190.1,8339.87,5111,0.345
127718,101045,82835.8,71317.4,54681,85475,22031.2,8708.84,0.346
119898,89037,88251.6,33941.6,28400,78323.8,6293.21,4944.56,0.348
99883.8,77240,84748.7,40830.8,34709,77094.9,3423.42,1697.84,0.349
106829,79692,87852.3,34603,29144,77811.7,9197.65,5806.4,0.357
127803,96744,86576.1,44820.2,33601,87418,15700.3,8404.84,0.358
100328,79301,82913.1,31175,26217,77929.7,8661.73,4720.36,0.359
90649.4,76636,77519.7,76356.3,56588,88430.2,13535.1,8483.88,0.36
117291,84441,91031.5,33786.8,27732,79844.7,16296.3,8524.16,0.365
115453,90242,83845,37305.7,31738,77032.9,13328.7,6342.96,0.365
138109,90785,99698.6,52112.1,40253,84843.8,11988.1,5852,0.369
138271,98845,91676.3,75502.4,52285,94637.5,20192.5,10630.9,0.37
149964,99773,98503.9,97446.6,68142,93719.9,14784,7757.32,0.375
119538,82758,94662,43131.6,33406,84615.6,5551.7,2514.08,0.382
127793,91691,91339.9,41449.9,34390,78989.8,13432.6,7289.16,0.383
113626,89884,82846.7,71186.5,50412,92543,11058.7,5474.28,0.383
133080,92210,94583.4,48503.8,40230,79014.4,12556.4,6663.68,0.384
156167,119004,86002.1,55197.4,43212,83713.3,7984.9,4416.36,0.39
87517.4,60790,94350,48975.1,36666,87537,4709.32,2528.52,0.392
