"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
141171,104654,88403.8,57696.9,46243,81768.5,18118.9,31521.8,0.145
157929,115861,89331.3,58875,42813,90122.9,19242.3,35523.2,0.151
118867,92648,84082.7,35145.9,28017,82211.5,16768.3,25808.1,0.177
123736,89232,90876.9,40579.8,30984,85832.6,9805.18,16616.6,0.179
86823.1,69137,82300.9,25611.7,22777,73692.4,8447.67,13637.4,0.184
113105,87620,84597.7,28289.8,23488,78933.9,21098,31592.4,0.186
146453,104131,92171.8,40967.1,31331,85692.1,31392.9,51377.5,0.192
116341,88292,86355.9,34219.6,27524,81478.5,23521.2,44559.6,0.216
120000,91988,85493.1,38557.8,29416,85902.9,21483.8,35832.5,0.22
103627,79345,85592.2,36352.5,28713,82972.7,25404.6,38208.2,0.222
144042,105634,89364.4,46566.5,35582,85767.6,20090.8,40223,0.222
115257,81844,92290.9,53591.2,42048,83527.3,20988.7,36960.3,0.224
104722,80840,84896.9,30450.4,25573,78035.4,22485.5,35387.1,0.224
97289,76638,83195.4,33294,28391,76853.8,11921.1,19111.7,0.229
128727,96216,87680.6,64141.8,45877,91627.5,17576.8,29298,0.231
138268,103712,87371.9,60798.4,45496,87578.8,24071.7,35618.2,0.234
160885,121160,87023.6,51827.9,39685,85588.9,24328.1,38999.4,0.26
115761,90064,84234.8,66826,49836,87878.4,54830.2,91516.9,0.261
167999,116587,94435.6,48708.7,35062,91043.6,17601.4,27110.7,0.267
138365,95985,94472,48395.3,35865,88432.5,25205.2,35297.4,0.281
109092,86752,82412.3,37403.5,30412,80602.3,23089.2,35447.9,0.296
140462,100455,91636.3,36806,30763,78409.7,11499.2,20178,0.306
146605,96534,99528.9,47956.4,37166,84563,31147.3,41423.8,0.315
145355,105019,90707.5,52214.5,38662,88508.8,27509.8,40286.1,0.318
106780,82041,85298.3,38581.6,33252,76040.1,1563.1,2717.76,0.319
110584,86844,83450.9,54274.2,44897,79223.9,6493.41,11936.6,0.321
170450,119111,93783.3,71730.1,52863,88926.2,44658.5,76474.2,0.327
145824,105189,90852.9,53035.3,40925,84929,30638.3,49208.5,0.332
102904,83400,80862.6,27880.2,22152,82482.6,17822.4,32630.6,0.35
105986,79334,87552.7,42575.6,34294,81362.2,18060.3,31198.8,0.356
152250,110744,90098.4,40886.2,31441,85223.8,29199.9,45624.3,0.369
147474,107565,89851.5,46585,36288,84132.4,26055.3,39357.4,0.379
144289,105708,89455.3,49286.2,37144,86959.3,34635.4,57782,0.38
129541,96148,88297.4,40287.2,31436,83988.4,13873.1,22562.9,0.385
92088.3,67012,90060,28946.6,25492,74417.3,13275.6,19412.7,0.393
94080.7,74300,82983.5,58459.2,47868,80036.4,21386,35832.5,0.396
127373,97629,85502.3,33495.8,27120,80943.2,22042,29928.8,0.399
116855,90748,84389.6,40569.8,31605,84125.3,16776.8,24592.1,0.402
116358,89421,85278.1,50950.9,34752,96084.2,16689,27151.8,0.405
154635,111565,90836.2,48375.2,39808,79640.3,18911.2,30367.3,0.405
114340,87304,85830.9,35021.9,27429,83677.7,21811,34139.2,0.405
167367,110993,98822.2,50521.2,38521,85952.1,19283.1,28427,0.407
109331,80222,89316.2,37937.1,31114,79907.7,18532.4,30379.5,0.409
176266,119727,96484.3,62688,44731,91845.1,49121.4,84271.8,0.41
96067,78032,80682.9,51038.7,39508,84663.1,17027.8,22972.5,0.412
100145,77223,84988.9,30698.4,26427,76128.5,11456.8,22010.4,0.418
139068,90739,100442,75878.1,57015,87218.2,32128.2,57514.5,0.418
103507,79819,84985.1,40956.3,34646,77472.5,7386.61,12656.3,0.42
116885,90393,84742.7,49031.3,37284,86184.8,20911.7,36043.8,0.425
102328,79902,83930.3,36806,30759,78419.9,18084.2,25436.4,0.436
121103,94393,84080.6,38373.7,29588,84995.9,25896.6,42677,0.44
144127,102878,91812.9,54887.1,42727,84187.6,13009.1,19588.2,0.445
165391,113289,95676.2,59839.8,48628,80646.1,30258.7,57444.6,0.45
130407,92864,92030.9,48861.9,40060,79935.4,20274.1,26750.5,0.453
163355,111905,95667.2,58250.5,43069,88637,15040.4,21254.9,0.456
123121,96281,83805.6,43588.9,35092,81404.4,36005.2,61892.9,0.457
118359,87978,88167.5,43165.4,33879,83499.8,23311.8,40900.2,0.458
134620,98220,89823.1,45773.4,35169,85296.9,46498,78610.6,0.462
105818,81319,85279.7,27749.3,23359,77853.3,15078.9,23671.7,0.462
106879,85615,81813,52762.7,37074,93269,28039.5,50306.7,0.474
94747.1,75088,82694.3,60811.5,45832,86955.5,23156.2,40627.3,0.48
146726,101685,94564.7,49483.3,38285,84705.1,37144.8,53520.7,0.511
114498,82393,91072.3,41720.9,33145,82492.7,17124.8,29136.9,0.519
100794,76941,85853,41930.3,33360,82372.5,8878.87,14671,0.523
120323,89992,87624.5,41473,34373,79072.9,1406.02,2356.76,0.536
127494,94738,88195.2,48129.6,37614,83857.7,33381.8,55535.5,0.549
154554,112492,90040.5,80658.3,61521,85922.2,26812.9,53682.6,0.552
147874,105430,91919.6,57072.4,45438,82316.5,21720.9,35086.2,0.554
123676,96890,83653.7,44411.3,35095,82933.1,14549.1,27537.8,0.572
143111,104882,89423.8,41197.3,31786,84940.1,13994,22515.8,0.591
101888,74549,89570.1,47715.4,32857,95172.2,31911.1,54178.1,0.599
98949.5,73309,88457.9,21274.3,18576,75055.7,14466,21024.6,0.602
113285,86269,86059.5,36257,29632,80188.2,16421.8,27027.9,0.607
140876,102001,90513.5,49328.5,39389,82073.5,20994,30371.9,0.608
124249,96352,84510.7,32767.3,27240,78834.1,15317.6,22199.6,0.609
98407.6,78408,82252.3,24131.8,21237,74469.2,15135.1,20659.8,0.612
116783,88934,86058.2,35041.9,28638,80190.9,14302,23126.8,0.615
143137,100329,93498.4,56663.5,44692,83091,10266.4,18013.5,0.615
170233,119061,93702.9,68471.5,49501,90651.6,29129.1,52101.8,0.617
