"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
156890,111519,92198.8,52394.6,39730,86426.8,12248.4,225.72,0.208
124275,92536,88014.6,40499.7,33377,79521.5,10373.4,175.56,0.209
141630,94525,98195.1,59705.8,47136,83012.5,21011.8,404.32,0.209
121772,92484,86289.8,44764.7,34804,84292.1,10868.5,255.36,0.21
148667,109236,89192.6,68634.7,50476,89112.5,13871.5,172.52,0.215
91543.6,71352,84081.8,29246.1,24373,78639.3,5436.2,115.52,0.216
108771,81502,87463.4,33734.5,29191,75736.4,15951.3,278.16,0.217
85050.3,59410,93820.2,63836.8,47214,88609.6,10116.3,152,0.219
144383,108216,87438.9,54922.6,41169,87430,12132.1,246.24,0.222
125499,92601,88818.5,52323.8,43741,78395.4,8355.27,196.84,0.222
100252,79512,82630.2,37159.4,29717,81949.1,10342.6,178.6,0.226
101145,84705,78255.8,44074,34073,84772,17452,203.68,0.227
162483,106869,99640.3,47490.5,35709,87158.4,23612,403.56,0.228
93000.2,73590,82821.9,48603.2,41326,77076.4,8768.76,312.36,0.23
147409,105200,91830.8,55236.7,43192,83811.7,4549.16,135.28,0.23
115439,86563,87397.6,32409.3,26239,80947.3,7656.88,119.32,0.23
108218,80796,87778.7,42076.6,33516,82275.2,20792.3,440.04,0.23
140056,105893,86678.8,94474.4,66993,92419.7,21111.9,296.4,0.233
99363,75165,86634.1,80526.6,60672,86982.3,20241.8,347.32,0.233
82948.4,67172,80928.2,40020.8,33308,78743.8,4859.47,88.92,0.233
124469,91355,89291.4,37365.8,31510,77715.1,19432.5,302.48,0.234
106047,83225,83507.1,30392.7,26493,75182.7,6530.37,63.84,0.234
116395,88472,86220,32805.1,26460,81251.5,15303.8,190.76,0.236
122502,87096,92177.5,40723,33025,80812.2,12649.6,205.96,0.239
91047.2,68267,87404.9,26289.3,22168,77720.1,7178.71,133,0.24
95218.4,74491,83771.6,44442.1,34006,85648.3,9233.84,202.16,0.24
85220.3,67128,83199.2,25374.6,22296,74585.1,3843.07,95.76,0.243
133149,90885,96011.9,30666.8,24117,83334.5,21406.8,344.28,0.243
104181,78632,86829.7,56922.2,45717,81598.9,11115,275.88,0.244
121497,92317,86250.9,71708.6,51821,90687,13136.2,278.16,0.247
146951,108304,88921.6,49831.3,40328,80979.6,16715.2,317.68,0.248
120946,88945,89114.9,31774.8,25825,80634.8,7785.47,157.32,0.248
128275,97110,86567.8,53475.7,41598,84248.9,19953,513.76,0.248
111492,88185,82857,43711.4,36372,78760.3,3646.72,144.4,0.249
131840,98635,87598.7,89643.4,62278,94333,20633.7,712.12,0.249
123321,93944,86029.4,62896.7,46428,88782.6,8946.63,190,0.249
130675,97393,87931.5,40151.6,32493,80982.9,9321.62,221.92,0.251
128478,84972,99090.6,48349.8,39057,81129,7634.55,114.76,0.251
98281.8,71000,90718.2,49011.3,34993,91789.9,12752,174.04,0.251
127087,94568,88072,53919.2,41317,85525.4,13284,273.6,0.253
149293,104561,93572.6,64253.4,47949,87820.6,10657.6,225.72,0.253
131714,90536,95343.4,46838.3,34392,89253.2,7952.56,88.92,0.255
119709,90751,86448.2,30053.1,24626,79978.9,10933.2,236.36,0.258
118628,88662,87685.9,45047.3,37262,79228.7,13512,280.44,0.259
147334,112567,85776.9,52417,40343,85149.8,20258.7,188.48,0.259
95548.8,79951,78321.6,44433.6,36351,80107.9,12067.4,216.6,0.259
132767,93491,93068.2,43465.7,36251,78579.1,13314.1,168.72,0.26
115694,80258,94471.7,74571.4,53002,92206.2,8929.69,250.8,0.263
142015,102327,90954.6,35160.5,26879,85727.9,11468.4,183.16,0.263
140080,97367,94285.4,46216.9,37479,80815.2,12923.7,188.48,0.266
146135,106899,89590,46873,36623,83878.1,18168.2,415.72,0.268
170020,118478,94046.6,62674.9,46026,89242.2,15765.8,190.76,0.268
95995.6,78314,80332.6,43290.2,36279,78201.3,9005.92,217.36,0.27
114539,89812,83579,58270.5,45424,84070.5,12909,214.32,0.27
123685,92896,87256.6,40133.9,31456,83615.8,16992.4,260.68,0.272
112325,86566,85037.3,31351.3,26590,77271.2,9807.49,168.72,0.272
147446,100397,96248.4,59263.8,41152,94379.7,19730.5,317.68,0.273
81090.7,65774,80797.3,26615.8,23431,74443.9,4791.71,114,0.273
99161,76866,84544.7,38808.8,31089,81809.4,11858,181.64,0.275
109863,90913,79196.3,56891.4,44221,84313.7,17304.2,297.16,0.277
105414,82925,83309.4,65588.6,48400,88810.2,13786.1,243.96,0.277
115113,79191,95264,69648.8,59572,76621.6,8038.8,206.72,0.279
88852.2,69741,83494.9,27598.3,24432,74029.3,8572.41,174.8,0.283
118659,82336,94447.3,36076,27848,84899.4,9537.99,115.52,0.285
91273,70750,84546.5,53327.9,39555,88355.4,7695.38,195.32,0.287
106642,81308,85956,30330.3,26849,74033.5,7197.96,167.96,0.287
137450,100485,89644.7,38927.3,30781,82880.4,8528.52,168.72,0.287
113087,87202,84989.5,49383.2,38826,83355.9,17440.5,359.48,0.287
99539.8,78625,82969,32036.6,26373,79609.9,7531.37,47.12,0.288
84411.1,63064,87719.9,55492.4,42821,84929.1,13355.6,160.36,0.291
112439,84587,87114.8,51970.4,39958,85237.8,8934.31,150.48,0.293
133168,102135,85448.5,77438.1,58091,87362.7,11483.8,272.08,0.293
86024.1,68085,82803.5,48444.5,37405,84878,13475,296.4,0.297
124505,89729,90935.3,39321.6,30753,83796,14435.2,332.12,0.301
91156.7,67673,88278.1,62909.8,45060,91497,8034.95,185.44,0.301
136279,102389,87228.2,51965.8,40369,84362.5,12005.8,238.64,0.301
91064.9,70552,84590.5,25967.5,22476,75716.5,6283.97,154.28,0.302
123436,95557,84656.5,66943,49377,88850.6,14307.4,280.44,0.302
107017,84045,83449,36274.7,28672,82913.6,9625,202.92,0.306
112861,79836,92645.6,35744.2,29452,79537.2,18990.5,310.08,0.307
92647.3,68402,88765.4,31013.3,25614,79350.6,913.99,50.92,0.307
86215.8,70290,80384.7,30160.9,26282,75208.3,6425.65,127.68,0.308
93603.4,77384,79272.1,55095,45032,80180.9,9066.75,203.68,0.31
